112年06月06日 三大法人日交易資訊(含普通股、零股)依股票代碼排序  不含鉅額交易、綜合帳戶之投信買賣成交量
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "764188" "1383000" "-618812" "0" "0" "0" "764188" "1383000" "-618812" "0" "0" "0" "0" "0" "0" "3614000" "21224325" "-17610325" "3614000" "21224325" "-17610325" "-18229137"
"00687B" "國泰20年美債" "504000" "196000" "308000" "0" "0" "0" "504000" "196000" "308000" "0" "0" "0" "0" "0" "0" "2210000" "7594786" "-5384786" "2210000" "7594786" "-5384786" "-5076786"
"00694B" "富邦美債1-3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "150000" "162000" "-12000" "150000" "162000" "-12000" "-12000"
"00695B" "富邦美債7-10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "165000" "192000" "-27000" "165000" "192000" "-27000" "-27000"
"00696B" "富邦美債20年" "107000" "2000" "105000" "0" "0" "0" "107000" "2000" "105000" "0" "0" "0" "0" "0" "0" "3099000" "4112597" "-1013597" "3099000" "4112597" "-1013597" "-908597"
"00697B" "元大美債7-10" "0" "54000" "-54000" "0" "0" "0" "0" "54000" "-54000" "0" "0" "0" "0" "0" "0" "55227" "30079" "25148" "55227" "30079" "25148" "-28852"
"00718B" "富邦中國政策債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "150000" "160000" "-10000" "150000" "160000" "-10000" "-10000"
"00719B" "元大美債1-3" "4000" "0" "4000" "0" "0" "0" "4000" "0" "4000" "0" "0" "0" "0" "0" "0" "149" "125494" "-125345" "149" "125494" "-125345" "-121345"
"00720B" "元大投資級公司債" "149100" "1689000" "-1539900" "0" "0" "0" "149100" "1689000" "-1539900" "0" "0" "0" "3000" "1718000" "-1715000" "150000" "4933903" "-4783903" "153000" "6651903" "-6498903" "-8038803"
"00721B" "元大中國債3-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000" "-2000" "0" "2000" "-2000" "-2000"
"00722B" "群益投資級電信債" "0" "51000" "-51000" "0" "0" "0" "0" "51000" "-51000" "0" "0" "0" "0" "0" "0" "818672" "1030220" "-211548" "818672" "1030220" "-211548" "-262548"
"00723B" "群益投資級科技債" "1000" "0" "1000" "0" "0" "0" "1000" "0" "1000" "0" "0" "0" "0" "0" "0" "104004" "104000" "4" "104004" "104000" "4" "1004"
