111年12月15日 三大法人日交易資訊(含普通股、鉅額、零股、綜合帳戶之投信買賣成交量)依股票代碼排序
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "593136" "348000" "245136" "0" "0" "0" "593136" "348000" "245136" "0" "0" "0" "0" "0" "0" "2007000" "8148000" "-6141000" "2007000" "8148000" "-6141000" "-5895864"
"00687B" "國泰20年美債" "0" "134000" "-134000" "0" "0" "0" "0" "134000" "-134000" "0" "0" "0" "0" "0" "0" "565000" "572000" "-7000" "565000" "572000" "-7000" "-141000"
"00694B" "富邦美債1-3" "2000" "0" "2000" "0" "0" "0" "2000" "0" "2000" "0" "0" "0" "0" "0" "0" "172000" "167000" "5000" "172000" "167000" "5000" "7000"
"00695B" "富邦美債7-10" "3000" "9000" "-6000" "0" "0" "0" "3000" "9000" "-6000" "0" "0" "0" "0" "0" "0" "148000" "141000" "7000" "148000" "141000" "7000" "1000"
"00696B" "富邦美債20年" "20000" "46000" "-26000" "0" "0" "0" "20000" "46000" "-26000" "0" "0" "0" "0" "0" "0" "202000" "225000" "-23000" "202000" "225000" "-23000" "-49000"
"00697B" "元大美債7-10" "0" "7000" "-7000" "0" "0" "0" "0" "7000" "-7000" "0" "0" "0" "0" "0" "0" "151000" "159028" "-8028" "151000" "159028" "-8028" "-15028"
"00718B" "富邦中國政策債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000" "-2000" "0" "2000" "-2000" "-2000"
"00719B" "元大美債1-3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "126302" "-26302" "100000" "126302" "-26302" "-26302"
"00720B" "元大投資級公司債" "3000" "120000" "-117000" "0" "0" "0" "3000" "120000" "-117000" "0" "0" "0" "0" "76000" "-76000" "2000" "623000" "-621000" "2000" "699000" "-697000" "-814000"
"00721B" "元大中國債3-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00722B" "群益15年IG電信債" "0" "37000" "-37000" "0" "0" "0" "0" "37000" "-37000" "0" "0" "0" "0" "0" "0" "149000" "115000" "34000" "149000" "115000" "34000" "-3000"
"00723B" "群益15年IG科技債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "104000" "104000" "0" "104000" "104000" "0" "0"
"00724B" "群益10年IG金融債" "3000" "1000" "2000" "0" "0" "0" "3000" "1000" "2000" "0" "0" "0" "0" "0" "0" "125000" "121010" "3990" "125000" "121010" "3990" "5990"
"00725B" "國泰投資級公司債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "220000" "806509" "-586509" "220000" "806509" "-586509" "-586509"
"00726B" "國泰5Y+新興債" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "101000" "105568" "-4568" "101000" "105568" "-4568" "-5568"
"00727B" "國泰1-5Y非投等債" "0" "5000" "-5000" "0" "0" "0" "0" "5000" "-5000" "0" "0" "0" "0" "0" "0" "124378" "139305" "-14927" "124378" "139305" "-14927" "-19927"
"00734B" "台新JPM新興債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1000000" "1010000" "-10000" "1000000" "1010000" "-10000" "-10000"
"00740B" "富邦全球投等債" "0" "24000" "-24000" "0" "0" "0" "0" "24000" "-24000" "0" "0" "0" "0" "0" "0" "616000" "603000" "13000" "616000" "603000" "13000" "-11000"
"00741B" "富邦全球非投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "104000" "-4000" "100000" "104000" "-4000" "-4000"
