"111年09月16日 三大法人買賣超日報"
"證券代號" "證券名稱" "外陸資買進股數(不含外資自營商)" "外陸資賣出股數(不含外資自營商)" "外陸資買賣超股數(不含外資自營商)" "外資自營商買進股數" "外資自營商賣出股數" "外資自營商買賣超股數" "投信買進股數" "投信賣出股數" "投信買賣超股數" "自營商買賣超股數" "自營商買進股數(自行買賣)" "自營商賣出股數(自行買賣)" "自營商買賣超股數(自行買賣)" "自營商買進股數(避險)" "自營商賣出股數(避險)" "自營商買賣超股數(避險)" "三大法人買賣超股數"
"2890" "永豐金          " "15440044" "105839306" "-90399262" "0" "0" "0" "120866403" "2261578" "118604825" "-333497" "70000" "560000" "-490000" "212503" "56000" "156503" "27872066"
"2610" "華航            " "34461244" "22889000" "11572244" "0" "0" "0" "8853945" "2000" "8851945" "513293" "240859" "361000" "-120141" "1023434" "390000" "633434" "20937482"
"2888" "新光金          " "27305839" "26309800" "996039" "0" "0" "0" "123000" "179062" "-56062" "11326543" "10534031" "752000" "9782031" "2111538" "567026" "1544512" "12266520"
"2618" "長榮航          " "20028401" "13631662" "6396739" "0" "0" "0" "3260953" "0" "3260953" "2567158" "1236000" "257000" "979000" "2167158" "579000" "1588158" "12224850"
"2105" "正新            " "17285393" "8747088" "8538305" "0" "0" "0" "1112000" "34000" "1078000" "1054453" "56763" "274000" "-217237" "1325690" "54000" "1271690" "10670758"
"2892" "第一金          " "17847755" "16419064" "1428691" "0" "0" "0" "9155236" "7000" "9148236" "-456251" "67586" "484837" "-417251" "3000" "42000" "-39000" "10120676"
"2409" "友達            " "40605127" "39829776" "775351" "0" "0" "0" "12337000" "4149182" "8187818" "-222000" "705000" "403000" "302000" "2031000" "2555000" "-524000" "8741169"
"2880" "華南金          " "19633924" "14790970" "4842954" "0" "0" "0" "2266405" "6000" "2260405" "-514636" "100000" "649000" "-549000" "87000" "52636" "34364" "6588723"
"2457" "飛宏            " "9996000" "4993000" "5003000" "0" "0" "0" "0" "0" "0" "1000670" "14974" "13808" "1166" "1127504" "128000" "999504" "6003670"
"2607" "榮運            " "13802000" "8775000" "5027000" "0" "0" "0" "0" "0" "0" "497967" "25302" "85000" "-59698" "671665" "114000" "557665" "5524967"
"2834" "臺企銀          " "12959152" "8299559" "4659593" "0" "0" "0" "34000" "0" "34000" "-132538" "79000" "320538" "-241538" "184000" "75000" "109000" "4561055"
"5880" "合庫金          " "16738658" "15313982" "1424676" "0" "0" "0" "1953087" "6000" "1947087" "-660881" "44000" "556760" "-512760" "49000" "197121" "-148121" "2710882"
"3576" "聯合再生        " "10323600" "8038000" "2285600" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2285600"
"6153" "嘉聯益          " "4210000" "2491556" "1718444" "0" "0" "0" "0" "0" "0" "516415" "132015" "483552" "-351537" "891000" "23048" "867952" "2234859"
"2498" "宏達電          " "5413000" "3742444" "1670556" "0" "0" "0" "305134" "0" "305134" "236335" "479590" "271583" "208007" "143000" "114672" "28328" "2212025"
"3596" "智易            " "1984000" "764000" "1220000" "0" "0" "0" "1010000" "195000" "815000" "-18662" "15445" "57000" "-41555" "36000" "13107" "22893" "2016338"
"6443" "元晶            " "8018000" "6429776" "1588224" "0" "0" "0" "719000" "0" "719000" "-404068" "64172" "134259" "-70087" "315000" "648981" "-333981" "1903156"
"1708" "東鹼            " "7204000" "5181129" "2022871" "0" "0" "0" "0" "0" "0" "-438309" "10021" "18330" "-8309" "392000" "822000" "-430000" "1584562"
"1102" "亞泥            " "10189132" "14002288" "-3813156" "0" "0" "0" "5446698" "343000" "5103698" "121913" "172000" "438000" "-266000" "396000" "8087" "387913" "1412455"
"5706" "鳳凰            " "2815200" "1448000" "1367200" "0" "0" "0" "0" "0" "0" "32780" "44780" "12000" "32780" "0" "0" "0" "1399980"
"3704" "合勤控          " "1776000" "266000" "1510000" "0" "0" "0" "0" "0" "0" "-170549" "1" "4000" "-3999" "10000" "176550" "-166550" "1339451"
"2206" "三陽工業        " "1528000" "692000" "836000" "0" "0" "0" "464000" "0" "464000" "-21000" "0" "28000" "-28000" "7000" "0" "7000" "1279000"
"1795" "美時            " "2914000" "1676000" "1238000" "0" "0" "0" "286000" "0" "286000" "-260000" "3000" "36000" "-33000" "82000" "309000" "-227000" "1264000"
