111年10月04日 三大法人日交易資訊(含普通股、零股)依股票代碼排序  不含鉅額交易、綜合帳戶之投信買賣成交量
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "49000" "5000" "44000" "0" "0" "0" "49000" "5000" "44000" "0" "0" "0" "0" "0" "0" "1364000" "1102001" "261999" "1364000" "1102001" "261999" "305999"
"00687B" "國泰20年美債" "5000" "21000" "-16000" "0" "0" "0" "5000" "21000" "-16000" "0" "0" "0" "0" "0" "0" "203000" "70000" "133000" "203000" "70000" "133000" "117000"
"00694B" "富邦美債1-3" "0" "2000" "-2000" "0" "0" "0" "0" "2000" "-2000" "0" "0" "0" "0" "0" "0" "101000" "100000" "1000" "101000" "100000" "1000" "-1000"
"00695B" "富邦美債7-10" "91000" "0" "91000" "0" "0" "0" "91000" "0" "91000" "0" "0" "0" "0" "0" "0" "101000" "181000" "-80000" "101000" "181000" "-80000" "11000"
"00696B" "富邦美債20年" "8000" "60000" "-52000" "0" "0" "0" "8000" "60000" "-52000" "0" "0" "0" "0" "0" "0" "190000" "71000" "119000" "190000" "71000" "119000" "67000"
"00697B" "元大美債7-10" "216000" "53000" "163000" "0" "0" "0" "216000" "53000" "163000" "0" "0" "0" "0" "0" "0" "183162" "328221" "-145059" "183162" "328221" "-145059" "17941"
"00718B" "富邦中國政策債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "239000" "173000" "66000" "239000" "173000" "66000" "66000"
"00719B" "元大美債1-3" "4000" "0" "4000" "0" "0" "0" "4000" "0" "4000" "0" "0" "0" "0" "0" "0" "120122" "185079" "-64957" "120122" "185079" "-64957" "-60957"
"00720B" "元大投資級公司債" "221000" "8000" "213000" "0" "0" "0" "221000" "8000" "213000" "0" "0" "0" "0" "0" "0" "25000" "1106000" "-1081000" "25000" "1106000" "-1081000" "-868000"
"00721B" "元大中國債3-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
