"111年07月19日 三大法人買賣超日報"
"證券代號" "證券名稱" "外陸資買進股數(不含外資自營商)" "外陸資賣出股數(不含外資自營商)" "外陸資買賣超股數(不含外資自營商)" "外資自營商買進股數" "外資自營商賣出股數" "外資自營商買賣超股數" "投信買進股數" "投信賣出股數" "投信買賣超股數" "自營商買賣超股數" "自營商買進股數(自行買賣)" "自營商賣出股數(自行買賣)" "自營商買賣超股數(自行買賣)" "自營商買進股數(避險)" "自營商賣出股數(避險)" "自營商買賣超股數(避險)" "三大法人買賣超股數"
"2618" "長榮航          " "46176060" "10763170" "35412890" "0" "0" "0" "7000" "0" "7000" "6532332" "5824000" "1815000" "4009000" "3260332" "737000" "2523332" "41952222"
"2610" "華航            " "24355340" "10591100" "13764240" "0" "0" "0" "7000" "0" "7000" "2295000" "100000" "0" "100000" "3219000" "1024000" "2195000" "16066240"
"2603" "長榮            " "27839522" "15308741" "12530781" "0" "0" "0" "26000" "1000" "25000" "3430650" "1593000" "1052000" "541000" "3244914" "355264" "2889650" "15986431"
"2890" "永豐金          " "20116310" "18259579" "1856731" "0" "0" "0" "12250000" "0" "12250000" "214000" "224000" "4000" "220000" "0" "6000" "-6000" "14320731"
"2313" "華通            " "14580000" "3871900" "10708100" "0" "0" "0" "991000" "767000" "224000" "265000" "154000" "189000" "-35000" "1138000" "838000" "300000" "11197100"
"1101" "台泥            " "13498720" "4485102" "9013618" "0" "0" "0" "1561000" "1000" "1560000" "390000" "99000" "36000" "63000" "447000" "120000" "327000" "10963618"
"2609" "陽明            " "16406478" "8700122" "7706356" "0" "0" "0" "237000" "2000" "235000" "262739" "354742" "640000" "-285258" "601997" "54000" "547997" "8204095"
"2834" "臺企銀          " "12364000" "1843000" "10521000" "0" "0" "0" "9000" "2793000" "-2784000" "339000" "388000" "108000" "280000" "104000" "45000" "59000" "8076000"
"6443" "元晶            " "11871467" "5988000" "5883467" "0" "0" "0" "1201000" "0" "1201000" "631073" "50000" "234000" "-184000" "1012073" "197000" "815073" "7715540"
"1514" "亞力            " "12220000" "4593000" "7627000" "0" "0" "0" "0" "87000" "-87000" "21833" "23833" "2000" "21833" "0" "0" "0" "7561833"
"2344" "華邦電          " "11672150" "4800750" "6871400" "0" "0" "0" "6000" "14000" "-8000" "-405000" "66000" "250000" "-184000" "148000" "369000" "-221000" "6458400"
"1402" "遠東新          " "5613470" "5945000" "-331530" "0" "0" "0" "6494000" "0" "6494000" "-999" "309001" "512000" "-202999" "307000" "105000" "202000" "6161471"
"2888" "新光金          " "8414572" "2747887" "5666685" "0" "0" "0" "18000" "0" "18000" "-420519" "22000" "292020" "-270020" "38000" "188499" "-150499" "5264166"
"2542" "興富發          " "5002000" "3848000" "1154000" "0" "0" "0" "4339000" "0" "4339000" "-545630" "62000" "643000" "-581000" "62370" "27000" "35370" "4947370"
"4915" "致伸            " "6351000" "4025000" "2326000" "0" "0" "0" "1547000" "0" "1547000" "1017103" "100000" "4000" "96000" "1308103" "387000" "921103" "4890103"
"6770" "力積電          " "11897350" "7237018" "4660332" "0" "0" "0" "52000" "13000" "39000" "-183224" "8000" "3224" "4776" "86000" "274000" "-188000" "4516108"
"2352" "佳世達          " "2983000" "4504000" "-1521000" "0" "0" "0" "5542000" "7000" "5535000" "41725" "31000" "336000" "-305000" "384313" "37588" "346725" "4055725"
"1102" "亞泥            " "3669410" "5520178" "-1850768" "0" "0" "0" "5102000" "0" "5102000" "107726" "290000" "208274" "81726" "34000" "8000" "26000" "3358958"
"2206" "三陽工業        " "3746000" "1597000" "2149000" "0" "0" "0" "956000" "0" "956000" "1235" "1235" "0" "1235" "0" "0" "0" "3106235"
"2371" "大同            " "7468000" "3157000" "4311000" "0" "0" "0" "0" "1102000" "-1102000" "-239559" "23441" "24000" "-559" "5000" "244000" "-239000" "2969441"
"2337" "旺宏            " "5871000" "3451026" "2419974" "0" "0" "0" "3000" "9000" "-6000" "299073" "183000" "139682" "43318" "345755" "90000" "255755" "2713047"
"2406" "國碩            " "2838000" "583000" "2255000" "0" "0" "0" "0" "0" "0" "41757" "23000" "1243" "21757" "20000" "0" "20000" "2296757"
"3231" "緯創            " "3946000" "1829258" "2116742" "0" "0" "0" "0" "14000" "-14000" "71600" "2000" "14701" "-12701" "106000" "21699" "84301" "2174342"
"3017" "奇鋐            " "2599000" "1917958" "681042" "0" "0" "0" "1490000" "0" "1490000" "-133467" "13000" "68000" "-55000" "110355" "188822" "-78467" "2037575"
"3702" "大聯大          " "3198890" "5187000" "-1988110" "0" "0" "0" "3310000" "7000" "3303000" "658851" "623000" "10736" "612264" "63000" "16413" "46587" "1973741"
"9907" "統一實          " "2349000" "228000" "2121000" "0" "0" "0" "6000" "395000" "-389000" "154752" "76001" "2249" "73752" "81000" "0" "81000" "1886752"
"3062" "建漢            " "2274000" "769000" "1505000" "0" "0" "0" "0" "0" "0" "229381" "122263" "2211" "120052" "291329" "182000" "109329" "1734381"
"5880" "合庫金          " "4598040" "2994272" "1603768" "0" "0" "0" "93000" "2000" "91000" "30947" "25000" "7053" "17947" "25000" "12000" "13000" "1725715"
"1304" "台聚            " "1892000" "1881000" "11000" "0" "0" "0" "2533000" "0" "2533000" "-898005" "40000" "913000" "-873000" "48000" "73005" "-25005" "1645995"
"2353" "宏碁            " "15598240" "6232815" "9365425" "0" "0" "0" "160000" "8294000" "-8134000" "392160" "440000" "47000" "393000" "5000" "5840" "-840" "1623585"
"2891" "中信金          " "18636050" "17987042" "649008" "0" "0" "0" "416000" "8000" "408000" "563962" "671000" "125038" "545962" "59000" "41000" "18000" "1620970"
"2303" "聯電            " "20552650" "20182257" "370393" "0" "0" "0" "234000" "286000" "-52000" "1278326" "1059000" "266768" "792232" "678094" "192000" "486094" "1596719"
"1312" "國喬            " "2208000" "699000" "1509000" "0" "0" "0" "3000" "0" "3000" "-4000" "2000" "6000" "-4000" "4000" "4000" "0" "1508000"
"1717" "長興            " "1085000" "1140000" "-55000" "0" "0" "0" "1493000" "0" "1493000" "43001" "35001" "2000" "33001" "30000" "20000" "10000" "1481001"
"2615" "萬海            " "5285790" "10151300" "-4865510" "0" "0" "0" "2029000" "0" "2029000" "4225929" "1983193" "377387" "1605806" "3067123" "447000" "2620123" "1389419"
"2027" "大成鋼          " "4494000" "7111000" "-2617000" "0" "0" "0" "3024000" "0" "3024000" "900000" "1082000" "818000" "264000" "730000" "94000" "636000" "1307000"
"6282" "康舒            " "1834000" "639000" "1195000" "0" "0" "0" "2000" "0" "2000" "88639" "23000" "46000" "-23000" "174639" "63000" "111639" "1285639"
"4904" "遠傳            " "6169920" "4504532" "1665388" "0" "0" "0" "18000" "701000" "-683000" "192921" "287000" "62000" "225000" "6000" "38079" "-32079" "1175309"
"3703" "欣陸            " "1502000" "112000" "1390000" "0" "0" "0" "0" "226000" "-226000" "1003" "1003" "0" "1003" "0" "0" "0" "1165003"
"5243" "乙盛-KY         " "1296000" "241000" "1055000" "0" "0" "0" "0" "0" "0" "97364" "0" "0" "0" "154364" "57000" "97364" "1152364"
"2382" "廣達            " "2781440" "5308000" "-2526560" "0" "0" "0" "3588000" "14000" "3574000" "89277" "173277" "100000" "73277" "24000" "8000" "16000" "1136717"
"2374" "佳能            " "1502000" "387000" "1115000" "0" "0" "0" "1000" "0" "1000" "0" "0" "0" "0" "0" "0" "0" "1116000"
"8478" "東哥遊艇        " "3930000" "2912025" "1017975" "0" "0" "0" "0" "0" "0" "97502" "16000" "13000" "3000" "149000" "54498" "94502" "1115477"
"4906" "正文            " "1561000" "594000" "967000" "0" "0" "0" "0" "0" "0" "137846" "120000" "254" "119746" "58100" "40000" "18100" "1104846"
