112年04月24日 三大法人日交易資訊(含普通股、鉅額、零股)依股票代碼排序  不含綜合帳戶之投信買賣成交量
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "233115" "137000" "96115" "0" "0" "0" "233115" "137000" "96115" "0" "0" "0" "0" "0" "0" "78000" "14383000" "-14305000" "78000" "14383000" "-14305000" "-14208885"
"00687B" "國泰20年美債" "85035" "315000" "-229965" "0" "0" "0" "85035" "315000" "-229965" "0" "0" "0" "0" "0" "0" "737000" "5533747" "-4796747" "737000" "5533747" "-4796747" "-5026712"
"00694B" "富邦美債1-3" "4000" "0" "4000" "0" "0" "0" "4000" "0" "4000" "0" "0" "0" "0" "0" "0" "150000" "150000" "0" "150000" "150000" "0" "4000"
"00695B" "富邦美債7-10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "151000" "153000" "-2000" "151000" "153000" "-2000" "-2000"
"00696B" "富邦美債20年" "25000" "311000" "-286000" "0" "0" "0" "25000" "311000" "-286000" "0" "0" "0" "0" "0" "0" "1488000" "2083000" "-595000" "1488000" "2083000" "-595000" "-881000"
"00697B" "元大美債7-10" "0" "4000" "-4000" "0" "0" "0" "0" "4000" "-4000" "0" "0" "0" "0" "0" "0" "80063" "112468" "-32405" "80063" "112468" "-32405" "-36405"
"00718B" "富邦中國政策債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "179000" "150000" "29000" "179000" "150000" "29000" "29000"
"00719B" "元大美債1-3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "147000" "-147000" "0" "147000" "-147000" "-147000"
"00720B" "元大投資級公司債" "196128" "26000" "170128" "0" "0" "0" "196128" "26000" "170128" "0" "0" "0" "0" "0" "0" "2571000" "10733914" "-8162914" "2571000" "10733914" "-8162914" "-7992786"
"00722B" "群益15年IG電信債" "303000" "3000" "300000" "0" "0" "0" "303000" "3000" "300000" "0" "0" "0" "0" "0" "0" "500000" "1041700" "-541700" "500000" "1041700" "-541700" "-241700"
"00723B" "群益15年IG科技債" "450000" "0" "450000" "0" "0" "0" "450000" "0" "450000" "0" "0" "0" "0" "0" "0" "104000" "557000" "-453000" "104000" "557000" "-453000" "-3000"
"00724B" "群益10年IG金融債" "963000" "1000" "962000" "0" "0" "0" "963000" "1000" "962000" "0" "0" "0" "0" "0" "0" "501000" "1517700" "-1016700" "501000" "1517700" "-1016700" "-54700"
"00725B" "國泰投資級公司債" "69000" "163000" "-94000" "0" "0" "0" "69000" "163000" "-94000" "0" "0" "0" "0" "0" "0" "2192999" "4819994" "-2626995" "2192999" "4819994" "-2626995" "-2720995"
"00726B" "國泰5Y+新興債" "10000" "0" "10000" "0" "0" "0" "10000" "0" "10000" "0" "0" "0" "0" "0" "0" "242050" "179951" "62099" "242050" "179951" "62099" "72099"
"00727B" "國泰1-5Y非投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100121" "124564" "-24443" "100121" "124564" "-24443" "-24443"
"00734B" "台新JPM新興債" "0" "14000" "-14000" "0" "0" "0" "0" "14000" "-14000" "0" "0" "0" "0" "0" "0" "939000" "1015000" "-76000" "939000" "1015000" "-76000" "-90000"
"00740B" "富邦全球投等債" "22000" "0" "22000" "0" "0" "0" "22000" "0" "22000" "0" "0" "0" "0" "0" "0" "1003000" "1164000" "-161000" "1003000" "1164000" "-161000" "-139000"
"00741B" "富邦全球非投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "106000" "-6000" "100000" "106000" "-6000" "-6000"
"00744B" "國泰中國政金債5+" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100373" "102347" "-1974" "100373" "102347" "-1974" "-1974"
