111年08月29日 三大法人日交易資訊(含普通股、零股)依股票代碼排序  不含鉅額交易、綜合帳戶之投信買賣成交量
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "532000" "204000" "328000" "0" "0" "0" "532000" "204000" "328000" "0" "0" "0" "0" "102000" "-102000" "1324000" "1754000" "-430000" "1324000" "1856000" "-532000" "-204000"
"00687B" "國泰20年美債" "4000" "0" "4000" "0" "0" "0" "4000" "0" "4000" "0" "0" "0" "0" "0" "0" "970000" "990000" "-20000" "970000" "990000" "-20000" "-16000"
"00694B" "富邦美債1-3" "34000" "1000" "33000" "0" "0" "0" "34000" "1000" "33000" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "33000"
"00695B" "富邦美債7-10" "5000" "2000" "3000" "0" "0" "0" "5000" "2000" "3000" "0" "0" "0" "2000" "0" "2000" "100000" "100000" "0" "102000" "100000" "2000" "5000"
"00696B" "富邦美債20年" "3000" "0" "3000" "0" "0" "0" "3000" "0" "3000" "0" "0" "0" "0" "0" "0" "159000" "164000" "-5000" "159000" "164000" "-5000" "-2000"
"00697B" "元大美債7-10" "7000" "20000" "-13000" "0" "0" "0" "7000" "20000" "-13000" "0" "0" "0" "10000" "0" "10000" "128029" "115551" "12478" "138029" "115551" "22478" "9478"
"00718B" "富邦中國政策債" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "165000" "177000" "-12000" "165000" "177000" "-12000" "-13000"
"00719B" "元大美債1-3" "2000" "46000" "-44000" "0" "0" "0" "2000" "46000" "-44000" "0" "0" "0" "0" "0" "0" "104000" "216539" "-112539" "104000" "216539" "-112539" "-156539"
"00720B" "元大投資級公司債" "36000" "323000" "-287000" "0" "0" "0" "36000" "323000" "-287000" "0" "0" "0" "0" "0" "0" "214000" "168000" "46000" "214000" "168000" "46000" "-241000"
"00721B" "元大中國債3-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "101000" "-1000" "100000" "101000" "-1000" "-1000"
"00722B" "群益15年IG電信債" "0" "144000" "-144000" "0" "0" "0" "0" "144000" "-144000" "0" "0" "0" "0" "0" "0" "241000" "108125" "132875" "241000" "108125" "132875" "-11125"
"00723B" "群益15年IG科技債" "0" "30000" "-30000" "0" "0" "0" "0" "30000" "-30000" "0" "0" "0" "0" "0" "0" "134000" "105000" "29000" "134000" "105000" "29000" "-1000"
"00724B" "群益10年IG金融債" "6000" "281000" "-275000" "0" "0" "0" "6000" "281000" "-275000" "0" "0" "0" "0" "0" "0" "245000" "110000" "135000" "245000" "110000" "135000" "-140000"
"00725B" "國泰投資級公司債" "0" "50000" "-50000" "0" "0" "0" "0" "50000" "-50000" "0" "0" "0" "0" "0" "0" "127011" "134332" "-7321" "127011" "134332" "-7321" "-57321"
"00726B" "國泰5Y+新興債" "0" "90000" "-90000" "0" "0" "0" "0" "90000" "-90000" "0" "0" "0" "0" "0" "0" "89000" "807" "88193" "89000" "807" "88193" "-1807"
"00727B" "國泰1-5Y非投等債" "1000" "25000" "-24000" "0" "0" "0" "1000" "25000" "-24000" "0" "0" "0" "0" "0" "0" "131063" "108461" "22602" "131063" "108461" "22602" "-1398"
"00734B" "台新JPM新興債" "5000" "0" "5000" "0" "0" "0" "5000" "0" "5000" "0" "0" "0" "0" "0" "0" "999000" "988000" "11000" "999000" "988000" "11000" "16000"
"00740B" "富邦全球投等債" "5000" "187000" "-182000" "0" "0" "0" "5000" "187000" "-182000" "0" "0" "0" "0" "0" "0" "230000" "92000" "138000" "230000" "92000" "138000" "-44000"
"00741B" "富邦全球非投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "101000" "105000" "-4000" "101000" "105000" "-4000" "-4000"
"00744B" "國泰中國政金債5+" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "101046" "102009" "-963" "101046" "102009" "-963" "-963"
"00745B" "富邦中政債0-1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "101000" "100000" "1000" "101000" "100000" "1000" "1000"
"00746B" "富邦A級公司債" "0" "24000" "-24000" "0" "0" "0" "0" "24000" "-24000" "0" "0" "0" "0" "0" "0" "104000" "81000" "23000" "104000" "81000" "23000" "-1000"
"00747B" "FH中國政策債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100738" "102000" "-1262" "100738" "102000" "-1262" "-1262"
"00748B" "凱基中國債3-10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00749B" "凱基新興債10+" "0" "174000" "-174000" "0" "0" "0" "0" "174000" "-174000" "0" "0" "0" "0" "0" "0" "261000" "101000" "160000" "261000" "101000" "160000" "-14000"
"00750B" "凱基科技債10+" "1000" "19000" "-18000" "0" "0" "0" "1000" "19000" "-18000" "0" "0" "0" "0" "0" "0" "111000" "100000" "11000" "111000" "100000" "11000" "-7000"
"00751B" "元大AAA至A公司債" "28000" "473000" "-445000" "0" "0" "0" "28000" "473000" "-445000" "0" "0" "0" "0" "0" "0" "324000" "79000" "245000" "324000" "79000" "245000" "-200000"
"00754B" "群益AAA-AA公司債" "0" "12000" "-12000" "0" "0" "0" "0" "12000" "-12000" "0" "0" "0" "0" "0" "0" "114000" "104000" "10000" "114000" "104000" "10000" "-2000"
"00755B" "群益15年IG公用債" "0" "3000" "-3000" "0" "0" "0" "0" "3000" "-3000" "0" "0" "0" "0" "0" "0" "104000" "104000" "0" "104000" "104000" "0" "-3000"
"00756B" "群益15年EM主權債" "0" "11000" "-11000" "0" "0" "0" "0" "11000" "-11000" "0" "0" "0" "0" "0" "0" "104000" "109000" "-5000" "104000" "109000" "-5000" "-16000"
"00758B" "FH能源債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00759B" "FH製藥債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "101000" "-1000" "100000" "101000" "-1000" "-1000"
"00760B" "FH新興企業債" "10000" "21000" "-11000" "0" "0" "0" "10000" "21000" "-11000" "0" "0" "0" "0" "0" "0" "110000" "100517" "9483" "110000" "100517" "9483" "-1517"
"00761B" "國泰A級公司債" "0" "26000" "-26000" "0" "0" "0" "0" "26000" "-26000" "0" "0" "0" "0" "0" "0" "125000" "106000" "19000" "125000" "106000" "19000" "-7000"
"00764B" "群益25年美債" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "100000" "101166" "-1166" "100000" "101166" "-1166" "-2166"
"00765B" "群益中國政金債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "112000" "113011" "-1011" "112000" "113011" "-1011" "-1011"
"00768B" "FH20年美債" "0" "25000" "-25000" "0" "0" "0" "0" "25000" "-25000" "0" "0" "0" "0" "0" "0" "125321" "100243" "25078" "125321" "100243" "25078" "78"
"00772B" "中信高評級公司債" "9000" "266000" "-257000" "0" "0" "0" "9000" "266000" "-257000" "0" "0" "0" "0" "0" "0" "82000" "31424" "50576" "82000" "31424" "50576" "-206424"
"00773B" "中信優先金融債" "43000" "301000" "-258000" "0" "0" "0" "43000" "301000" "-258000" "0" "0" "0" "0" "0" "0" "243000" "86249" "156751" "243000" "86249" "156751" "-101249"
"00777B" "凱基AAA至A公司債" "11000" "22000" "-11000" "0" "0" "0" "11000" "22000" "-11000" "0" "0" "0" "0" "0" "0" "111000" "100000" "11000" "111000" "100000" "11000" "0"
"00778B" "凱基金融債20+" "0" "105000" "-105000" "0" "0" "0" "0" "105000" "-105000" "0" "0" "0" "0" "0" "0" "205000" "100000" "105000" "205000" "100000" "105000" "0"
"00779B" "凱基美債25+" "0" "10000" "-10000" "0" "0" "0" "0" "10000" "-10000" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "-10000"
"00780B" "國泰A級金融債" "0" "36000" "-36000" "0" "0" "0" "0" "36000" "-36000" "0" "0" "0" "0" "0" "0" "215000" "186000" "29000" "215000" "186000" "29000" "-7000"
"00781B" "國泰A級科技債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00782B" "國泰A級公用債" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "102000" "104000" "-2000" "102000" "104000" "-2000" "-3000"
"00784B" "富邦中國投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "111000" "110000" "1000" "111000" "110000" "1000" "1000"
"00785B" "富邦金融投等債" "0" "30000" "-30000" "0" "0" "0" "0" "30000" "-30000" "0" "0" "0" "0" "0" "0" "161000" "130000" "31000" "161000" "130000" "31000" "1000"
"00786B" "元大10年IG銀行債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "200000" "196000" "4000" "200000" "196000" "4000" "4000"
"00787B" "元大10年IG醫療債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "120000" "122000" "-2000" "120000" "122000" "-2000" "-2000"
"00788B" "元大10年IG電能債" "0" "110000" "-110000" "0" "0" "0" "0" "110000" "-110000" "0" "0" "0" "0" "0" "0" "291000" "180000" "111000" "291000" "180000" "111000" "1000"
"00789B" "FH公司債A3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00790B" "FH次順位IG金融債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00791B" "FH美元信用債1-5Y" "1000" "1000" "0" "0" "0" "0" "1000" "1000" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00792B" "群益A級公司債" "20000" "91000" "-71000" "0" "0" "0" "20000" "91000" "-71000" "0" "0" "0" "0" "0" "0" "182000" "112000" "70000" "182000" "112000" "70000" "-1000"
"00793B" "群益AAA-A醫療債" "0" "3000" "-3000" "0" "0" "0" "0" "3000" "-3000" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "-3000"
"00794B" "群益7+中國政金債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "220000" "231000" "-11000" "220000" "231000" "-11000" "-11000"
"00795B" "中信美國公債20年" "1000" "4000" "-3000" "0" "0" "0" "1000" "4000" "-3000" "0" "0" "0" "0" "0" "0" "634000" "622000" "12000" "634000" "622000" "12000" "9000"
"00799B" "國泰A級醫療債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "186000" "186000" "0" "186000" "186000" "0" "0"
"00831B" "新光美債1-3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000" "2000" "0" "2000" "2000" "0" "0"
"00834B" "第一金金融債10+" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00836B" "永豐10年A公司債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "106000" "106000" "0" "106000" "106000" "0" "0"
"00840B" "凱基IG精選15+" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00841B" "凱基AAA-AA公司債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00842B" "台新美元銀行債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "101001" "-1001" "100000" "101001" "-1001" "-1001"
"00844B" "新光15年IG金融債" "0" "11000" "-11000" "0" "0" "0" "0" "11000" "-11000" "0" "0" "0" "0" "0" "0" "13000" "2000" "11000" "13000" "2000" "11000" "0"
"00845B" "富邦新興投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "101000" "102000" "-1000" "101000" "102000" "-1000" "-1000"
"00846B" "富邦歐洲銀行債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "101000" "100000" "1000" "101000" "100000" "1000" "1000"
"00847B" "中信美國市政債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "212000" "201000" "11000" "212000" "201000" "11000" "11000"
"00848B" "中信新興亞洲債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00849B" "中信EM主權債0-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"00853B" "統一美債10年Aa-A" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000" "503000" "-501000" "2000" "503000" "-501000" "-501000"
"00856B" "永豐1-3年美公債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "115000" "106000" "9000" "115000" "106000" "9000" "9000"
"00857B" "永豐20年美公債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "107000" "105000" "2000" "107000" "105000" "2000" "2000"
"00858" "永豐美國500大" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "103000" "185058" "-82058" "103000" "185058" "-82058" "-82058"
"00859B" "群益0-1年美債" "0" "19000" "-19000" "0" "0" "0" "0" "19000" "-19000" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "-19000"
"00860B" "群益1-5年IG債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100039" "101005" "-966" "100039" "101005" "-966" "-966"
"00862B" "中信投資級公司債" "0" "29000" "-29000" "0" "0" "0" "0" "29000" "-29000" "0" "0" "0" "0" "0" "0" "63000" "30000" "33000" "63000" "30000" "33000" "4000"
"00863B" "中信全球電信債" "0" "2000" "-2000" "0" "0" "0" "0" "2000" "-2000" "0" "0" "0" "0" "0" "0" "113000" "102000" "11000" "113000" "102000" "11000" "9000"
"00864B" "中信美國公債0-1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "116000" "-16000" "100000" "116000" "-16000" "-16000"
"00867B" "新光A-BBB電信債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000" "2000" "0" "2000" "2000" "0" "0"
"00870B" "元大15年EM主權債" "0" "63000" "-63000" "0" "0" "0" "0" "63000" "-63000" "0" "0" "0" "0" "0" "0" "80000" "21000" "59000" "80000" "21000" "59000" "-4000"
"00877" "FH中國5G" "100000" "197000" "-97000" "0" "0" "0" "100000" "197000" "-97000" "0" "0" "0" "0" "0" "0" "274573" "456135" "-181562" "274573" "456135" "-181562" "-278562"
"00883B" "中信ESG投資級債" "0" "17000" "-17000" "0" "0" "0" "0" "17000" "-17000" "0" "0" "0" "0" "0" "0" "223005" "205209" "17796" "223005" "205209" "17796" "796"
"00884B" "中信低碳新興債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "205040" "205268" "-228" "205040" "205268" "-228" "-228"
"00886" "永豐美國科技" "0" "3000" "-3000" "0" "0" "0" "0" "3000" "-3000" "0" "0" "0" "0" "0" "0" "172098" "170000" "2098" "172098" "170000" "2098" "-902"
"00887" "永豐中國科技50大" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "173000" "176403" "-3403" "173000" "176403" "-3403" "-3403"
"00888" "永豐台灣ESG" "29030" "319000" "-289970" "0" "0" "0" "29030" "319000" "-289970" "0" "0" "0" "0" "0" "0" "693000" "1410883" "-717883" "693000" "1410883" "-717883" "-1007853"
"00890B" "凱基ESG BBB債15+" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
"1240" "茂生農經" "4000" "0" "4000" "0" "0" "0" "4000" "0" "4000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4000"
"1258" "其祥-KY" "266000" "377000" "-111000" "0" "0" "0" "266000" "377000" "-111000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "-111000"
"1268" "漢來美食" "0" "2000" "-2000" "0" "0" "0" "0" "2000" "-2000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "-2000"
"1336" "台翰" "313000" "140000" "173000" "0" "0" "0" "313000" "140000" "173000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "173000"
"1565" "精華" "12000" "33000" "-21000" "0" "0" "0" "12000" "33000" "-21000" "0" "0" "0" "0" "13" "-13" "3000" "5382" "-2382" "3000" "5395" "-2395" "-23395"
"1569" "濱川" "155000" "68000" "87000" "0" "0" "0" "155000" "68000" "87000" "0" "0" "0" "0" "0" "0" "0" "1000" "-1000" "0" "1000" "-1000" "86000"
"1570" "力肯" "5000" "2000" "3000" "0" "0" "0" "5000" "2000" "3000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3000"
"1580" "新麥" "20000" "1000" "19000" "0" "0" "0" "20000" "1000" "19000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19000"
"1584" "精剛" "138000" "655000" "-517000" "0" "0" "0" "138000" "655000" "-517000" "0" "0" "0" "9000" "0" "9000" "0" "0" "0" "9000" "0" "9000" "-508000"
"1586" "和勤" "3000" "1000" "2000" "0" "0" "0" "3000" "1000" "2000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000"
"1591" "駿吉-KY" "20000" "57000" "-37000" "0" "0" "0" "20000" "57000" "-37000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "-37000"
"1593" "祺驊" "4000" "2000" "2000" "0" "0" "0" "4000" "2000" "2000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000"
"1595" "川寶" "1000" "2000" "-1000" "0" "0" "0" "1000" "2000" "-1000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "-1000"
"1599" "宏佳騰" "21000" "4000" "17000" "0" "0" "0" "21000" "4000" "17000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17000"
"1777" "生泰" "9000" "12000" "-3000" "0" "0" "0" "9000" "12000" "-3000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "-3000"
"1781" "合世" "2000" "0" "2000" "0" "0" "0" "2000" "0" "2000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000"
"1784" "訊聯" "160000" "50000" "110000" "0" "0" "0" "160000" "50000" "110000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "110000"
"1785" "光洋科" "127000" "188000" "-61000" "0" "0" "0" "127000" "188000" "-61000" "0" "0" "0" "0" "0" "0" "4000" "3373" "627" "4000" "3373" "627" "-60373"
"1788" "杏昌" "1000" "2000" "-1000" "0" "0" "0" "1000" "2000" "-1000" "0" "0" "0" "0" "0" "0" "0" "2" "-2" "0" "2" "-2" "-1002"
"1796" "金穎生技" "24000" "32000" "-8000" "0" "0" "0" "24000" "32000" "-8000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "-8000"
"1813" "寶利徠" "3000" "4000" "-1000" "0" "0" "0" "3000" "4000" "-1000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "-1000"
"1815" "富喬" "1070000" "292000" "778000" "0" "0" "0" "1070000" "292000" "778000" "0" "0" "0" "75000" "50002" "24998" "0" "147931" "-147931" "75000" "197933" "-122933" "655067"
"02002L" "兆豐富櫃200正二N" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "113000" "172000" "-59000" "113000" "172000" "-59000" "-59000"
"02003L" "永豐富櫃200正2N" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35000" "0" "35000" "35000" "0" "35000" "35000"
"2035" "唐榮" "2000" "0" "2000" "0" "0" "0" "2000" "0" "2000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2000"
"2061" "風青" "4000" "3000" "1000" "0" "0" "0" "4000" "3000" "1000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1000"
"2063" "世鎧" "9000" "9000" "0" "0" "0" "0" "9000" "9000" "0" "0" "0" "0" "0" "0" "0" "5000" "0" "5000" "5000" "0" "5000" "5000"
