"111年08月15日 三大法人買賣超日報"
"證券代號" "證券名稱" "外陸資買進股數(不含外資自營商)" "外陸資賣出股數(不含外資自營商)" "外陸資買賣超股數(不含外資自營商)" "外資自營商買進股數" "外資自營商賣出股數" "外資自營商買賣超股數" "投信買進股數" "投信賣出股數" "投信買賣超股數" "自營商買賣超股數" "自營商買進股數(自行買賣)" "自營商賣出股數(自行買賣)" "自營商買賣超股數(自行買賣)" "自營商買進股數(避險)" "自營商賣出股數(避險)" "自營商買賣超股數(避險)" "三大法人買賣超股數"
"2303" "聯電            " "45549612" "20725017" "24824595" "0" "0" "0" "811000" "291000" "520000" "1614071" "1003998" "973000" "30998" "2018073" "435000" "1583073" "26958666"
"1524" "耿鼎            " "13312000" "5806140" "7505860" "0" "0" "0" "0" "0" "0" "177000" "177000" "0" "177000" "0" "0" "0" "7682860"
"9904" "寶成            " "8301300" "1882000" "6419300" "0" "0" "0" "0" "0" "0" "-39000" "399000" "410000" "-11000" "54000" "82000" "-28000" "6380300"
"2880" "華南金          " "8597000" "3083688" "5513312" "0" "0" "0" "153000" "2000" "151000" "-185509" "4000" "61509" "-57509" "3000" "131000" "-128000" "5478803"
"2002" "中鋼            " "9444739" "5794040" "3650699" "0" "0" "0" "1812000" "1078000" "734000" "801004" "312000" "52000" "260000" "870000" "328996" "541004" "5185703"
"2330" "台積電          " "11291391" "8288081" "3003310" "0" "0" "0" "2008000" "171000" "1837000" "148118" "179001" "140000" "39001" "212117" "103000" "109117" "4988428"
"2014" "中鴻            " "6870000" "4543200" "2326800" "0" "0" "0" "1915000" "432000" "1483000" "757620" "41803" "99691" "-57888" "1407508" "592000" "815508" "4567420"
"2344" "華邦電          " "6298218" "2140700" "4157518" "0" "0" "0" "41000" "5000" "36000" "343000" "507000" "489000" "18000" "508000" "183000" "325000" "4536518"
"2409" "友達            " "12367000" "10409556" "1957444" "0" "0" "0" "1742000" "3000" "1739000" "534171" "515171" "1036000" "-520829" "1623000" "568000" "1055000" "4230615"
"4414" "如興            " "4189000" "2000" "4187000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4187000"
"2331" "精英            " "3669000" "608000" "3061000" "0" "0" "0" "0" "0" "0" "715014" "446014" "6000" "440014" "275000" "0" "275000" "3776014"
"3576" "聯合再生        " "4536200" "893000" "3643200" "0" "0" "0" "0" "0" "0" "-46000" "0" "46000" "-46000" "0" "0" "0" "3597200"
