1240 茂生農經 54.20 "-0.20 " 54.30 54.30 54.20 54.25 12547 680655 132 54.20 8 54.30 1 39370158 54.20 59.60 48.80
1259 安心 71.80 +0.30 71.80 71.80 71.50 71.69 8732 626015 21 71.50 1 71.70 1 32389500 71.80 78.90 64.70
1264 德麥 318.00 +1.50 316.50 318.50 316.50 317.62 9116 2895401 143 317.50 1 318.00 1 37064367 318.00 349.50 286.50
1268 漢來美食 168.50 "-0.50 " 170.00 170.00 166.50 167.79 89178 14963106 135 168.00 2 168.50 1 42223730 168.50 185.00 152.00
1336 台翰 21.35 +0.05 21.40 21.95 21.15 21.47 388586 8344146 255 21.30 3 21.35 38 78302419 21.35 23.45 19.25
1565 精華 183.50 "-2.50 " 187.00 187.00 182.00 183.78 300917 55301700 521 183.50 16 184.00 2 50416516 183.50 201.50 165.50
1569 濱川 28.15 +0.50 27.55 28.80 26.75 27.91 7984208 222807605 3757 28.10 15 28.20 1 121447441 28.15 30.95 25.35
1570 力肯 30.60 "-0.80 " 31.75 31.75 30.10 30.62 1042540 31926013 710 30.60 1 30.65 21 51500839 30.60 33.65 27.55
1580 新麥 151.50 "-1.50 " 153.00 153.00 151.00 151.90 125633 19084196 177 151.50 2 152.00 1 50230242 151.50 166.50 136.50
1584 精剛 32.60 "-0.25 " 33.15 33.15 32.55 32.67 1128559 36867540 649 32.60 68 32.65 15 192470533 32.60 35.85 29.35
1586 和勤 35.00 +0.40 35.55 37.70 33.95 35.73 1598300 57100067 1496 34.95 3 35.00 9 86312302 35.00 38.50 31.50
1591 駿吉-KY 67.00 +0.50 66.70 67.00 66.10 66.57 323553 21539128 239 66.70 3 67.00 8 36048047 67.00 73.70 60.30
1593 祺驊 39.85 "-0.05 " 39.85 39.90 39.80 39.84 19248 766860 40 39.80 11 39.90 1 39784772 39.85 43.80 35.90
1595 川寶 42.05 "除息 " 42.05 42.25 40.05 41.31 358199 14797728 273 42.00 1 42.20 5 47875384 42.05 46.25 37.85
1599 宏佳騰 32.90 +0.75 32.15 33.00 32.10 32.67 280240 9156261 437 32.85 4 32.90 1 74528764 32.90 36.15 29.65
1742 台蠟 17.70 "-0.15 " 17.85 17.85 17.70 17.77 41465 736834 51 17.70 7 17.80 4 93559300 17.70 19.45 15.95
1777 生泰 95.60 "-2.60 " 99.20 99.70 95.30 97.10 375549 36467053 513 95.40 2 95.60 3 44591713 95.60 105.00 86.10
1781 合世 20.85 "-1.50 " 23.15 23.55 20.15 21.35 1880597 40151521 1065 20.85 2 20.90 8 47407605 20.85 22.90 18.80
1784 訊聯 143.50 "-2.50 " 149.00 156.00 140.00 146.97 3025942 444736955 2821 143.00 17 143.50 7 49626924 143.50 157.50 129.50
1785 光洋科 71.90 "-1.50 " 74.20 76.00 71.30 73.25 67901092 4974058285 38213 71.80 306 71.90 388 596201743 71.90 79.00 64.80
1788 杏昌 138.50 "0.00 " 139.00 140.00 138.50 139.49 42646 5948563 85 138.50 2 139.00 6 44520971 138.50 152.00 125.00
1796 金穎生技 64.00 +0.20 65.00 65.00 63.90 64.31 61340 3944592 59 64.00 2 64.10 1 41459793 62.00 68.20 55.80
1799 易威 139.00 +0.50 138.00 141.50 135.00 137.79 440548 60701338 468 138.50 1 139.00 3 121865775 139.00 152.50 125.50
1813 寶利徠 21.40 +0.05 21.35 21.40 21.00 21.27 96137 2044978 182 21.10 4 21.40 24 46635510 21.40 23.50 19.30
1815 富喬 25.55 "-0.10 " 25.95 26.00 25.00 25.42 23757710 603856164 8327 25.50 304 25.55 3 461062269 25.55 28.10 23.00
2035 唐榮 32.15 "-0.35 " 32.20 32.45 32.10 32.18 26028 837497 23 32.05 1 32.15 5 350000000 32.15 35.35 28.95
2061 風青 25.45 +1.60 23.95 26.20 23.65 25.50 3269460 83386995 1928 25.45 10 25.50 4 47108290 25.45 27.95 22.95
2063 世鎧 49.15 "-0.50 " 49.70 49.70 48.95 49.21 84880 4176860 102 49.15 3 49.20 4 49601453 49.15 54.00 44.25
2064 晉椿 15.15 +0.05 15.10 15.15 15.10 15.14 22661 343000 17 15.15 1 15.20 9 69630000 15.15 16.65 13.65
2065 世豐 62.20 "-0.20 " 62.70 62.70 62.10 62.27 55308 3444235 107 62.10 15 62.20 2 58149521 62.20 68.40 56.00
2066 世德 132.50 "-3.00 " 135.50 136.00 132.00 133.47 149963 20015442 163 132.00 22 133.00 1 42997456 132.50 145.50 119.50
2067 嘉鋼 13.50 +1.20 13.20 13.50 12.80 13.43 704763 9465717 421 13.50 166 0.00 0 45138177 13.50 14.85 12.15
2070 精湛 52.10 "-5.70 " 57.70 57.70 52.10 53.54 1428250 76470458 1077 0.00 0 52.10 374 35782800 52.10 57.30 46.90
2073 雄順 30.60 "0.00 " 30.65 30.65 30.60 30.61 8173 250192 12 30.60 14 30.85 1 27500000 30.60 33.65 27.55
2221 大甲 31.60 "-0.10 " 31.75 31.75 31.40 31.51 48391 1524813 33 31.50 1 31.60 1 42325000 31.60 34.75 28.45
2230 泰茂 163.00 "-1.00 " 164.50 165.00 162.00 163.36 700916 114502804 540 162.50 22 163.00 3 52174661 163.00 179.00 147.00
2235 謚源 51.20 "-0.80 " 52.00 52.00 50.80 51.02 38398 1959091 39 51.00 1 51.20 1 35878000 51.20 56.30 46.10
2596 綠意 40.10 +0.20 39.90 40.50 39.20 39.84 157765 6284854 242 39.95 2 40.10 3 100000000 40.10 44.10 36.10
2640 大車隊 122.00 "0.00 " 123.00 123.00 122.00 122.22 52573 6425733 71 122.00 18 122.50 2 59264956 122.00 134.00 110.00
2641 正德 20.70 "-0.50 " 21.35 21.45 20.60 20.88 5714106 119300966 2410 20.70 40 20.75 3 308967469 20.70 22.75 18.65
2643 捷迅 77.20 "-1.20 " 78.50 79.20 77.20 77.65 102530 7961956 92 77.20 3 77.70 13 35000000 77.20 84.90 69.50
2718 晶悅 110.00 +0.50 110.00 110.00 108.00 109.17 27102 2958618 25 109.50 1 110.00 3 87576000 110.00 121.00 99.00
2719 燦星旅 58.30 +0.10 57.50 60.30 57.50 58.97 41155 2426991 43 58.20 1 58.70 1 68742100 58.30 64.10 52.50
2724 藝舍-KY 31.60 "0.00 " 32.20 32.20 31.60 31.64 16614 525699 13 31.30 3 31.60 4 59656345 31.60 34.75 28.45
2726 雅茗-KY 33.00 +1.85 31.20 33.85 31.20 32.59 107954 3518052 136 32.60 1 33.00 12 28000000 33.00 36.30 29.70
2729 瓦城 239.00 "-2.00 " 241.50 241.50 238.00 239.60 77338 18530540 222 238.50 4 239.00 1 35943894 239.00 262.50 215.50
2732 六角 112.00 "-3.00 " 116.50 116.50 112.00 113.03 235783 26650697 496 112.00 2 112.50 1 46514570 112.00 123.00 101.00
2734 易飛網 36.10 "-0.10 " 36.20 36.60 36.10 36.35 100591 3656428 111 36.10 17 36.30 1 42259760 36.10 39.70 32.50
2736 富野 24.75 "-0.05 " 24.95 25.70 24.60 25.04 412872 10339518 294 24.75 2 24.80 4 59972230 24.75 27.20 22.30
2740 天蔥 0 0 0 0 0 30.06 731 21975 5 27.80 1 30.10 5 23185484 30.00 33.00 27.00
