1101,台泥,41315092,16946,1398220322,33.50,34.20,33.45,33.80,+,0.50,33.80,207,33.85,94,35.96,
1101B,台泥乙特,13178,9,618200,47.00,47.00,46.90,47.00,+,0.05,46.75,1,47.00,8,0.00,
1102,亞泥,18251369,8587,869134845,46.65,48.40,46.60,47.75,+,1.10,47.70,64,47.75,136,15.11,
1103,嘉泥,426818,299,7750131,17.95,18.30,17.95,18.20, ,0.00,18.15,2,18.20,2,121.33,
1104,環泥,589797,623,18217871,30.75,31.20,30.70,30.90,+,0.15,30.80,2,30.90,3,10.16,
1108,幸福,567522,267,8555762,15.10,15.15,15.00,15.15,+,0.15,15.10,2,15.15,81,12.22,
1109,信大,198115,215,3733132,18.85,18.90,18.80,18.85,+,0.05,18.80,18,18.85,19,9.92,
1110,東泥,150886,112,3318018,21.85,22.20,21.80,22.05,+,0.10,21.95,1,22.10,16,91.88,
1201,味全,354444,310,6498728,18.30,18.40,18.30,18.30, ,0.00,18.30,15,18.35,45,27.31,
1203,味王,26440,86,1325857,50.00,51.00,49.40,50.10,-,0.40,50.10,2,50.40,3,22.47,
1210,大成,1531705,1281,79339107,52.40,52.70,51.50,51.50,-,0.70,51.50,130,51.60,9,11.27,
1213,大飲,306079,77,3488348,12.00,12.00,10.80,12.00, ,0.00,11.45,3,12.00,2,0.00,
1215,卜蜂,1480250,1724,145961473,101.00,101.00,97.70,97.70,-,4.30,97.70,32,98.70,3,14.45,
1216,統一,12851143,10803,1128582598,89.70,89.70,87.20,87.20,-,1.50,87.20,300,87.30,2,26.67,
1217,愛之味,1465271,481,18338423,12.45,12.55,12.45,12.55,+,0.10,12.50,32,12.55,638,19.92,
1218,泰山,379669,349,7854138,20.65,20.80,20.60,20.65, ,0.00,20.65,1,20.70,40,13.77,
1219,福壽,289822,198,5011256,17.20,17.40,17.15,17.35,+,0.10,17.30,2,17.35,67,20.41,
1220,台榮,378474,146,6232244,16.45,16.60,16.35,16.35,-,0.10,16.35,17,16.45,17,12.48,
1225,福懋油,80438,761,11142533,143.00,144.50,136.00,138.00,-,5.00,138.00,1,139.00,1,67.32,
1227,佳格,718059,659,28332262,39.50,39.65,39.15,39.45,+,0.15,39.40,17,39.45,15,23.07,
1229,聯華,844143,850,52169528,61.80,62.10,61.50,61.70,-,0.10,61.70,3,61.90,6,22.68,
1231,聯華食,150649,353,16298348,108.00,109.50,107.50,108.00,-,0.50,108.00,4,109.00,12,23.28,
1232,大統益,60507,132,9010368,149.50,149.50,148.50,149.00, ,0.00,148.00,7,149.00,25,18.24,
1233,天仁,3397,18,112448,33.05,33.20,33.05,33.20,+,0.15,33.10,3,33.20,1,34.23,
1234,黑松,82803,106,3516837,42.30,43.50,42.30,42.50,+,0.20,42.35,2,42.50,2,17.42,
1235,興泰,17856,56,2705520,148.00,152.50,148.00,152.50,+,4.50,150.50,1,152.50,5,32.17,
1236,宏亞,18455,75,437019,23.50,23.75,23.50,23.75,+,0.25,23.65,1,23.75,2,182.69,
1256,鮮活果汁-KY,268967,404,44345058,160.50,168.00,160.00,168.00,+,15.00,168.00,67,0,0,18.60,
1301,台塑,37097057,23743,1994424889,53.20,54.70,52.20,53.50, ,0.00,53.50,543,53.60,1,63.69,
