1240 茂生農經 54.20 "0.00 " 54.20 54.30 54.20 54.22 6621 359001 24 54.20 6 54.40 1 39370158 54.20 59.60 48.80
1259 安心 71.70 "-0.10 " 71.80 71.80 71.60 71.66 6388 457786 28 71.50 2 71.70 1 32389500 71.70 78.80 64.60
1264 德麥 320.00 +2.00 318.00 320.00 317.00 318.32 29003 9232159 129 319.00 2 320.00 2 37064367 320.00 352.00 288.00
1268 漢來美食 169.00 +0.50 169.00 170.00 169.00 169.15 39394 6663469 77 169.00 2 169.50 5 42223730 169.00 185.50 152.50
1336 台翰 22.70 +1.35 21.50 23.40 21.40 22.75 1734097 39443226 1020 22.70 16 22.80 9 78302419 22.70 24.95 20.45
1565 精華 182.50 "-1.00 " 184.00 184.00 181.50 182.56 229800 41953087 369 182.50 22 183.00 27 50416516 182.50 200.50 164.50
1569 濱川 30.85 +2.70 28.20 30.95 27.75 29.83 10918983 325724469 4400 30.80 21 30.85 85 121447441 30.85 33.90 27.80
1570 力肯 31.20 +0.60 30.60 31.30 30.40 31.02 533122 16538493 371 31.20 9 31.25 6 51500839 31.20 34.30 28.10
1580 新麥 151.50 "0.00 " 152.00 152.00 150.50 151.17 132581 20042783 230 151.50 1 152.00 25 50230242 151.50 166.50 136.50
1584 精剛 33.75 +1.15 33.40 33.90 33.25 33.61 3297107 110815118 1616 33.75 6 33.80 9 192470533 33.75 37.10 30.40
1586 和勤 36.10 +1.10 35.00 36.50 34.80 35.84 758594 27184994 533 36.10 4 36.15 7 86312302 36.10 39.70 32.50
1591 駿吉-KY 67.00 "0.00 " 67.60 68.10 66.60 67.14 409230 27477041 279 66.90 9 67.10 2 36048047 67.00 73.70 60.30
1593 祺驊 39.90 +0.05 39.80 39.90 39.80 39.82 18225 725695 43 39.65 1 39.90 7 39784772 39.90 43.85 35.95
1595 川寶 41.75 "-0.30 " 42.10 42.50 41.45 41.96 171829 7209438 164 41.75 6 42.10 5 47875384 41.75 45.90 37.60
1599 宏佳騰 32.80 "-0.10 " 33.05 34.00 32.80 33.10 147966 4897916 514 32.80 13 32.85 1 74528764 32.80 36.05 29.55
1742 台蠟 17.75 +0.05 17.70 17.75 17.70 17.71 20351 360352 24 17.70 4 17.75 8 93559300 17.75 19.50 16.00
1777 生泰 97.20 +1.60 96.80 97.20 96.00 96.52 182234 17589012 184 97.20 2 97.40 2 44591713 97.20 106.50 87.50
