1240 茂生農經 52.30 "除權息 " 51.70 52.30 50.90 51.77 139455 7219055 198 52.30 1 52.40 2 41338666 52.30 57.50 47.10
1259 安心 70.70 "-0.30 " 70.00 70.70 70.00 70.45 4852 341831 26 70.20 2 70.40 1 32389500 70.70 77.70 63.70
1264 德麥 318.50 +1.00 316.50 319.00 316.50 318.41 9584 3051631 53 318.00 3 318.50 1 37064367 318.50 350.00 287.00
1268 漢來美食 159.00 "-0.50 " 159.50 160.00 159.00 159.48 15559 2481401 46 159.00 6 159.50 1 42223730 159.00 174.50 143.50
1336 台翰 23.45 +0.10 23.55 23.60 23.25 23.41 167895 3929799 133 23.35 6 23.45 29 78302419 23.45 25.75 21.15
1565 精華 177.50 +2.50 175.50 177.50 175.00 176.19 128304 22606370 219 177.00 12 177.50 3 50416516 177.50 195.00 160.00
1569 濱川 28.65 "-0.10 " 28.90 29.70 28.60 29.01 2987770 86663810 1803 28.60 47 28.65 23 121447441 28.65 31.50 25.80
1570 力肯 34.05 "-0.15 " 34.50 35.80 34.00 34.91 3146407 109854242 1865 34.00 22 34.05 11 51500839 34.05 37.45 30.65
1580 新麥 152.50 +0.50 152.00 152.50 151.00 151.80 29171 4428051 42 152.00 3 152.50 2 50230242 152.50 167.50 137.50
1584 精剛 40.35 "-0.55 " 41.05 41.10 40.30 40.61 4105687 166734383 2600 40.35 40 40.40 10 192470533 40.35 44.35 36.35
1586 和勤 33.20 +1.20 32.45 33.95 32.25 33.21 708186 23520018 478 33.20 1 33.40 6 86312302 33.20 36.50 29.90
1591 駿吉-KY 53.00 "-0.80 " 54.50 55.20 52.80 53.53 705173 37749621 437 53.00 2 53.30 2 36048047 53.00 58.30 47.70
1593 祺驊 41.60 "-0.40 " 42.05 42.10 41.10 41.62 19774 823044 41 41.45 1 41.75 1 39784772 41.60 45.75 37.45
1595 川寶 39.80 +0.05 39.75 40.00 39.35 39.59 64001 2533639 26 39.65 1 39.80 1 47875384 39.80 43.75 35.85
1599 宏佳騰 34.20 +0.60 33.90 34.65 33.75 34.30 136027 4666155 134 34.20 4 34.30 1 74528764 34.20 37.60 30.80
1742 台蠟 17.20 +0.15 17.10 17.25 17.10 17.20 29001 498768 23 17.15 3 17.25 3 93559300 17.20 18.90 15.50
1777 生泰 94.60 +2.90 91.60 95.00 91.60 93.79 136023 12757854 137 94.50 3 94.60 4 44591713 94.60 104.00 85.20
1781 合世 17.40 +0.40 17.00 17.85 17.00 17.51 343674 6016817 153 17.35 1 17.40 3 47407605 17.40 19.10 15.70
1784 訊聯 119.00 "-3.00 " 122.50 123.00 119.00 120.80 995284 120232663 944 119.00 21 119.50 1 49626924 119.00 130.50 107.50
1785 光洋科 62.90 "-0.20 " 63.60 63.80 62.30 62.86 7161163 450141750 5425 62.70 4 62.90 5 596201743 62.90 69.10 56.70
1788 杏昌 138.00 "0.00 " 138.00 138.50 138.00 138.37 17414 2409548 44 138.00 12 138.50 2 44520971 138.00 151.50 124.50
1796 金穎生技 49.05 +1.85 46.90 49.05 46.90 48.32 35472 1713943 64 48.80 1 49.10 1 41459793 49.05 53.90 44.15
1799 易威 210.00 "-10.00 " 220.00 224.50 209.00 214.67 553131 118738350 678 210.00 10 212.50 2 121865775 210.00 231.00 189.00
1813 寶利徠 19.80 +0.05 19.85 19.85 19.80 19.83 8318 164971 66 19.70 2 19.85 5 46635510 19.80 21.75 17.85
1815 富喬 22.65 "-0.35 " 23.20 23.35 22.65 22.96 8554880 196398070 3803 22.65 6 22.70 15 464419295 22.65 24.90 20.40
2035 唐榮 31.95 +0.05 31.95 31.95 31.95 31.95 1008 32203 9 31.80 1 31.95 1 350000000 31.95 35.10 28.80
2061 風青 24.55 +0.80 23.85 25.25 23.85 24.74 877729 21713324 571 24.55 7 24.60 1 47108290 24.55 27.00 22.10
2063 世鎧 45.05 +0.15 44.90 45.10 44.60 44.92 33447 1502392 47 45.00 3 45.05 6 49601453 45.05 49.55 40.55
2064 晉椿 14.95 "-0.05 " 15.00 15.00 14.95 14.99 8000 119950 7 14.95 3 15.00 19 69630000 14.95 16.40 13.50
2065 世豐 59.20 "0.00 " 59.20 59.70 59.20 59.34 34609 2053676 48 59.20 1 59.50 1 58341988 59.20 65.10 53.30
2066 世德 108.50 "-2.50 " 110.00 111.00 108.50 109.60 82830 9078238 135 108.50 5 109.00 2 44178752 108.50 119.00 97.70
2067 嘉鋼 11.00 "0.00 " 11.00 11.05 11.00 11.01 8000 88050 7 10.70 3 11.05 1 45138177 11.00 12.10 9.90
2070 精湛 83.00 "除息 " 82.40 83.90 82.40 83.01 388553 32253382 352 83.00 8 83.30 6 35782800 83.00 91.30 74.70
2073 雄順 0 0 0 0 0 29.00 0 0 0 29.20 1 29.60 3 27500000 29.60 32.55 26.65
2221 大甲 29.60 +0.15 29.60 29.70 29.60 29.63 3158 93586 17 29.45 1 29.70 2 42325000 29.60 32.55 26.65
2230 泰茂 161.50 +1.00 162.00 163.00 160.00 161.76 245479 39708509 219 161.50 12 162.00 3 52598950 161.50 177.50 145.50
2235 謚源 49.20 +0.35 48.85 49.95 48.60 49.17 10097 496438 11 48.55 1 49.90 2 35878000 49.20 54.10 44.30
2596 綠意 44.55 "-0.10 " 44.75 45.55 44.55 44.88 193265 8673697 142 44.55 1 44.90 1 100000000 44.55 49.00 40.10
2640 大車隊 116.00 "-0.50 " 115.50 116.00 114.50 115.34 25457 2936172 31 115.50 4 116.00 1 59264956 116.00 127.50 104.50
2641 正德 19.00 +0.05 18.95 19.10 18.90 18.99 563105 10694709 341 19.00 9 19.05 41 308967469 19.00 20.90 17.10
2643 捷迅 77.20 "-0.10 " 77.30 77.30 76.60 76.84 23622 1815173 36 76.80 1 77.20 1 35000000 77.20 84.90 69.50
2718 晶悅 119.00 "-0.50 " 120.50 120.50 118.00 118.57 22056 2615156 36 118.00 2 119.00 2 87576000 119.00 130.50 107.50
2719 燦星旅 52.50 "-0.30 " 52.20 53.00 52.20 52.64 10338 544177 77 52.40 1 52.60 1 68742100 52.50 57.70 47.25
2724 藝舍-KY 36.90 "-0.40 " 37.00 37.00 35.30 36.71 9022 331159 10 36.55 1 36.90 1 59656345 36.90 40.55 33.25
2726 雅茗-KY 31.25 +0.50 30.70 31.55 30.35 30.87 10509 324395 44 30.50 1 31.25 1 28000000 31.25 34.35 28.15
2729 瓦城 205.00 +1.00 206.50 206.50 204.00 205.03 40633 8331068 486 204.00 2 205.50 5 39500984 205.00 225.50 184.50
2732 六角 107.50 +1.50 106.50 109.00 106.50 108.06 286203 30927919 453 107.50 7 108.00 1 46514570 107.50 118.00 96.80
2734 易飛網 29.20 +0.40 28.55 29.40 28.30 28.65 88355 2531097 126 28.80 1 29.15 1 42259760 29.20 32.10 26.30
2736 富野 19.70 +0.05 19.65 19.85 19.55 19.63 76186 1495399 66 19.60 1 19.70 2 59972230 19.70 21.65 17.75
2740 天蔥 26.10 +0.90 26.95 27.70 26.10 27.43 9000 246850 9 26.00 1 27.70 3 23185484 26.10 28.70 23.50
2743 山富 117.50 +0.50 117.50 118.00 116.50 117.32 170046 19950411 205 117.00 48 117.50 4 36011700 114.50 125.50 103.50
2745 五福 95.30 "-0.20 " 95.50 96.20 95.30 95.70 111960 10714381 139 95.30 2 95.50 4 33808526 95.30 104.50 85.80
2752 豆府 255.00 "-3.00 " 258.00 258.00 255.00 255.66 5089 1301065 14 255.00 1 259.50 1 26267382 255.00 280.50 229.50
2754 亞洲藏壽司 105.00 +0.50 105.50 107.00 103.50 105.76 155123 16405715 229 104.50 4 105.00 1 46861000 105.00 115.50 94.50
2755 揚秦 97.60 +1.90 96.70 98.50 96.70 97.91 28557 2795897 93 97.50 1 97.90 1 30140000 97.60 107.00 87.90
2756 聯發國際 79.50 "-1.10 " 80.00 80.50 79.20 79.75 26098 2081342 42 79.70 1 80.00 2 24542820 79.50 87.40 71.60
2916 滿心 46.10 +0.25 46.00 46.10 45.50 45.76 58426 2673289 58 45.95 1 46.10 1 64626878 46.10 50.70 41.50
2924 宏太-KY 39.95 +0.95 38.50 40.00 38.10 38.81 29001 1125487 14 39.05 16 40.00 7 32805174 39.95 43.90 36.00
