1101,台泥,22258257,8078,764389890,34.00,34.60,33.85,34.25,+,0.20,34.25,439,34.30,17,30.86,
1101B,台泥乙特,6359,10,298160,46.95,46.95,46.85,46.95,-,0.05,46.85,5,46.95,5,0.00,
1102,亞泥,13838982,5833,628389088,44.90,45.80,44.75,45.70,+,0.65,45.65,135,45.70,304,14.55,
1103,嘉泥,1323141,425,24684679,18.70,18.85,18.55,18.70, ,0.00,18.65,22,18.70,11,623.33,
1104,環泥,2490665,1272,89518319,36.20,36.20,35.70,35.75,-,0.50,35.75,8,35.80,26,11.57,
1108,幸福,301159,186,4995685,16.55,16.65,16.55,16.60,+,0.10,16.55,48,16.60,12,12.87,
1109,信大,515330,236,10193472,19.75,19.85,19.70,19.75, ,0.00,19.75,52,19.80,143,10.18,
1110,東泥,2203190,905,50315189,22.40,23.55,22.05,22.50,+,0.40,22.45,16,22.60,1,90.00,
1201,味全,640789,696,11861891,18.45,18.60,18.45,18.50, ,0.00,18.50,70,18.55,81,34.26,
1203,味王,4840,27,250357,52.10,52.10,52.00,52.00,-,0.10,51.20,2,52.00,2,24.64,
1210,大成,864292,686,49699995,57.50,57.70,57.30,57.60,+,0.30,57.60,19,57.70,48,11.71,
1213,大飲,165983,72,1500793,9.00,9.10,8.79,9.02,+,0.22,9.02,1,9.10,13,0.00,
1215,卜蜂,286073,509,29199773,102.00,102.50,101.50,102.50,+,0.50,102.00,4,102.50,31,13.63,
1216,統一,7178657,5414,614848118,85.50,86.50,85.00,85.70,+,0.20,85.50,59,85.70,68,25.81,
1217,愛之味,1516881,619,19305797,12.65,12.80,12.60,12.75,+,0.10,12.75,17,12.80,53,29.65,
1218,泰山,761218,562,16287228,21.30,21.65,21.20,21.35,+,0.15,21.30,51,21.35,9,71.17,
1219,福壽,324297,210,5967250,18.30,18.50,18.30,18.40,+,0.10,18.35,59,18.40,1,20.44,
1220,台榮,493809,264,7808683,15.75,15.90,15.75,15.80,+,0.05,15.80,10,15.85,45,14.50,
1225,福懋油,33143,62,4368858,132.00,132.50,130.50,132.00, ,0.00,132.00,1,132.50,1,80.98,
1227,佳格,1248183,872,50974866,40.85,41.15,40.65,40.70,-,0.15,40.70,19,40.75,5,25.76,
1229,聯華,2425900,1492,171467201,70.00,71.20,70.00,70.90,+,0.70,70.80,4,70.90,2,26.86,
1231,聯華食,107095,258,12618691,119.00,119.00,117.00,117.00,-,1.00,117.00,24,117.50,2,28.12,
1232,大統益,80186,176,11821423,147.50,147.50,147.00,147.50, ,0.00,147.00,20,147.50,46,20.69,
1233,天仁,4914,34,163839,33.40,33.40,33.30,33.30,-,0.25,33.25,1,33.35,4,30.83,
1234,黑松,111882,143,4806499,42.70,43.15,42.70,43.10,+,0.15,43.10,1,43.25,3,18.58,
1235,興泰,6700,19,681973,102.50,102.50,101.00,102.00, ,0.00,101.00,2,102.50,1,38.78,
1236,宏亞,23342,91,587069,25.10,25.25,25.00,25.20, ,0.00,25.05,1,25.20,4,105.00,
1256,鮮活果汁-KY,10036,103,1939486,192.00,194.50,192.00,194.50,+,1.50,193.00,1,195.00,1,15.67,
1301,台塑,18118389,9400,1051027817,56.90,58.60,56.60,57.90,+,0.90,57.90,10,58.00,137,70.61,
1303,南亞,23410571,10914,1173581717,48.75,50.80,48.50,50.10,+,1.40,50.00,1255,50.10,133,59.64,
1304,台聚,16584908,6546,279446098,16.00,17.30,16.00,16.90,+,0.95,16.90,35,16.95,32,0.00,
1305,華夏,6020914,2780,108246330,17.55,18.25,17.40,18.00,+,0.55,18.00,14,18.05,76,138.46,
1307,三芳,310183,306,9432103,30.35,30.65,30.05,30.40,+,0.05,30.35,13,30.40,4,11.92,
1308,亞聚,4239742,2279,78837132,17.95,18.90,17.85,18.60,+,0.75,18.60,21,18.65,64,0.00,
1309,台達化,11589869,5282,224788917,19.05,19.65,18.70,19.60,+,0.70,19.55,26,19.60,118,0.00,
1310,台苯,4178490,1750,59822914,14.10,14.45,14.05,14.30,+,0.30,14.30,214,14.35,49,0.00,
1312,國喬,20123364,6036,302596924,14.55,15.30,14.55,15.05,+,0.60,15.00,267,15.05,115,0.00,
1312A,國喬特,58000,17,1373250,23.65,23.90,23.60,23.60,+,0.10,23.55,18,23.90,1,0.00,
1313,聯成,5368497,1943,68304189,12.50,12.90,12.45,12.70,+,0.15,12.70,57,12.75,56,0.00,
1314,中石化,33482966,3948,355839005,10.55,10.80,10.45,10.60,+,0.05,10.60,349,10.65,978,212.00,
1315,達新,13749,39,989658,72.00,72.00,71.90,72.00,-,0.10,71.90,4,72.00,2,19.25,
1316,上曜,66214612,22302,1372337109,21.45,21.70,19.75,19.80,-,1.65,19.80,344,19.85,9,0.00,
1319,東陽,1549942,1200,159422330,101.00,104.00,101.00,102.50,+,1.00,102.50,81,103.00,21,16.37,
1321,大洋,108100,66,4006205,36.85,37.30,36.85,37.05, ,0.00,37.05,1,37.10,1,45.74,
1323,永裕,40231,38,1206416,29.95,30.00,29.95,30.00,+,0.05,29.95,7,30.00,14,33.33,
1324,地球,54244,84,771586,14.15,14.30,14.15,14.25,-,0.05,14.20,1,14.25,3,32.39,
1325,恆大,820375,543,25988435,30.95,32.15,30.85,31.50,+,0.45,31.50,7,31.55,7,82.89,
1326,台化,15363123,7535,750107796,47.80,49.45,47.30,48.65,+,0.95,48.65,123,48.70,1,26.30,
1337,再生-KY,2227976,925,17865634,7.75,8.10,7.75,8.09,+,0.31,8.08,4,8.09,66,0.00,
1338,廣華-KY,301650,247,9945108,32.65,33.20,32.65,33.00,+,0.55,33.00,6,33.05,10,0.00,
1339,昭輝,239612,226,15158274,63.40,64.20,63.00,63.30,-,0.20,63.10,2,63.30,1,9.30,
1340,勝悅-KY,424959,506,4942172,11.50,11.85,11.40,11.60,+,0.10,11.60,27,11.65,3,0.00,
1341,富林-KY,5007,8,334467,66.80,66.80,66.80,66.80,+,0.70,66.50,1,66.90,1,14.71,
1342,八貫,415711,407,47085377,113.50,114.00,112.50,114.00,+,0.50,113.50,6,114.00,30,14.79,
1402,遠東新,13892968,4193,526842920,38.00,38.20,37.50,37.80,-,0.20,37.80,28,37.85,33,24.23,
1409,新纖,8511968,3019,151886613,17.45,18.00,17.35,17.95,+,0.50,17.90,111,17.95,711,26.40,
1410,南染,6000,5,224200,37.60,37.60,37.10,37.40,+,0.30,37.10,3,37.45,1,103.89,
1413,宏洲,55588,40,580366,10.40,10.50,10.40,10.50,+,0.10,10.40,1,10.50,31,0.00,
1414,東和,481926,344,11625884,24.25,24.40,24.00,24.25,-,0.05,24.05,11,24.25,2,89.81,
1416,廣豐,607098,358,7525263,12.35,12.55,12.30,12.45,+,0.15,12.45,9,12.50,43,18.58,
1417,嘉裕,136183,262,1572104,11.55,11.60,11.50,11.55,-,0.05,11.50,19,11.55,2,0.00,
1418,東華,165933,144,6691521,40.85,40.90,40.00,40.45, ,0.00,40.45,2,40.50,1,79.31,
1419,新紡,44437,27,2121577,48.00,48.50,47.60,47.60,+,0.10,47.55,5,47.65,1,21.94,
1423,利華,63118,89,2823905,44.50,45.00,44.50,44.80,+,0.10,44.75,1,44.80,1,104.19,
1432,大魯閣,366131,408,6725956,18.50,18.75,18.10,18.35,+,0.25,18.30,6,18.35,17,36.70,
1434,福懋,961250,697,21809213,22.45,22.75,22.45,22.75,+,0.30,22.70,11,22.75,91,71.09,
1435,中福,3574,50,168061,46.50,47.45,46.50,47.30,X,0.00,46.50,1,47.30,1,0.00,
1436,華友聯,1341022,1283,261896696,198.00,202.50,187.50,199.00,-,2.50,198.00,4,199.00,2,21.35,
1437,勤益控,143318,135,5412082,37.95,37.95,37.60,37.85,-,0.20,37.60,14,37.85,6,12.57,
1438,三地開發,306214,300,20142897,64.00,67.00,64.00,66.50,+,1.70,66.50,2,66.60,2,0.00,
1439,雋揚,24131,21,696028,29.30,29.30,28.70,28.75,-,0.05,28.75,2,28.85,1,14.30,
1440,南紡,2628589,961,46423688,17.50,17.90,17.50,17.55,+,0.10,17.50,79,17.55,28,11.78,
1441,大東,501568,581,8846297,17.65,18.05,17.20,17.80,-,0.25,17.80,2,17.85,2,0.00,
1442,名軒,2119129,2759,137740402,66.20,66.80,63.20,63.50,-,2.30,63.40,27,63.50,4,11.10,
1443,立益物流,61225,57,1984921,32.50,32.95,32.25,32.30,-,0.10,32.30,10,32.35,1,18.35,
1444,力麗,1533224,703,15246958,9.80,9.99,9.80,9.95,+,0.12,9.95,7,9.97,3,124.38,
1445,大宇,179206,130,3281170,18.40,18.45,18.15,18.25,+,0.10,18.25,24,18.30,9,2.40,
1446,宏和,1409341,1393,73602018,52.90,53.80,51.00,51.30,-,1.60,51.20,2,51.30,2,16.99,
1447,力鵬,6310330,2129,62482940,9.75,10.05,9.71,9.99,+,0.13,9.98,18,9.99,33,0.00,
1449,佳和,682096,432,12765676,18.50,18.90,18.25,18.75, ,0.00,18.75,3,18.80,2,20.38,
1451,年興,42663,213,857045,20.00,20.10,20.00,20.05,-,0.05,20.05,5,20.10,47,0.00,
1452,宏益,156738,87,2664156,16.90,17.05,16.90,17.00, ,0.00,16.95,6,17.00,12,36.96,
1453,大將,1181356,938,30276945,25.75,26.35,25.00,25.25,-,0.25,25.20,12,25.25,4,35.07,
1454,台富,636282,283,11787184,18.70,18.95,18.25,18.35,-,0.30,18.35,19,18.40,7,53.97,
1455,集盛,2259378,851,30922853,13.65,14.00,13.45,13.60, ,0.00,13.60,11,13.65,52,0.00,
1456,怡華,77206,70,1541080,20.20,20.30,19.80,19.85,-,0.25,19.80,4,19.85,9,90.23,
1457,宜進,266907,130,5719378,21.45,21.55,21.15,21.50,+,0.05,21.40,23,21.50,24,8.70,
1459,聯發,351182,234,3882341,10.65,11.40,10.65,10.80,+,0.15,10.80,17,11.00,7,98.18,
1460,宏遠,945555,378,7867814,8.30,8.42,8.01,8.30, ,0.00,8.29,2,8.30,1,0.00,
1463,強盛,350724,204,7881020,22.00,22.75,22.00,22.60,+,0.60,22.55,4,22.60,6,41.85,
1464,得力,540040,447,7517396,13.80,14.30,13.80,13.95,+,0.15,13.90,15,14.00,1,93.00,
1465,偉全,125746,105,1926272,15.35,15.40,15.25,15.35,+,0.05,15.25,9,15.35,4,17.06,
1466,聚隆,134458,66,1696987,12.70,12.70,12.60,12.60,-,0.10,12.55,65,12.65,16,0.00,
1467,南緯,347369,296,4221220,12.25,12.25,12.05,12.05,-,0.20,12.05,16,12.10,15,0.00,
1468,昶和,37000,27,558300,15.05,15.20,15.00,15.15,-,0.05,14.95,3,15.15,3,34.43,
1470,大統新創,53342,44,1084161,20.65,21.00,20.00,20.70,+,0.05,20.20,6,20.70,7,39.06,
1471,首利,1471894,586,23761843,16.00,16.30,15.75,16.15,+,0.15,16.10,1,16.15,23,0.00,
1472,三洋實業,46843,68,3126585,67.10,67.10,66.10,66.90, ,0.00,66.90,1,67.10,1,15.70,
1473,台南,1286714,968,52484922,41.15,41.75,40.35,40.50,-,0.60,40.50,21,40.60,1,13.28,
1474,弘裕,354444,177,5212850,14.65,14.80,14.60,14.75, ,0.00,14.65,3,14.75,10,33.52,
1475,業旺,602920,556,41130533,69.20,69.50,66.80,67.50,-,2.00,67.50,4,67.60,2,13.61,
1476,儒鴻,861832,1446,465333848,542.00,550.00,536.00,540.00,-,1.00,539.00,2,540.00,6,25.65,
1477,聚陽,2795193,2710,1223067789,427.00,442.00,426.00,438.50,+,15.50,438.50,23,439.00,2,25.48,
1503,士電,7857723,7070,2305592525,292.50,297.00,291.00,291.50,-,1.00,291.00,173,291.50,9,55.52,
1504,東元,9588285,6016,490553528,51.00,51.90,50.60,51.10,-,0.20,51.10,4,51.20,27,20.12,
1506,正道,857909,426,15473340,17.90,18.25,17.75,18.05,+,0.05,18.05,3,18.10,35,69.42,
1512,瑞利,63394,43,524609,8.45,8.46,8.17,8.44,+,0.04,8.26,2,8.43,1,0.00,
1513,中興電,60475317,85572,14056124312,228.50,238.00,225.50,231.50,+,3.50,231.50,105,232.00,70,63.77,
1514,亞力,29720705,22005,4758863606,160.00,163.00,157.00,158.00,-,1.00,157.50,137,158.00,475,47.31,
1515,力山,742805,588,33513316,45.30,45.45,44.95,45.10,-,0.40,45.10,2,45.15,1,13.03,
1516,川飛,357144,317,8788579,24.50,24.85,24.20,24.50, ,0.00,24.50,3,24.55,3,46.23,
1517,利奇,443126,300,7742434,17.40,17.65,17.35,17.40, ,0.00,17.40,23,17.45,1,0.00,
1519,華城,5889859,12627,5458318724,938.00,950.00,907.00,907.00,-,28.00,907.00,7,908.00,2,79.77,
1521,大億,13089,17,509571,38.55,39.30,38.55,38.90,+,0.10,38.90,3,38.95,1,54.03,
1522,堤維西,2184723,1559,154392267,70.50,71.20,70.20,70.50,-,0.10,70.50,33,70.60,13,15.88,
1522A,堤維西甲特,2000,2,92300,46.15,46.15,46.15,46.15,X,0.00,46.05,2,46.15,2,0.00,
1524,耿鼎,1106003,764,36267770,32.75,33.10,32.55,32.80,+,0.05,32.80,14,32.85,16,11.35,
1525,江申,32152,68,2369641,74.50,74.50,73.50,74.30, ,0.00,73.80,1,74.40,2,20.99,
1526,日馳,78721,88,2493085,31.35,32.40,31.35,31.65,-,0.15,31.60,15,31.70,2,0.00,
1527,鑽全,452046,371,20326699,44.85,45.40,44.30,45.10,+,0.30,45.05,10,45.10,6,14.32,
1528,恩德,3694276,1648,54952236,14.60,15.20,14.35,14.80,+,0.15,14.80,7,14.85,19,0.00,
1529,樂事綠能,34150926,18709,1358804053,42.00,42.00,38.40,38.95,+,0.70,38.95,119,39.00,34,79.49,
1530,亞崴,95066,199,3053008,32.05,32.25,32.05,32.10,+,0.10,32.10,4,32.15,2,14.59,
1531,高林股,200652,171,3040171,15.10,15.20,15.05,15.05,-,0.05,15.05,5,15.10,1,51.90,
1532,勤美,4264667,2661,189233647,44.10,44.80,44.00,44.45, ,0.00,44.45,5,44.50,24,11.25,
1533,車王電,86463,63,4003786,46.00,46.80,46.00,46.25,+,0.05,46.25,2,46.65,1,0.00,
1535,中宇,241105,314,16786390,69.30,70.00,69.30,69.60,-,0.10,69.60,2,69.70,1,15.36,
1536,和大,35284958,24347,2621790662,71.00,77.00,69.60,74.50,+,2.90,74.50,171,74.60,11,62.60,
1537,廣隆,106801,135,15389805,144.00,144.50,143.50,144.50,+,0.50,144.00,3,144.50,3,17.04,
1538,正峰,14000,13,278950,20.65,20.65,19.45,19.95,-,0.40,19.95,3,20.00,2,0.00,
1539,巨庭,198570,153,4752836,23.70,24.10,23.70,23.80,+,0.05,23.80,4,23.85,8,14.34,
1540,喬福,16546699,5463,463328368,26.20,28.50,26.15,28.50,+,2.55,28.50,2543,0,0,15.75,
1541,錩泰,12066,16,385647,31.95,32.35,31.75,32.00,+,0.10,31.80,1,32.00,3,17.49,
1558,伸興,93711,139,9496863,100.50,101.50,100.50,101.50,+,0.50,101.50,5,102.00,52,20.14,
1560,中砂,2328143,3775,800019453,349.00,352.00,340.50,341.50,-,12.50,341.50,5,342.00,3,53.28,
1563,巧新,800739,477,57165785,71.40,71.70,71.00,71.50,+,0.10,71.40,42,71.50,3,25.18,
1568,倉佑,391205,302,12211867,31.10,31.50,30.90,31.25,+,0.05,31.15,14,31.25,2,9.92,
1582,信錦,1072051,1003,112460464,104.50,106.50,103.00,105.00, ,0.00,105.00,59,105.50,7,17.68,
1583,程泰,49315,35,3456350,70.70,70.70,69.80,70.00,-,0.70,69.80,3,70.10,1,12.54,
1587,吉茂,489544,501,27238948,57.00,57.00,55.30,55.30,-,1.70,55.30,6,55.40,1,97.02,
1589,永冠-KY,318762,447,14539348,45.00,45.90,44.80,45.80,+,0.70,45.80,7,45.85,7,0.00,
1590,亞德客-KY,193176,600,189820371,984.00,989.00,977.00,980.00,-,8.00,980.00,7,981.00,2,27.33,
1597,直得,13038524,8378,1247671967,91.80,98.10,91.30,98.10,+,8.90,98.10,29772,0,0,88.38,
