"00847B" "中信美國市政債" "27.79" "+0.09" "27.70" "27.79" "27.69" "27.79" "210000" "5834990" "7" "27.79" "5" "27.81" "3" "10305000" "27.79" "9999.95" "0.01"
"00848B" "中信新興亞洲債" "34.38" "+0.19" "34.33" "34.38" "34.33" "34.37" "103000" "3540490" "5" "34.34" "10" "34.37" "1" "146066000" "34.01" "9999.95" "0.01"
"00849B" "中信EM主權債0-5" "35.99" "+0.18" "35.84" "36.00" "35.84" "35.98" "105258" "3786883" "10" "35.96" "20" "35.98" "1" "525106000" "35.69" "9999.95" "0.01"
"00853B" "統一美債10年Aa-A" "29.07" "+0.02" "29.05" "29.10" "29.00" "29.06" "1408798" "40944598" "201" "29.07" "38" "29.08" "29" "102634000" "29.07" "9999.95" "0.01"
"00856B" "永豐1-3年美公債" "37.35" "+0.19" "37.21" "37.35" "37.21" "37.32" "271000" "10114900" "7" "37.33" "37" "37.35" "97" "9292000" "37.35" "9999.95" "0.01"
"00857B" "永豐20年美公債" "27.27" "+0.07" "27.16" "27.28" "27.16" "27.23" "1041735" "28365447" "222" "27.26" "190" "27.27" "11" "65268000" "27.27" "9999.95" "0.01"
"00858" "永豐美國500大" "28.52" "+0.25" "28.31" "28.52" "28.31" "28.40" "2651812" "75299125" "784" "28.51" "14" "28.52" "6" "11374000" "27.08" "9999.95" "0.01"
"00859B" "群益0-1年美債" "39.99" "+0.27" "39.94" "39.99" "39.94" "39.99" "107000" "4278580" "4" "39.98" "10" "40.00" "1" "24511000" "39.99" "9999.95" "0.01"
"00860B" "群益1-5Y投資級債" "37.17" "+0.13" "37.04" "37.17" "37.04" "37.17" "104881" "3897976" "6" "37.16" "17" "37.18" "12" "3171000" "37.17" "9999.95" "0.01"
"00862B" "中信投資級公司債" "31.93" "-0.01 " "31.89" "31.94" "31.78" "31.92" "2177853" "69514452" "322" "31.93" "24" "31.94" "111" "528881000" "31.93" "9999.95" "0.01"
"00863B" "中信全球電信債" "32.24" "-0.23 " "32.33" "32.33" "32.21" "32.25" "242448" "7818040" "35" "32.24" "1" "32.25" "10" "480964000" "32.24" "9999.95" "0.01"
"00864B" "中信美國公債0-1" "41.90" "+0.32" "41.60" "41.90" "41.60" "41.86" "173000" "7242210" "18" "41.83" "3" "41.85" "1" "40222000" "41.90" "9999.95" "0.01"
"00867B" "新光A-BBB電信債" "31.78" "-0.09 " "31.71" "31.78" "31.71" "31.77" "250000" "7941640" "6" "31.79" "1" "31.80" "50" "487650000" "31.78" "9999.95" "0.01"
"00870B" "元大15年EM主權債" "30.18" "+0.08" "30.12" "30.18" "30.12" "30.13" "43000" "1295530" "4" "30.17" "21" "30.20" "2" "456151000" "29.83" "9999.95" "0.01"
"00877" "復華中國5G" "11.94" "-0.04 " "11.97" "12.08" "11.90" "12.00" "979581" "11751480" "247" "11.94" "43" "11.95" "60" "322288000" "11.94" "9999.95" "0.01"
"00883B" "中信ESG投資級債" "31.51" "+0.06" "31.36" "31.51" "31.36" "31.46" "213746" "6725191" "637" "31.44" "15" "31.51" "20" "8258000" "31.51" "9999.95" "0.01"
"00884B" "中信低碳新興債" "31.18" "+0.27" "31.04" "31.18" "31.04" "31.16" "215437" "6713126" "12" "31.14" "10" "31.17" "1" "26440000" "30.83" "9999.95" "0.01"
"00886" "永豐美國科技" "24.54" "-0.10 " "24.61" "24.61" "24.46" "24.49" "165612" "4056075" "74" "24.54" "106" "24.55" "2" "12951000" "24.54" "9999.95" "0.01"
"00887" "永豐中國科技50大" "14.23" "-0.10 " "14.30" "14.30" "14.23" "14.24" "112285" "1599125" "43" "14.22" "2" "14.23" "6" "19351000" "14.23" "9999.95" "0.01"
"00888" "永豐台灣ESG" "14.47" "+0.04" "14.43" "14.49" "14.36" "14.44" "8433292" "121780176" "2614" "14.47" "47" "14.48" "248" "624478000" "14.26" "15.68" "12.84"
"00890B" "凱基ESG BBB債15+" "33.16" "-0.17 " "33.13" "33.16" "33.12" "33.13" "310060" "10272759" "73" "33.15" "3" "33.16" "52" "21764000" "33.16" "9999.95" "0.01"
"00928" "中信上櫃ESG 30" "15.71" "+0.02" "15.69" "15.76" "15.65" "15.70" "712247" "11182249" "256" "15.70" "223" "15.71" "10" "41856000" "15.71" "17.28" "14.14"
"020001" "富邦存股雙十N" "9.06" "+0.02" "9.06" "9.06" "9.04" "9.04" "97000" "877220" "5" "9.04" "100" "9.05" "100" "40000000" "9.06" "9.96" "8.16"
"02001B" "統一美國政府債N" "8.20" "-0.03 " "8.20" "8.20" "8.20" "8.20" "1000" "8200" "1" "8.20" "441" "8.21" "289" "20000000" "8.20" "9999.95" "0.01"
"020023" "元大櫃買半導體N" "5.39" "-0.09 " "5.47" "5.47" "5.39" "5.41" "120000" "648690" "20" "5.39" "402" "5.40" "400" "200000000" "5.39" "5.92" "4.86"
"020024" "兆豐富櫃200N" " ---" "--- " "---" "---" "---" "6.11" "0" "0" "0" "6.22" "311" "6.23" "473" "40000000" "6.22" "6.84" "5.60"
"020025" "統一亞洲半導體N" "8.28" "-0.01 " "8.29" "8.30" "8.28" "8.29" "237000" "1963650" "26" "8.28" "437" "8.29" "3" "200000000" "8.28" "9999.95" "0.01"
"020026" "兆豐上櫃ESG電菁N" "4.80" "-0.04 " "4.81" "4.82" "4.79" "4.81" "11000" "52860" "7" "4.80" "327" "4.81" "303" "40000000" "4.80" "5.28" "4.32"
"020027" "元大上櫃ESG成長N" "4.80" "-0.06 " "4.86" "4.86" "4.79" "4.81" "207000" "995160" "44" "4.80" "400" "4.81" "400" "400000000" "4.80" "5.28" "4.32"
"02002L" "兆豐富櫃200正二N" "6.63" "+0.08" "6.57" "6.63" "6.57" "6.60" "24000" "158280" "8" "6.59" "111" "6.61" "133" "40000000" "6.63" "7.95" "5.31"
"020033" "統一恒生科期N" "3.81" "-0.03 " "3.82" "3.82" "3.81" "3.82" "38000" "145140" "9" "3.81" "401" "3.83" "401" "200000000" "3.81" "9999.95" "0.01"
"020035" "元大上櫃ESG高息N" "6.63" "+0.04" "6.59" "6.65" "6.59" "6.61" "9000" "59510" "5" "6.63" "400" "6.64" "400" "200000000" "6.63" "7.29" "5.97"
"1240" "茂生農經" "45.80" "0.00 " "46.00" "46.00" "45.60" "45.82" "28780" "1318814" "46" "45.65" "1" "45.95" "1" "38598194" "45.80" "50.30" "41.25"
"1259" "安心" "74.60" "-0.40 " "74.80" "74.80" "74.60" "74.68" "37209" "2778637" "28" "74.60" "4" "74.70" "2" "32389500" "74.60" "82.00" "67.20"
"1264" "德麥" "285.00" "除息 " "287.00" "287.50" "284.50" "286.05" "48540" "13885103" "783" "285.00" "1" "285.50" "1" "37064367" "285.00" "313.50" "256.50"
"1268" "漢來美食" "160.50" "-1.00 " "161.00" "161.00" "159.00" "159.54" "243383" "38828928" "198" "160.50" "3" "161.00" "4" "42723730" "160.50" "176.50" "144.50"
"1336" "台翰" "25.40" "+0.40" "25.45" "26.30" "25.05" "25.57" "1466168" "37488914" "802" "25.35" "13" "25.40" "8" "78818419" "25.40" "27.90" "22.90"
"1565" "精華" "219.00" "+8.50" "212.00" "220.50" "212.00" "217.67" "697175" "151750642" "920" "219.00" "15" "219.50" "2" "50416516" "219.00" "240.50" "197.50"
"1569" "濱川" "24.65" "+0.35" "24.30" "24.75" "24.30" "24.53" "301150" "7387787" "128" "24.65" "67" "24.70" "2" "121447441" "24.65" "27.10" "22.20"
"1570" "力肯" "19.30" "-0.30 " "19.60" "19.60" "19.05" "19.23" "193207" "3715050" "144" "19.30" "5" "19.35" "2" "51500839" "19.30" "21.20" "17.40"
"1580" "新麥" "130.50" "0.00 " "131.00" "131.50" "130.00" "130.75" "173992" "22750322" "183" "130.50" "5" "131.00" "15" "50230242" "130.50" "143.50" "117.50"
