1240 茂生農經 54.50 +0.70 54.10 54.50 53.60 54.18 59730 3236015 87 54.20 1 54.40 1 41338666 54.50 59.90 49.05
1259 安心 68.60 "0.00 " 68.60 69.10 68.00 68.21 24337 1660147 35 68.60 2 68.90 1 32389500 68.60 75.40 61.80
1264 德麥 317.50 "-0.50 " 318.00 318.00 316.50 317.43 12078 3833867 136 316.50 3 317.50 1 37064367 317.50 349.00 286.00
1268 漢來美食 150.50 +0.50 151.00 151.50 149.50 150.33 88660 13328318 78 150.00 10 151.00 5 42223730 150.50 165.50 135.50
1336 台翰 24.10 +0.25 24.10 24.30 24.00 24.19 614475 14863697 314 24.10 7 24.15 5 78302419 24.10 26.50 21.70
1565 精華 176.00 +2.00 176.00 176.00 174.50 175.28 83127 14570535 157 175.50 3 176.00 21 50416516 176.00 193.50 158.50
1569 濱川 26.55 +0.80 26.00 27.45 25.70 26.48 959126 25399258 601 26.55 10 26.60 11 121447441 26.55 29.20 23.90
1570 力肯 29.35 "-0.05 " 29.60 30.15 29.25 29.62 820718 24308605 625 29.35 17 29.45 7 51500839 29.35 32.25 26.45
1580 新麥 149.00 "-1.00 " 149.50 149.50 149.00 149.16 16766 2500822 58 149.00 1 149.50 10 50230242 149.00 163.50 134.50
1584 精剛 38.15 "-0.90 " 39.20 39.30 38.15 38.60 6476187 249965486 4216 38.15 63 38.20 70 192470533 38.15 41.95 34.35
1586 和勤 31.80 +0.15 32.15 32.20 31.80 32.03 278156 8909813 227 31.80 1 31.95 1 86605692 31.80 34.95 28.65
1591 駿吉-KY 50.70 "-0.90 " 51.20 51.70 50.40 50.87 159376 8107718 141 50.70 5 50.80 1 36048047 50.70 55.70 45.65
1593 祺驊 40.80 "0.00 " 40.85 41.00 40.30 40.69 12202 496440 26 40.55 1 41.00 7 39784772 40.80 44.85 36.75
1595 川寶 37.50 "-0.30 " 37.80 37.80 37.50 37.68 8238 310400 12 37.30 2 37.65 5 47875384 37.50 41.25 33.75
