"00679B" "元大美債20年" "30.42" "+0.08" "30.34" "30.43" "30.30" "74753000" "2269997610" "14695" "30.42" "476" "30.43" "2148" "8033692000" "9999.95" "0.01"
"00687B" "國泰20年美債" "31.64" "+0.05" "31.59" "31.67" "31.53" "61753000" "1951186510" "9471" "31.64" "872" "31.65" "155" "5629287000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "42.16" "+0.15" "42.01" "42.17" "42.01" "209000" "8799730" "32" "42.13" "3" "42.15" "2" "196076000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "36.30" "+0.16" "36.10" "36.30" "36.09" "391000" "14159100" "55" "36.28" "1" "36.30" "88" "35186000" "9999.95" "0.01"
"00696B" "富邦美債20年" "32.44" "+0.08" "32.36" "32.47" "32.31" "5740000" "185947320" "436" "32.43" "969" "32.44" "11" "1213681000" "9999.95" "0.01"
"00697B" "元大美債7-10" "36.84" "+0.11" "36.70" "36.85" "36.69" "552000" "20302100" "124" "36.84" "31" "36.85" "84" "36712000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "21.03" "+0.05" "20.97" "21.05" "20.97" "129000" "2712670" "8" "21.03" "1" "21.04" "13" "435501000" "9999.95" "0.01"
"00719B" "元大美債1-3" "32.11" "+0.12" "32.01" "32.13" "31.97" "4121000" "132044970" "629" "32.10" "195" "32.11" "31" "402514000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "35.89" "+0.03" "35.85" "35.90" "35.80" "16909000" "606089200" "2873" "35.89" "1388" "35.90" "99" "4179109000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "47.61" "-0.01" "47.62" "47.62" "47.61" "31000" "1476210" "3" "47.77" "20" "47.90" "1" "4122000" "9999.95" "0.01"
"00722B" "群益投資級電信債" "39.56" "+0.06" "39.48" "39.58" "39.44" "4668000" "184542660" "387" "39.56" "11" "39.57" "233" "1416239000" "9999.95" "0.01"
"00723B" "群益投資級科技債" "34.77" "+0.06" "34.70" "34.77" "34.63" "169000" "5868160" "13" "34.73" "119" "34.77" "1" "1681583000" "9999.95" "0.01"
"00724B" "群益投資級金融債" "35.82" "+0.06" "35.73" "35.84" "35.69" "4252000" "151959490" "333" "35.81" "23" "35.82" "28" "2810775000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "38.18" "+0.06" "38.12" "38.19" "38.05" "8571000" "326658020" "1821" "38.18" "4" "38.19" "168" "2961206000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "34.71" "+0.06" "34.65" "34.72" "34.63" "209000" "7249670" "49" "34.70" "88" "34.71" "1" "1161489000" "9999.95" "0.01"
"00727B" "國泰1-5Y非投等債" "40.71" "+0.07" "40.65" "40.75" "40.64" "265000" "10786520" "21" "40.71" "30" "40.73" "2" "95689000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "16.00" "+0.02" "15.97" "16.02" "15.97" "507000" "8120000" "26" "16.00" "1" "16.01" "3" "32479000" "9999.95" "0.01"
