1240 茂生農經 52.90 +0.30 52.10 53.00 52.00 52.78 30483 1608854 28 52.60 2 52.90 4 41338666 52.90 58.10 47.65
1259 安心 69.70 +0.20 69.50 69.70 69.00 69.38 13071 906861 17 69.50 1 69.80 1 32389500 69.70 76.60 62.80
1264 德麥 317.50 +0.50 317.00 317.50 316.50 316.94 12665 4014025 478 316.50 2 319.00 4 37064367 317.50 349.00 286.00
1268 漢來美食 158.50 +4.00 154.00 158.50 153.50 156.13 96916 15131332 175 158.50 2 159.00 10 42223730 151.50 166.50 136.50
1336 台翰 22.25 "-0.75 " 23.00 23.00 22.25 22.59 588291 13286780 400 22.20 6 22.25 10 78302419 22.25 24.45 20.05
1565 精華 172.00 +0.50 171.50 173.00 171.50 172.05 45390 7809514 107 172.00 4 172.50 1 50416516 172.00 189.00 155.00
1569 濱川 25.45 "-0.05 " 25.60 25.70 25.35 25.54 307076 7841544 235 25.45 5 25.50 2 121447441 25.45 27.95 22.95
1570 力肯 33.65 "-0.70 " 34.80 34.80 33.30 33.84 1786590 60450217 1223 33.60 32 33.65 6 51500839 33.65 37.00 30.30
1580 新麥 152.50 "0.00 " 151.50 153.00 151.00 152.09 22857 3476377 44 152.00 8 153.00 1 50230242 152.50 167.50 137.50
1584 精剛 37.10 "-0.30 " 37.40 37.70 36.85 37.25 3131771 116655498 1904 37.10 34 37.20 4 192470533 37.10 40.80 33.40
1586 和勤 31.75 +0.65 31.10 31.80 30.75 31.20 156649 4887194 152 31.65 1 31.75 2 86605692 31.75 34.90 28.60
1591 駿吉-KY 49.60 +0.10 49.50 49.90 48.55 49.26 128316 6320912 109 49.35 2 49.70 1 36048047 49.60 54.50 44.65
1593 祺驊 41.35 +0.35 41.85 41.90 40.55 41.11 10076 414254 10 40.40 2 41.35 1 39784772 41.35 45.45 37.25
1595 川寶 38.75 "-0.10 " 38.85 39.00 38.45 38.66 23184 896306 31 38.50 1 38.80 2 47875384 38.75 42.60 34.90
1599 宏佳騰 33.30 +0.05 33.25 33.30 33.25 33.30 11760 391580 75 33.25 4 33.40 1 74528764 33.30 36.60 30.00
1742 台蠟 17.25 +0.20 17.05 17.25 17.05 17.19 27080 465434 17 17.15 3 17.20 5 93559300 17.25 18.95 15.55
1777 生泰 94.40 +2.00 95.80 95.80 93.10 94.53 124493 11768619 126 94.00 1 94.40 5 44591713 94.40 103.50 85.00
1781 合世 17.40 +0.50 17.50 17.55 17.10 17.31 179033 3098364 112 17.35 12 17.40 3 47407605 17.40 19.10 15.70
1784 訊聯 105.50 "0.00 " 106.00 107.00 105.00 106.16 348728 37019286 340 105.50 7 106.00 3 49626924 105.50 116.00 95.00
1785 光洋科 61.00 "0.00 " 61.80 62.00 60.20 60.97 7469372 455411460 5147 60.90 5 61.00 61 596201743 61.00 67.10 54.90
1788 杏昌 138.50 "0.00 " 138.50 138.50 138.50 138.58 3959 548650 42 138.50 1 139.00 1 44520971 138.50 152.00 125.00
1796 金穎生技 46.25 "-1.35 " 46.20 47.50 46.00 46.50 25454 1183647 43 46.20 2 46.60 1 41459793 46.25 50.80 41.65
1799 易威 195.00 "-11.00 " 203.00 208.00 193.50 198.12 577372 114389915 716 195.00 11 196.00 5 121865775 195.00 214.50 175.50
1813 寶利徠 19.75 +0.15 19.50 19.75 19.25 19.47 119779 2332179 189 19.75 5 19.80 4 46635510 19.75 21.70 17.80
1815 富喬 22.10 "-1.00 " 23.40 23.75 22.05 22.69 40017725 908117488 15914 22.10 202 22.15 432 464632662 22.10 24.30 19.90
2035 唐榮 32.00 +0.10 31.80 32.00 31.80 31.90 6002 191461 6 31.85 1 31.95 1 350000000 32.00 35.20 28.80
2061 風青 22.85 +0.60 22.50 22.85 22.20 22.61 198663 4491001 128 22.80 4 22.85 2 47108290 22.85 25.10 20.60
2063 世鎧 41.50 "0.00 " 41.50 41.60 41.35 41.52 49732 2064795 48 41.50 2 41.55 1 49601453 41.50 45.65 37.35
2064 晉椿 14.95 +0.05 14.90 15.10 14.90 15.00 15070 226100 13 14.95 1 15.00 15 69630000 14.95 16.40 13.50
2065 世豐 58.90 +0.40 58.70 59.00 58.70 58.81 18826 1107195 34 58.80 3 58.90 1 58816882 58.90 64.70 53.10
2066 世德 108.50 +6.00 102.50 111.50 102.50 106.30 649181 69009713 324 108.00 6 108.50 5 44388473 108.50 119.00 97.70
2067 嘉鋼 10.70 "-0.05 " 10.30 10.70 10.30 10.64 7102 75595 9 10.55 1 10.70 1 45138177 10.70 11.75 9.63
