1240 茂生農經 54.10 "-0.40 " 54.20 54.80 54.00 54.27 28853 1565934 64 53.90 1 54.10 2 39370158 54.10 59.50 48.70
1259 安心 70.50 "-0.60 " 70.20 70.50 70.20 70.30 3016 212026 7 70.50 1 70.90 1 32389500 70.50 77.50 63.50
1264 德麥 316.00 "-2.00 " 319.00 320.00 315.00 318.48 31986 10186961 134 316.00 2 317.50 1 37064367 316.00 347.50 284.50
1268 漢來美食 158.00 +1.00 157.00 159.00 157.00 157.93 88299 13944867 97 157.50 2 158.50 4 42223730 158.00 173.50 142.50
1336 台翰 22.90 +0.20 22.90 22.90 22.50 22.72 279223 6345331 187 22.80 2 22.90 35 78302419 22.90 25.15 20.65
1565 精華 179.50 +0.50 179.00 180.00 179.00 179.40 65831 11810339 171 179.00 21 180.00 16 50416516 179.50 197.00 162.00
1569 濱川 27.30 +0.10 27.20 27.70 26.80 27.28 1660018 45285436 782 27.25 72 27.30 30 121447441 27.30 30.00 24.60
1570 力肯 32.65 +0.25 32.40 33.20 31.70 32.61 913282 29781110 617 32.65 66 32.70 1 51500839 32.65 35.90 29.40
1580 新麥 153.50 +0.50 153.00 153.50 152.00 152.89 46374 7090129 61 153.00 4 153.50 3 50230242 153.50 168.50 138.50
1584 精剛 43.15 +2.50 40.95 43.15 40.80 42.12 27681978 1165907935 15654 43.10 110 43.15 108 192470533 43.15 47.45 38.85
1586 和勤 31.25 +0.05 31.75 32.00 30.75 31.16 317321 9887068 217 31.20 3 31.25 2 86312302 31.25 34.35 28.15
1591 駿吉-KY 58.50 +0.10 58.60 59.30 57.20 58.27 516793 30113607 339 58.50 10 58.60 2 36048047 58.50 64.30 52.70
1593 祺驊 42.10 "-0.05 " 42.05 42.60 41.20 41.90 10030 420210 10 41.70 1 42.15 1 39784772 42.10 46.30 37.90
1595 川寶 39.90 +1.10 40.15 40.20 39.30 39.79 147053 5851202 111 39.50 10 39.95 7 47875384 39.90 43.85 35.95
1599 宏佳騰 33.55 +0.20 33.35 33.55 33.10 33.32 51191 1705822 128 33.25 5 33.55 1 74528764 33.55 36.90 30.20
1742 台蠟 16.95 "-0.10 " 17.00 17.00 16.85 16.91 16257 274926 15 16.85 2 16.95 2 93559300 16.95 18.60 15.30
1777 生泰 92.00 +0.60 91.50 92.30 91.30 91.90 129235 11876252 109 91.60 1 92.00 1 44591713 92.00 101.00 82.80
1781 合世 17.15 +0.20 17.20 17.20 16.70 16.89 95214 1608043 78 16.90 1 17.15 1 47407605 17.15 18.85 15.45
1784 訊聯 117.00 +1.00 115.50 120.00 113.50 116.67 1913906 223302625 1672 116.00 3 117.00 8 49626924 117.00 128.50 105.50
1785 光洋科 65.00 "-0.20 " 65.20 66.10 63.60 64.77 24056772 1558191117 14945 64.90 19 65.00 98 596201743 65.00 71.50 58.50
1788 杏昌 138.50 +0.50 138.00 139.50 137.50 138.24 25805 3567174 54 138.00 2 139.50 3 44520971 138.50 152.00 125.00
1796 金穎生技 50.70 "-0.20 " 50.30 50.80 50.20 50.45 6217 313647 14 50.50 3 50.80 1 41459793 50.70 55.70 45.65
1799 易威 225.00 +9.00 219.00 228.00 211.50 221.11 686107 151705133 1725 224.50 1 225.00 5 121865775 225.00 247.50 202.50
1813 寶利徠 19.70 +0.25 19.50 19.80 19.50 19.65 80079 1573315 85 19.65 1 19.70 2 46635510 19.70 21.65 17.75
1815 富喬 22.80 "-0.40 " 23.10 23.30 22.60 22.92 4212990 96552802 2694 22.80 35 22.85 51 464419295 22.80 25.05 20.55
2035 唐榮 32.00 "0.00 " 31.90 32.00 31.85 31.92 24083 768749 28 31.90 1 32.00 3 350000000 32.00 35.20 28.80
2061 風青 24.75 "-0.10 " 24.85 25.20 24.35 24.74 197176 4877763 154 24.75 1 24.80 6 47108290 24.75 27.20 22.30
2063 世鎧 46.50 "-0.75 " 47.00 47.00 46.50 46.59 11097 517061 30 46.60 1 46.75 1 49601453 46.50 51.10 41.85
2064 晉椿 15.00 "-0.10 " 15.10 15.10 14.80 14.93 11041 164817 10 14.95 1 15.05 4 69630000 15.00 16.50 13.50
2065 世豐 58.80 "-0.10 " 59.00 59.20 58.80 58.99 51991 3067008 98 58.80 3 58.90 7 58341988 58.80 64.60 53.00
2066 世德 110.50 "-2.50 " 111.50 112.50 110.50 111.30 92772 10325461 467 110.50 3 111.50 1 44178752 110.50 121.50 99.50
2067 嘉鋼 11.00 +0.05 10.85 11.25 10.50 10.80 62000 669900 40 10.90 1 11.00 1 45138177 11.00 12.10 9.90
2070 精湛 84.00 "-0.30 " 83.60 88.50 82.50 85.15 9855150 839168468 7804 84.00 4 84.30 1 35782800 84.00 92.40 75.60
2073 雄順 0 0 0 0 0 29.00 5 145 5 29.30 3 29.95 1 27500000 29.70 32.65 26.75
2221 大甲 29.05 "-0.15 " 29.05 29.05 29.05 29.05 1002 29108 2 29.15 1 29.25 1 42325000 29.05 31.95 26.15
2230 泰茂 163.00 "-1.50 " 165.00 168.50 163.00 166.20 732121 121679323 597 163.00 20 164.00 8 52598950 163.00 179.00 147.00
2235 謚源 48.65 +0.15 48.05 48.65 48.00 48.14 7000 337000 6 48.05 1 48.50 1 35878000 48.65 53.50 43.80
2596 綠意 47.55 "-0.80 " 47.95 48.10 45.45 46.82 413577 19362101 306 47.55 1 47.60 4 100000000 47.55 52.30 42.80
2640 大車隊 116.00 "-0.50 " 116.50 117.00 116.00 116.36 10227 1190031 23 116.00 2 116.50 1 59264956 116.00 127.50 104.50
2641 正德 18.75 "-0.10 " 18.85 18.95 18.65 18.79 1187152 22304555 601 18.75 12 18.80 10 308967469 18.75 20.60 16.90
