"00679B" "元大美債20年" "30.24" "-0.04" "30.26" "30.27" "30.24" "13331000" "403365470" "5392" "30.24" "183" "30.25" "1" "3499692000" "9999.95" "0.01"
"00687B" "國泰20年美債" "31.29" "-0.02" "31.25" "31.31" "31.18" "11360000" "354950280" "1670" "31.29" "102" "31.30" "321" "1466287000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "40.21" "+0.02" "40.14" "40.21" "40.14" "665000" "26738660" "20" "40.20" "20" "40.21" "1" "93076000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "34.74" "+0.02" "34.72" "34.74" "34.69" "1331000" "46213960" "24" "34.73" "22" "34.74" "46" "25186000" "9999.95" "0.01"
"00696B" "富邦美債20年" "31.73" "-0.01" "31.69" "31.74" "31.65" "9321000" "295484970" "459" "31.73" "35" "31.74" "129" "821681000" "9999.95" "0.01"
"00697B" "元大美債7-10" "35.72" "+0.05" "35.66" "35.72" "35.65" "187000" "6677610" "38" "35.70" "22" "35.72" "11" "19712000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "19.93" "+0.01" "19.93" "19.93" "19.93" "150000" "2989500" "2" "19.92" "1" "19.94" "30" "536001000" "9999.95" "0.01"
"00719B" "元大美債1-3" "31.48" "+0.04" "31.48" "31.49" "31.44" "815000" "25643470" "112" "31.48" "15" "31.49" "151" "155014000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "34.08" "+0.03" "34.01" "34.08" "33.96" "5945000" "202238710" "1267" "34.07" "71" "34.08" "883" "2499609000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "----" "---" "----" "----" "----" "0" "0" "0" "44.91" "20" "45.09" "20" "4622000" "9999.95" "0.01"
"00722B" "群益投資級電信債" "36.43" "+0.05" "36.42" "36.44" "36.36" "3069000" "111677240" "278" "36.42" "128" "36.43" "110" "1247739000" "9999.95" "0.01"
"00723B" "群益投資級科技債" "33.24" "-0.05" "33.17" "33.24" "33.17" "106000" "3523200" "9" "33.21" "51" "33.22" "1" "1255083000" "9999.95" "0.01"
"00724B" "群益投資級金融債" "33.10" "0.00" "33.09" "33.13" "33.04" "3236000" "107071130" "96" "33.10" "58" "33.11" "3" "2803275000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "36.32" "+0.04" "36.28" "36.33" "36.24" "674000" "24460710" "209" "36.32" "2" "36.33" "121" "2284706000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "33.72" "+0.03" "33.63" "33.74" "33.61" "191000" "6439990" "16" "33.73" "1" "33.74" "1" "1131989000" "9999.95" "0.01"
"00727B" "國泰1-5Y非投等債" "38.81" "+0.02" "38.79" "38.82" "38.78" "139000" "5393290" "15" "38.81" "1" "38.82" "1" "91689000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "15.60" "-0.06" "15.60" "15.60" "15.58" "1003000" "15636760" "15" "15.60" "15" "15.62" "80" "31479000" "9999.95" "0.01"
"00740B" "富邦全球投等債" "38.82" "+0.01" "38.77" "38.82" "38.76" "3438000" "133351420" "96" "38.81" "128" "38.82" "27" "1104471000" "9999.95" "0.01"
"00741B" "富邦全球非投等債" "37.55" "+0.02" "37.51" "37.55" "37.51" "107000" "4017650" "7" "37.53" "1" "37.55" "1" "11128000" "9999.95" "0.01"
"00744B" "國泰中國政金債5+" "41.97" "-0.14" "41.97" "41.97" "41.97" "100000" "4197000" "2" "41.88" "3" "41.99" "15" "1728000" "9999.95" "0.01"
"00746B" "富邦A級公司債" "36.04" "-0.03" "36.05" "36.06" "35.95" "3278000" "118038190" "65" "36.05" "5" "36.06" "1" "2123964000" "9999.95" "0.01"
"00749B" "凱基新興債10+" "31.53" "-0.09" "31.53" "31.53" "31.53" "100000" "3153000" "2" "31.49" "1" "31.55" "10" "952000000" "9999.95" "0.01"
"00750B" "凱基科技債10+" "34.57" "-0.03" "34.54" "34.57" "34.54" "102000" "3526080" "3" "34.54" "2" "34.56" "1" "125500000" "9999.95" "0.01"
"00751B" "元大AAA至A公司債" "34.25" "+0.01" "34.19" "34.25" "34.14" "10631000" "363359420" "2271" "34.24" "174" "34.25" "102" "2999603000" "9999.95" "0.01"
