1101,台泥,18563917,8588,619178046,33.50,33.55,33.15,33.30,-,0.05,33.25,123,33.30,188,30.00,
1101B,台泥乙特,3591,16,172104,47.90,48.00,47.90,48.00, ,0.00,47.90,3,48.00,1,0.00,
1102,亞泥,9026241,4794,413323087,45.60,46.00,45.50,45.60, ,0.00,45.60,105,45.70,2,14.52,
1103,嘉泥,443557,683,8110942,18.40,18.40,18.20,18.25,-,0.05,18.25,19,18.30,35,608.33,
1104,環泥,1312618,905,43530767,33.05,33.35,33.00,33.15,+,0.20,33.10,17,33.15,1,10.73,
1108,幸福,1472467,710,25006330,16.90,17.10,16.80,17.00,+,0.25,16.95,4,17.00,89,13.18,
1109,信大,428174,337,8523779,20.10,20.10,19.85,19.90,-,0.05,19.90,8,19.95,9,10.26,
1110,東泥,534710,277,10793395,20.15,20.40,20.00,20.30,+,0.15,20.25,4,20.30,12,81.20,
1201,味全,577725,624,11021345,19.15,19.20,19.00,19.05,-,0.10,19.00,68,19.05,1,35.28,
1203,味王,34293,51,1710363,48.80,50.40,48.80,50.40,+,1.25,49.60,1,50.40,2,23.89,
1210,大成,1323078,1813,76974759,58.50,58.50,58.00,58.20,+,0.10,58.10,56,58.20,4,11.83,
1213,大飲,99000,26,712730,7.19,7.24,7.11,7.22,+,0.11,7.14,2,7.22,26,0.00,
1215,卜蜂,563340,639,59552907,106.00,106.50,105.00,106.50,+,1.00,106.00,1,106.50,62,14.16,
1216,統一,10438292,7055,824430288,78.90,79.30,78.00,79.10,+,0.80,79.10,11,79.20,524,23.83,
1217,愛之味,1883002,980,23107518,12.20,12.35,12.15,12.30,+,0.15,12.25,81,12.30,39,28.60,
1218,泰山,2268315,1215,50188033,21.80,22.30,21.80,22.10,+,0.55,22.10,3,22.15,19,73.67,
1219,福壽,330468,202,6295609,19.05,19.10,19.00,19.05,+,0.05,19.05,85,19.10,36,21.17,
1220,台榮,738762,371,11918573,16.50,16.50,16.00,16.00,-,0.25,16.00,45,16.10,15,14.68,
1225,福懋油,2999427,86,195108879,67.50,68.50,66.70,68.50,+,1.10,68.10,5,68.50,30,42.02,
1227,佳格,1797617,1327,72488899,40.50,40.55,40.00,40.30, ,0.00,40.30,49,40.35,21,25.51,
1229,聯華,850509,1180,57347081,67.50,67.70,67.20,67.50,+,0.20,67.50,9,67.60,6,25.57,
1231,聯華食,116211,241,11376596,98.00,98.20,97.60,98.10,+,0.30,98.00,2,98.10,1,23.58,
1232,大統益,59749,162,8649260,144.50,145.00,144.50,145.00,+,0.50,144.50,19,145.00,2,20.34,
1233,天仁,4183,9,142156,33.90,34.00,33.90,34.00,+,0.40,33.70,2,34.00,2,31.48,
1234,黑松,130629,228,5632160,43.15,43.15,43.05,43.15,+,0.10,43.10,4,43.15,16,18.60,
1235,興泰,18157,35,1520567,83.50,84.10,83.50,84.10,+,0.60,83.80,1,84.10,29,31.98,
1236,宏亞,24927,104,599004,23.95,24.10,23.95,24.10,+,0.15,24.00,10,24.10,1,100.42,
1256,鮮活果汁-KY,36724,249,7360913,197.00,203.00,195.50,202.50,+,5.50,202.00,1,203.00,2,16.32,
1301,台塑,7042445,4906,482448635,68.80,69.00,68.10,68.10,-,0.30,68.10,289,68.20,60,83.05,
1303,南亞,7826995,4326,445798302,57.10,57.50,56.40,56.80, ,0.00,56.80,8,56.90,14,67.62,
1304,台聚,2748072,1263,44618431,16.15,16.35,16.10,16.20,+,0.15,16.15,176,16.20,65,0.00,
1305,華夏,1790311,975,32712563,18.20,18.45,18.10,18.30,+,0.10,18.30,21,18.35,6,140.77,
1307,三芳,1182670,803,40145780,33.70,34.35,33.60,33.80,+,0.20,33.75,31,33.85,11,13.25,
1308,亞聚,1077101,799,20084930,18.60,18.80,18.50,18.65,+,0.15,18.60,67,18.65,108,0.00,
1309,台達化,904657,633,14279872,15.60,15.90,15.60,15.70, ,0.00,15.70,22,15.75,19,0.00,
1310,台苯,4314854,1912,60817909,13.75,14.25,13.75,14.00,+,0.40,14.00,20,14.05,14,0.00,
1312,國喬,17968185,6312,266423403,14.35,15.10,14.35,14.85,+,0.70,14.80,124,14.85,76,0.00,
1312A,國喬特,25000,13,605450,24.20,24.25,24.20,24.25,X,0.00,24.20,2,24.30,3,0.00,
1313,聯成,2218217,1035,30027894,13.45,13.65,13.45,13.50,+,0.15,13.50,21,13.55,133,0.00,
1314,中石化,24354300,5308,254286325,10.55,10.55,10.35,10.35,-,0.20,10.35,2244,10.40,96,207.00,
1315,達新,15285,85,1089016,71.30,71.50,71.20,71.30,+,0.10,71.20,3,71.50,11,19.06,
1316,上曜,3897956,1949,73845826,18.90,19.15,18.80,18.85,-,0.05,18.85,114,18.90,33,0.00,
1319,東陽,3960489,3117,462939561,118.00,118.50,115.00,115.50,-,1.00,115.50,17,116.00,23,18.45,
1321,大洋,603320,281,24253178,40.00,40.90,39.75,40.05,+,0.35,40.00,19,40.10,8,49.44,
1323,永裕,25298,28,788349,31.20,31.25,31.15,31.15,-,0.05,31.10,4,31.20,9,34.61,
1324,地球,134277,120,1934799,14.50,14.55,14.30,14.40, ,0.00,14.30,23,14.40,4,32.73,
1325,恆大,210414,180,5878458,27.80,28.15,27.70,27.90,+,0.30,27.90,2,27.95,1,73.42,
1326,台化,5797651,3373,329069212,56.70,57.20,56.40,56.40, ,0.00,56.40,197,56.50,18,30.49,
1337,再生-KY,605229,545,4503783,7.50,7.52,7.38,7.40,-,0.10,7.40,14,7.42,5,0.00,
1338,廣華-KY,93762,146,3200610,34.20,34.40,34.00,34.05,-,0.05,34.00,15,34.10,44,0.00,
1339,昭輝,752967,812,54185577,71.00,73.10,71.00,72.40,+,1.20,72.40,1,72.50,10,10.63,
1340,勝悅-KY,73058,183,729990,9.99,10.00,9.96,10.00,+,0.01,9.98,4,10.00,20,0.00,
1341,富林-KY,31066,27,2131327,68.90,68.90,68.50,68.60,-,0.30,68.80,2,68.90,2,15.11,
1342,八貫,152833,254,17741344,117.00,117.00,115.50,115.50,-,1.00,115.50,27,116.00,7,14.98,
1402,遠東新,5125290,3148,176078561,34.30,34.60,34.10,34.35,+,0.10,34.25,39,34.35,174,22.02,
1409,新纖,2449400,1126,40761092,16.75,16.75,16.55,16.60, ,0.00,16.55,266,16.60,38,24.41,
1410,南染,86263,72,3273726,38.10,38.55,37.60,38.15,-,0.05,37.75,1,38.15,1,105.97,
1413,宏洲,270946,115,2687901,9.91,10.00,9.87,9.87,-,0.07,9.87,2,9.89,10,0.00,
1414,東和,426613,256,8342417,19.60,19.75,19.45,19.75,+,0.25,19.65,2,19.75,19,73.15,
1416,廣豐,748391,399,9891072,13.15,13.45,13.05,13.15, ,0.00,13.15,11,13.20,23,19.63,
1417,嘉裕,225763,284,2582817,11.50,11.50,11.40,11.45, ,0.00,11.40,1,11.45,17,0.00,
1418,東華,34061,106,1075191,31.65,31.80,31.40,31.50,-,0.15,31.50,2,31.60,1,61.76,
1419,新紡,128655,120,6107617,46.80,47.80,46.80,47.65,+,0.65,47.50,3,47.65,6,21.96,
1423,利華,349393,228,12141293,35.25,35.25,34.60,34.75,-,0.50,34.65,190,34.80,2,80.81,
1432,大魯閣,154467,280,2778099,18.00,18.05,17.95,17.95,-,0.05,17.95,25,18.00,3,35.90,
1434,福懋,1985879,1379,47140981,23.70,23.90,23.60,23.65,+,0.05,23.65,23,23.75,19,73.91,
1435,中福,3410,23,165610,47.95,49.00,47.95,49.00,+,0.20,48.40,2,49.00,3,0.00,
1436,華友聯,537008,540,72894480,138.00,140.00,131.00,132.00,-,6.00,131.50,6,132.00,2,14.16,
1437,勤益控,482874,575,17590722,36.05,36.75,36.05,36.25,+,0.30,36.20,19,36.25,6,12.04,
1438,三地開發,556647,229,29179889,52.20,53.00,52.00,52.20,-,0.20,52.10,1,52.20,2,0.00,
