1240 茂生農經 54.50 +0.70 54.00 54.70 54.00 54.32 27871 1514010 41 54.10 1 54.50 1 39370158 54.50 59.90 49.05
1259 安心 72.00 +0.40 71.60 72.00 71.50 71.85 29296 2105018 43 71.50 3 72.20 1 32389500 72.00 79.20 64.80
1264 德麥 317.50 +0.50 317.50 318.00 317.50 317.73 11670 3707909 45 317.00 3 317.50 1 37064367 317.50 349.00 286.00
1268 漢來美食 170.50 "-1.00 " 172.00 172.00 170.50 171.53 80105 13740266 105 170.00 11 171.50 1 42223730 170.50 187.50 153.50
1336 台翰 20.15 "-0.10 " 20.25 20.35 20.00 20.11 143618 2888018 101 20.15 20 20.20 1 78302419 20.15 22.15 18.15
1565 精華 189.00 +1.50 188.50 190.50 188.50 189.63 202835 38463118 239 189.00 7 189.50 1 50416516 189.00 207.50 170.50
1569 濱川 24.55 +0.85 23.80 25.30 23.80 24.74 1812640 44846040 861 24.50 31 24.55 1 121447441 24.55 27.00 22.10
1570 力肯 34.30 "0.00 " 34.75 35.80 34.15 34.73 640677 22250685 728 34.30 2 34.50 6 51500839 34.30 37.70 30.90
1580 新麥 161.50 "0.00 " 161.50 162.50 161.50 161.75 103679 16769583 105 161.50 19 162.00 6 50230242 161.50 177.50 145.50
1584 精剛 33.15 "-0.10 " 33.45 33.55 33.10 33.29 1096449 36501419 644 33.10 90 33.15 1 192470533 33.15 36.45 29.85
1586 和勤 31.45 +0.05 31.60 31.65 31.35 31.47 43408 1366262 56 31.45 1 31.50 5 86312302 31.45 34.55 28.35
1591 駿吉-KY 68.20 "-0.60 " 69.00 69.70 68.00 68.67 579280 39777892 596 68.20 5 68.30 1 34798047 68.20 75.00 61.40
1593 祺驊 39.85 +0.05 39.80 41.00 39.80 40.10 54607 2189474 62 39.80 3 40.00 1 39784772 39.85 43.80 35.90
1595 川寶 37.20 "-0.15 " 37.40 37.45 37.10 37.30 26118 974073 38 37.10 2 37.40 1 47875384 37.20 40.90 33.50
1599 宏佳騰 32.00 "-0.15 " 32.15 32.15 32.00 32.05 33195 1063750 247 31.95 4 32.00 1 74528764 32.00 35.20 28.80
1742 台蠟 17.35 "-0.10 " 17.50 17.50 17.35 17.39 26014 452289 22 17.35 4 17.45 2 93559300 17.35 19.05 15.65
1777 生泰 91.00 +0.60 90.40 91.00 90.30 90.69 108061 9799558 109 90.80 2 91.00 3 44591713 91.00 100.00 81.90
1781 合世 19.50 +1.75 18.00 19.50 17.85 19.06 1862928 35499441 862 19.50 36 0.00 0 47407605 19.50 21.45 17.55
1784 訊聯 105.00 +9.40 97.90 105.00 96.10 101.86 2595709 264390165 1919 105.00 4870 0.00 0 49626924 105.00 115.50 94.50
1785 光洋科 67.50 "-1.50 " 69.20 70.10 66.50 67.95 54585804 3709136199 29418 67.50 312 67.60 55 596201743 67.50 74.20 60.80
1788 杏昌 138.00 "0.00 " 138.00 138.50 138.00 138.25 11227 1552179 65 138.00 28 138.50 7 44520971 138.00 151.50 124.50
1796 金穎生技 63.40 +1.30 62.10 63.80 62.00 63.21 81569 5156367 138 63.30 1 63.40 1 41459793 63.40 69.70 57.10
1799 易威 108.00 +6.50 101.50 108.00 101.00 104.97 423876 44495483 348 107.50 2 108.00 69 121865775 108.00 118.50 97.20
1813 寶利徠 20.50 "0.00 " 20.45 20.60 20.45 20.53 42090 864084 96 20.40 5 20.45 1 46635510 20.50 22.55 18.45
1815 富喬 25.10 "-0.30 " 25.65 26.00 24.85 25.33 32051615 811898722 12252 25.10 228 25.15 50 461062269 25.10 27.60 22.60
2035 唐榮 32.80 "-0.10 " 32.55 32.80 32.55 32.72 4002 130964 6 32.70 1 32.80 6 350000000 32.80 36.05 29.55
2061 風青 25.05 +0.25 25.15 25.95 24.70 25.22 1217661 30715382 928 25.00 28 25.05 7 47108290 25.05 27.55 22.55
2063 世鎧 51.50 "-0.30 " 51.90 52.40 51.40 51.73 292659 15140337 282 51.50 16 51.60 12 49601453 50.00 55.00 45.00
2064 晉椿 15.10 "0.00 " 15.10 15.20 15.00 15.09 32000 482950 23 15.00 34 15.10 1 69630000 15.10 16.60 13.60
2065 世豐 62.70 "-0.40 " 63.00 63.00 62.60 62.79 161125 10116772 161 62.60 4 62.70 1 56883837 62.70 68.90 56.50
2066 世德 129.50 +2.50 128.50 129.50 127.00 128.28 194085 24896518 156 129.00 2 129.50 9 42223235 129.50 142.00 117.00
2067 嘉鋼 11.30 +0.05 11.05 11.30 11.00 11.08 142000 1573250 55 11.15 1 11.30 7 45138177 11.30 12.40 10.20
2070 精湛 41.40 "0.00 " 41.85 42.30 41.40 41.76 166412 6949178 168 41.40 1 41.70 4 35782800 41.40 45.50 37.30
2073 雄順 30.00 "-0.60 " 29.75 30.20 29.55 29.93 38068 1139273 28 30.00 7 30.40 1 27500000 30.00 33.00 27.00
2221 大甲 31.15 +0.05 31.10 31.40 31.10 31.13 17417 542190 15 31.10 10 31.25 1 42325000 31.15 34.25 28.05
2230 泰茂 175.00 +10.00 165.00 176.50 165.00 173.45 1974436 342464934 1564 175.00 2 175.50 22 52174661 175.00 192.50 157.50
2235 謚源 53.50 +1.50 53.40 54.90 52.70 53.92 36604 1973683 40 53.30 1 54.00 1 35878000 53.50 58.80 48.15
2596 綠意 39.40 +0.50 39.20 39.60 38.95 39.25 118622 4655697 84 39.40 1 39.45 12 100000000 39.40 43.30 35.50
2640 大車隊 119.50 "0.00 " 120.00 120.00 118.50 119.45 70899 8468761 67 119.50 44 120.00 8 59264956 119.50 131.00 108.00
2641 正德 21.30 "-0.40 " 21.75 21.75 21.30 21.43 2662344 57047009 1260 21.30 292 21.35 16 308967469 21.30 23.40 19.20
2643 捷迅 78.60 +0.60 78.20 78.60 78.10 78.41 94266 7391708 99 78.50 1 78.70 5 35000000 78.60 86.40 70.80
2718 晶悅 110.00 +7.50 102.50 110.50 102.50 107.46 166940 17939681 177 109.50 5 110.00 2 87576000 110.00 121.00 99.00
2719 燦星旅 60.00 "0.00 " 60.20 60.20 59.60 59.78 29331 1753324 30 59.60 4 60.00 4 68742100 60.00 66.00 54.00
2724 藝舍-KY 33.30 "-0.05 " 33.50 33.50 32.50 33.23 9000 299100 5 32.80 3 33.30 1 59656345 33.30 36.60 30.00
2726 雅茗-KY 30.85 "0.00 " 30.85 31.10 30.85 30.96 22162 686181 20 30.85 1 30.90 1 28000000 30.85 33.90 27.80
2729 瓦城 234.50 "-0.50 " 235.00 235.00 234.00 234.66 25761 6045183 308 234.50 2 235.00 1 35943894 234.50 257.50 211.50
2732 六角 110.00 "-0.50 " 111.00 111.50 110.00 110.62 78281 8659278 126 110.00 45 110.50 1 46514570 110.00 121.00 99.00
2734 易飛網 38.00 "-0.45 " 38.50 38.50 37.90 38.05 163072 6205544 165 38.00 9 38.30 3 42259760 38.00 41.80 34.20
2736 富野 25.00 "-0.40 " 25.40 25.40 25.00 25.17 619588 15593981 623 25.00 96 25.10 6 59972230 25.00 27.50 22.50
2740 天蔥 33.85 +1.05 33.85 33.85 33.85 33.76 1104 37266 3 32.80 1 33.90 1 23185484 33.85 37.20 30.50
2743 山富 152.50 "-2.00 " 153.50 155.00 152.50 153.17 447218 68499516 442 152.50 45 153.00 2 36011700 152.50 167.50 137.50
2745 五福 122.00 "-0.50 " 124.00 124.50 121.50 122.70 313529 38470725 280 122.00 3 122.50 10 33808526 122.00 134.00 110.00
2752 豆府 263.00 "-5.00 " 267.50 267.50 263.00 266.20 7504 1997564 37 263.50 2 267.00 6 26267382 263.00 289.00 237.00
2754 亞洲藏壽司 105.00 "-0.50 " 106.00 106.50 105.00 105.70 59580 6297817 82 105.00 9 105.50 1 46861000 105.00 115.50 94.50
2755 揚秦 100.00 +1.00 100.00 100.50 99.10 99.83 31178 3112613 152 99.50 1 100.00 4 30140000 100.00 110.00 90.00
2756 聯發國際 84.80 +0.10 84.60 85.60 84.50 84.84 44278 3756562 138 84.70 1 85.00 1 24542820 84.80 93.20 76.40
2916 滿心 54.90 "-0.10 " 55.10 55.10 54.50 54.79 156349 8566123 110 54.90 5 55.00 1 64626878 54.90 60.30 49.45
2924 宏太-KY 25.00 "-1.55 " 26.40 27.25 24.40 25.57 18000 460250 17 24.65 1 25.00 2 32805174 25.00 27.50 22.50
2926 誠品生活 59.60 "0.00 " 59.70 59.70 59.60 59.66 5015 299194 5 59.50 1 59.70 1 47389650 59.60 65.50 53.70
2937 集雅社 35.50 "-0.20 " 35.50 35.50 35.50 35.50 1004 35642 2 34.85 1 35.70 5 39583614 35.50 39.05 31.95
2941 米斯特 0 0 0 0 0 91.00 145 13195 4 85.80 3 89.80 1 15390000 89.80 98.70 80.90
2947 振宇五金 88.20 +0.20 88.00 88.20 88.00 88.15 3621 319189 13 88.00 3 89.60 1 19268600 88.20 97.00 79.40
2948 寶陞 64.30 +0.30 63.90 64.30 63.90 64.20 4001 256870 4 64.10 4 64.30 1 28000000 64.30 70.70 57.90
2949 欣新網 94.20 "-1.20 " 95.70 95.70 93.60 94.30 20494 1932664 33 94.20 1 95.70 13 24200000 94.20 103.50 84.80
3064 泰偉 106.50 "-11.50 " 109.00 109.00 106.50 107.18 69453 7444239 97 0.00 0 106.50 32 13011451 106.50 117.00 95.90
3066 李洲 22.30 +2.00 20.60 22.30 20.50 21.99 953133 20957554 385 22.30 507 0.00 0 83070612 22.30 24.50 20.10
3067 全域 34.95 +0.75 34.95 34.95 34.95 34.90 2001 69836 5 32.55 1 34.95 1 20000000 34.95 38.40 31.50
3071 協禧 38.75 +0.20 38.80 39.55 38.60 39.08 667198 26076760 713 38.75 9 38.80 2 110000000 38.75 42.60 34.90
3073 天方能源 45.60 +2.60 44.60 47.00 43.30 44.83 309343 13866879 305 45.45 2 45.60 6 32099556 45.60 50.10 41.05
3078 僑威 76.00 "-0.20 " 76.00 76.60 76.00 76.26 593068 45225286 470 76.00 47 76.10 1 227391064 76.00 83.60 68.40
3081 聯亞 164.50 "-2.50 " 165.50 172.50 162.50 167.33 7693974 1287441103 5634 164.50 29 165.00 42 91847677 164.50 180.50 148.50
3083 網龍 52.60 "-0.60 " 53.30 53.50 52.60 52.90 364543 19283206 457 52.60 5 52.70 1 86472358 52.60 57.80 47.35
3085 新零售 13.85 "-0.85 " 14.85 14.85 13.85 14.34 4060 58230 6 13.95 2 14.60 1 29019288 13.85 15.20 12.50
3086 華義 153.00 "-0.50 " 154.00 161.50 152.50 155.82 254563 39665960 370 152.50 3 153.50 2 23611299 153.00 168.00 138.00
3088 艾訊 100.00 +1.90 98.60 102.00 98.60 100.54 2030265 204116168 1717 100.00 41 100.50 8 102020460 100.00 110.00 90.00
3093 港建* 33.80 "-0.90 " 34.70 34.70 33.70 34.02 1052060 35796091 954 33.80 10 33.85 1 145155576 33.80 37.15 30.45
