1240 茂生農經 50.40 "-0.50 " 49.10 51.50 49.10 50.00 79460 3972909 121 50.20 1 50.40 1 39370158 50.40 55.40 45.40
1259 安心 68.50 "-0.20 " 68.70 68.70 68.00 68.45 13148 900007 16 68.40 1 68.50 2 32389500 68.50 75.30 61.70
1264 德麥 304.50 +4.00 303.50 305.00 301.00 302.86 19546 5919620 232 304.00 2 305.00 4 37064367 304.50 334.50 274.50
1268 漢來美食 158.00 +6.00 154.00 158.00 146.00 151.60 117984 17885921 494 155.50 3 158.00 3 42223730 158.00 173.50 142.50
1336 台翰 19.90 +0.50 19.50 19.95 18.50 19.25 336495 6476055 210 19.90 5 20.00 16 78302419 19.90 21.85 17.95
1565 精華 169.50 +2.00 171.00 171.00 163.00 166.97 292563 48848215 424 169.00 7 169.50 1 50416516 169.50 186.00 153.00
1569 濱川 25.90 "-2.00 " 28.20 28.35 25.15 26.21 5766693 151136089 2875 25.90 22 26.10 56 121447441 25.90 28.45 23.35
1570 力肯 25.30 "-1.65 " 26.00 26.90 24.30 25.06 1330261 33340062 595 25.30 14 25.40 12 51500839 25.30 27.80 22.80
1580 新麥 141.00 +0.50 140.00 142.00 137.00 139.50 132417 18472573 250 140.00 3 141.00 8 50230242 141.00 155.00 127.00
1584 精剛 31.60 +0.35 31.70 32.35 29.10 30.84 4935227 152206931 2493 31.60 5 31.70 3 192470533 31.60 34.75 28.45
1586 和勤 28.70 "-1.75 " 30.90 31.00 27.45 28.71 2003216 57502998 1288 28.70 3 28.75 1 86312302 28.70 31.55 25.85
1591 駿吉-KY 50.80 "-0.50 " 51.90 52.00 47.75 49.81 664389 33092542 432 50.80 8 51.00 6 36048047 50.80 55.80 45.75
1593 祺驊 40.05 "-0.10 " 41.60 41.60 38.95 40.12 38320 1537358 46 40.00 11 40.25 1 39784772 40.05 44.05 36.05
1595 川寶 33.60 "-0.15 " 33.75 33.80 32.90 33.37 82112 2740443 60 33.50 1 33.60 4 47875384 33.60 36.95 30.25
1599 宏佳騰 32.65 "-1.30 " 33.95 34.90 32.15 33.28 114786 3820640 285 32.65 5 32.90 1 74528764 32.65 35.90 29.40
1742 台蠟 16.50 "-0.45 " 16.95 16.95 16.25 16.43 133160 2188106 56 16.50 1 16.65 2 93559300 16.50 18.15 14.85
1777 生泰 90.30 "-4.30 " 90.10 92.10 88.40 89.94 490948 44155721 568 90.10 1 90.30 38 44591713 90.30 99.30 81.30
1781 合世 15.10 +0.20 14.60 15.50 14.60 14.96 214728 3212004 141 15.10 14 15.20 1 47407605 15.10 16.60 13.60
1784 訊聯 103.00 +3.50 105.00 106.50 94.40 101.05 2457238 248310232 2363 102.50 1 103.00 8 49626924 103.00 113.00 92.70
