1240 茂生農經 53.40 +0.90 52.50 53.50 52.50 53.05 18229 967043 23 52.90 2 53.50 7 39370158 53.40 58.70 48.10
1259 安心 69.50 "0.00 " 70.00 70.10 69.50 69.82 24435 1706025 47 69.30 1 69.50 1 32389500 69.50 76.40 62.60
1264 德麥 307.50 +1.00 307.00 307.50 307.00 307.41 8280 2545387 68 307.50 1 308.50 1 37064367 307.50 338.00 277.00
1268 漢來美食 165.00 "0.00 " 167.50 167.50 165.00 166.05 37131 6165486 173 165.00 2 165.50 2 42223730 165.00 181.50 148.50
1336 台翰 22.00 +0.20 22.15 22.50 21.90 22.14 176332 3903619 125 21.90 1 22.00 3 78302419 22.00 24.20 19.80
1565 精華 176.50 "-1.00 " 178.00 179.00 176.50 177.44 100677 17863872 270 176.50 13 177.00 3 50416516 176.50 194.00 159.00
1569 濱川 27.15 "-0.65 " 28.10 28.20 26.80 27.34 1256314 34350811 694 27.10 16 27.15 11 121447441 27.15 29.85 24.45
1570 力肯 28.75 +0.05 29.00 29.40 28.50 28.82 289682 8347470 228 28.75 9 28.80 4 51500839 28.75 31.60 25.90
1580 新麥 143.00 +2.00 142.00 143.00 141.00 142.41 67543 9619025 113 143.00 1 143.50 2 50230242 143.00 157.00 129.00
1584 精剛 35.10 +0.05 35.60 35.70 34.90 35.28 3423219 120786869 2267 35.05 21 35.10 16 192470533 35.10 38.60 31.60
1586 和勤 33.70 "-1.00 " 35.00 35.00 33.40 33.98 255561 8683824 305 33.65 2 33.70 5 86312302 33.70 37.05 30.35
1591 駿吉-KY 56.70 "-2.80 " 59.60 60.80 56.70 58.64 441792 25905313 523 56.70 3 56.80 5 36048047 56.70 62.30 51.10
1593 祺驊 41.70 "-0.20 " 41.60 42.00 41.50 41.72 34254 1429226 36 41.50 14 41.90 19 39784772 41.70 45.85 37.55
1595 川寶 37.80 "-0.45 " 38.25 38.25 37.75 37.87 32671 1237360 55 37.80 2 38.30 1 47875384 37.80 41.55 34.05
1599 宏佳騰 34.10 +1.50 33.05 34.80 33.05 34.20 341565 11682522 438 34.05 16 34.10 1 74528764 34.10 37.50 30.70
1742 台蠟 17.35 "-0.05 " 17.75 17.75 17.30 17.39 24243 421693 26 17.30 6 17.40 2 93559300 17.35 19.05 15.65
1777 生泰 96.20 "-0.70 " 98.50 98.50 95.90 96.58 189765 18327486 192 96.10 1 96.50 5 44591713 96.20 105.50 86.60
1781 合世 16.65 "-0.30 " 17.05 17.20 16.60 16.81 221131 3716902 124 16.60 5 16.70 5 47407605 16.65 18.30 15.00
1784 訊聯 113.50 "-12.50 " 127.50 128.00 113.50 117.76 3617312 425982484 2913 0.00 0 113.50 190 49626924 113.50 124.50 102.50
1785 光洋科 60.90 "-2.10 " 64.80 65.00 60.80 62.43 17399040 1086297406 10554 60.80 177 60.90 89 596201743 60.90 66.90 54.90
1788 杏昌 138.50 "-1.50 " 140.00 140.00 138.50 138.99 28732 3993401 118 138.00 5 138.50 1 44520971 138.50 152.00 125.00
1796 金穎生技 57.70 "-1.40 " 58.50 59.20 57.60 58.29 40129 2339143 79 57.70 1 58.00 1 41459793 57.70 63.40 52.00
1799 易威 141.50 "-6.50 " 150.00 152.50 137.50 142.53 967063 137832248 900 141.50 10 143.00 1 121865775 141.50 155.50 127.50
1813 寶利徠 20.45 "-0.15 " 20.40 20.50 20.40 20.52 12359 253571 127 20.40 1 20.45 1 46635510 20.45 22.45 18.45
1815 富喬 22.30 "-1.25 " 24.00 24.00 22.30 22.72 19219166 436656260 8452 22.30 103 22.35 202 461062269 22.30 24.50 20.10
2035 唐榮 32.25 +0.05 31.60 32.25 31.60 31.84 24031 765088 26 31.95 1 32.25 4 350000000 32.25 35.45 29.05
2061 風青 26.70 "-0.45 " 27.80 27.85 26.50 27.09 1051025 28474349 659 26.65 11 26.75 1 47108290 26.70 29.35 24.05
2063 世鎧 47.90 +0.30 47.80 47.95 47.80 47.85 25091 1200597 25 47.75 2 47.90 1 49601453 47.90 52.60 43.15
2064 晉椿 14.95 "-0.05 " 15.05 15.05 14.95 15.00 12000 180050 9 14.95 6 15.00 4 69630000 14.95 16.40 13.50
2065 世豐 59.50 "-0.80 " 60.30 60.50 59.20 59.69 211356 12615838 243 59.30 16 59.60 2 58149521 59.50 65.40 53.60
2066 世德 129.50 "-1.00 " 133.50 133.50 127.00 128.98 162917 21013796 145 128.50 1 129.50 4 42997456 129.50 142.00 117.00
2067 嘉鋼 11.95 +0.05 12.20 12.20 11.85 11.99 41599 498746 30 11.85 1 12.05 1 45138177 11.95 13.10 10.80
2070 精湛 55.10 +0.10 57.00 57.80 54.80 56.27 2374049 133584121 2031 55.10 48 55.20 1 35782800 55.10 60.60 49.60
2073 雄順 29.65 "-0.35 " 29.80 29.80 29.65 29.71 10111 300380 18 29.65 17 30.00 7 27500000 29.65 32.60 26.70
2221 大甲 0 0 0 0 0 29.64 99 2934 3 29.65 1 29.85 1 42325000 29.65 32.60 26.70
2230 泰茂 165.00 +1.00 165.50 168.00 163.50 166.32 1157332 192491535 897 165.00 24 165.50 3 52174661 165.00 181.50 148.50
2235 謚源 49.65 "-0.30 " 50.30 50.30 48.60 49.26 6071 299070 16 49.65 1 49.70 2 35878000 49.65 54.60 44.70
2596 綠意 53.90 +4.90 49.85 53.90 49.85 53.16 1196274 63595841 669 53.90 2251 0.00 0 100000000 52.90 58.10 47.65
2640 大車隊 111.50 "-0.50 " 113.00 113.00 111.00 111.78 30867 3450301 97 111.00 3 111.50 1 59264956 111.50 122.50 100.50
2641 正德 18.95 "-0.40 " 19.45 19.45 18.95 19.14 1755395 33594617 951 18.95 72 19.00 22 308967469 18.95 20.80 17.10
2643 捷迅 75.30 "-1.30 " 76.20 76.60 75.20 75.71 61707 4671905 79 75.20 5 75.60 1 35000000 75.30 82.80 67.80
2718 晶悅 129.00 +8.50 124.50 131.50 121.00 126.99 143267 18194117 332 128.00 1 129.00 1 87576000 129.00 141.50 116.50
2719 燦星旅 55.00 "-0.60 " 55.70 55.90 55.00 55.52 9220 511909 12 54.50 1 55.60 1 68742100 55.00 60.50 49.50
2724 藝舍-KY 36.00 +1.00 35.80 36.00 35.30 35.61 53510 1905643 32 35.60 1 36.40 2 59656345 36.00 39.60 32.40
2726 雅茗-KY 33.60 +0.30 33.90 34.15 32.90 33.31 55639 1853216 62 33.00 1 33.60 2 28000000 33.60 36.95 30.25
2729 瓦城 211.00 "-1.00 " 211.00 212.50 211.00 211.51 62530 13225472 196 211.00 2 211.50 1 39500984 211.00 232.00 190.00
2732 六角 102.50 "-0.50 " 105.00 105.00 101.50 102.50 90166 9241990 131 102.50 2 103.00 8 46514570 102.50 112.50 92.30
2734 易飛網 31.95 "-0.25 " 32.30 32.30 31.95 32.08 61896 1985425 95 31.90 6 31.95 8 42259760 31.95 35.10 28.80
2736 富野 21.50 "-0.40 " 22.05 22.15 21.50 21.75 250441 5447118 198 21.50 5 21.55 1 59972230 21.50 23.65 19.35
2740 天蔥 0 0 0 0 0 31.00 1 31 1 25.80 1 31.35 2 23185484 28.50 31.35 25.65
2743 山富 135.50 "-1.50 " 138.50 141.00 134.50 136.91 467527 64007353 459 135.00 12 135.50 6 36011700 135.50 149.00 122.00
2745 五福 104.50 "-1.00 " 107.00 108.00 104.00 105.36 522458 55044307 433 104.50 10 105.00 6 33808526 104.50 114.50 94.10
2752 豆府 262.50 "0.00 " 265.00 265.00 262.50 263.47 8109 2136447 16 261.50 1 265.00 1 26267382 262.50 288.50 236.50
2754 亞洲藏壽司 100.50 "-1.00 " 102.00 102.00 100.50 101.28 39600 4010878 71 100.50 2 101.00 2 46861000 100.50 110.50 90.50
2755 揚秦 93.10 "-2.60 " 94.50 95.00 93.10 93.84 31942 2997355 540 93.00 1 93.60 1 30140000 93.10 102.00 83.80
2756 聯發國際 87.40 +3.20 84.30 87.80 83.80 85.18 76156 6487217 77 85.50 1 87.40 1 24542820 87.40 96.10 78.70
2916 滿心 47.95 "-2.45 " 50.40 50.40 47.80 48.78 983764 47991602 932 47.95 8 48.00 9 64626878 47.95 52.70 43.20
2924 宏太-KY 28.85 +2.60 28.85 28.85 28.85 28.85 2000 57700 2 28.85 82 0.00 0 32805174 28.85 31.70 26.00
2926 誠品生活 59.20 +0.90 58.40 59.20 58.40 58.83 7000 411800 7 58.50 2 58.60 1 47389650 59.20 65.10 53.30
2937 集雅社 33.00 "除息 " 33.50 33.50 32.00 32.78 65492 2146868 78 33.00 2 33.15 3 39583614 33.00 36.30 29.70
2941 米斯特 90.00 "0.00 " 90.00 90.00 90.00 90.00 1021 91890 3 90.00 3 92.80 2 15390000 90.00 99.00 81.00
2947 振宇五金 89.00 "0.00 " 89.00 89.00 89.00 89.02 4478 398620 57 88.60 1 90.80 3 19268600 89.00 97.90 80.10
2948 寶陞 63.40 "0.00 " 64.00 64.00 63.40 63.66 4024 256184 7 63.20 2 64.00 1 28000000 63.40 69.70 57.10
2949 欣新網 90.90 "-0.80 " 91.50 91.50 90.90 91.10 6179 562931 14 90.40 1 91.50 2 24200000 90.90 99.90 81.90
3064 泰偉 92.50 "-1.30 " 87.10 93.50 87.10 90.01 6991 629248 17 90.30 1 92.50 1 13011451 92.50 101.50 83.30
3066 李洲 21.20 "-1.00 " 22.40 22.40 20.90 21.30 236448 5037206 199 21.15 2 21.25 5 83070612 21.20 23.30 19.10
3067 全域 34.05 "-1.75 " 35.70 37.00 33.50 35.02 34214 1198029 39 34.00 1 34.30 6 20000000 34.05 37.45 30.65
3071 協禧 32.65 "-0.80 " 33.65 34.00 32.50 32.88 520374 17112081 371 32.60 5 32.65 1 110000000 32.65 35.90 29.40
3073 天方能源 83.80 "-7.10 " 91.90 93.50 81.90 86.50 934670 80852336 938 83.60 1 83.80 1 32099556 83.80 92.10 75.50
3078 僑威 64.30 "-3.30 " 68.10 68.30 64.30 65.54 3019568 197915007 2908 64.30 15 64.40 2 227391064 64.30 70.70 57.90
3081 聯亞 127.00 "-4.50 " 134.00 134.00 126.00 128.93 2054777 264914076 1967 127.00 9 127.50 5 91847677 127.00 139.50 114.50
3083 網龍 48.45 "-0.75 " 49.65 49.90 48.30 48.95 353781 17316589 281 48.45 2 48.50 1 86486858 48.45 53.20 43.65
3085 新零售 14.80 +0.65 14.15 14.85 13.85 14.41 16032 230994 13 14.25 2 14.80 1 29019288 14.80 16.25 13.35
3086 華義 152.50 "-1.50 " 156.00 157.50 151.50 154.23 259875 40079640 267 152.50 5 153.00 1 23611299 152.50 167.50 137.50
3088 艾訊 91.80 "-3.50 " 95.30 95.80 91.80 93.38 1000490 93423023 1140 91.80 4 91.90 3 102020460 91.80 100.50 82.70
3093 港建* 28.70 "-0.30 " 29.65 29.65 28.60 28.88 173573 5012857 144 28.70 8 28.80 2 145155576 28.70 31.55 25.85
3095 及成 75.30 "-6.50 " 78.60 80.90 75.30 77.49 310240 24039875 611 75.30 1 76.00 3 10000000 75.30 82.80 67.80
3105 穩懋 148.50 "-4.50 " 154.50 155.50 148.00 150.40 10698349 1609047668 7853 148.50 48 149.00 28 423940384 148.50 163.00 134.00
3114 好德 26.50 "-0.20 " 26.60 26.80 26.45 26.56 54700 1452853 151 26.45 1 26.65 3 65129792 26.50 29.15 23.85
3115 富榮綱 10.80 +0.30 10.50 10.80 10.50 10.53 17000 179050 4 10.15 2 10.70 2 43697600 10.80 11.85 9.72
3118 進階 32.80 "-0.50 " 33.20 33.40 32.80 33.09 83792 2772682 93 32.80 13 32.85 1 32452860 32.80 36.05 29.55
