"00679B" "元大美債20年" "41.72" "-0.13" "41.79" "41.79" "41.69" "350000" "14601190" "205" "41.72" "5" "41.75" "126" "353192000" "9999.95" "0.01"
"00687B" "國泰20年美債" "43.51" "-0.13" "43.64" "43.64" "43.50" "85000" "3701870" "17" "43.51" "6" "43.53" "1" "188787000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "36.60" "-0.05" "36.60" "36.65" "36.60" "108000" "3957800" "17" "36.60" "1" "36.61" "1" "368576000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "36.58" "-0.07" "36.66" "36.66" "36.57" "213000" "7793650" "27" "36.58" "90" "36.60" "4" "12186000" "9999.95" "0.01"
"00696B" "富邦美債20年" "43.35" "-0.14" "43.36" "43.38" "43.34" "188000" "8153510" "30" "43.37" "1" "43.38" "2" "635181000" "9999.95" "0.01"
"00697B" "元大美債7-10" "38.78" "0.00" "38.78" "38.80" "38.78" "234000" "9074610" "12" "38.77" "8" "38.78" "1" "7712000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "19.96" "-0.01" "19.97" "19.97" "19.96" "158000" "3153690" "7" "19.96" "54" "19.97" "11" "1145501000" "9999.95" "0.01"
"00719B" "元大美債1-3" "29.54" "+0.02" "29.48" "29.54" "29.48" "131000" "3867880" "4" "29.49" "1" "29.52" "1" "885014000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "44.03" "-0.10" "44.04" "44.14" "44.00" "362000" "15966490" "31" "44.03" "2" "44.10" "99" "792109000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "45.63" "-0.04" "45.63" "45.63" "45.63" "170000" "7757100" "5" "45.49" "10" "45.63" "5" "405122000" "9999.95" "0.01"
"00722B" "群益15年IG電信債" "47.08" "0.00" "47.04" "47.15" "47.04" "106000" "4990560" "10" "47.02" "10" "47.06" "1" "998739000" "9999.95" "0.01"
"00723B" "群益15年IG科技債" "42.03" "-0.03" "42.07" "42.07" "42.03" "111000" "4665610" "8" "41.97" "10" "42.02" "2" "1064583000" "9999.95" "0.01"
"00724B" "群益10年IG金融債" "41.87" "-0.01" "41.87" "41.87" "41.82" "173000" "7239700" "18" "41.85" "1" "41.86" "2" "1738775000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "43.94" "-0.24" "44.01" "44.01" "43.93" "186000" "8178700" "25" "43.94" "104" "43.97" "1" "1106206000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "41.29" "-0.15" "41.37" "41.37" "41.29" "120000" "4962800" "6" "41.29" "100" "41.35" "2" "1136989000" "9999.95" "0.01"
"00727B" "國泰1-5Y高收債" "37.74" "+0.03" "37.72" "37.74" "37.71" "115000" "4337920" "9" "37.71" "51" "37.72" "1" "90689000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "19.23" "-0.02" "19.23" "19.24" "19.23" "1001000" "19258430" "10" "19.22" "50" "19.24" "1" "11979000" "9999.95" "0.01"
"00740B" "富邦全球投等債" "47.39" "-0.15" "47.39" "47.39" "47.39" "100000" "4739000" "4" "47.21" "100" "47.30" "2" "741971000" "9999.95" "0.01"
"00741B" "富邦全球高收債" "36.80" "-0.03" "36.78" "36.80" "36.78" "102000" "3751600" "6" "36.72" "1" "36.80" "3" "9628000" "9999.95" "0.01"
"00744B" "國泰中國政金債5+" "42.72" "+0.07" "42.70" "42.72" "42.70" "128000" "5467600" "7" "42.69" "1" "42.72" "1" "730228000" "9999.95" "0.01"
"00745B" "富邦中政債0-1" "41.00" "-0.07" "41.00" "41.00" "41.00" "100000" "4100000" "4" "40.59" "10" "41.15" "10" "4016000" "9999.95" "0.01"
"00746B" "富邦A級公司債" "43.94" "-0.11" "43.94" "43.94" "43.94" "100000" "4394000" "6" "43.88" "1" "43.92" "1" "890464000" "9999.95" "0.01"
"00747B" "FH中國政策債" "51.95" "0.00" "51.95" "51.95" "51.95" "100000" "5195000" "2" "51.90" "10" "51.95" "1" "687500000" "9999.95" "0.01"
"00748B" "凱基中國債3-10" "42.11" "-0.07" "42.11" "42.11" "42.11" "100000" "4211000" "2" "42.05" "11" "42.12" "1" "599000000" "9999.95" "0.01"
"00749B" "凱基新興債10+" "42.00" "-0.03" "42.00" "42.00" "42.00" "100000" "4200000" "2" "41.97" "132" "42.01" "1" "924500000" "9999.95" "0.01"
"00750B" "凱基科技債10+" "42.82" "-0.10" "42.82" "42.82" "42.82" "100000" "4282000" "4" "42.78" "100" "42.82" "2" "76500000" "9999.95" "0.01"
"00751B" "元大AAA至A公司債" "44.33" "-0.08" "44.32" "44.37" "44.32" "124000" "5499430" "29" "44.35" "1" "44.37" "55" "1270103000" "9999.95" "0.01"
"00754B" "群益AAA-AA公司債" "45.81" "0.00" "45.81" "45.81" "45.81" "104000" "4764240" "8" "45.71" "10" "45.77" "1" "151400000" "9999.95" "0.01"
"00755B" "群益15年IG公用債" "43.20" "-0.14" "43.34" "43.34" "43.20" "125000" "5404860" "17" "43.24" "5" "43.25" "1" "124230000" "9999.95" "0.01"
"00756B" "群益15年EM主權債" "43.63" "-0.01" "43.67" "43.67" "43.63" "101000" "4406670" "5" "43.55" "14" "43.60" "1" "966800000" "9999.95" "0.01"
"00758B" "FH能源債" "61.65" "-0.15" "61.65" "61.65" "61.65" "100000" "6165000" "2" "61.50" "13" "61.60" "1" "5525000" "9999.95" "0.01"
"00759B" "FH製藥債" "69.20" "-0.10" "69.20" "69.20" "69.20" "100000" "6920000" "2" "69.05" "9" "69.15" "1" "49025000" "9999.95" "0.01"
"00760B" "FH新興企業債" "63.30" "-0.20" "63.40" "63.40" "63.30" "104000" "6593200" "4" "63.30" "106" "63.35" "2" "336020000" "9999.95" "0.01"
"00761B" "國泰A級公司債" "45.49" "-0.13" "45.49" "45.49" "45.49" "100000" "4549000" "2" "45.43" "22" "45.47" "1" "1178589000" "9999.95" "0.01"
"00764B" "群益25年美債" "43.83" "-0.15" "43.98" "43.98" "43.80" "114000" "4998150" "7" "43.69" "7" "43.78" "1" "401000000" "9999.95" "0.01"
"00765B" "群益中國政金債" "39.85" "+0.04" "39.85" "39.85" "39.85" "100000" "3985000" "2" "39.81" "1" "39.87" "5" "3000000" "9999.95" "0.01"
"00768B" "FH20年美債" "69.95" "-0.40" "70.00" "70.00" "69.95" "102000" "7139900" "4" "69.95" "109" "70.10" "66" "213100000" "9999.95" "0.01"
"00772B" "中信高評級公司債" "43.85" "-0.05" "43.90" "43.95" "43.79" "892000" "39099160" "99" "43.84" "1" "43.85" "5" "1255290000" "9999.95" "0.01"
"00773B" "中信優先金融債" "44.82" "-0.11" "44.83" "44.83" "44.78" "216000" "9676070" "21" "44.79" "10" "44.80" "2" "1246290000" "9999.95" "0.01"
"00777B" "凱基AAA至A公司債" "43.03" "-0.11" "43.03" "43.03" "43.03" "102000" "4389060" "6" "42.96" "20" "43.00" "2" "860650000" "9999.95" "0.01"
