"00679B" "元大美債20年" "29.41" "-0.43" "29.47" "29.48" "29.41" "77821000" "2290171670" "20701" "29.41" "2149" "29.42" "475" "5193192000" "9999.95" "0.01"
"00687B" "國泰20年美債" "30.51" "-0.50" "30.65" "30.65" "30.50" "81106000" "2476934180" "21349" "30.50" "3943" "30.51" "475" "2866287000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "40.14" "-0.23" "40.13" "40.17" "40.13" "110000" "4417310" "9" "40.13" "1" "40.15" "51" "218076000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "34.63" "-0.32" "34.67" "34.67" "34.62" "194000" "6721870" "23" "34.62" "4" "34.65" "77" "31186000" "9999.95" "0.01"
"00696B" "富邦美債20年" "31.08" "-0.55" "31.19" "31.20" "31.06" "10475000" "325800450" "1214" "31.07" "49" "31.08" "170" "1061181000" "9999.95" "0.01"
"00697B" "元大美債7-10" "35.30" "-0.34" "35.39" "35.39" "35.29" "299000" "10561030" "125" "35.29" "20" "35.30" "93" "26712000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "20.03" "-0.05" "20.06" "20.06" "20.03" "102000" "2043090" "4" "20.03" "1" "20.04" "20" "531501000" "9999.95" "0.01"
"00719B" "元大美債1-3" "30.88" "-0.16" "30.98" "30.98" "30.88" "1249000" "38632120" "328" "30.88" "448" "30.89" "12" "394514000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "35.00" "-0.40" "35.15" "35.15" "35.00" "31439000" "1101803350" "9349" "35.00" "974" "35.01" "15" "3499609000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "44.95" "-0.17" "44.98" "44.98" "44.95" "51000" "2292480" "2" "44.63" "11" "44.95" "11" "4622000" "9999.95" "0.01"
"00722B" "群益投資級電信債" "38.06" "-0.44" "38.16" "38.16" "38.05" "4485000" "170784250" "1066" "38.05" "107" "38.06" "36" "1388239000" "9999.95" "0.01"
"00723B" "群益投資級科技債" "33.85" "-0.40" "34.04" "34.04" "33.85" "172000" "5829070" "24" "33.85" "4" "33.86" "1" "1383583000" "9999.95" "0.01"
"00724B" "群益投資級金融債" "34.05" "-0.29" "34.17" "34.17" "34.04" "1977000" "67355450" "370" "34.04" "25" "34.05" "53" "2861275000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "37.24" "-0.37" "37.36" "37.38" "37.23" "6275000" "233825100" "1977" "37.24" "12" "37.25" "448" "2468206000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "33.38" "-0.16" "33.48" "33.48" "33.38" "600000" "20042800" "132" "33.37" "12" "33.38" "29" "1173489000" "9999.95" "0.01"
"00727B" "國泰1-5Y非投等債" "38.67" "-0.11" "38.68" "38.70" "38.66" "144000" "5570180" "14" "38.69" "1" "38.71" "35" "91189000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "15.48" "-0.05" "15.48" "15.49" "15.48" "512000" "7930670" "14" "15.48" "12" "15.49" "5" "33479000" "9999.95" "0.01"
"00740B" "富邦全球投等債" "40.03" "-0.42" "40.20" "40.20" "40.01" "8747000" "350444840" "353" "40.02" "7" "40.03" "18" "1188971000" "9999.95" "0.01"
