"113年09月12日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"建材營造類報酬指數","1,284.08","+","4.84","0.38","",
"航運類報酬指數","353.44","+","3.70","1.06","",
"觀光餐旅類報酬指數","172.49","+","2.47","1.45","",
"金融保險類報酬指數","3,721.91","+","21.85","0.59","",
"貿易百貨類報酬指數","514.82","+","6.32","1.24","",
"油電燃氣類報酬指數","115.28","+","2.65","2.35","",
"綠能環保類報酬指數","126.24","+","1.46","1.17","",
"數位雲端類報酬指數","68.46","+","1.06","1.57","",
"運動休閒類報酬指數","105.32","+","0.44","0.42","",
"居家生活類報酬指數","144.36","+","4.93","3.54","",
"其他類報酬指數","644.48","+","7.32","1.15","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,906.45","+","43.90","0.90","",
"臺灣中小型公司治理報酬指數","14,235.37","+","415.60","3.01","",
"臺灣IPO報酬指數","6,680.92","+","95.27","1.45","",
"智慧中立報酬指數","5,093.51","-","33.29","-0.65","",
"加權指數掩護性臺指買權價外5%報酬指數","9,198.62","+","278.96","3.13","",
"臺灣5G報酬指數","13,139.86","+","452.90","3.57","",
"臺灣企業社會責任中小型報酬指數","14,596.61","+","265.38","1.85","",
"特選臺灣電動車代表報酬指數","11,696.23","+","382.09","3.38","",
"臺灣5G+通訊報酬指數","11,010.43","+","424.90","4.01","",
"臺灣全市場報酬指數","8,599.82","+","259.71","3.11","",
"臺灣全市場半導體報酬指數","8,586.01","+","318.80","3.86","",
"臺灣智慧移動與電動車報酬指數","6,488.52","+","225.44","3.60","",
"特選小資高價30報酬指數","8,502.44","+","341.70","4.19","",
"特選臺灣綠能及電動車報酬指數","6,769.86","+","208.71","3.18","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,803.85","+","305.25","4.07","",
"臺灣全市場半導體精選30報酬指數","6,634.90","+","255.44","4.00","",
"特選臺灣高股息30報酬指數","7,089.47","+","85.68","1.22","",
"臺灣友善環境報酬指數","7,492.90","+","210.22","2.89","",
"台灣永續價值報酬指數","6,702.32","+","184.39","2.83","",
"特選臺灣IC設計報酬指數","4,865.05","+","188.21","4.02","",
"特選臺灣環境永續高股息報酬指數","9,264.38","+","100.49","1.10","",
"臺灣友善環境50報酬指數","6,244.46","+","206.43","3.42","",
"特選臺灣IC設計產業代表報酬指數","6,404.51","+","248.16","4.03","",
"特選臺灣綠能報酬指數","6,122.12","+","190.75","3.22","",
"特選臺灣智慧50報酬指數","5,884.18","+","156.58","2.73","",
"臺灣晶圓製造報酬指數","6,913.53","+","235.92","3.53","",
"臺灣精選高息報酬指數","7,168.64","+","61.09","0.86","",
"臺灣多因子優選高股息30報酬指數","10,415.36","+","77.18","0.75","",
"特選臺灣優利高填息30報酬指數","8,900.70","+","149.55","1.71","",
"特選臺灣科技優息報酬指數","9,775.47","+","122.03","1.26","",
"臺灣半導體收益報酬指數","7,356.18","+","201.72","2.82","",
"臺灣優選成長高股息報酬指數","8,423.34","+","120.24","1.45","",
"特選臺灣ESG低碳高息40報酬指數","8,936.27","+","104.17","1.18","",
"臺灣優選多因子30報酬指數","8,860.50","+","159.62","1.83","",
"臺灣創新科技50報酬指數","7,632.40","+","317.12","4.34","",
"臺灣全市場新經濟產業報酬指數","5,325.23","+","59.30","1.13","",
"臺灣ESG永續高股息等權重報酬指數","6,667.91","+","79.29","1.20","",
"臺灣永續高息中小型報酬指數","6,127.56","+","81.15","1.34","",
"特選臺灣高息優質成長報酬指數","6,330.47","+","52.86","0.84","",
"特選臺灣高息動能報酬指數","6,762.21","+","68.68","1.03","",
"臺灣電子成長高息等權重報酬指數","5,830.16","+","92.37","1.61","",
"特選臺灣優利成長報酬指數","5,353.79","+","71.94","1.36","",
"臺灣價值高息報酬指數","5,682.57","+","77.30","1.38","",
"特選臺灣IC設計動能報酬指數","4,830.87","+","191.71","4.13","",
"臺灣科技高股息報酬指數","5,750.91","+","70.30","1.24","",
"臺灣趨勢動能高股息報酬指數","5,965.93","+","59.66","1.01","",
"特選臺灣科技高息成長報酬指數","5,544.08","+","58.89","1.07","",
"特選臺灣AI優息動能報酬指數","4,841.38","+","133.48","2.84","",
"臺灣優選AI 50報酬指數","4,944.09","+","129.01","2.68","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,506.83","+","354.31","2.50","",
"藍籌30報酬指數","14,030.28","+","467.40","3.45","",
"工業菁英30報酬指數","15,136.15","+","449.32","3.06","",
"低波動股利精選30報酬指數","11,387.40","+","84.87","0.75","",
"中小型A級動能50報酬指數","29,761.63","+","872.08","3.02","",
"特選高息低波報酬指數","15,831.12","+","142.03","0.91","",
"臺灣永續報酬指數","15,370.94","+","476.01","3.20","",
"價值投資報酬指數","11,685.48","+","196.96","1.71","",
"存股雙十等權重報酬指數","12,828.59","+","347.32","2.78","",
"特選大蘋果報酬指數","14,079.53","+","572.25","4.24","",
"中小型300報酬指數","14,366.48","+","291.64","2.07","",
"臺灣500報酬指數","13,620.54","+","394.24","2.98","",
"臺灣勞工權益報酬指數","12,477.06","+","237.45","1.94","",
"微波高息精選20報酬指數","10,821.16","+","228.12","2.15","",
"特選世代行動通訊報酬指數","9,909.54","+","156.53","1.60","",
"智慧投資多因子30報酬指數","10,188.94","+","84.67","0.84","",
"特選大蘋果報酬正向兩倍指數","36,666.88","+","2,864.17","8.47","",
"特選大蘋果報酬反向一倍指數","3,648.37","-","161.41","-4.24","",
"特選價值成長報酬指數","12,709.32","+","151.48","1.21","",
"臺灣上櫃永續報酬指數","9,447.25","+","195.93","2.12","",
"特選台股領航報酬指數","13,163.21","+","443.86","3.49","",
"特選Smart多因子報酬指數","10,250.13","+","310.11","3.12","",
"特選ESG高股息報酬指數","8,633.09","+","182.55","2.16","",
"特選上櫃ESG成長報酬指數","6,410.77","+","159.17","2.55","",
"特選上櫃ESG電子菁英報酬指數","6,528.06","+","158.50","2.49","",
"臺灣優息存股報酬指數","6,022.05","+","71.09","1.19","",
"特選上櫃ESG永續高股息報酬指數","8,641.36","+","111.57","1.31","",
"特選臺灣金融高股息存股報酬指數","7,081.18","+","37.76","0.54","",
"特選臺灣產業龍頭存股等權重報酬指數","7,492.89","+","127.06","1.72","",
"上櫃ESG 30報酬指數","7,178.38","+","128.51","1.82","",
"臺灣ESG低碳50報酬指數","7,974.46","+","259.02","3.36","",
"臺灣創新板報酬指數","6,582.28","+","84.85","1.31","",
"特選上櫃ESG龍頭報酬指數","6,605.09","+","138.20","2.14","",
"113年09月12日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","287,718,228,586","3,080,944,398","1,754,189",
"2.台灣存託憑證","48,389,093","9,156,100","2,652",
"3.受益憑證","0","0","0",
"4.ETF","25,408,041,501","1,753,041,529","272,901",
"5.受益證券","10,754,782","904,072","84",
"6.變更交易股票","24,560,572","735,880","596",
"7.認購(售)權證","2,811,820,000","3,080,657,000","90,318",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","8,161,090","825,000","141",
"14.創新板股票","399,009,674","4,651,656","2,440",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","288,141,798,832","3,086,331,934","1,757,225",
"總計(1~15)","316,428,965,298","7,930,915,635","2,123,321",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","9,287(13)","827(9)",
"下跌(跌停)","2,362(52)","121(0)",
"持平","613","62",
"未成交","21,480","1",
"無比價","5,081","7",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"113年09月12日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","16,337,565","15,442","2,900,529,886","176.10","178.65","176.10","178.30","+","6.45","178.20","5","178.30","103","0.00",
="0051","元大中型100","64,409","205","5,084,044","78.35","79.30","78.35","79.30","+","1.70","79.20","1","79.30","2","0.00",
="0052","富邦科技","542,873","1,173","94,117,316","172.15","174.50","172.15","173.90","+","6.60","173.90","1","174.00","2","0.00",
="0053","元大電子","8,477","86","808,050","94.00","96.00","94.00","95.65","+","3.25","95.45","10","96.00","1","0.00",
="0055","元大MSCI金融","98,292","207","2,792,833","28.44","28.50","28.25","28.44","+","0.09","28.43","2","28.44","2","0.00",
="0056","元大高股息","13,181,841","9,720","496,571,643","37.61","37.80","37.44","37.77","+","0.62","37.76","160","37.77","8","0.00",
="0057","富邦摩台","166,833","30","22,015,830","130.80","132.20","130.55","131.85","+","4.40","131.35","10","131.90","20","0.00",
="0061","元大寶滬深","129,596","147","2,083,119","16.23","16.23","16.03","16.06","-","0.03","16.06","50","16.09","1","0.00",
="006203","元大MSCI台灣","4,549","111","381,732","84.20","84.40","84.00","84.00","+","2.60","83.85","14","84.00","1","0.00",
="006204","永豐臺灣加權","4,236","81","461,003","108.40","109.30","108.40","109.30","+","2.90","109.15","1","109.40","20","0.00",
="006205","富邦上証","615,304","184","17,083,980","27.50","27.98","27.50","27.86","+","0.07","27.84","222","27.86","61","0.00",
="006206","元大上證50","86,283","130","2,300,815","26.72","26.84","26.60","26.75","+","0.03","26.71","1","26.75","1","0.00",
="006207","復華滬深","107,000","9","2,211,990","20.57","20.70","20.57","20.70","+","0.09","20.68","1","20.72","106","0.00",
="006208","富邦台50","7,118,516","8,992","737,886,387","103.30","104.25","102.90","104.00","+","3.70","103.95","27","104.00","18","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.13","5","6.18","5","0.00",
="00631L","元大台灣50正2","10,228,460","7,271","2,199,372,723","213.20","218.05","212.15","216.75","+","14.05","216.65","3","216.75","57","0.00",
="00632R","元大台灣50反1","683,785,042","16,688","2,411,350,445","3.54","3.56","3.49","3.50","-","0.14","3.50","27,255","3.51","1,434","0.00",
="00633L","富邦上証正2","2,998,569","900","87,238,108","29.15","29.27","28.90","29.18","+","0.17","29.18","216","29.19","6","0.00",
="00634R","富邦上証反1","154,877","28","763,791","4.91","4.95","4.91","4.92","-","0.02","4.92","200","4.94","699","0.00",
="00635U","期元大S&P黃金","277,149","180","8,086,128","29.16","29.22","29.15","29.22","-","0.05","29.21","50","29.22","97","0.00",
="00636","國泰中國A50","628,888","188","12,280,929","19.54","19.57","19.48","19.57","+","0.05","19.57","1","19.58","1","0.00",
="00636K","國泰中國A50+U","200","2","1,212","6.06","6.06","6.06","6.06","-","0.01","6.06","2","6.14","8","0.00",
="00637L","元大滬深300正2","40,648,106","2,978","474,956,413","11.77","11.78","11.59","11.70","+","0.09","11.70","2,116","11.71","100","0.00",
="00638R","元大滬深300反1","305,000","24","3,144,680","10.29","10.35","10.29","10.31","-","0.03","10.30","7","10.31","119","0.00",
="00639","富邦深100","318,227","98","3,011,135","9.49","9.50","9.42","9.44"," ","0.00","9.44","97","9.45","1","0.00",
="00640L","富邦日本正2","1,404,862","556","66,478,605","47.29","47.58","46.88","47.58","+","2.94","47.58","177","47.60","12","0.00",
="00641R","富邦日本反1","2,262,597","277","14,757,615","6.51","6.56","6.50","6.50","-","0.22","6.50","292","6.51","371","0.00",
="00642U","期元大S&P石油","4,746,125","1,270","74,054,292","15.55","15.66","15.55","15.64","+","0.33","15.64","16","15.65","1,932","0.00",
="00643","群益深証中小","50,663","73","540,907","10.76","10.76","10.64","10.66"," ","0.00","10.65","95","10.66","2","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.35","2","2.41","1","0.00",
="00645","富邦日本","786,976","232","27,751,270","35.25","35.40","35.14","35.40","+","1.12","35.38","106","35.41","63","0.00",
="00646","元大S&P500","829,887","578","46,240,626","55.55","55.85","55.55","55.85","+","1.10","55.80","72","55.85","328","0.00",
="00647L","元大S&P500正2","160,482","74","14,360,634","89.00","89.70","89.00","89.70","+","3.15","89.60","1","89.70","77","0.00",
="00648R","元大S&P500反1","1,786,457","155","9,749,194","5.47","5.47","5.44","5.44","-","0.12","5.44","2,491","5.46","610","0.00",
="00650L","復華香港正2","13,183,169","1,366","124,264,827","9.34","9.55","9.31","9.54","+","0.41","9.53","158","9.54","2,754","0.00",
="00651R","復華香港反1","345,240","70","3,076,350","8.94","8.98","8.87","8.88","-","0.20","8.88","409","8.89","223","0.00",
="00652","富邦印度","247,008","195","9,911,869","40.12","40.21","40.07","40.11","-","0.01","40.11","1","40.16","50","0.00",
="00653L","富邦印度正2","149,414","69","9,938,823","66.70","66.75","66.40","66.45","-","0.20","66.45","30","66.55","1","0.00",
="00654R","富邦印度反1","376,000","45","2,345,110","6.25","6.25","6.22","6.23","-","0.03","6.22","21","6.23","12","0.00",
="00655L","國泰中國A50正2","1,828,477","324","36,199,914","19.87","19.94","19.64","19.85","+","0.13","19.85","307","19.86","1","0.00",
="00656R","國泰中國A50反1","573,310","20","5,304,424","9.24","9.28","9.24","9.26","+","0.01","9.24","150","9.26","600","0.00",
="00657","國泰日經225","373,637","143","16,055,975","42.94","43.28","42.89","43.28","+","1.80","43.28","98","43.30","1","0.00",
="00657K","國泰日經225+U","200","2","2,674","13.37","13.37","13.37","13.37","+","0.39","13.46","10","13.48","10","0.00",
="00660","元大歐洲50","3,987","95","139,750","35.14","35.27","35.14","35.27","+","0.60","35.27","2","35.31","80","0.00",
="00661","元大日經225","737,040","215","34,606,649","46.58","47.19","46.58","47.18","+","1.96","47.18","257","47.20","15","0.00",
="00662","富邦NASDAQ","2,506,124","1,281","199,794,634","79.35","79.90","79.35","79.85","+","2.65","79.85","296","79.90","11","0.00",
="00663L","國泰臺灣加權正2","237,707","54","46,673,960","195.10","199.10","193.95","198.05","+","12.50","198.05","50","198.40","50","0.00",
="00664R","國泰臺灣加權反1","19,130,960","1,206","75,845,108","3.98","4.00","3.94","3.95","-","0.13","3.94","4,013","3.95","20","0.00",
="00665L","富邦恒生國企正2","30,189,791","2,413","183,060,156","6.03","6.14","5.98","6.14","+","0.27","6.14","54","6.15","3,301","0.00",
="00666R","富邦恒生國企反1","12,000","6","181,930","15.26","15.26","15.12","15.12","-","0.30","15.09","1","15.12","38","0.00",
="00668","國泰美國道瓊","104,961","87","5,009,883","47.60","47.83","47.60","47.83","+","0.46","47.81","20","47.83","5","0.00",
="00668K","國泰美國道瓊+U","200","2","2,972","14.86","14.86","14.86","14.86","+","0.13","14.87","10","14.89","10","0.00",
="00669R","國泰美國道瓊反1","2,872,080","203","19,719,612","6.90","6.90","6.86","6.87","-","0.06","6.86","2,235","6.87","2,222","0.00",
="00670L","富邦NASDAQ正2","1,469,200","811","170,956,776","115.80","117.00","115.75","117.00","+","7.50","116.90","3","117.00","110","0.00",
="00671R","富邦NASDAQ反1","10,444,377","627","40,022,526","3.85","3.85","3.82","3.82","-","0.13","3.82","323","3.83","7,024","0.00",
="00673R","期元大S&P原油反1","35,335,087","1,031","286,037,294","8.10","8.12","8.07","8.09","-","0.18","8.08","8,169","8.09","230","0.00",
="00674R","期元大S&P黃金反1","633,584","60","6,329,528","9.99","10.00","9.97","9.97","+","0.01","9.97","97","9.98","26","0.00",
="00675L","富邦臺灣加權正2","6,936,360","4,519","596,504,021","85.30","87.20","84.85","86.80","+","5.65","86.75","5","86.80","37","0.00",
="00676R","富邦臺灣加權反1","12,092,774","652","26,684,730","2.22","2.23","2.19","2.20","-","0.07","2.20","465","2.21","6,008","0.00",
="00678","群益那斯達克生技","518,095","117","15,919,462","30.64","30.77","30.64","30.77","+","0.33","30.73","81","30.77","40","0.00",
="00680L","元大美債20正2","155,923,457","11,473","1,549,624,733","9.94","9.95","9.92","9.94","-","0.18","9.94","1,090","9.95","4,120","0.00",
="00681R","元大美債20反1","63,000","16","1,182,020","18.74","18.77","18.74","18.77","+","0.14","18.76","2","18.77","180","0.00",
="00682U","期元大美元指數","5,000","1","103,050","20.61","20.61","20.61","20.61","+","0.04","20.62","50","20.63","30","0.00",
="00683L","期元大美元指正2","11,000","9","238,570","21.68","21.69","21.68","21.69","+","0.22","21.69","50","21.70","14","0.00",
="00684R","期元大美元指反1","17,000","11","266,640","15.68","15.69","15.68","15.69","-","0.09","15.69","52","15.70","20","0.00",
