"112年08月17日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"綠能環保類指數","88.17","+","0.75","0.86","",
"數位雲端類指數","85.26","+","0.34","0.40","",
"運動休閒類指數","91.87","-","0.42","-0.46","",
"居家生活類指數","91.89","-","0.03","-0.03","",
"其他類指數","353.43","+","5.53","1.59","",
"臺指日報酬兩倍指數","33,819.74","+","284.97","0.85","",
"臺指反向一倍指數","4,096.54","-","17.48","-0.42","",
"電子類兩倍槓桿指數","35,702.06","+","431.95","1.22","",
"電子類反向指數","3,461.73","-","21.33","-0.61","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,052.14","+","30.03","0.75","",
"臺灣中小型公司治理指數","8,482.10","+","114.26","1.37","",
"臺灣IPO指數","4,567.45","+","86.03","1.92","",
"智慧中立指數","3,256.29","-","7.02","-0.22","",
"臺灣5G指數","7,870.47","-","11.40","-0.14","",
"臺灣企業社會責任中小型指數","10,341.30","+","78.12","0.76","",
"特選臺灣電動車代表指數","8,960.04","+","95.93","1.08","",
"臺灣5G+通訊指數","6,682.58","+","17.16","0.26","",
"臺灣全市場指數","5,616.87","+","27.42","0.49","",
"臺灣全市場半導體指數","5,099.20","+","27.99","0.55","",
"臺灣智慧移動與電動車指數","4,354.70","+","17.60","0.41","",
"特選小資高價30指數","5,053.43","+","58.76","1.18","",
"特選臺灣綠能及電動車指數","5,212.68","+","26.10","0.50","",
"特選臺灣智能車供應鏈聯盟指數","4,843.57","+","21.05","0.44","",
"臺灣全市場半導體精選30指數","4,020.69","+","19.51","0.49","",
"特選臺灣高股息30指數","4,336.70","+","5.99","0.14","",
"臺灣友善環境指數","5,042.20","+","22.11","0.44","",
"台灣永續價值指數","4,680.89","+","5.80","0.12","",
"特選臺灣IC設計指數","3,240.09","+","40.41","1.26","",
"特選臺灣環境永續高股息指數","4,928.63","+","25.00","0.51","",
"臺灣友善環境50指數","4,025.98","-","1.88","-0.05","",
"特選臺灣IC設計產業代表指數","4,266.82","+","69.30","1.65","",
"特選臺灣綠能指數","5,046.96","+","47.52","0.95","",
"特選臺灣智慧50指數","3,886.97","-","2.85","-0.07","",
"特選臺灣標竿PCB指數","4,872.51","+","99.03","2.07","",
"臺灣晶圓製造指數","4,452.83","+","13.85","0.31","",
"臺灣精選高息指數","4,139.57","+","26.64","0.65","",
"臺灣多因子優選高股息30指數","6,281.15","+","58.96","0.95","",
"特選臺灣優利高填息30指數","5,686.60","+","25.48","0.45","",
"臺灣多因子優選成長30指數","6,599.92","+","10.47","0.16","",
"特選臺灣科技優息指數","7,108.99","+","57.58","0.82","",
"臺灣工業4.0指數","6,412.00","+","82.15","1.30","",
"臺灣半導體收益指數","4,926.60","+","15.33","0.31","",
"臺灣優選成長高股息指數","6,213.76","+","23.45","0.38","",
"特選臺灣ESG低碳高息40指數","6,211.57","+","16.42","0.27","",
"臺灣優選多因子30指數","6,616.56","+","42.53","0.65","",
"臺灣創新科技50指數","5,051.68","+","26.69","0.53","",
"臺灣全市場新經濟產業指數","4,536.23","-","9.51","-0.21","",
"臺灣ESG永續高股息等權重指數","5,384.41","+","39.08","0.73","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","28,080.26","-","196.13","-0.69","",
"金融類日報酬反向一倍指數","4,732.55","+","16.36","0.35","",
"漲升股利150指數","8,162.28","+","31.86","0.39","",
"藍籌30指數","7,513.87","-","3.90","-0.05","",
"工業菁英30指數","7,995.39","+","0.57","0.01","",
"電子菁英30指數","8,850.92","+","11.57","0.13","",
"低波動股利精選30指數","7,454.09","-","0.35","--","",
"中小型A級動能50指數","23,931.08","+","483.83","2.06","",
"特選高息低波指數","8,299.11","+","57.74","0.70","",
"臺灣永續指數","8,423.05","+","11.22","0.13","",
"價值投資指數","6,125.91","+","60.57","1.00","",
"存股雙十等權重指數","7,113.46","+","15.55","0.22","",
"特選大蘋果指數","9,517.82","+","72.95","0.77","",
"中小型300指數","10,087.20","+","108.74","1.09","",
"臺灣500指數","8,510.40","+","34.55","0.41","",
"臺灣勞工權益指數","7,523.83","+","7.67","0.10","",
"微波高息精選20指數","7,347.22","+","9.98","0.14","",
"特選世代行動通訊指數","7,457.81","+","121.82","1.66","",
"智慧投資多因子30指數","5,116.37","+","10.47","0.21","",
"臺股期貨指數","8,952.03","+","44.61","0.50","",
"特選價值成長指數","7,440.37","+","72.76","0.99","",
"臺灣上櫃永續指數","5,981.75","+","111.46","1.90","",
"特選台股領航指數","7,870.64","-","10.69","-0.14","",
"特選Smart多因子指數","6,246.56","+","21.39","0.34","",
"特選ESG高股息指數","4,879.15","+","17.83","0.37","",
"特選上櫃ESG成長指數","4,123.77","+","77.00","1.90","",
"特選上櫃ESG電子菁英指數","4,164.59","+","77.76","1.90","",
"臺灣優息存股指數","4,380.22","+","0.98","0.02","",
"特選上櫃ESG永續高股息指數","6,147.40","+","120.82","2.00","",
"特選臺灣金融高股息存股指數","5,135.88","-","13.29","-0.26","",
"特選臺灣產業龍頭存股等權重指數","6,007.35","+","29.48","0.49","",
"上櫃ESG 30指數","5,498.25","+","51.78","0.95","",
"臺灣ESG低碳50指數","5,452.35","+","12.30","0.23","",
"臺灣創新板指數","4,715.90","+","3.59","0.08","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","27,245.66","+","144.40","0.53","",
"發行量加權股價報酬指數","35,428.05","+","158.30","0.45","",
"臺灣公司治理100報酬指數","13,223.85","+","25.61","0.19","",
"臺灣50報酬指數","26,507.19","+","29.62","0.11","",
"臺灣50權重上限30%報酬指數","25,317.60","+","6.16","0.02","",
"臺灣中型100報酬指數","34,134.85","+","360.07","1.07","",
"臺灣資訊科技股報酬指數","46,493.38","+","234.43","0.51","",
"臺灣發達報酬指數","19,566.23","-","23.00","-0.12","",
"臺灣高股息報酬指數","23,690.24","+","72.17","0.31","",
"臺灣就業99報酬指數","17,487.81","+","32.48","0.19","",
"臺灣高薪100報酬指數","14,054.56","+","13.48","0.10","",
"未含金融電子報酬指數","32,104.50","+","97.05","0.30","",
"小型股300報酬指數","12,973.18","+","140.24","1.09","",
"水泥類報酬指數","327.18","-","1.63","-0.50","",
"食品類報酬指數","3,243.08","+","12.26","0.38","",
"塑膠類報酬指數","413.79","-","4.76","-1.14","",
"紡織纖維類報酬指數","977.34","-","0.93","-0.10","",
"電機機械類報酬指數","463.52","+","6.72","1.47","",
"電器電纜類報酬指數","160.04","+","2.81","1.79","",
"化學生技醫療類報酬指數","195.18","+","1.81","0.94","",
"化學類報酬指數","253.95","+","3.46","1.38","",
"生技醫療類報酬指數","98.80","+","0.46","0.47","",
"玻璃陶瓷類報酬指數","66.27","+","1.24","1.91","",
"造紙類報酬指數","536.61","-","0.57","-0.11","",
"鋼鐵類報酬指數","237.38","-","0.97","-0.41","",
"橡膠類報酬指數","395.81","+","1.70","0.43","",
"汽車類報酬指數","648.93","+","4.12","0.64","",
"電子工業類報酬指數","1,574.47","+","9.78","0.63","",
"半導體類報酬指數","654.40","+","2.57","0.39","",
"電腦及週邊設備類報酬指數","582.68","+","5.94","1.03","",
"光電類報酬指數","52.79","+","0.57","1.09","",
"通信網路類報酬指數","299.42","+","0.14","0.05","",
"電子零組件類報酬指數","374.73","+","4.65","1.26","",
"電子通路類報酬指數","462.68","+","0.91","0.20","",
"資訊服務類報酬指數","418.59","+","5.56","1.35","",
"其他電子類報酬指數","175.88","+","2.13","1.23","",
"建材營造類報酬指數","783.31","+","1.27","0.16","",
"航運類報酬指數","267.33","+","3.42","1.30","",
"觀光餐旅類報酬指數","187.93","+","2.18","1.17","",
"金融保險類報酬指數","2,846.43","-","6.01","-0.21","",
"貿易百貨類報酬指數","453.47","+","1.37","0.30","",
"油電燃氣類報酬指數","169.87","-","1.22","-0.71","",
"綠能環保類報酬指數","89.86","+","0.77","0.86","",
"數位雲端類報酬指數","85.59","+","0.33","0.39","",
"運動休閒類報酬指數","94.56","-","0.44","-0.46","",
"居家生活類報酬指數","94.72","-","0.03","-0.03","",
"其他類報酬指數","619.40","+","9.69","1.59","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,532.02","+","33.59","0.75","",
"臺灣中小型公司治理報酬指數","11,538.99","+","155.44","1.37","",
"臺灣IPO報酬指數","5,493.74","+","103.48","1.92","",
"智慧中立報酬指數","4,046.89","-","8.73","-0.22","",
"加權指數掩護性臺指買權價外5%報酬指數","7,103.31","+","29.50","0.42","",
"臺灣5G報酬指數","9,226.35","-","13.36","-0.14","",
"臺灣企業社會責任中小型報酬指數","12,538.97","+","94.71","0.76","",
"特選臺灣電動車代表報酬指數","10,399.91","+","111.34","1.08","",
"臺灣5G+通訊報酬指數","7,562.34","+","21.39","0.28","",
"臺灣全市場報酬指數","6,238.10","+","31.80","0.51","",
"臺灣全市場半導體報酬指數","5,739.29","+","31.50","0.55","",
"臺灣智慧移動與電動車報酬指數","4,933.85","+","24.49","0.50","",
"特選小資高價30報酬指數","5,576.10","+","67.51","1.23","",
"特選臺灣綠能及電動車報酬指數","5,862.75","+","29.36","0.50","",
"特選臺灣智能車供應鏈聯盟報酬指數","5,407.25","+","24.51","0.46","",
"臺灣全市場半導體精選30報酬指數","4,442.46","+","21.57","0.49","",
"特選臺灣高股息30報酬指數","5,471.57","+","10.40","0.19","",
"臺灣友善環境報酬指數","5,564.65","+","24.78","0.45","",
"台灣永續價值報酬指數","5,036.61","+","6.24","0.12","",
"特選臺灣IC設計報酬指數","3,654.21","+","45.58","1.26","",
"特選臺灣環境永續高股息報酬指數","6,267.82","+","31.81","0.51","",
"臺灣友善環境50報酬指數","4,452.84","-","1.28","-0.03","",
"特選臺灣IC設計產業代表報酬指數","4,816.01","+","78.23","1.65","",
"特選臺灣綠能報酬指數","5,456.51","+","51.37","0.95","",
"特選臺灣智慧50報酬指數","4,352.78","-","0.46","-0.01","",
"特選臺灣標竿PCB報酬指數","5,328.75","+","108.30","2.07","",
"臺灣晶圓製造報酬指數","4,874.98","+","15.17","0.31","",
"臺灣精選高息報酬指數","5,352.61","+","34.46","0.65","",
"臺灣多因子優選高股息30報酬指數","7,178.86","+","67.39","0.95","",
"特選臺灣優利高填息30報酬指數","6,700.44","+","30.01","0.45","",
"臺灣多因子優選成長30報酬指數","6,786.34","+","19.71","0.29","",
"特選臺灣科技優息報酬指數","7,574.45","+","61.35","0.82","",
"臺灣工業4.0報酬指數","6,604.12","+","84.61","1.30","",
"臺灣半導體收益報酬指數","5,193.46","+","16.16","0.31","",
"臺灣優選成長高股息報酬指數","6,508.63","+","24.57","0.38","",
"特選臺灣ESG低碳高息40報酬指數","6,520.81","+","17.24","0.27","",
"臺灣優選多因子30報酬指數","6,795.20","+","43.67","0.65","",
"臺灣創新科技50報酬指數","5,234.02","+","27.65","0.53","",
"臺灣全市場新經濟產業報酬指數","4,658.47","-","9.26","-0.20","",
"臺灣ESG永續高股息等權重報酬指數","5,621.91","+","40.80","0.73","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,663.61","+","48.16","0.41","",
"藍籌30報酬指數","9,906.21","-","2.55","-0.03","",
"工業菁英30報酬指數","10,657.38","+","6.22","0.06","",
"電子菁英30報酬指數","11,487.44","+","20.28","0.18","",
"低波動股利精選30報酬指數","10,038.11","+","7.45","0.07","",
"中小型A級動能50報酬指數","28,963.57","+","585.56","2.06","",
"特選高息低波報酬指數","12,092.52","+","84.13","0.70","",
"臺灣永續報酬指數","11,132.78","+","17.70","0.16","",
"價值投資報酬指數","8,554.19","+","84.58","1.00","",
"存股雙十等權重報酬指數","9,586.22","+","26.63","0.28","",
"特選大蘋果報酬指數","11,881.56","+","101.52","0.86","",
"中小型300報酬指數","12,163.32","+","131.12","1.09","",
"臺灣500報酬指數","10,274.78","+","44.35","0.43","",
"臺灣勞工權益報酬指數","9,631.25","+","12.92","0.13","",
"微波高息精選20報酬指數","9,020.78","+","12.26","0.14","",
"特選世代行動通訊報酬指數","8,722.00","+","142.47","1.66","",
"智慧投資多因子30報酬指數","6,344.09","+","12.98","0.21","",
"特選大蘋果報酬正向兩倍指數","28,129.66","+","476.63","1.72","",
"特選大蘋果報酬反向一倍指數","4,646.43","-","40.39","-0.86","",
"特選價值成長報酬指數","9,604.36","+","93.91","0.99","",
"臺灣上櫃永續報酬指數","6,938.46","+","129.29","1.90","",
"特選台股領航報酬指數","9,450.29","-","9.49","-0.10","",
"特選Smart多因子報酬指數","7,151.56","+","24.88","0.35","",
"特選ESG高股息報酬指數","6,062.60","+","22.15","0.37","",
"特選上櫃ESG成長報酬指數","4,507.12","+","84.17","1.90","",
"特選上櫃ESG電子菁英報酬指數","4,607.26","+","86.03","1.90","",
"臺灣優息存股報酬指數","4,996.05","+","4.82","0.10","",
"特選上櫃ESG永續高股息報酬指數","6,660.38","+","130.90","2.00","",
"特選臺灣金融高股息存股報酬指數","5,453.08","-","14.10","-0.26","",
"特選臺灣產業龍頭存股等權重報酬指數","6,318.57","+","33.60","0.53","",
"上櫃ESG 30報酬指數","5,704.85","+","53.72","0.95","",
"臺灣ESG低碳50報酬指數","5,654.67","+","14.60","0.26","",
"臺灣創新板報酬指數","4,715.90","+","3.59","0.08","",
"112年08月17日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","368,637,120,326","3,779,669,017","2,184,812",
"2.台灣存託憑證","31,939,706","6,712,993","1,205",
"3.受益憑證","0","0","0",
"4.ETF","15,061,058,671","986,495,109","252,722",
"5.受益證券","57,913,626","2,831,145","226",
"6.變更交易股票","30,575,423","5,931,801","2,175",
"7.認購(售)權證","2,661,871,770","2,338,940,000","99,046",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","17,932,580","2,213,000","395",
"14.創新板股票","127,240,580","2,896,738","1,135",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","368,794,936,329","3,788,497,556","2,188,122",
"總計(1~15)","386,625,652,682","7,125,689,803","2,541,716",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","6,579(87)","639(11)",
"下跌(跌停)","3,445(36)","240(0)",
"持平","594","92",
"未成交","14,483","2",
"無比價","3,034","5",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"112年08月17日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","10,203,696","14,568","1,262,107,790","123.60","124.65","122.90","124.60","+","0.55","124.55","14","124.60","15","0.00",
="0051","元大中型100","217,678","198","15,142,597","69.15","70.30","69.10","70.05","+","0.80","70.05","48","70.20","1","0.00",
="0052","富邦科技","299,083","445","34,339,248","114.20","115.95","114.20","115.95","+","1.25","115.70","1","115.95","18","0.00",
="0053","元大電子","6,422","859","430,066","66.60","67.45","66.60","67.45","+","0.80","66.80","21","67.70","25","0.00",
="0055","元大MSCI金融","403,004","472","9,273,985","23.03","23.21","22.84","23.13","+","0.06","23.12","1","23.15","2","0.00",
="0056","元大高股息","26,834,033","15,033","942,440,171","35.00","35.40","34.77","35.33","+","0.19","35.32","19","35.33","68","0.00",
="0057","富邦摩台","2,522","926","230,051","91.20","91.20","91.20","91.20","-","0.50","91.90","20","92.25","30","0.00",
="0061","元大寶滬深","313,649","200","5,638,240","18.01","18.05","17.93","17.94","-","0.14","17.94","16","18.03","1","0.00",
="006203","元大MSCI台灣","19,614","412","1,183,424","60.30","60.60","60.30","60.60","+","0.20","59.70","10","60.55","2","0.00",
="006204","永豐臺灣加權","44,238","744","3,793,743","85.35","86.20","85.35","86.20","+","0.20","86.30","1","86.55","50","0.00",
="006205","富邦上証","241,655","311","7,350,674","30.41","30.49","30.30","30.38","-","0.14","30.38","2","30.41","101","0.00",
="006206","元大上證50","74,919","272","2,154,155","28.80","28.85","28.60","28.82","-","0.14","28.70","6","28.73","1","0.00",
="006207","復華滬深","362,097","688","8,606,192","23.70","23.85","23.69","23.69","-","0.16","23.69","152","23.76","253","0.00",
="006208","富邦台50","4,684,545","7,549","335,204,343","71.35","72.10","71.00","71.90","+","0.10","71.85","20","71.90","8","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.01","5","7.06","5","0.00",
="00631L","元大台灣50正2","5,436,511","4,405","699,126,302","126.80","130.60","126.15","130.45","+","1.60","130.40","8","130.45","74","0.00",
="00632R","元大台灣50反1","189,422,747","7,146","931,730,525","4.95","4.97","4.88","4.88","-","0.03","4.88","16,346","4.89","3,678","0.00",
="00633L","富邦上証正2","5,542,327","1,206","204,727,894","36.89","37.23","36.59","36.92","-","0.39","36.92","158","36.93","1","0.00",
="00634R","富邦上証反1","714,200","59","3,267,244","4.61","4.61","4.55","4.57","+","0.01","4.57","646","4.58","38","0.00",
="00635U","期元大S&P黃金","300,620","136","7,084,065","23.56","23.58","23.52","23.58","-","0.13","23.57","1","23.58","45","0.00",
="00636","國泰中國A50","920,729","302","19,063,820","20.70","20.78","20.63","20.70","-","0.10","20.70","3","20.72","181","0.00",
="00636K","國泰中國A50+U","200","2","1,304","6.52","6.52","6.52","6.52","-","0.03","6.47","10","6.52","10","0.00",
="00637L","元大滬深300正2","33,188,143","4,348","487,606,104","14.69","14.83","14.57","14.71","-","0.17","14.71","48","14.72","1,010","0.00",
="00638R","元大滬深300反1","1,439,153","119","14,008,113","9.75","9.78","9.70","9.74","+","0.05","9.73","100","9.74","286","0.00",
="00639","富邦深100","667,313","491","7,827,048","11.76","11.80","11.65","11.71","-","0.06","11.70","272","11.71","12","0.00",
="00640L","富邦日本正2","1,144,407","389","43,218,389","37.76","38.30","37.37","38.19","-","0.41","38.18","4","38.19","4","0.00",
="00641R","富邦日本反1","1,821,358","203","14,882,262","8.18","8.22","8.12","8.12","+","0.03","8.12","15","8.13","75","0.00",
="00642U","期元大S&P石油","3,795,425","840","63,984,579","16.83","16.92","16.81","16.86","-","0.28","16.85","1,330","16.86","400","0.00",
="00643","群益深証中小","211,303","421","2,806,617","13.25","13.40","13.22","13.33","-","0.03","13.31","2","13.33","73","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.06","2","3.12","1","0.00",
="00645","富邦日本","1,681,563","696","51,172,462","30.41","30.62","30.25","30.60","-","0.10","30.60","2","30.61","43","0.00",
="00646","元大S&P500","593,586","768","25,958,506","43.73","43.80","43.65","43.75","-","0.27","43.74","3","43.75","252","0.00",
="00647L","元大S&P500正2","134,752","86","8,472,450","62.80","63.05","62.70","62.95","-","0.85","62.90","1","62.95","44","0.00",
="00648R","元大S&P500反1","4,432,301","192","29,718,790","6.71","6.72","6.69","6.70","+","0.04","6.69","2,857","6.70","600","0.00",
="00650L","復華香港正2","23,573,039","2,641","259,665,901","11.05","11.29","10.80","11.14","-","0.17","11.13","827","11.14","268","0.00",
="00651R","復華香港反1","1,764,545","201","16,004,501","9.04","9.18","8.98","9.04","+","0.07","9.03","50","9.04","100","0.00",
="00652","富邦印度","289,331","362","9,372,792","32.35","32.46","32.35","32.41","+","0.06","32.40","1","32.41","6","0.00",
="00653L","富邦印度正2","54,399","36","2,622,541","48.16","48.37","48.12","48.25","+","0.04","48.22","51","48.26","1","0.00",
="00654R","富邦印度反1","69,030","24","525,228","7.64","7.64","7.59","7.61","+","0.01","7.60","1","7.61","105","0.00",
="00655L","國泰中國A50正2","2,534,580","457","64,841,172","25.52","25.86","25.40","25.68","-","0.27","25.66","4","25.68","93","0.00",
="00656R","國泰中國A50反1","477,087","56","4,125,697","8.66","8.68","8.61","8.64","+","0.03","8.64","138","8.65","10","0.00",
="00657","國泰日經225","277,314","418","10,337,087","37.20","37.48","37.04","37.39","-","0.25","37.36","11","37.37","4","0.00",
="00657K","國泰日經225+U","200","2","2,346","11.73","11.73","11.73","11.73","-","0.10","11.68","10","11.71","10","0.00",
="00660","元大歐洲50","2,792","794","85,760","31.00","31.00","31.00","31.00","-","0.15","30.90","1","31.06","20","0.00",
="00661","元大日經225","1,177,917","1,083","47,344,273","40.08","40.38","39.91","40.24","-","0.33","40.25","1","40.28","103","0.00",
="00662","富邦NASDAQ","1,408,378","1,235","86,166,914","61.30","61.30","61.10","61.20","-","0.65","61.15","348","61.20","362","0.00",
="00663L","國泰臺灣加權正2","81,000","15","9,606,650","117.25","120.65","117.00","120.60","+","2.00","120.45","204","120.60","50","0.00",
="00664R","國泰臺灣加權反1","10,531,160","526","58,434,167","5.59","5.60","5.50","5.51","-","0.04","5.50","1,884","5.51","1,124","0.00",
="00665L","富邦恒生國企正2","54,397,901","4,925","381,798,740","7.00","7.24","6.89","7.13","-","0.08","7.12","307","7.13","1,336","0.00",
="00666R","富邦恒生國企反1","570,000","45","8,854,720","15.73","15.78","15.41","15.55","+","0.11","15.52","60","15.55","43","0.00",
="00668","國泰美國道瓊","112,945","1,003","4,546,728","40.24","40.35","40.24","40.35","-","0.03","40.30","5","40.34","101","0.00",
="00668K","國泰美國道瓊+U","200","2","2,522","12.61","12.61","12.61","12.61","-","0.06","12.60","10","12.65","10","0.00",
="00669R","國泰美國道瓊反1","7,038,799","352","55,175,076","7.84","7.86","7.83","7.83","+","0.02","7.83","6,205","7.84","694","0.00",
="00670L","富邦NASDAQ正2","2,656,176","1,439","218,664,165","82.30","82.65","81.95","82.45","-","1.90","82.40","55","82.45","103","0.00",
="00671R","富邦NASDAQ反1","15,356,352","930","75,338,935","4.92","4.93","4.89","4.90","+","0.05","4.90","3,075","4.91","4,027","0.00",
="00673R","期元大S&P原油反1","31,224,297","2,860","262,959,433","8.45","8.47","8.38","8.42","+","0.08","8.41","41","8.42","1,604","0.00",
="00674R","期元大S&P黃金反1","1,451,440","135","18,501,645","12.75","12.76","12.73","12.75","+","0.09","12.74","20","12.75","200","0.00",
="00675L","富邦臺灣加權正2","1,437,901","1,410","74,859,003","51.35","52.90","51.05","52.80","+","0.75","52.75","22","52.80","97","0.00",
="00676R","富邦臺灣加權反1","14,482,706","334","44,431,627","3.07","3.09","3.03","3.05","-","0.01","3.04","545","3.05","3,275","0.00",
="00678","群益那斯達克生技","315,307","614","8,143,735","25.87","25.87","25.78","25.83","-","0.36","25.80","10","25.83","12","0.00",
="00680L","元大美債20正2","39,580,186","5,773","369,216,363","9.38","9.39","9.30","9.30","-","0.26","9.30","1,397","9.31","639","0.00",
="00681R","元大美債20反1","65,785","37","1,335,525","20.29","20.31","20.28","20.31","+","0.25","20.31","199","20.33","1","0.00",
="00682U","期元大美元指數","55,442","19","1,149,384","20.73","20.75","20.72","20.73","+","0.08","20.73","4","20.75","44","0.00",
="00683L","期元大美元指正2","523,266","146","11,476,164","21.91","21.95","21.91","21.95","+","0.21","21.93","1","21.95","38","0.00",
="00684R","期元大美元指反1","0","0","0","--","--","--","--"," ","0.00","15.79","1","15.83","20","0.00",
="00685L","群益臺灣加權正2","332,591","97","15,196,730","45.53","46.89","45.35","46.82","+","0.68","46.81","1","46.83","50","0.00",
="00686R","群益臺灣加權反1","2,666,100","44","8,836,722","3.32","3.32","3.27","3.28","-","0.03","3.27","297","3.29","521","0.00",
="00688L","國泰20年美債正2","15,881,417","1,838","146,828,453","9.28","9.28","9.21","9.21","-","0.25","9.21","221","9.22","334","0.00",
="00689R","國泰20年美債反1","9,150","7","192,555","21.04","21.06","21.03","21.04","+","0.25","21.06","104","21.09","253","0.00",
="00690","兆豐藍籌30","386,929","379","10,275,117","26.44","26.71","26.34","26.69","+","0.15","26.69","5","26.70","1","0.00",
="00692","富邦公司治理","2,187,421","2,125","68,002,176","31.05","31.35","30.83","31.32","+","0.20","31.31","25","31.32","81","0.00",
="00693U","期街口S&P黃豆","171,700","69","4,784,138","27.80","27.99","27.79","27.98","+","0.47","27.91","3","27.98","20","0.00",
="00700","富邦恒生國企","327,686","1,058","4,097,677","12.49","12.70","12.36","12.55","-","0.07","12.55","34","12.58","38","0.00",
="00701","國泰股利精選30","1,332,607","697","34,789,402","25.91","26.28","25.89","26.22","+","0.09","26.21","36","26.22","3","0.00",
