"112年09月21日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣綠能及電動車指數","5,007.79","-","58.80","-1.16","",
"特選臺灣智能車供應鏈聯盟指數","4,754.78","-","66.02","-1.37","",
"臺灣全市場半導體精選30指數","4,176.91","-","74.57","-1.75","",
"特選臺灣高股息30指數","4,320.00","-","62.29","-1.42","",
"臺灣友善環境指數","4,942.13","-","59.66","-1.19","",
"台灣永續價值指數","4,573.54","-","63.32","-1.37","",
"特選臺灣IC設計指數","3,544.81","-","92.67","-2.55","",
"特選臺灣環境永續高股息指數","5,276.66","-","75.45","-1.41","",
"臺灣友善環境50指數","4,016.76","-","59.15","-1.45","",
"特選臺灣IC設計產業代表指數","4,533.39","-","103.27","-2.23","",
"特選臺灣綠能指數","4,886.97","-","78.37","-1.58","",
"特選臺灣智慧50指數","3,826.16","-","46.66","-1.20","",
"特選臺灣標竿PCB指數","4,920.80","-","104.29","-2.08","",
"臺灣晶圓製造指數","4,552.91","-","53.71","-1.17","",
"臺灣精選高息指數","4,302.11","-","43.52","-1.00","",
"臺灣多因子優選高股息30指數","6,386.48","-","73.61","-1.14","",
"特選臺灣優利高填息30指數","5,676.29","-","63.94","-1.11","",
"臺灣多因子優選成長30指數","6,356.89","-","85.78","-1.33","",
"特選臺灣科技優息指數","7,549.98","-","163.57","-2.12","",
"臺灣工業4.0指數","6,147.90","-","79.94","-1.28","",
"臺灣半導體收益指數","5,204.72","-","69.88","-1.32","",
"臺灣優選成長高股息指數","6,022.69","-","77.14","-1.26","",
"特選臺灣ESG低碳高息40指數","6,614.30","-","81.86","-1.22","",
"臺灣優選多因子30指數","6,151.91","-","62.47","-1.01","",
"臺灣創新科技50指數","5,069.03","-","80.67","-1.57","",
"臺灣全市場新經濟產業指數","4,491.67","-","48.56","-1.07","",
"臺灣ESG永續高股息等權重指數","5,429.40","-","71.98","-1.31","",
"臺灣永續高息中小型指數","5,124.15","-","85.70","-1.64","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","28,806.08","-","849.94","-2.87","",
"金融類日報酬反向一倍指數","4,665.09","+","65.91","1.43","",
"漲升股利150指數","8,256.60","-","114.14","-1.36","",
"藍籌30指數","7,595.58","-","111.54","-1.45","",
"工業菁英30指數","8,174.82","-","115.19","-1.39","",
"電子菁英30指數","9,019.38","-","162.52","-1.77","",
"低波動股利精選30指數","7,193.98","-","67.37","-0.93","",
"中小型A級動能50指數","21,261.81","-","258.68","-1.20","",
"特選高息低波指數","8,246.86","-","101.16","-1.21","",
"臺灣永續指數","8,272.78","-","109.95","-1.31","",
"價值投資指數","6,235.76","-","97.93","-1.55","",
"存股雙十等權重指數","7,115.60","-","71.74","-1.00","",
"特選大蘋果指數","8,838.05","-","89.05","-1.00","",
"中小型300指數","9,984.03","-","134.20","-1.33","",
"臺灣500指數","8,408.43","-","112.84","-1.32","",
"臺灣勞工權益指數","7,608.46","-","93.23","-1.21","",
"微波高息精選20指數","7,059.81","-","79.07","-1.11","",
"特選世代行動通訊指數","7,962.89","-","281.06","-3.41","",
"智慧投資多因子30指數","5,154.20","-","68.65","-1.31","",
"臺股期貨指數","8,870.81","-","138.70","-1.54","",
"特選價值成長指數","7,582.40","-","138.49","-1.79","",
"臺灣上櫃永續指數","6,195.61","-","133.46","-2.11","",
"特選台股領航指數","7,647.97","-","93.48","-1.21","",
"特選Smart多因子指數","6,177.76","-","82.41","-1.32","",
"特選ESG高股息指數","4,851.79","-","46.63","-0.95","",
"特選上櫃ESG成長指數","4,367.61","-","120.09","-2.68","",
"特選上櫃ESG電子菁英指數","4,410.85","-","121.27","-2.68","",
"臺灣優息存股指數","4,470.86","-","73.65","-1.62","",
"特選上櫃ESG永續高股息指數","6,381.55","-","78.41","-1.21","",
"特選臺灣金融高股息存股指數","5,227.94","-","82.00","-1.54","",
"特選臺灣產業龍頭存股等權重指數","6,156.82","-","69.19","-1.11","",
"上櫃ESG 30指數","5,629.22","-","62.60","-1.10","",
"臺灣ESG低碳50指數","5,400.82","-","76.64","-1.40","",
"臺灣創新板指數","4,641.25","-","71.74","-1.52","",
"特選上櫃ESG龍頭指數","5,207.92","-","72.16","-1.37","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","27,037.36","-","362.42","-1.32","",
"發行量加權股價報酬指數","35,104.04","-","469.19","-1.32","",
"臺灣公司治理100報酬指數","13,024.13","-","172.90","-1.31","",
"臺灣50報酬指數","26,171.13","-","366.19","-1.38","",
"臺灣50權重上限30%報酬指數","25,098.26","-","342.16","-1.34","",
"臺灣中型100報酬指數","33,266.56","-","431.34","-1.28","",
"臺灣資訊科技股報酬指數","45,439.72","-","602.61","-1.31","",
"臺灣發達報酬指數","19,356.59","-","286.56","-1.46","",
"臺灣高股息報酬指數","23,124.18","-","225.14","-0.96","",
"臺灣就業99報酬指數","17,375.04","-","248.91","-1.41","",
"臺灣高薪100報酬指數","13,989.57","-","170.62","-1.20","",
"未含金融電子報酬指數","32,243.68","-","438.70","-1.34","",
"小型股300報酬指數","13,188.99","-","167.11","-1.25","",
"水泥類報酬指數","316.55","-","4.39","-1.37","",
"食品類報酬指數","3,181.77","-","34.28","-1.07","",
"塑膠類報酬指數","422.72","-","7.01","-1.63","",
"紡織纖維類報酬指數","990.28","-","7.59","-0.76","",
"電機機械類報酬指數","450.21","-","4.62","-1.02","",
"電器電纜類報酬指數","160.34","-","1.90","-1.17","",
"化學生技醫療類報酬指數","198.80","-","2.07","-1.03","",
"化學類報酬指數","268.64","-","1.67","-0.62","",
"生技醫療類報酬指數","96.48","-","1.47","-1.50","",
"玻璃陶瓷類報酬指數","66.60","-","0.93","-1.38","",
"造紙類報酬指數","524.63","-","8.85","-1.66","",
"鋼鐵類報酬指數","242.05","-","2.96","-1.21","",
"橡膠類報酬指數","423.84","-","5.99","-1.39","",
"汽車類報酬指數","653.83","-","13.23","-1.98","",
"電子工業類報酬指數","1,545.32","-","20.17","-1.29","",
"半導體類報酬指數","653.50","-","9.75","-1.47","",
"電腦及週邊設備類報酬指數","501.16","-","1.55","-0.31","",
"光電類報酬指數","51.32","-","0.74","-1.42","",
"通信網路類報酬指數","306.51","-","5.08","-1.63","",
"電子零組件類報酬指數","374.19","-","5.82","-1.53","",
"電子通路類報酬指數","521.68","-","0.94","-0.18","",
"資訊服務類報酬指數","405.63","-","2.40","-0.59","",
"其他電子類報酬指數","174.10","-","1.62","-0.92","",
"建材營造類報酬指數","803.06","-","6.31","-0.78","",
"航運類報酬指數","270.83","-","4.65","-1.69","",
"觀光餐旅類報酬指數","176.19","-","4.40","-2.44","",
"金融保險類報酬指數","2,884.90","-","41.95","-1.43","",
"貿易百貨類報酬指數","442.08","-","3.28","-0.74","",
"油電燃氣類報酬指數","172.08","-","2.87","-1.64","",
"綠能環保類報酬指數","90.36","-","1.15","-1.26","",
"數位雲端類報酬指數","79.67","-","1.62","-1.99","",
"運動休閒類報酬指數","94.47","-","1.27","-1.33","",
"居家生活類報酬指數","95.30","-","0.91","-0.95","",
"其他類報酬指數","621.44","-","7.90","-1.26","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,464.42","-","61.58","-1.36","",
"臺灣中小型公司治理報酬指數","11,978.71","-","240.35","-1.97","",
"臺灣IPO報酬指數","5,524.97","-","63.78","-1.14","",
"智慧中立報酬指數","4,117.63","-","1.07","-0.03","",
"加權指數掩護性臺指買權價外5%報酬指數","7,059.74","-","90.20","-1.26","",
"臺灣5G報酬指數","9,422.87","-","145.68","-1.52","",
"臺灣企業社會責任中小型報酬指數","12,558.03","-","137.42","-1.08","",
"特選臺灣電動車代表報酬指數","9,541.45","-","106.32","-1.10","",
"臺灣5G+通訊報酬指數","7,382.34","-","97.36","-1.30","",
"臺灣全市場報酬指數","6,183.36","-","85.87","-1.37","",
"臺灣全市場半導體報酬指數","5,970.24","-","99.99","-1.65","",
"臺灣智慧移動與電動車報酬指數","4,911.17","-","50.64","-1.02","",
"特選小資高價30報酬指數","5,615.19","-","102.86","-1.80","",
"特選臺灣綠能及電動車報酬指數","5,646.95","-","66.31","-1.16","",
"特選臺灣智能車供應鏈聯盟報酬指數","5,322.41","-","73.90","-1.37","",
"臺灣全市場半導體精選30報酬指數","4,637.29","-","82.79","-1.75","",
"特選臺灣高股息30報酬指數","5,485.22","-","78.61","-1.41","",
"臺灣友善環境報酬指數","5,466.10","-","65.98","-1.19","",
"台灣永續價值報酬指數","4,929.34","-","68.25","-1.37","",
"特選臺灣IC設計報酬指數","4,033.80","-","105.45","-2.55","",
"特選臺灣環境永續高股息報酬指數","6,786.78","-","97.04","-1.41","",
"臺灣友善環境50報酬指數","4,449.15","-","65.52","-1.45","",
"特選臺灣IC設計產業代表報酬指數","5,167.01","-","117.71","-2.23","",
"特選臺灣綠能報酬指數","5,289.84","-","84.84","-1.58","",
"特選臺灣智慧50報酬指數","4,294.89","-","52.38","-1.20","",
"特選臺灣標竿PCB報酬指數","5,400.80","-","114.46","-2.08","",
"臺灣晶圓製造報酬指數","5,005.89","-","59.05","-1.17","",
"臺灣精選高息報酬指數","5,584.10","-","56.50","-1.00","",
"臺灣多因子優選高股息30報酬指數","7,317.31","-","84.34","-1.14","",
"特選臺灣優利高填息30報酬指數","6,710.32","-","75.58","-1.11","",
"臺灣多因子優選成長30報酬指數","6,548.98","-","88.37","-1.33","",
"特選臺灣科技優息報酬指數","8,057.43","-","174.56","-2.12","",
"臺灣工業4.0報酬指數","6,339.31","-","82.43","-1.28","",
"臺灣半導體收益報酬指數","5,513.49","-","73.25","-1.31","",
"臺灣優選成長高股息報酬指數","6,332.50","-","80.77","-1.26","",
"特選臺灣ESG低碳高息40報酬指數","6,960.82","-","86.15","-1.22","",
"臺灣優選多因子30報酬指數","6,328.94","-","64.27","-1.01","",
"臺灣創新科技50報酬指數","5,271.55","-","83.89","-1.57","",
"臺灣全市場新經濟產業報酬指數","4,636.41","-","50.13","-1.07","",
"臺灣ESG永續高股息等權重報酬指數","5,680.30","-","75.31","-1.31","",
"臺灣永續高息中小型報酬指數","5,199.68","-","86.97","-1.65","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,826.61","-","163.49","-1.36","",
"藍籌30報酬指數","10,043.60","-","147.49","-1.45","",
"工業菁英30報酬指數","10,932.21","-","154.04","-1.39","",
"電子菁英30報酬指數","11,770.38","-","212.10","-1.77","",
"低波動股利精選30報酬指數","9,688.60","-","90.73","-0.93","",
"中小型A級動能50報酬指數","25,830.41","-","314.27","-1.20","",
"特選高息低波報酬指數","12,036.06","-","147.65","-1.21","",
"臺灣永續報酬指數","10,956.69","-","145.62","-1.31","",
"價值投資報酬指數","8,734.56","-","137.19","-1.55","",
"存股雙十等權重報酬指數","9,657.79","-","97.38","-1.00","",
"特選大蘋果報酬指數","11,038.94","-","111.22","-1.00","",
"中小型300報酬指數","12,084.68","-","162.44","-1.33","",
"臺灣500報酬指數","10,179.85","-","136.61","-1.32","",
"臺灣勞工權益報酬指數","9,753.13","-","119.51","-1.21","",
"微波高息精選20報酬指數","8,674.24","-","97.15","-1.11","",
"特選世代行動通訊報酬指數","9,327.07","-","329.21","-3.41","",
"智慧投資多因子30報酬指數","6,404.89","-","85.30","-1.31","",
"特選大蘋果報酬正向兩倍指數","24,151.61","-","491.62","-1.99","",
"特選大蘋果報酬反向一倍指數","4,975.11","+","49.14","1.00","",
"特選價值成長報酬指數","9,801.93","-","179.02","-1.79","",
"臺灣上櫃永續報酬指數","7,204.60","-","153.90","-2.09","",
"特選台股領航報酬指數","9,192.32","-","112.36","-1.21","",
"特選Smart多因子報酬指數","7,090.20","-","94.58","-1.32","",
"特選ESG高股息報酬指數","6,032.28","-","57.98","-0.95","",
"特選上櫃ESG成長報酬指數","4,774.73","-","130.15","-2.65","",
"特選上櫃ESG電子菁英報酬指數","4,880.82","-","133.04","-2.65","",
"臺灣優息存股報酬指數","5,099.71","-","84.00","-1.62","",
"特選上櫃ESG永續高股息報酬指數","6,947.80","-","85.36","-1.21","",
"特選臺灣金融高股息存股報酬指數","5,550.82","-","87.06","-1.54","",
"特選臺灣產業龍頭存股等權重報酬指數","6,476.88","-","72.79","-1.11","",
"上櫃ESG 30報酬指數","5,853.47","-","65.09","-1.10","",
"臺灣ESG低碳50報酬指數","5,625.01","-","79.83","-1.40","",
"臺灣創新板報酬指數","4,641.25","-","71.74","-1.52","",
"特選上櫃ESG龍頭報酬指數","5,207.92","-","72.16","-1.37","",
"112年09月21日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","258,810,580,613","2,870,047,936","1,913,942",
"2.台灣存託憑證","69,333,221","14,215,120","1,943",
"3.受益憑證","0","0","0",
"4.ETF","22,512,912,548","1,198,721,278","470,376",
"5.受益證券","510,788,176","24,641,215","117",
"6.變更交易股票","8,971,675","1,427,589","1,130",
"7.認購(售)權證","1,990,412,150","2,021,545,000","73,650",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","6,582,180","1,006,000","264",
"14.創新板股票","87,634,315","2,167,010","950",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","258,907,186,603","2,873,642,535","1,916,022",
"總計(1~15)","283,997,214,878","6,133,771,148","2,462,372",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,236(3)","107(2)",
"下跌(跌停)","8,328(75)","814(1)",
"持平","343","55",
"未成交","16,313","3",
"無比價","2,629","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"112年09月21日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","23,194,776","42,629","2,852,690,919","123.80","123.85","122.65","122.75","-","2.00","122.75","288","122.80","15","0.00",
="0051","元大中型100","128,866","313","8,853,046","69.50","69.50","68.35","68.90","-","0.65","68.75","4","68.90","58","0.00",
="0052","富邦科技","559,298","943","63,478,305","114.15","114.15","113.25","113.40","-","1.75","113.30","2","113.40","1","0.00",
="0053","元大電子","7,386","1,007","487,367","65.80","66.25","65.80","66.10","-","1.05","65.80","1","66.10","10","0.00",
="0055","元大MSCI金融","166,892","256","3,906,513","23.60","23.60","23.30","23.37","-","0.29","23.36","1","23.41","29","0.00",
="0056","元大高股息","39,240,797","29,307","1,358,314,371","34.74","34.77","34.48","34.70","-","0.35","34.69","86","34.70","91","0.00",
="0057","富邦摩台","1,998","999","180,804","91.05","91.05","91.05","91.05","-","0.90","90.25","25","90.45","20","0.00",
="0061","元大寶滬深","89,443","491","1,579,135","17.71","17.73","17.62","17.69","-","0.06","17.62","2","17.69","6","0.00",
="006203","元大MSCI台灣","15,918","853","951,409","59.95","59.95","59.75","59.75","-","1.05","59.30","1","59.85","1","0.00",
="006204","永豐臺灣加權","2,980","966","254,259","85.55","85.55","85.40","85.40","-","1.45","85.40","99","85.50","1","0.00",
="006205","富邦上証","284,087","126","8,595,809","30.32","30.40","30.21","30.23","-","0.13","30.23","4","30.25","3","0.00",
="006206","元大上證50","51,079","922","1,477,556","28.97","29.10","28.90","28.97","-","0.08","28.95","2","28.97","1","0.00",
="006207","復華滬深","98,915","928","2,309,565","23.45","23.45","23.33","23.33","-","0.14","23.33","1","23.34","109","0.00",
="006208","富邦台50","8,439,349","19,732","600,635,891","71.55","71.55","71.00","71.10","-","0.95","71.05","133","71.10","49","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.90","5","6.95","5","0.00",
="00631L","元大台灣50正2","8,149,808","10,104","1,040,467,044","128.75","129.00","126.75","126.90","-","4.10","126.90","38","126.95","73","0.00",
="00632R","元大台灣50反1","193,009,362","7,685","949,799,228","4.90","4.94","4.89","4.93","+","0.07","4.93","29,276","4.94","20,448","0.00",
="00633L","富邦上証正2","4,271,212","1,419","154,445,811","36.33","36.54","35.92","35.97","-","0.57","35.97","10","35.98","50","0.00",
="00634R","富邦上証反1","536,000","50","2,477,090","4.62","4.64","4.60","4.64","+","0.04","4.63","574","4.64","42","0.00",
="00635U","期元大S&P黃金","157,440","50","3,751,367","23.81","23.84","23.81","23.83","-","0.05","23.83","254","23.84","20","0.00",
="00636","國泰中國A50","863,336","1,131","17,919,876","20.79","20.86","20.70","20.72","-","0.14","20.71","17","20.72","80","0.00",
="00636K","國泰中國A50+U","200","2","1,296","6.48","6.48","6.48","6.48","-","0.01","6.45","8","6.50","8","0.00",
="00637L","元大滬深300正2","38,245,923","4,445","550,681,752","14.55","14.57","14.32","14.32","-","0.24","14.32","1,976","14.33","47","0.00",
="00638R","元大滬深300反1","415,000","56","4,081,800","9.79","9.86","9.79","9.86","+","0.10","9.85","311","9.86","5","0.00",
="00639","富邦深100","770,222","782","8,637,387","11.24","11.27","11.18","11.19","-","0.09","11.18","19","11.19","2","0.00",
="00640L","富邦日本正2","746,495","183","32,039,771","43.26","43.33","42.65","42.65","-","1.10","42.65","74","42.69","1","0.00",
="00641R","富邦日本反1","949,619","124","7,279,088","7.65","7.69","7.63","7.68","+","0.08","7.68","279","7.69","15","0.00",
="00642U","期元大S&P石油","2,514,720","565","48,296,651","19.22","19.24","19.18","19.22","-","0.13","19.21","339","19.22","420","0.00",
="00643","群益深証中小","518,141","1,011","6,528,168","12.69","12.69","12.55","12.55","-","0.14","12.54","6","12.55","17","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.87","2","2.93","1","0.00",
="00645","富邦日本","2,509,694","1,354","81,421,604","32.53","32.54","32.33","32.33","-","0.34","32.32","4","32.33","111","0.00",
="00646","元大S&P500","1,976,603","950","86,690,496","43.88","43.92","43.80","43.89","-","0.32","43.88","6","43.89","134","0.00",
="00647L","元大S&P500正2","87,513","68","5,426,500","62.05","62.10","61.90","61.90","-","1.50","61.90","39","62.00","85","0.00",
="00648R","元大S&P500反1","2,599,344","174","17,542,996","6.74","6.76","6.74","6.76","+","0.09","6.75","964","6.76","823","0.00",
="00650L","復華香港正2","10,041,700","1,474","106,507,486","10.80","10.80","10.51","10.52","-","0.29","10.52","746","10.53","3","0.00",
="00651R","復華香港反1","1,377,009","116","12,661,462","9.16","9.24","9.13","9.24","+","0.13","9.22","212","9.24","224","0.00",
="00652","富邦印度","392,445","249","13,045,908","33.33","33.33","33.16","33.18","-","0.28","33.17","6","33.18","18","0.00",
="00653L","富邦印度正2","343,887","98","17,122,625","50.05","50.05","49.47","49.52","-","1.13","49.51","2","49.52","56","0.00",
="00654R","富邦印度反1","468,457","54","3,514,161","7.46","7.52","7.46","7.49","+","0.08","7.49","121","7.50","4","0.00",
="00655L","國泰中國A50正2","2,303,535","504","57,701,732","25.22","25.33","24.91","24.93","-","0.43","24.93","13","24.94","20","0.00",
="00656R","國泰中國A50反1","644,000","48","5,630,180","8.67","8.76","8.67","8.76","+","0.07","8.76","443","8.77","17","0.00",
="00657","國泰日經225","154,387","783","5,932,826","38.65","38.65","38.38","38.38","-","0.57","38.36","1","38.38","23","0.00",
="00657K","國泰日經225+U","200","2","2,396","11.98","11.98","11.98","11.98","-","0.19","11.94","10","11.98","10","0.00",
="00660","元大歐洲50","2,583","446","79,618","31.00","31.00","30.97","30.97","-","0.04","30.56","1","30.93","45","0.00",
="00661","元大日經225","1,564,936","874","64,985,211","41.73","41.73","41.45","41.48","-","0.62","41.46","15","41.48","69","0.00",
="00662","富邦NASDAQ","2,995,784","829","184,852,751","62.00","62.00","61.60","61.65","-","0.90","61.65","99","61.70","4,455","0.00",
="00663L","國泰臺灣加權正2","25,019","25","2,953,742","119.10","119.50","117.50","117.55","-","3.75","117.45","100","117.55","48","0.00",
="00664R","國泰臺灣加權反1","11,629,294","610","64,412,998","5.51","5.56","5.51","5.56","+","0.09","5.55","1,940","5.56","1,748","0.00",
="00665L","富邦恒生國企正2","44,368,921","4,473","305,202,448","7.00","7.01","6.80","6.81","-","0.20","6.80","3,200","6.81","309","0.00",
="00666R","富邦恒生國企反1","223,504","41","3,525,143","15.69","15.82","15.62","15.80","+","0.25","15.79","110","15.80","62","0.00",
="00668","國泰美國道瓊","72,668","594","2,912,028","40.06","40.11","40.06","40.11"," ","0.00","40.10","20","40.11","60","0.00",
="00668K","國泰美國道瓊+U","200","2","2,500","12.50","12.50","12.50","12.50","-","0.03","12.49","10","12.52","10","0.00",
="00669R","國泰美國道瓊反1","2,836,000","232","22,614,170","7.96","7.98","7.96","7.98","+","0.04","7.98","696","7.99","1,369","0.00",
="00670L","富邦NASDAQ正2","2,018,895","1,544","165,097,252","81.90","82.00","81.60","81.65","-","2.95","81.60","58","81.65","40","0.00",
="00671R","富邦NASDAQ反1","11,203,590","596","54,906,001","4.89","4.91","4.89","4.91","+","0.09","4.90","4,181","4.91","98","0.00",
="00673R","期元大S&P原油反1","21,830,087","2,212","164,482,641","7.50","7.55","7.50","7.54","+","0.06","7.54","220","7.55","1,400","0.00",
="00674R","期元大S&P黃金反1","226,000","59","2,843,810","12.60","12.60","12.57","12.58","+","0.03","12.57","121","12.58","434","0.00",
="00675L","富邦臺灣加權正2","3,494,286","3,656","180,828,296","52.15","52.30","51.35","51.45","-","1.70","51.45","19","51.50","52","0.00",
="00676R","富邦臺灣加權反1","10,422,810","507","31,852,629","3.04","3.08","3.04","3.07","+","0.05","3.06","2,759","3.07","655","0.00",
="00678","群益那斯達克生技","306,117","554","7,869,874","25.71","25.72","25.71","25.72","-","0.10","25.71","1","25.75","3","0.00",
="00680L","元大美債20正2","21,140,119","3,628","189,948,008","9.00","9.01","8.96","9.00","-","0.13","9.00","75","9.01","2,977","0.00",
="00681R","元大美債20反1","286,000","31","5,902,250","20.63","20.69","20.62","20.65","+","0.15","20.63","20","20.66","527","0.00",
="00682U","期元大美元指數","43,512","24","920,735","21.14","21.19","21.14","21.14","+","0.09","21.14","70","21.16","1","0.00",
="00683L","期元大美元指正2","789,110","110","18,038,050","22.85","22.90","22.83","22.85","+","0.20","22.84","301","22.85","4","0.00",
="00684R","期元大美元指反1","1,109","3","17,188","15.52","15.52","15.52","15.52","X","0.00","15.51","1","15.52","19","0.00",
="00685L","群益臺灣加權正2","315,564","218","14,488,910","46.28","46.41","45.60","45.68","-","1.47","45.67","10","45.68","2","0.00",
="00686R","群益臺灣加權反1","1,062,000","39","3,498,780","3.28","3.31","3.28","3.30","+","0.03","3.30","402","3.31","225","0.00",
="00688L","國泰20年美債正2","12,462,369","1,170","111,094,075","8.90","8.94","8.88","8.94","-","0.11","8.93","206","8.94","2,117","0.00",
="00689R","國泰20年美債反1","4,000","3","85,710","21.42","21.45","21.42","21.45","+","0.17","21.42","103","21.44","100","0.00",
