"113年07月29日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣5G+通訊指數","9,642.61","+","14.82","0.15","",
"臺灣全市場指數","7,666.86","+","4.88","0.06","",
"臺灣全市場半導體指數","7,522.51","-","50.44","-0.67","",
"臺灣智慧移動與電動車指數","5,631.81","-","44.15","-0.78","",
"特選小資高價30指數","7,524.60","-","60.96","-0.80","",
"特選臺灣綠能及電動車指數","6,095.78","-","40.35","-0.66","",
"特選臺灣智能車供應鏈聯盟指數","6,918.45","-","0.71","-0.01","",
"臺灣全市場半導體精選30指數","5,952.78","-","37.67","-0.63","",
"特選臺灣高股息30指數","5,398.38","-","30.56","-0.56","",
"臺灣友善環境指數","6,677.57","+","25.74","0.39","",
"台灣永續價值指數","6,136.32","+","52.91","0.87","",
"特選臺灣IC設計指數","4,213.17","-","127.46","-2.94","",
"特選臺灣環境永續高股息指數","7,154.83","-","33.27","-0.46","",
"臺灣友善環境50指數","5,630.98","+","27.36","0.49","",
"特選臺灣IC設計產業代表指數","5,516.98","-","143.54","-2.54","",
"特選臺灣綠能指數","5,909.07","-","158.33","-2.61","",
"特選臺灣智慧50指數","5,176.10","+","23.07","0.45","",
"臺灣晶圓製造指數","6,081.57","-","36.66","-0.60","",
"臺灣精選高息指數","5,325.09","-","47.90","-0.89","",
"臺灣多因子優選高股息30指數","8,686.74","-","28.09","-0.32","",
"特選臺灣優利高填息30指數","7,059.56","-","74.68","-1.05","",
"特選臺灣科技優息指數","8,842.99","-","122.56","-1.37","",
"臺灣半導體收益指數","6,823.35","-","87.01","-1.26","",
"臺灣優選成長高股息指數","7,835.80","-","17.23","-0.22","",
"特選臺灣ESG低碳高息40指數","8,464.47","-","27.59","-0.32","",
"臺灣優選多因子30指數","8,695.07","+","72.25","0.84","",
"臺灣創新科技50指數","7,237.93","-","13.39","-0.18","",
"臺灣全市場新經濟產業指數","5,011.86","-","18.03","-0.36","",
"臺灣ESG永續高股息等權重指數","6,296.20","-","95.56","-1.50","",
"臺灣永續高息中小型指數","6,042.94","-","37.62","-0.62","",
"特選臺灣高息優質成長指數","6,116.09","-","15.00","-0.24","",
"特選臺灣高息動能指數","6,423.61","-","51.53","-0.80","",
"臺灣電子成長高息等權重指數","5,666.25","-","83.09","-1.45","",
"特選臺灣優利成長指數","5,414.07","-","16.72","-0.31","",
"臺灣價值高息指數","5,574.55","-","45.05","-0.80","",
"特選臺灣IC設計動能指數","4,845.94","-","87.93","-1.78","",
"臺灣科技高股息指數","5,606.02","-","85.88","-1.51","",
"臺灣趨勢動能高股息指數","5,669.34","-","29.83","-0.52","",
"特選臺灣科技高息成長指數","5,407.89","-","61.73","-1.13","",
"特選臺灣AI優息動能指數","4,714.93","-","80.85","-1.69","",
"臺灣優選AI 50指數","4,802.25","-","69.09","-1.42","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","46,418.54","+","1,125.33","2.48","",
"金融類日報酬反向一倍指數","3,594.05","-","45.21","-1.24","",
"漲升股利150指數","10,112.40","-","67.50","-0.66","",
"藍籌30指數","10,329.93","+","9.50","0.09","",
"工業菁英30指數","10,790.46","-","3.69","-0.03","",
"低波動股利精選30指數","8,458.48","+","65.57","0.78","",
"中小型A級動能50指數","24,091.63","-","795.50","-3.20","",
"特選高息低波指數","10,369.96","-","29.51","-0.28","",
"臺灣永續指數","11,549.30","+","47.02","0.41","",
"價值投資指數","7,994.60","-","91.41","-1.13","",
"存股雙十等權重指數","9,225.51","-","256.12","-2.70","",
"特選大蘋果指數","11,304.92","-","54.29","-0.48","",
"中小型300指數","11,942.07","-","199.61","-1.64","",
"臺灣500指數","11,251.03","+","1.33","0.01","",
"臺灣勞工權益指數","9,637.08","-","11.54","-0.12","",
"微波高息精選20指數","8,757.83","-","44.54","-0.51","",
"特選世代行動通訊指數","8,457.88","-","67.35","-0.79","",
"智慧投資多因子30指數","7,713.60","-","54.74","-0.70","",
"臺股期貨指數","12,151.68","+","90.61","0.75","",
"特選價值成長指數","9,836.73","-","24.65","-0.25","",
"臺灣上櫃永續指數","7,702.88","-","55.75","-0.72","",
"特選台股領航指數","10,871.73","+","74.04","0.69","",
"特選Smart多因子指數","8,841.98","+","24.69","0.28","",
"特選ESG高股息指數","6,529.74","-","77.61","-1.17","",
"特選上櫃ESG成長指數","5,627.74","+","17.51","0.31","",
"特選上櫃ESG電子菁英指數","5,689.95","+","25.83","0.46","",
"臺灣優息存股指數","5,320.22","+","15.20","0.29","",
"特選上櫃ESG永續高股息指數","7,524.72","-","124.38","-1.63","",
"特選臺灣金融高股息存股指數","6,730.87","+","90.10","1.36","",
"特選臺灣產業龍頭存股等權重指數","6,907.64","+","0.81","0.01","",
"上櫃ESG 30指數","6,549.19","-","50.44","-0.76","",
"臺灣ESG低碳50指數","7,615.48","-","30.69","-0.40","",
"臺灣創新板指數","6,890.84","-","12.81","-0.19","",
"特選上櫃ESG龍頭指數","6,372.58","-","19.64","-0.31","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","37,149.46","+","22.73","0.06","",
"發行量加權股價報酬指數","48,644.25","+","105.06","0.22","",
"臺灣公司治理100報酬指數","18,829.85","+","175.16","0.94","",
"臺灣50報酬指數","39,782.24","+","427.03","1.09","",
"臺灣50權重上限30%報酬指數","35,624.35","+","184.25","0.52","",
"臺灣中型100報酬指數","40,094.68","-","752.48","-1.84","",
"臺灣資訊科技股報酬指數","73,394.22","+","583.00","0.80","",
"臺灣發達報酬指數","20,941.68","-","114.51","-0.54","",
"臺灣高股息報酬指數","28,441.78","-","323.38","-1.12","",
"臺灣就業99報酬指數","22,163.55","-","71.76","-0.32","",
"臺灣高薪100報酬指數","18,506.92","+","9.83","0.05","",
"未含金融電子報酬指數","36,347.49","-","229.69","-0.63","",
"小型股300報酬指數","16,564.39","-","211.05","-1.26","",
"水泥類報酬指數","345.62","+","2.28","0.66","",
"食品類報酬指數","3,819.89","-","11.90","-0.31","",
"塑膠類報酬指數","331.75","+","0.68","0.21","",
"紡織纖維類報酬指數","1,158.69","+","4.78","0.41","",
"電機機械類報酬指數","632.32","-","32.07","-4.83","",
"電器電纜類報酬指數","188.49","-","4.52","-2.34","",
"化學生技醫療類報酬指數","230.93","-","4.60","-1.95","",
"化學類報酬指數","297.91","-","2.66","-0.88","",
"生技醫療類報酬指數","115.57","-","3.15","-2.65","",
"玻璃陶瓷類報酬指數","63.30","-","0.56","-0.88","",
"造紙類報酬指數","529.86","-","2.20","-0.41","",
"鋼鐵類報酬指數","247.92","-","0.96","-0.39","",
"橡膠類報酬指數","483.92","+","2.61","0.54","",
"汽車類報酬指數","673.50","+","1.63","0.24","",
"電子工業類報酬指數","2,328.62","+","7.36","0.32","",
"半導體類報酬指數","1,090.33","+","13.25","1.23","",
"電腦及週邊設備類報酬指數","594.46","-","14.82","-2.43","",
"光電類報酬指數","64.05","-","0.77","-1.19","",
"通信網路類報酬指數","342.61","-","4.02","-1.16","",
"電子零組件類報酬指數","453.47","-","6.58","-1.43","",
"電子通路類報酬指數","691.65","-","14.54","-2.06","",
"資訊服務類報酬指數","500.53","-","10.00","-1.96","",
"其他電子類報酬指數","292.75","+","0.07","0.02","",
"建材營造類報酬指數","1,443.82","+","20.25","1.42","",
"航運類報酬指數","342.21","-","3.73","-1.08","",
"觀光餐旅類報酬指數","186.66","-","0.24","-0.13","",
"金融保險類報酬指數","3,771.06","+","46.27","1.24","",
"貿易百貨類報酬指數","502.65","+","0.54","0.11","",
"油電燃氣類報酬指數","147.80","-","0.10","-0.07","",
"綠能環保類報酬指數","136.19","-","4.95","-3.51","",
"數位雲端類報酬指數","71.57","+","0.52","0.73","",
"運動休閒類報酬指數","101.93","-","0.46","-0.45","",
"居家生活類報酬指數","130.50","+","3.93","3.11","",
"其他類報酬指數","684.33","-","1.49","-0.22","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,901.05","-","155.79","-3.08","",
"臺灣中小型公司治理報酬指數","13,949.41","-","303.48","-2.13","",
"臺灣IPO報酬指數","6,478.33","-","112.78","-1.71","",
"智慧中立報酬指數","4,909.80","-","56.34","-1.13","",
"加權指數掩護性臺指買權價外5%報酬指數","9,312.75","+","25.15","0.27","",
"臺灣5G報酬指數","13,317.72","-","28.06","-0.21","",
"臺灣企業社會責任中小型報酬指數","15,045.45","-","179.19","-1.18","",
"特選臺灣電動車代表報酬指數","11,962.30","-","125.06","-1.03","",
"臺灣5G+通訊報酬指數","11,222.02","+","17.25","0.15","",
"臺灣全市場報酬指數","8,718.67","+","6.36","0.07","",
"臺灣全市場半導體報酬指數","8,700.35","-","57.45","-0.66","",
"臺灣智慧移動與電動車報酬指數","6,542.04","-","51.29","-0.78","",
"特選小資高價30報酬指數","8,465.72","-","68.58","-0.80","",
"特選臺灣綠能及電動車報酬指數","7,033.29","-","46.55","-0.66","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,931.17","-","0.82","-0.01","",
"臺灣全市場半導體精選30報酬指數","6,755.98","-","41.94","-0.62","",
"特選臺灣高股息30報酬指數","7,269.01","-","35.82","-0.49","",
"臺灣友善環境報酬指數","7,578.49","+","30.33","0.40","",
"台灣永續價值報酬指數","6,751.92","+","58.21","0.87","",
"特選臺灣IC設計報酬指數","4,901.74","-","148.28","-2.94","",
"特選臺灣環境永續高股息報酬指數","9,631.01","-","44.79","-0.46","",
"臺灣友善環境50報酬指數","6,393.93","+","31.07","0.49","",
"特選臺灣IC設計產業代表報酬指數","6,427.03","-","164.69","-2.50","",
"特選臺灣綠能報酬指數","6,537.97","-","175.18","-2.61","",
"特選臺灣智慧50報酬指數","5,933.15","+","26.44","0.45","",
"臺灣晶圓製造報酬指數","6,880.05","-","41.48","-0.60","",
"臺灣精選高息報酬指數","7,231.77","-","65.04","-0.89","",
"臺灣多因子優選高股息30報酬指數","10,349.38","-","18.13","-0.17","",
"特選臺灣優利高填息30報酬指數","8,714.79","-","92.19","-1.05","",
"特選臺灣科技優息報酬指數","9,801.84","-","135.85","-1.37","",
"臺灣半導體收益報酬指數","7,476.85","-","90.53","-1.20","",
"臺灣優選成長高股息報酬指數","8,569.93","-","16.43","-0.19","",
"特選臺灣ESG低碳高息40報酬指數","9,292.57","-","30.28","-0.32","",
"臺灣優選多因子30報酬指數","9,191.32","+","77.20","0.85","",
"臺灣創新科技50報酬指數","7,702.00","-","13.90","-0.18","",
"臺灣全市場新經濟產業報酬指數","5,310.74","-","19.10","-0.36","",
"臺灣ESG永續高股息等權重報酬指數","6,814.81","-","97.93","-1.42","",
"臺灣永續高息中小型報酬指數","6,395.71","-","39.82","-0.62","",
"特選臺灣高息優質成長報酬指數","6,377.63","-","15.64","-0.24","",
"特選臺灣高息動能報酬指數","6,686.88","-","53.63","-0.80","",
"臺灣電子成長高息等權重報酬指數","5,877.62","-","86.19","-1.45","",
"特選臺灣優利成長報酬指數","5,617.70","-","17.35","-0.31","",
"臺灣價值高息報酬指數","5,797.59","-","45.71","-0.78","",
"特選臺灣IC設計動能報酬指數","4,931.53","-","89.09","-1.77","",
"臺灣科技高股息報酬指數","5,837.24","-","89.43","-1.51","",
"臺灣趨勢動能高股息報酬指數","5,907.72","-","26.17","-0.44","",
"特選臺灣科技高息成長報酬指數","5,623.89","-","64.19","-1.13","",
"特選臺灣AI優息動能報酬指數","4,831.41","-","81.25","-1.65","",
"臺灣優選AI 50報酬指數","4,910.10","-","68.40","-1.37","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,835.99","-","97.55","-0.65","",
"藍籌30報酬指數","14,022.20","+","12.90","0.09","",
"工業菁英30報酬指數","14,838.81","-","5.08","-0.03","",
"低波動股利精選30報酬指數","11,660.08","+","90.40","0.78","",
"中小型A級動能50報酬指數","30,032.97","-","991.68","-3.20","",
"特選高息低波報酬指數","15,645.74","-","44.53","-0.28","",
"臺灣永續報酬指數","15,644.52","+","63.69","0.41","",
"價值投資報酬指數","11,499.10","-","131.49","-1.13","",
"存股雙十等權重報酬指數","12,801.87","-","355.40","-2.70","",
"特選大蘋果報酬指數","14,581.16","-","70.02","-0.48","",
"中小型300報酬指數","14,747.82","-","241.46","-1.61","",
"臺灣500報酬指數","13,914.54","+","3.30","0.02","",
"臺灣勞工權益報酬指數","12,754.38","-","13.63","-0.11","",
"微波高息精選20報酬指數","11,082.03","-","56.35","-0.51","",
"特選世代行動通訊報酬指數","10,250.20","-","81.62","-0.79","",
"智慧投資多因子30報酬指數","9,906.77","-","70.30","-0.70","",
"特選大蘋果報酬正向兩倍指數","40,404.55","-","389.92","-0.96","",
"特選大蘋果報酬反向一倍指數","3,610.99","+","17.18","0.48","",
"特選價值成長報酬指數","13,107.17","-","16.41","-0.13","",
"臺灣上櫃永續報酬指數","9,220.99","-","66.74","-0.72","",
"特選台股領航報酬指數","13,479.23","+","91.80","0.69","",
"特選Smart多因子報酬指數","10,390.31","+","31.26","0.30","",
"特選ESG高股息報酬指數","8,444.21","-","100.36","-1.17","",
"特選上櫃ESG成長報酬指數","6,319.58","+","19.66","0.31","",
"特選上櫃ESG電子菁英報酬指數","6,471.38","+","29.38","0.46","",
"臺灣優息存股報酬指數","6,216.94","+","17.77","0.29","",
"特選上櫃ESG永續高股息報酬指數","8,491.65","-","140.37","-1.63","",
"特選臺灣金融高股息存股報酬指數","7,294.46","+","97.64","1.36","",
"特選臺灣產業龍頭存股等權重報酬指數","7,508.70","+","0.88","0.01","",
"上櫃ESG 30報酬指數","7,003.03","-","52.72","-0.75","",
"臺灣ESG低碳50報酬指數","8,120.65","-","32.72","-0.40","",
"臺灣創新板報酬指數","6,968.91","-","12.95","-0.19","",
"特選上櫃ESG龍頭報酬指數","6,563.69","-","20.22","-0.31","",
"113年07月29日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","377,366,176,791","3,977,872,286","2,508,655",
"2.台灣存託憑證","208,860,184","36,645,286","8,456",
"3.受益憑證","0","0","0",
"4.ETF","28,601,002,110","1,472,353,446","529,532",
"5.受益證券","1,552,965","122,010","42",
"6.變更交易股票","23,903,056","1,995,373","1,127",
"7.認購(售)權證","2,976,936,610","3,335,159,000","105,127",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","16,945,660","1,040,000","221",
"14.創新板股票","432,559,489","3,610,371","2,060",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","377,822,639,336","3,983,478,030","2,511,842",
"總計(1~15)","409,627,936,865","8,828,797,772","3,155,220",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,879(20)","279(9)",
"下跌(跌停)","8,849(178)","660(12)",
"持平","839","60",
"未成交","20,109","0",
"無比價","2,921","17",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"113年07月29日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","10,574,343","16,228","1,915,739,406","181.80","182.00","179.95","180.60","+","1.60","180.60","114","180.65","41","0.00",
="0051","元大中型100","183,468","485","14,854,773","82.70","82.70","80.25","80.25","-","1.20","80.20","4","80.45","1","0.00",
="0052","富邦科技","1,343,117","1,710","237,008,641","177.65","177.90","175.00","175.95","+","1.40","175.80","30","175.95","2","0.00",
="0053","元大電子","83,453","212","7,878,484","97.30","97.30","93.55","94.05","-","3.15","93.60","1","94.05","12","0.00",
="0055","元大MSCI金融","569,293","348","16,387,668","28.60","28.90","28.60","28.78","+","0.39","28.77","1","28.78","4","0.00",
="0056","元大高股息","60,157,125","57,059","2,321,821,598","39.01","39.22","38.34","38.42","-","0.40","38.42","14","38.43","6","0.00",
="0057","富邦摩台","21,595","94","2,886,001","134.35","134.35","132.85","133.25","+","1.05","133.20","25","133.55","20","0.00",
="0061","元大寶滬深","196,626","136","3,319,889","16.92","16.94","16.85","16.86","-","0.05","16.86","39","16.87","3","0.00",
="006203","元大MSCI台灣","35,343","363","3,027,752","85.95","85.95","85.05","85.30","+","1.15","85.20","1","85.65","22","0.00",
="006204","永豐臺灣加權","6,149","101","690,749","113.15","113.15","112.00","112.00","+","0.85","111.55","1","111.90","20","0.00",
="006205","富邦上証","133,485","185","3,930,436","29.36","29.55","29.36","29.50","+","0.13","29.48","118","29.50","16","0.00",
="006206","元大上證50","107,764","92","3,025,194","28.06","28.53","28.01","28.17","+","0.11","28.14","1","28.17","12","0.00",
="006207","復華滬深","140,691","71","3,069,193","22.24","22.24","21.79","21.85","+","0.01","21.82","113","21.85","31","0.00",
="006208","富邦台50","8,796,541","14,315","931,494,443","106.00","106.70","105.20","105.65","+","0.85","105.60","11","105.65","2","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.53","5","6.58","5","0.00",
="00631L","元大台灣50正2","6,173,787","6,500","1,453,726,073","238.00","238.05","232.00","233.50","+","1.85","233.50","68","233.55","1","0.00",
="00632R","元大台灣50反1","158,296,079","6,605","551,342,935","3.46","3.51","3.45","3.50","-","0.01","3.49","28,355","3.50","8,601","0.00",
="00633L","富邦上証正2","2,568,798","435","83,560,149","32.72","32.76","32.25","32.59","+","0.09","32.59","222","32.60","3","0.00",
="00634R","富邦上証反1","85,000","24","402,770","4.72","4.75","4.72","4.74","-","0.01","4.72","802","4.74","701","0.00",
="00635U","期元大S&P黃金","299,830","171","8,435,782","28.20","28.21","28.08","28.14","+","0.26","28.13","16","28.14","37","0.00",
="00636","國泰中國A50","590,520","234","12,088,169","20.48","20.55","20.38","20.49","+","0.03","20.49","71","20.50","4","0.00",
="00636K","國泰中國A50+U","200","2","1,246","6.23","6.23","6.23","6.23"," ","0.00","6.20","2","6.30","9","0.00",
="00637L","元大滬深300正2","39,031,774","2,485","511,161,912","13.17","13.19","12.97","13.10","+","0.04","13.10","1,621","13.11","78","0.00",
="00638R","元大滬深300反1","563,066","20","5,614,188","9.93","10.01","9.93","9.97"," ","0.00","9.95","4","9.97","482","0.00",
="00639","富邦深100","691,361","191","6,871,049","9.98","10.03","9.91","9.92","-","0.06","9.92","206","9.93","2","0.00",
="00640L","富邦日本正2","981,744","355","56,580,613","57.70","58.00","57.10","57.60","+","1.45","57.55","279","57.60","5","0.00",
="00641R","富邦日本反1","1,466,179","155","9,307,417","6.34","6.39","6.32","6.35","-","0.09","6.35","5","6.36","170","0.00",
="00642U","期元大S&P石油","1,571,166","618","27,806,495","17.72","17.78","17.66","17.76","-","0.20","17.76","817","17.77","7","0.00",
="00643","群益深証中小","435,878","113","4,875,617","11.24","11.24","11.14","11.19","-","0.04","11.17","205","11.19","37","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.48","2","2.54","1","0.00",
="00645","富邦日本","940,171","425","35,754,337","38.14","38.19","37.93","38.10","+","0.48","38.09","1","38.10","2","0.00",
="00646","元大S&P500","881,508","1,006","49,449,108","56.00","56.20","55.85","56.15","+","0.50","56.15","49","56.20","75","0.00",
="00647L","元大S&P500正2","129,278","69","11,613,167","89.80","89.90","89.75","89.80","+","1.85","89.80","29","89.95","100","0.00",
="00648R","元大S&P500反1","1,860,600","107","10,322,464","5.55","5.56","5.54","5.54","-","0.05","5.54","2,251","5.56","2,707","0.00",
="00650L","復華香港正2","25,655,431","1,800","244,557,215","9.42","9.65","9.40","9.63","+","0.33","9.63","238","9.64","1,069","0.00",
="00651R","復華香港反1","277,104","51","2,500,459","9.07","9.09","9.00","9.00","-","0.18","9.00","36","9.02","322","0.00",
="00652","富邦印度","664,899","401","27,338,706","41.00","41.20","40.97","41.16","+","0.47","41.16","52","41.18","11","0.00",
="00653L","富邦印度正2","305,759","147","20,673,609","67.20","67.95","67.20","67.70","+","1.30","67.70","29","67.80","1","0.00",
="00654R","富邦印度反1","528,750","77","3,295,332","6.25","6.25","6.22","6.22","-","0.11","6.22","37","6.24","20","0.00",
="00655L","國泰中國A50正2","1,569,285","254","34,690,182","22.21","22.24","21.87","22.14","+","0.06","22.14","294","22.15","9","0.00",
="00656R","國泰中國A50反1","55,280","12","493,836","8.93","8.95","8.92","8.92","-","0.02","8.92","28","8.93","600","0.00",
="00657","國泰日經225","70,452","116","3,198,571","45.49","45.53","45.24","45.46","+","0.86","45.43","1","45.47","2","0.00",
="00657K","國泰日經225+U","200","2","2,764","13.82","13.82","13.82","13.82","+","0.21","13.82","10","13.84","10","0.00",
="00660","元大歐洲50","11,107","36","396,104","35.55","35.70","35.55","35.67","+","0.65","35.60","12","35.67","74","0.00",
="00661","元大日經225","1,481,679","310","73,433,016","49.72","49.82","49.38","49.66","+","0.90","49.65","101","49.66","9","0.00",
="00662","富邦NASDAQ","1,914,929","1,414","155,133,759","80.95","81.15","80.80","81.15","+","0.95","81.10","13","81.15","65","0.00",
="00663L","國泰臺灣加權正2","18,110","9","3,911,950","217.75","217.75","213.45","213.45","+","2.20","213.75","32","214.25","50","0.00",
="00664R","國泰臺灣加權反1","15,266,335","699","60,334,336","3.93","3.99","3.92","3.97","-","0.02","3.97","43","3.98","4,772","0.00",
="00665L","富邦恒生國企正2","44,763,986","2,938","282,186,354","6.22","6.38","6.22","6.37","+","0.22","6.36","2,953","6.37","176","0.00",
="00666R","富邦恒生國企反1","30,200","13","461,071","15.31","15.31","15.14","15.17","-","0.28","15.15","1","15.17","127","0.00",
="00668","國泰美國道瓊","95,344","149","4,629,684","48.40","48.66","48.40","48.66","+","0.85","48.62","1","48.66","50","0.00",
="00668K","國泰美國道瓊+U","200","2","2,956","14.78","14.78","14.78","14.78","+","0.22","14.79","10","14.82","10","0.00",
="00669R","國泰美國道瓊反1","2,249,025","261","15,632,733","6.95","6.96","6.94","6.96","-","0.10","6.95","1,087","6.96","5,193","0.00",
="00670L","富邦NASDAQ正2","1,147,431","1,059","135,594,514","118.20","118.35","117.95","118.30","+","2.20","118.25","228","118.30","4","0.00",
="00671R","富邦NASDAQ反1","5,974,150","297","23,084,505","3.86","3.87","3.86","3.87","-","0.03","3.86","563","3.87","6,625","0.00",
="00673R","期元大S&P原油反1","31,506,542","1,612","232,092,893","7.35","7.39","7.33","7.33","+","0.07","7.33","7,358","7.34","467","0.00",
="00674R","期元大S&P黃金反1","2,935,280","170","30,761,177","10.46","10.50","10.44","10.50","-","0.07","10.49","1","10.50","177","0.00",
="00675L","富邦臺灣加權正2","4,202,424","3,691","396,007,026","95.40","95.40","92.80","93.25","+","0.70","93.25","278","93.30","5","0.00",
="00676R","富邦臺灣加權反1","8,968,050","367","19,670,279","2.17","2.21","2.17","2.21"," ","0.00","2.20","1,865","2.21","2,957","0.00",
="00678","群益那斯達克生技","408,298","145","13,075,681","32.04","32.09","32.00","32.04","+","0.32","32.02","102","32.04","39","0.00",
="00680L","元大美債20正2","72,970,538","4,396","637,250,263","8.73","8.75","8.71","8.72","+","0.14","8.71","2,588","8.72","461","0.00",
="00681R","元大美債20反1","729,000","17","14,738,390","20.23","20.26","20.21","20.24","-","0.17","20.23","302","20.24","6","0.00",
