112年03月23日 三大法人日交易資訊(含普通股、鉅額、零股、綜合帳戶之投信買賣成交量)依股票代碼排序
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "429050" "2215250" "-1786200" "0" "0" "0" "429050" "2215250" "-1786200" "0" "0" "0" "0" "0" "0" "1120000" "10741000" "-9621000" "1120000" "10741000" "-9621000" "-11407200"
"00687B" "國泰20年美債" "52000" "123000" "-71000" "0" "0" "0" "52000" "123000" "-71000" "0" "0" "0" "0" "0" "0" "2629000" "3257000" "-628000" "2629000" "3257000" "-628000" "-699000"
"00694B" "富邦美債1-3" "3000" "1000" "2000" "0" "0" "0" "3000" "1000" "2000" "0" "0" "0" "0" "0" "0" "200000" "153000" "47000" "200000" "153000" "47000" "49000"
"00695B" "富邦美債7-10" "0" "137000" "-137000" "0" "0" "0" "0" "137000" "-137000" "0" "0" "0" "0" "0" "0" "452000" "267000" "185000" "452000" "267000" "185000" "48000"
"00696B" "富邦美債20年" "6000" "69000" "-63000" "0" "0" "0" "6000" "69000" "-63000" "0" "0" "0" "0" "0" "0" "1272000" "1481000" "-209000" "1272000" "1481000" "-209000" "-272000"
"00697B" "元大美債7-10" "0" "213000" "-213000" "0" "0" "0" "0" "213000" "-213000" "0" "0" "0" "0" "0" "0" "194018" "26159" "167859" "194018" "26159" "167859" "-45141"
"00718B" "富邦中國政策債" "0" "38000" "-38000" "0" "0" "0" "0" "38000" "-38000" "0" "0" "0" "0" "0" "0" "273000" "190000" "83000" "273000" "190000" "83000" "45000"
"00719B" "元大美債1-3" "0" "36000" "-36000" "0" "0" "0" "0" "36000" "-36000" "0" "0" "0" "0" "0" "0" "117031" "89206" "27825" "117031" "89206" "27825" "-8175"
"00720B" "元大投資級公司債" "193000" "2252500" "-2059500" "0" "0" "0" "193000" "2252500" "-2059500" "0" "0" "0" "0" "0" "0" "2538000" "9468393" "-6930393" "2538000" "9468393" "-6930393" "-8989893"
"00721B" "元大中國債3-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "63000" "65010" "-2010" "63000" "65010" "-2010" "-2010"
"00722B" "群益15年IG電信債" "0" "11000" "-11000" "0" "0" "0" "0" "11000" "-11000" "0" "0" "0" "0" "0" "0" "117000" "115000" "2000" "117000" "115000" "2000" "-9000"
"00723B" "群益15年IG科技債" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "104000" "104000" "0" "104000" "104000" "0" "-1000"
"00724B" "群益10年IG金融債" "205000" "3000" "202000" "0" "0" "0" "205000" "3000" "202000" "0" "0" "0" "0" "0" "0" "421500" "720186" "-298686" "421500" "720186" "-298686" "-96686"
"00725B" "國泰投資級公司債" "0" "1901000" "-1901000" "0" "0" "0" "0" "1901000" "-1901000" "0" "0" "0" "0" "0" "0" "3833000" "2809559" "1023441" "3833000" "2809559" "1023441" "-877559"
"00726B" "國泰5Y+新興債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "119000" "210871" "-91871" "119000" "210871" "-91871" "-91871"
"00727B" "國泰1-5Y非投等債" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "103238" "118040" "-14802" "103238" "118040" "-14802" "-15802"
"00734B" "台新JPM新興債" "0" "3000" "-3000" "0" "0" "0" "0" "3000" "-3000" "0" "0" "0" "0" "0" "0" "990000" "990000" "0" "990000" "990000" "0" "-3000"
"00740B" "富邦全球投等債" "28000" "772000" "-744000" "0" "0" "0" "28000" "772000" "-744000" "0" "0" "0" "0" "0" "0" "1269000" "1235000" "34000" "1269000" "1235000" "34000" "-710000"
"00741B" "富邦全球非投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "150000" "171000" "-21000" "150000" "171000" "-21000" "-21000"
"00744B" "國泰中國政金債5+" "0" "2000" "-2000" "0" "0" "0" "0" "2000" "-2000" "0" "0" "0" "0" "0" "0" "112232" "111140" "1092" "112232" "111140" "1092" "-908"
