"700627" "環球晶富邦2B購01" "0.41" "-0.02 " "0.40" "0.41" "0.40" "0.41" "32000" "13100" "2" "0.40" "10" "0.41" "10" "10000000" "0.41" "2.02" "0.01"
"700628" "力旺中信29購01" "0.24" "-0.03 " "0.26" "0.26" "0.24" "0.26" "45000" "11600" "4" "0.26" "30" "0.27" "30" "5000000" "0.24" "0.78" "0.01"
"700629" "力旺中信2A購02" "0.25" "-0.01 " "0.25" "0.25" "0.25" "0.25" "30000" "7500" "2" "0.24" "30" "0.25" "30" "5000000" "0.25" "0.79" "0.01"
"700630" "力旺中信2B購01" " ---" "--- " "---" "---" "---" "0.38" "0" "0" "0" "0.32" "30" "0.33" "30" "5000000" "0.33" "0.87" "0.01"
"700631" "德微中信2B購01" "0.56" "+0.04" "0.54" "0.56" "0.54" "0.56" "110000" "61400" "2" "0.56" "30" "0.57" "30" "5000000" "0.56" "1.01" "0.11"
"700632" "智崴國泰2B購01" "0.50" "0.00 " "0.47" "0.50" "0.47" "0.47" "32000" "15090" "3" "0.47" "300" "0.49" "30" "5200000" "0.50" "1.65" "0.01"
"700633" "中探針群益29購01" "1.68" "+0.06" "1.70" "1.70" "1.68" "1.68" "19000" "32000" "2" "1.67" "25" "1.68" "10" "5000000" "1.68" "4.16" "0.01"
"700634" "元太群益29購04" "2.13" "+0.12" "1.99" "2.13" "1.99" "2.07" "120000" "248600" "2" "2.16" "25" "2.20" "10" "5000000" "2.13" "3.84" "0.42"
"700635" "建達群益29購01" " ---" "--- " "---" "---" "---" "0.61" "0" "0" "0" "0.46" "25" "0.48" "10" "5000000" "0.46" "1.67" "0.01"
"700636" "茂迪群益29購02" "2.43" "+0.12" "2.43" "2.43" "2.43" "2.43" "100000" "243000" "1" "2.38" "25" "2.41" "10" "5000000" "2.43" "5.80" "0.01"
"700637" "越峰群益29購02" "1.15" "+0.02" "1.15" "1.15" "1.15" "1.15" "46000" "52900" "1" "1.13" "25" "1.15" "10" "5000000" "1.15" "2.00" "0.30"
"700638" "網家群益29購02" " ---" "--- " "---" "---" "---" "0.50" "0" "0" "0" "0.40" "25" "0.44" "10" "5000000" "0.44" "1.69" "0.01"
"700639" "廣運群益29購01" "1.15" "+0.20" "1.15" "1.15" "1.15" "1.15" "5000" "5750" "1" "1.03" "25" "1.13" "10" "5000000" "1.15" "3.14" "0.01"
"700640" "環球晶群益2A購01" "0.95" "-0.11 " "0.95" "0.95" "0.95" "0.95" "8000" "7600" "1" "0.94" "25" "0.96" "10" "5000000" "0.95" "4.40" "0.01"
"700641" "譜瑞國泰2B購01" "0.41" "-0.04 " "0.41" "0.41" "0.41" "0.41" "10000" "4100" "1" "0.42" "10" "0.43" "10" "5000000" "0.41" "1.31" "0.01"
"700642" "元太第一2C購04" "0.97" "+0.05" "0.91" "0.97" "0.91" "0.93" "217000" "202890" "5" "0.98" "10" "0.99" "10" "5000000" "0.97" "1.44" "0.50"
"700643" "中菲行元大29購02" "1.18" "-0.07 " "1.18" "1.18" "1.18" "1.18" "10000" "11800" "1" "1.21" "499" "1.25" "10" "5000000" "1.18" "2.13" "0.23"
"700644" "欣銓元大29購06" "0.71" "-0.04 " "0.71" "0.71" "0.71" "0.71" "10000" "7100" "1" "0.70" "499" "0.72" "10" "5000000" "0.71" "3.35" "0.01"
"700645" "信驊元大2A購03" "1.71" "+0.09" "1.67" "1.71" "1.67" "1.68" "28000" "47080" "3" "1.70" "35" "1.72" "10" "5000000" "1.71" "2.52" "0.90"
"700646" "信驊元大2B購06" " ---" "--- " "---" "---" "---" "1.60" "0" "0" "0" "1.58" "25" "1.60" "10" "5000000" "1.58" "2.66" "0.50"
"700647" "家登元大29購06" "1.10" "-0.07 " "1.22" "1.22" "1.00" "1.18" "1898000" "2238680" "20" "1.08" "499" "1.09" "10" "5000000" "1.10" "3.14" "0.01"
"700648" "華祺元大29購01" " ---" "--- " "---" "---" "---" "0.62" "0" "0" "0" "0.38" "499" "0.41" "10" "5000000" "0.38" "1.23" "0.01"
"700649" "漢磊元大29購06" " ---" "--- " "---" "---" "---" "0.78" "0" "0" "0" "0.59" "499" "0.60" "10" "5000000" "0.60" "1.78" "0.01"
"700650" "緯軟元大29購04" "1.26" "-0.02 " "1.22" "1.26" "1.22" "1.24" "189000" "233780" "8" "1.24" "499" "1.28" "10" "5000000" "1.26" "1.98" "0.54"
"700651" "譜瑞元大29購06" " ---" "--- " "---" "---" "---" "0.35" "0" "0" "0" "0.36" "499" "0.37" "10" "5000000" "0.36" "0.99" "0.01"
"700652" "譜瑞元大2B購05" " ---" "--- " "---" "---" "---" "0.52" "0" "0" "0" "0.36" "499" "0.38" "10" "5000000" "0.37" "1.27" "0.01"
"700653" "德微元富29購03" " ---" "--- " "---" "---" "---" "1.87" "0" "0" "0" "0.37" "27" "0.00" "0" "5000000" "1.82" "3.32" "0.32"
"700654" "譜瑞元富29購02" " ---" "--- " "---" "---" "---" "0.66" "0" "0" "0" "0.50" "25" "0.60" "10" "5000000" "0.51" "1.41" "0.01"
"700655" "譜瑞元富2C購01" " ---" "--- " "---" "---" "---" "0.82" "0" "0" "0" "0.60" "25" "0.70" "10" "5000000" "0.60" "1.50" "0.01"
"700656" "元太國票2A購04" "1.27" "+0.09" "1.15" "1.27" "1.15" "1.26" "221000" "278150" "3" "1.31" "25" "1.32" "10" "5000000" "1.27" "3.55" "0.01"
"700657" "華景電國票2B購01" "0.62" "+0.04" "0.61" "0.62" "0.61" "0.61" "200000" "122020" "3" "0.61" "25" "0.62" "10" "5000000" "0.62" "1.58" "0.01"
"700658" "新普國票2A購01" " ---" "--- " "---" "---" "---" "1.45" "0" "0" "0" "1.30" "25" "1.31" "10" "5000000" "1.31" "3.14" "0.01"
"700659" "穩懋國票2A購03" "0.53" "0.00 " "0.53" "0.53" "0.53" "0.53" "1014000" "537420" "4" "0.53" "25" "0.55" "10" "5000000" "0.53" "1.92" "0.01"
"700660" "中菲行永豐29購01" " ---" "--- " "---" "---" "---" "1.07" "0" "0" "0" "0.93" "499" "0.94" "124" "5000000" "0.94" "2.35" "0.01"
"700661" "茂迪永豐2A購01" "0.97" "+0.04" "0.89" "1.00" "0.89" "0.98" "60000" "58640" "7" "0.96" "200" "0.97" "49" "5000000" "0.97" "1.75" "0.19"
"700662" "M31統一2B購01" "0.91" "-0.03 " "0.86" "0.91" "0.86" "0.90" "301000" "270240" "6" "0.90" "10" "0.91" "10" "5000000" "0.91" "1.40" "0.42"
"700663" "耕興統一2B購03" " ---" "--- " "---" "---" "---" "0.60" "0" "0" "0" "0.50" "10" "0.51" "10" "5000000" "0.50" "0.99" "0.01"
"700664" "德微統一33購01" " ---" "--- " "---" "---" "---" "0.80" "0" "0" "0" "0.84" "10" "0.85" "10" "5000000" "0.84" "1.20" "0.48"
"700665" "環球晶富邦31購01" " ---" "--- " "---" "---" "---" "0.71" "0" "0" "0" "0.61" "10" "0.62" "10" "10000000" "0.62" "1.54" "0.01"
"700666" "M31凱基2A購01" "1.19" "0.00 " "1.10" "1.19" "1.10" "1.17" "197000" "230560" "5" "1.19" "100" "1.20" "50" "5000000" "1.19" "1.99" "0.39"
"700667" "元太凱基31購01" "2.08" "+0.05" "2.01" "2.08" "2.01" "2.04" "297000" "606040" "8" "2.13" "100" "2.14" "50" "5000000" "2.08" "2.93" "1.23"
"700668" "合晶凱基29購02" " ---" "--- " "---" "---" "---" "0.80" "0" "0" "0" "0.80" "100" "0.81" "50" "5000000" "0.80" "2.06" "0.01"
"700669" "耕興凱基2A購01" "0.95" "-0.04 " "0.95" "0.95" "0.95" "0.95" "30000" "28500" "1" "0.99" "100" "1.01" "50" "5000000" "0.95" "2.05" "0.01"
"700670" "越峰凱基29購01" " ---" "--- " "---" "---" "---" "1.29" "0" "0" "0" "1.26" "100" "1.28" "50" "5000000" "1.26" "2.40" "0.12"
"700671" "榮剛凱基2A購03" "1.45" "-0.11 " "1.38" "1.48" "1.37" "1.46" "142000" "206970" "7" "1.44" "100" "1.45" "50" "5000000" "1.45" "3.70" "0.01"
"700672" "廣運凱基29購01" " ---" "--- " "---" "---" "---" "1.10" "0" "0" "0" "1.14" "100" "1.17" "50" "5000000" "1.14" "3.13" "0.01"
"700673" "環球晶凱基29購04" " ---" "--- " "---" "---" "---" "0.56" "0" "0" "0" "0.30" "100" "0.34" "100" "5000000" "0.33" "4.93" "0.01"
"700674" "譜瑞凱基2A購02" "0.19" "-0.02 " "0.20" "0.20" "0.19" "0.20" "60000" "11700" "2" "0.19" "100" "0.20" "100" "5000000" "0.19" "1.00" "0.01"
"700675" "CT彭A群益2A購01" " ---" "--- " "---" "---" "---" "1.39" "0" "0" "0" "1.54" "25" "1.56" "10" "5000000" "1.54" "9995.00" "0.01"
"700676" "中菲行群益29購01" " ---" "--- " "---" "---" "---" "0.92" "0" "0" "0" "0.88" "25" "0.90" "10" "5000000" "0.90" "2.41" "0.01"
"700677" "元A20群益29購01" " ---" "--- " "---" "---" "---" "1.58" "0" "0" "0" "1.43" "25" "1.45" "10" "5000000" "1.43" "9995.00" "0.01"
"700678" "元A20群益2A購01" "1.10" "+0.10" "1.10" "1.10" "1.10" "1.10" "30000" "33000" "1" "1.10" "25" "1.12" "10" "5000000" "1.10" "9995.00" "0.01"
"700679" "元A20群益2B購01" " ---" "--- " "---" "---" "---" "0.95" "0" "0" "0" "1.08" "25" "1.10" "10" "5000000" "1.08" "9995.00" "0.01"
"700680" "元投20群益29購01" "1.61" "+0.13" "1.61" "1.61" "1.61" "1.61" "58000" "93380" "4" "1.61" "25" "1.63" "10" "5000000" "1.61" "9995.00" "0.01"
"700681" "元投20群益2A購01" " ---" "--- " "---" "---" "---" "1.23" "0" "0" "0" "1.22" "25" "1.24" "10" "5000000" "1.22" "9995.00" "0.01"
"700682" "元投20群益2B購01" " ---" "--- " "---" "---" "---" "0.00" "0" "0" "0" "1.18" "25" "1.20" "10" "5000000" "1.18" "9995.00" "0.01"
"700683" "合晶群益29購01" " ---" "--- " "---" "---" "---" "0.81" "0" "0" "0" "0.55" "25" "0.56" "10" "5000000" "0.55" "4.33" "0.01"
"700684" "普誠群益29購01" " ---" "--- " "---" "---" "---" "0.88" "0" "0" "0" "0.87" "25" "0.88" "10" "5000000" "0.88" "3.48" "0.01"
"700685" "鈺創群益29購02" "0.55" "+0.01" "0.46" "0.55" "0.46" "0.51" "20000" "10100" "2" "0.53" "25" "0.55" "10" "5000000" "0.55" "1.56" "0.01"
"700686" "優群群益2A購01" "0.80" "+0.01" "0.77" "0.80" "0.77" "0.77" "48000" "37050" "2" "0.87" "25" "0.90" "10" "5000000" "0.80" "1.80" "0.01"
"700687" "譜瑞群益2A購03" " ---" "--- " "---" "---" "---" "0.47" "0" "0" "0" "0.14" "65" "0.00" "0" "5000000" "0.41" "1.49" "0.01"
"700688" "譜瑞兆豐31購01" "0.54" "+0.04" "0.54" "0.54" "0.54" "0.54" "15000" "8100" "1" "0.51" "10" "0.53" "10" "5000000" "0.54" "1.08" "0.01"
"700689" "世界永豐2A購01" "0.54" "+0.01" "0.54" "0.54" "0.54" "0.54" "5000" "2700" "1" "0.53" "499" "0.54" "27" "5000000" "0.54" "1.13" "0.01"
"700690" "台半永豐31購01" " ---" "--- " "---" "---" "---" "0.47" "0" "0" "0" "0.40" "499" "0.41" "200" "5000000" "0.41" "0.86" "0.01"
"700691" "弘塑永豐2B購01" "1.81" "-0.09 " "1.88" "1.88" "1.81" "1.82" "222000" "404170" "8" "1.85" "499" "1.86" "66" "5000000" "1.81" "2.84" "0.78"
"700692" "由田永豐2A購01" " ---" "--- " "---" "---" "---" "0.64" "0" "0" "0" "0.43" "200" "0.44" "200" "5000000" "0.44" "1.46" "0.01"
"700693" "晶呈永豐2B購01" "0.61" "+0.03" "0.53" "0.61" "0.53" "0.57" "655000" "373530" "8" "0.60" "499" "0.61" "75" "5000000" "0.61" "1.06" "0.16"
"700694" "優群永豐2A購01" "0.59" "+0.04" "0.55" "0.59" "0.55" "0.57" "261000" "147530" "5" "0.58" "499" "0.59" "200" "5000000" "0.59" "1.08" "0.09"
"700695" "中美晶國票2A購02" "0.57" "-0.01 " "0.58" "0.58" "0.57" "0.58" "20000" "11500" "2" "0.58" "25" "0.60" "10" "5000000" "0.57" "1.29" "0.01"
"700696" "六角國票2A購04" " ---" "--- " "---" "---" "---" "1.34" "0" "0" "0" "1.43" "25" "1.44" "10" "5000000" "1.43" "2.99" "0.01"
"700697" "世界國票2A購01" "1.22" "0.00 " "1.22" "1.22" "1.22" "1.22" "8000" "9760" "1" "1.21" "25" "1.22" "2" "5000000" "1.22" "3.92" "0.01"
"700698" "弘塑國票2A購01" " ---" "--- " "---" "---" "---" "2.88" "0" "0" "0" "3.31" "25" "3.32" "10" "5000000" "3.31" "4.79" "1.83"
"700699" "合一國票2A購05" "1.22" "-0.26 " "1.26" "1.26" "1.20" "1.22" "470000" "572710" "10" "1.21" "25" "1.22" "10" "5000000" "1.22" "2.10" "0.34"
"700700" "宜鼎國票2A購02" " ---" "--- " "---" "---" "---" "2.09" "0" "0" "0" "2.54" "25" "2.58" "10" "5000000" "2.54" "6.60" "0.01"
"700701" "茂迪國票2A購02" "1.56" "+0.03" "1.56" "1.56" "1.56" "1.56" "6000" "9360" "1" "1.58" "25" "1.59" "10" "5000000" "1.56" "3.39" "0.01"
"700702" "家登國票2C購01" " ---" "--- " "---" "---" "---" "1.28" "0" "0" "0" "1.01" "25" "1.02" "10" "5000000" "1.02" "2.36" "0.01"
"700703" "勝品國票2A購01" " ---" "--- " "---" "---" "---" "0.00" "0" "0" "0" "0.49" "25" "0.50" "10" "5000000" "0.49" "1.11" "0.01"
"700704" "台半元大29購08" " ---" "--- " "---" "---" "---" "1.05" "0" "0" "0" "0.37" "499" "0.38" "10" "5000000" "0.38" "1.38" "0.01"
"700705" "宜鼎元大29購02" "2.65" "+0.37" "2.52" "2.65" "2.52" "2.55" "15000" "38290" "3" "2.64" "350" "2.67" "10" "5000000" "2.65" "5.05" "0.25"
"700706" "胡連元大29購03" " ---" "--- " "---" "---" "---" "0.42" "0" "0" "0" "0.40" "499" "0.41" "10" "5000000" "0.41" "3.02" "0.01"
"700707" "榮剛元大2A購05" "2.15" "-0.10 " "2.15" "2.15" "2.15" "2.15" "1000" "2150" "1" "2.27" "350" "2.30" "10" "5000000" "2.15" "5.90" "0.01"
"700708" "廣運元大29購02" "1.70" "-0.15 " "1.61" "1.70" "1.61" "1.66" "190000" "316100" "3" "1.70" "450" "1.73" "10" "5000000" "1.70" "2.98" "0.42"
"700709" "環球晶元大29購06" "1.22" "-0.07 " "1.25" "1.27" "1.20" "1.23" "107000" "131690" "10" "1.21" "499" "1.23" "10" "5000000" "1.22" "3.61" "0.01"
"700710" "台半群益29購03" "0.52" "+0.01" "0.50" "0.52" "0.50" "0.50" "415000" "207520" "7" "0.50" "25" "0.51" "10" "5000000" "0.52" "1.24" "0.01"
"700711" "合一群益29購03" "0.58" "-0.14 " "0.60" "0.62" "0.58" "0.60" "15000" "9000" "3" "0.56" "25" "0.57" "10" "5000000" "0.58" "1.19" "0.01"
"700712" "良維群益29購01" " ---" "--- " "---" "---" "---" "0.48" "0" "0" "0" "0.30" "25" "0.33" "10" "5000000" "0.30" "1.91" "0.01"
"700713" "佳邦群益29購01" " ---" "--- " "---" "---" "---" "1.42" "0" "0" "0" "0.06" "499" "0.00" "0" "5000000" "0.96" "3.95" "0.01"
"700714" "宜特群益2A購01" " ---" "--- " "---" "---" "---" "0.58" "0" "0" "0" "0.57" "25" "0.58" "10" "5000000" "0.58" "1.13" "0.03"
"700715" "昇佳電群益2B購01" " ---" "--- " "---" "---" "---" "0.41" "0" "0" "0" "0.39" "25" "0.44" "10" "5000000" "0.41" "1.10" "0.01"
"700716" "欣銓群益29購01" " ---" "--- " "---" "---" "---" "0.43" "0" "0" "0" "0.39" "25" "0.41" "10" "5000000" "0.41" "5.70" "0.01"
"700717" "金益鼎群益29購01" "1.69" "+0.05" "1.67" "1.69" "1.67" "1.67" "275000" "459750" "2" "1.69" "25" "1.72" "10" "5000000" "1.69" "2.92" "0.46"
"700718" "智崴群益2A購02" "0.58" "0.00 " "0.57" "0.58" "0.57" "0.57" "52000" "29740" "2" "0.58" "25" "0.63" "10" "5000000" "0.58" "1.73" "0.01"
"700719" "鈊象群益29購04" "1.46" "+0.06" "1.46" "1.46" "1.46" "1.46" "20000" "29200" "2" "1.47" "25" "1.49" "10" "5000000" "1.46" "5.15" "0.01"
"700720" "廣積群益29購01" "0.39" "0.00 " "0.39" "0.39" "0.39" "0.39" "40000" "15600" "1" "0.39" "25" "0.40" "10" "5000000" "0.39" "1.03" "0.01"
"700721" "譜瑞群益2A購04" " ---" "--- " "---" "---" "---" "0.43" "0" "0" "0" "0.00" "0" "0.41" "100" "5000000" "0.39" "1.29" "0.01"
"700722" "M31統一32購01" " ---" "--- " "---" "---" "---" "0.71" "0" "0" "0" "0.71" "10" "0.72" "10" "5000000" "0.71" "1.08" "0.34"
"700723" "元太統一2B購03" "0.79" "+0.02" "0.79" "0.79" "0.79" "0.79" "105000" "82950" "2" "0.80" "10" "0.81" "10" "5000000" "0.79" "1.17" "0.41"
"700724" "宜鼎統一2B購01" "0.94" "+0.14" "0.80" "0.94" "0.80" "0.87" "940000" "814910" "20" "0.92" "10" "0.93" "10" "5000000" "0.94" "1.52" "0.36"
"700725" "耕興富邦31購01" " ---" "--- " "---" "---" "---" "0.67" "0" "0" "0" "0.51" "10" "0.53" "10" "10000000" "0.51" "1.24" "0.01"
"700726" "譜瑞富邦31購01" " ---" "--- " "---" "---" "---" "0.38" "0" "0" "0" "0.38" "10" "0.39" "10" "10000000" "0.38" "0.83" "0.01"
"700727" "中天凱基29購06" "1.03" "-0.09 " "1.01" "1.03" "0.97" "1.02" "23000" "23410" "3" "1.00" "100" "1.01" "50" "5000000" "1.03" "2.09" "0.01"
"700728" "元太凱基2A購10" "1.43" "+0.11" "1.30" "1.43" "1.30" "1.34" "76000" "102050" "3" "1.43" "100" "1.44" "50" "5000000" "1.43" "2.95" "0.01"
"700729" "六角凱基29購02" "1.30" "+0.01" "1.36" "1.36" "1.30" "1.30" "259000" "337700" "7" "1.46" "100" "1.47" "50" "5000000" "1.30" "2.61" "0.01"
"700730" "台半凱基29購03" " ---" "--- " "---" "---" "---" "0.28" "0" "0" "0" "0.22" "100" "0.23" "100" "5000000" "0.23" "1.32" "0.01"
"700731" "宏捷科凱基2B購02" "1.03" "-0.03 " "0.99" "1.03" "0.99" "1.00" "58000" "57820" "3" "1.04" "100" "1.05" "50" "5000000" "1.03" "3.40" "0.01"
"700732" "茂迪凱基2B購02" "1.56" "+0.45" "1.00" "1.56" "1.00" "1.43" "10000" "14340" "4" "1.50" "100" "1.54" "50" "5000000" "1.56" "4.05" "0.01"
"700733" "家登凱基29購04" "0.74" "-0.08 " "0.79" "0.79" "0.66" "0.72" "2223000" "1607670" "21" "0.73" "100" "0.74" "48" "5000000" "0.74" "3.21" "0.01"
"700734" "勝品凱基29購02" " ---" "--- " "---" "---" "---" "0.36" "0" "0" "0" "0.21" "100" "0.31" "10" "5000000" "0.25" "0.75" "0.01"
"700735" "鈊象凱基29購06" "1.17" "+0.04" "1.10" "1.18" "1.10" "1.14" "349000" "397760" "16" "1.17" "100" "1.18" "50" "5000000" "1.17" "2.29" "0.05"
"700736" "緯軟凱基29購03" " ---" "--- " "---" "---" "---" "0.78" "0" "0" "0" "0.72" "100" "0.74" "50" "5000000" "0.74" "1.58" "0.01"
"700737" "優群凱基29購01" " ---" "--- " "---" "---" "---" "0.36" "0" "0" "0" "0.38" "100" "0.39" "100" "5000000" "0.38" "1.03" "0.01"
"700738" "優群凱基2A購01" "0.52" "-0.05 " "0.51" "0.52" "0.51" "0.52" "108000" "55640" "3" "0.54" "100" "0.55" "100" "5000000" "0.52" "1.72" "0.01"
"700739" "環球晶凱基29購05" " ---" "--- " "---" "---" "---" "0.51" "0" "0" "0" "0.38" "100" "0.42" "100" "5000000" "0.41" "3.17" "0.01"
"700740" "環球晶凱基29購06" "0.62" "-0.04 " "0.64" "0.64" "0.62" "0.63" "83000" "52660" "4" "0.62" "97" "0.67" "100" "5000000" "0.62" "2.00" "0.01"
"700741" "穩懋凱基2A購03" "0.93" "-0.01 " "0.95" "0.95" "0.93" "0.94" "218000" "204420" "3" "0.94" "100" "0.95" "50" "5000000" "0.93" "1.78" "0.08"
"700742" "台半中信29購02" " ---" "--- " "---" "---" "---" "0.38" "0" "0" "0" "0.26" "10" "0.27" "10" "5000000" "0.27" "1.63" "0.01"
"700743" "家登國泰2B購01" "1.22" "-0.16 " "1.25" "1.25" "1.22" "1.22" "33000" "40350" "2" "1.28" "499" "1.29" "30" "5000000" "1.22" "2.72" "0.01"
"700744" "長聖元富29購02" "1.59" "+0.03" "1.59" "1.60" "1.59" "1.59" "150000" "239190" "3" "1.56" "25" "1.58" "25" "5000000" "1.59" "2.66" "0.52"
"700745" "長聖元富2C購01" "2.75" "-0.05 " "2.94" "2.94" "2.75" "2.86" "69000" "197650" "3" "2.77" "25" "2.80" "25" "5000000" "2.75" "4.90" "0.60"
"700746" "碩禾元富2C購01" " ---" "--- " "---" "---" "---" "0.66" "0" "0" "0" "0.45" "25" "0.47" "25" "5000000" "0.47" "1.47" "0.01"
"700747" "碩禾元富2C購02" "0.71" "+0.01" "0.71" "0.71" "0.71" "0.71" "10000" "7100" "1" "0.69" "25" "0.71" "25" "5000000" "0.71" "1.61" "0.01"
"700748" "穩懋元富2C購01" " ---" "--- " "---" "---" "---" "1.39" "0" "0" "0" "1.32" "25" "1.35" "25" "5000000" "1.35" "2.90" "0.01"
"700749" "長聖國票2A購01" "1.70" "-0.09 " "2.10" "2.10" "1.70" "1.91" "37000" "70800" "7" "1.76" "25" "1.81" "10" "5000000" "1.70" "3.20" "0.20"
"700750" "台半兆豐2C購01" " ---" "--- " "---" "---" "---" "0.35" "0" "0" "0" "0.33" "10" "0.34" "10" "5000000" "0.34" "0.93" "0.01"
"700751" "鈊象兆豐31購01" "0.98" "+0.04" "0.94" "0.98" "0.94" "0.95" "29000" "27660" "4" "0.97" "10" "0.99" "10" "5000000" "0.98" "1.98" "0.01"
"700752" "千附精永豐29購01" " ---" "--- " "---" "---" "---" "5.20" "0" "0" "0" "3.44" "499" "3.51" "10" "5000000" "3.44" "4.80" "2.08"
"700753" "台燿永豐2C購01" "0.78" "-0.02 " "0.65" "0.78" "0.65" "0.68" "13000" "8840" "2" "0.79" "499" "0.80" "75" "5000000" "0.78" "1.89" "0.01"
"700754" "弘塑永豐2A購02" "1.19" "-0.07 " "1.24" "1.24" "1.15" "1.17" "531000" "622220" "18" "1.19" "499" "1.20" "66" "5000000" "1.19" "2.15" "0.23"
"700755" "長聖永豐2B購01" "1.71" "-0.03 " "1.89" "2.01" "1.64" "1.73" "91000" "157630" "8" "1.68" "49" "1.70" "124" "5000000" "1.71" "3.49" "0.01"
"700756" "長聖永豐2C購01" "1.48" "+0.03" "1.61" "1.70" "1.42" "1.50" "456000" "686200" "21" "1.46" "49" "1.47" "50" "5000000" "1.48" "2.42" "0.54"
"700757" "家登永豐2C購01" " ---" "--- " "---" "---" "---" "0.56" "0" "0" "0" "0.57" "499" "0.58" "95" "5000000" "0.58" "1.04" "0.12"
"700758" "神盾永豐29購01" "0.54" "+0.04" "0.54" "0.54" "0.54" "0.54" "1000" "540" "1" "0.53" "499" "0.54" "40" "5000000" "0.54" "2.01" "0.01"
"700759" "智擎永豐2C購01" " ---" "--- " "---" "---" "---" "0.68" "0" "0" "0" "0.62" "499" "0.63" "200" "5000000" "0.63" "1.09" "0.16"
"700760" "鈊象永豐2B購02" "0.94" "+0.06" "0.88" "0.94" "0.88" "0.90" "225000" "202910" "5" "0.93" "200" "0.94" "200" "5000000" "0.94" "2.28" "0.01"
"700761" "碩禾永豐2A購01" " ---" "--- " "---" "---" "---" "0.26" "0" "0" "0" "0.25" "499" "0.26" "200" "5000000" "0.25" "0.87" "0.01"
"700762" "長聖統一2C購01" "0.74" "0.00 " "0.80" "0.80" "0.74" "0.74" "132000" "97800" "3" "0.72" "10" "0.73" "10" "5000000" "0.74" "1.04" "0.44"
"700763" "鈊象統一29購01" "0.78" "+0.02" "0.73" "0.78" "0.73" "0.76" "182000" "139070" "4" "0.77" "10" "0.78" "10" "5000000" "0.78" "1.45" "0.11"
"700764" "穩懋統一2A購04" " ---" "--- " "---" "---" "---" "0.52" "0" "0" "0" "0.49" "10" "0.50" "10" "5000000" "0.50" "1.01" "0.01"
"700765" "穩懋統一2B購03" "0.56" "-0.06 " "0.54" "0.56" "0.54" "0.55" "25000" "13800" "2" "0.54" "10" "0.55" "10" "5000000" "0.56" "1.10" "0.02"
"700766" "譜瑞統一2C購02" " ---" "--- " "---" "---" "---" "0.52" "0" "0" "0" "0.41" "10" "0.42" "10" "5000000" "0.42" "0.69" "0.15"
"700767" "譜瑞統一31購01" "0.37" "0.00 " "0.37" "0.37" "0.37" "0.37" "80000" "29600" "2" "0.36" "50" "0.37" "40" "5000000" "0.37" "0.64" "0.10"
"700768" "同致元大29購02" " ---" "--- " "---" "---" "---" "0.74" "0" "0" "0" "0.37" "499" "0.38" "10" "5000000" "0.37" "1.51" "0.01"
"700769" "同致元大2B購02" " ---" "--- " "---" "---" "---" "0.50" "0" "0" "0" "0.50" "499" "0.51" "10" "5000000" "0.50" "1.64" "0.01"
"700770" "宜鼎元大29購03" "2.04" "+0.14" "1.85" "2.04" "1.85" "1.99" "37000" "73580" "2" "2.19" "400" "2.22" "10" "5000000" "2.04" "5.80" "0.01"
"700771" "欣銓元大29購07" " ---" "--- " "---" "---" "---" "0.85" "0" "0" "0" "0.81" "25" "0.83" "10" "5000000" "0.83" "2.34" "0.01"
"700772" "智擎元大2B購01" "0.54" "-0.03 " "0.54" "0.54" "0.54" "0.54" "27000" "14580" "1" "0.54" "499" "0.55" "10" "5000000" "0.54" "1.05" "0.03"
"700773" "華祺元大29購02" " ---" "--- " "---" "---" "---" "0.71" "0" "0" "0" "0.48" "499" "0.51" "10" "5000000" "0.48" "1.10" "0.01"
"700774" "華祺元大2B購01" " ---" "--- " "---" "---" "---" "0.73" "0" "0" "0" "0.51" "499" "0.55" "10" "5000000" "0.52" "1.17" "0.01"
"700775" "越峰元大29購02" "2.12" "+0.08" "1.96" "2.12" "1.96" "2.04" "10000" "20400" "2" "2.07" "350" "2.09" "10" "5000000" "2.12" "4.17" "0.07"
"700776" "廣明元大29購04" " ---" "--- " "---" "---" "---" "1.19" "0" "0" "0" "1.33" "499" "1.35" "10" "5000000" "1.33" "2.85" "0.01"
"700777" "緯軟元大29購05" "0.73" "+0.01" "0.73" "0.73" "0.73" "0.73" "15000" "10950" "1" "0.76" "1" "0.78" "10" "5042000" "0.73" "1.46" "0.01"
"700778" "環球晶元大29購07" " ---" "--- " "---" "---" "---" "0.00" "0" "0" "0" "0.49" "499" "0.50" "10" "5000000" "0.50" "2.98" "0.01"
"700779" "環球晶元大29購08" " ---" "--- " "---" "---" "---" "0.00" "0" "0" "0" "0.52" "499" "0.53" "10" "5000000" "0.53" "2.83" "0.01"
"700780" "環球晶元大2B購01" " ---" "--- " "---" "---" "---" "0.98" "0" "0" "0" "0.79" "499" "0.80" "10" "5000000" "0.80" "2.64" "0.01"
"700781" "譜瑞元大29購07" " ---" "--- " "---" "---" "---" "0.45" "0" "0" "0" "0.21" "499" "0.22" "10" "5000000" "0.22" "1.03" "0.01"
"700782" "寶雅元大29購03" " ---" "--- " "---" "---" "---" "1.49" "0" "0" "0" "1.49" "499" "1.51" "10" "5000000" "1.49" "2.49" "0.49"
