"112年04月07日 三大法人買賣超日報"
"證券代號" "證券名稱" "外陸資買進股數(不含外資自營商)" "外陸資賣出股數(不含外資自營商)" "外陸資買賣超股數(不含外資自營商)" "外資自營商買進股數" "外資自營商賣出股數" "外資自營商買賣超股數" "投信買進股數" "投信賣出股數" "投信買賣超股數" "自營商買賣超股數" "自營商買進股數(自行買賣)" "自營商賣出股數(自行買賣)" "自營商買賣超股數(自行買賣)" "自營商買進股數(避險)" "自營商賣出股數(避險)" "自營商買賣超股數(避險)" "三大法人買賣超股數"
"2344" "華邦電          " "21913000" "8768009" "13144991" "0" "0" "0" "4582000" "163000" "4419000" "2176717" "1010001" "46000" "964001" "1329716" "117000" "1212716" "19740708"
"2883" "開發金          " "21678500" "3843000" "17835500" "0" "0" "0" "291769" "0" "291769" "64000" "110000" "181000" "-71000" "211000" "76000" "135000" "18191269"
"2882" "國泰金          " "13518832" "3395000" "10123832" "0" "0" "0" "117534" "9000" "108534" "-97699" "71997" "111000" "-39003" "43304" "102000" "-58696" "10134667"
"2888" "新光金          " "11575000" "2778000" "8797000" "0" "0" "0" "201546" "10000" "191546" "749000" "875000" "0" "875000" "6000" "132000" "-126000" "9737546"
"2324" "仁寶            " "14516000" "6626000" "7890000" "0" "0" "0" "2000" "0" "2000" "692173" "628997" "7000" "621997" "81176" "11000" "70176" "8584173"
"2603" "長榮            " "9505499" "2185300" "7320199" "0" "0" "0" "6000" "111000" "-105000" "1217281" "776997" "240000" "536997" "730284" "50000" "680284" "8432480"
"2408" "南亞科          " "12425000" "6102500" "6322500" "0" "0" "0" "2100000" "55000" "2045000" "57192" "397000" "255000" "142000" "123192" "208000" "-84808" "8424692"
"2609" "陽明            " "11975400" "5757020" "6218380" "0" "0" "0" "12000" "274000" "-262000" "2180545" "1553000" "242000" "1311000" "884545" "15000" "869545" "8136925"
"1519" "華城            " "9837050" "4765000" "5072050" "0" "0" "0" "110000" "1000" "109000" "-3703" "290299" "202002" "88297" "287000" "379000" "-92000" "5177347"
"2610" "華航            " "5180000" "759000" "4421000" "0" "0" "0" "5000" "0" "5000" "236575" "118000" "22000" "96000" "170586" "30011" "140575" "4662575"
"2606" "裕民            " "4345082" "1786000" "2559082" "0" "0" "0" "931000" "125000" "806000" "462446" "275446" "54000" "221446" "484000" "243000" "241000" "3827528"
"2206" "三陽工業        " "4449000" "755000" "3694000" "0" "0" "0" "0" "1000" "-1000" "133664" "20" "170" "-150" "178814" "45000" "133814" "3826664"
"2337" "旺宏            " "5343000" "1755000" "3588000" "0" "0" "0" "121000" "348000" "-227000" "161577" "63000" "15000" "48000" "145577" "32000" "113577" "3522577"
