"111年09月21日 三大法人買賣超日報"
"證券代號" "證券名稱" "外陸資買進股數(不含外資自營商)" "外陸資賣出股數(不含外資自營商)" "外陸資買賣超股數(不含外資自營商)" "外資自營商買進股數" "外資自營商賣出股數" "外資自營商買賣超股數" "投信買進股數" "投信賣出股數" "投信買賣超股數" "自營商買賣超股數" "自營商買進股數(自行買賣)" "自營商賣出股數(自行買賣)" "自營商買賣超股數(自行買賣)" "自營商買進股數(避險)" "自營商賣出股數(避險)" "自營商買賣超股數(避險)" "三大法人買賣超股數"
"2609" "陽明            " "25283050" "17699075" "7583975" "0" "0" "0" "3069000" "0" "3069000" "1541271" "1159061" "175790" "983271" "1087000" "529000" "558000" "12194246"
"2498" "宏達電          " "14700040" "6594300" "8105740" "0" "0" "0" "130000" "0" "130000" "756684" "70000" "528000" "-458000" "1418658" "203974" "1214684" "8992424"
"2615" "萬海            " "17240573" "9255250" "7985323" "0" "0" "0" "19000" "0" "19000" "-126550" "431590" "509000" "-77410" "870400" "919540" "-49140" "7877773"
"2618" "長榮航          " "21220100" "14626232" "6593868" "0" "0" "0" "4602000" "0" "4602000" "-3405060" "241000" "912000" "-671000" "389000" "3123060" "-2734060" "7790808"
"2834" "臺企銀          " "16782400" "8400286" "8382114" "0" "0" "0" "0" "0" "0" "-2115775" "4000" "1740000" "-1736000" "97000" "476775" "-379775" "6266339"
"2409" "友達            " "16746550" "65035365" "-48288815" "0" "0" "0" "12193000" "10946000" "1247000" "52991350" "46428000" "1382000" "45046000" "10409350" "2464000" "7945350" "5949535"
"2637" "慧洋-KY         " "10880000" "5778000" "5102000" "0" "0" "0" "0" "0" "0" "291209" "12156" "63167" "-51011" "458000" "115780" "342220" "5393209"
"2206" "三陽工業        " "7149000" "1931000" "5218000" "0" "0" "0" "114000" "0" "114000" "-39678" "15683" "55361" "-39678" "0" "0" "0" "5292322"
"2892" "第一金          " "11638051" "6470200" "5167851" "0" "0" "0" "1006000" "412080" "593920" "-545049" "3000" "894000" "-891000" "351000" "5049" "345951" "5216722"
"2606" "裕民            " "8093000" "4329999" "3763001" "0" "0" "0" "0" "0" "0" "263767" "172169" "223402" "-51233" "412000" "97000" "315000" "4026768"
"2105" "正新            " "6020000" "2802238" "3217762" "0" "0" "0" "1689000" "0" "1689000" "-917313" "112094" "329000" "-216906" "38000" "738407" "-700407" "3989449"
"2885" "元大金          " "10878259" "7015777" "3862482" "0" "0" "0" "427000" "0" "427000" "-1007000" "66000" "984000" "-918000" "14000" "103000" "-89000" "3282482"
"2353" "宏碁            " "8842000" "8555100" "286900" "0" "0" "0" "417000" "0" "417000" "2326328" "2410000" "259000" "2151000" "181000" "5672" "175328" "3030228"
"3189" "景碩            " "5690000" "2456000" "3234000" "0" "0" "0" "0" "133000" "-133000" "-627994" "26000" "532000" "-506000" "25000" "146994" "-121994" "2473006"
"2368" "金像電          " "5296000" "5558700" "-262700" "0" "0" "0" "2854800" "0" "2854800" "-160975" "50000" "94000" "-44000" "291800" "408775" "-116975" "2431125"
"2867" "三商壽          " "5887000" "3245164" "2641836" "0" "0" "0" "0" "0" "0" "-569317" "0" "50000" "-50000" "7000" "526317" "-519317" "2072519"
"1712" "興農            " "3381000" "1579000" "1802000" "0" "0" "0" "50000" "0" "50000" "123956" "17525" "49569" "-32044" "166000" "10000" "156000" "1975956"
"4919" "新唐            " "2549000" "837300" "1711700" "0" "0" "0" "162000" "0" "162000" "-8375" "4000" "21000" "-17000" "82625" "74000" "8625" "1865325"
"2542" "興富發          " "4278000" "2529200" "1748800" "0" "0" "0" "34000" "0" "34000" "57000" "483000" "394000" "89000" "5000" "37000" "-32000" "1839800"
"1802" "台玻            " "3309000" "1319000" "1990000" "0" "0" "0" "0" "0" "0" "-160145" "6000" "157000" "-151000" "0" "9145" "-9145" "1829855"
"2915" "潤泰全          " "2482000" "660640" "1821360" "0" "0" "0" "6000" "0" "6000" "-6000" "0" "65000" "-65000" "60000" "1000" "59000" "1821360"
"6770" "力積電          " "12705000" "11114200" "1590800" "0" "0" "0" "7000" "0" "7000" "212236" "210000" "256008" "-46008" "321000" "62756" "258244" "1810036"
"1444" "力麗            " "3584000" "2056000" "1528000" "0" "0" "0" "0" "0" "0" "161645" "1001" "54356" "-53355" "218000" "3000" "215000" "1689645"
"2388" "威盛            " "3144000" "1601348" "1542652" "0" "0" "0" "0" "0" "0" "-201980" "105151" "266497" "-161346" "34101" "74735" "-40634" "1340672"
"2886" "兆豐金          " "9329363" "7813588" "1515775" "0" "0" "0" "363000" "41450" "321550" "-602840" "169000" "932774" "-763774" "316000" "155066" "160934" "1234485"
"2337" "旺宏            " "3775000" "2767381" "1007619" "0" "0" "0" "8000" "0" "8000" "132299" "224000" "214751" "9249" "268964" "145914" "123050" "1147918"
"3454" "晶睿            " "2471000" "1595000" "876000" "0" "0" "0" "239000" "0" "239000" "-1592" "0" "0" "0" "2103" "3695" "-1592" "1113408"
"9933" "中鼎            " "1465000" "423000" "1042000" "0" "0" "0" "87000" "0" "87000" "-35000" "0" "35000" "-35000" "0" "0" "0" "1094000"
"2474" "可成            " "2572995" "1586916" "986079" "0" "0" "0" "100000" "0" "100000" "-19059" "44067" "46000" "-1933" "50336" "67462" "-17126" "1067020"
"1102" "亞泥            " "5880000" "10396776" "-4516776" "0" "0" "0" "4657000" "0" "4657000" "885861" "172000" "277139" "-105139" "998000" "7000" "991000" "1026085"
"1308" "亞聚            " "1537000" "568040" "968960" "0" "0" "0" "1000" "0" "1000" "34041" "0" "27000" "-27000" "75041" "14000" "61041" "1004001"
"6133" "金橋            " "2773000" "1815000" "958000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "958000"
"2731" "雄獅            " "1400000" "786100" "613900" "0" "0" "0" "244000" "0" "244000" "13000" "13000" "0" "13000" "0" "0" "0" "870900"
"3711" "日月光投控      " "5353705" "4348557" "1005148" "0" "0" "0" "16000" "9000" "7000" "-152312" "60003" "297315" "-237312" "118000" "33000" "85000" "859836"
"2845" "遠東銀          " "1987125" "1696387" "290738" "0" "0" "0" "0" "0" "0" "419000" "0" "13000" "-13000" "818000" "386000" "432000" "709738"
"2633" "台灣高鐵        " "2573000" "1859561" "713439" "0" "0" "0" "0" "0" "0" "-8853" "45000" "133853" "-88853" "152000" "72000" "80000" "704586"
"2360" "致茂            " "2767343" "1902701" "864642" "0" "0" "0" "1000" "42000" "-41000" "-141559" "25000" "153559" "-128559" "9000" "22000" "-13000" "682083"
"1337" "再生-KY         " "920700" "281000" "639700" "0" "0" "0" "0" "0" "0" "301" "301" "0" "301" "0" "0" "0" "640001"
"2605" "新興            " "2521000" "1803000" "718000" "0" "0" "0" "0" "0" "0" "-79276" "83001" "551277" "-468276" "407000" "18000" "389000" "638724"
