111年04月11日 三大法人日交易資訊(含普通股、鉅額、零股、綜合帳戶之投信買賣成交量)依股票代碼排序
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "33" "536000" "-535967" "0" "0" "0" "33" "536000" "-535967" "0" "0" "0" "0" "0" "0" "270000" "1150000" "-880000" "270000" "1150000" "-880000" "-1415967"
"00687B" "國泰20年美債" "1000" "74000" "-73000" "0" "0" "0" "1000" "74000" "-73000" "0" "0" "0" "0" "0" "0" "89000" "56000" "33000" "89000" "56000" "33000" "-40000"
"00694B" "富邦美債1-3" "5000" "0" "5000" "0" "0" "0" "5000" "0" "5000" "0" "0" "0" "0" "0" "0" "144000" "100000" "44000" "144000" "100000" "44000" "49000"
"00695B" "富邦美債7-10" "21000" "0" "21000" "0" "0" "0" "21000" "0" "21000" "0" "0" "0" "0" "0" "0" "100000" "103000" "-3000" "100000" "103000" "-3000" "18000"
"00696B" "富邦美債20年" "1000" "28000" "-27000" "0" "0" "0" "1000" "28000" "-27000" "0" "0" "0" "0" "0" "0" "6000" "104000" "-98000" "6000" "104000" "-98000" "-125000"
"00697B" "元大美債7-10" "0" "6000" "-6000" "0" "0" "0" "0" "6000" "-6000" "0" "0" "0" "0" "0" "0" "103000" "107321" "-4321" "103000" "107321" "-4321" "-10321"
"00718B" "富邦中國政策債" "10000" "1000" "9000" "0" "0" "0" "10000" "1000" "9000" "0" "0" "0" "0" "0" "0" "134140" "1000" "133140" "134140" "1000" "133140" "142140"
"00719B" "元大美債1-3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "122065" "110475" "11590" "122065" "110475" "11590" "11590"
"00720B" "元大投資級公司債" "0" "137000" "-137000" "0" "0" "0" "0" "137000" "-137000" "0" "0" "0" "0" "0" "0" "22000" "154000" "-132000" "22000" "154000" "-132000" "-269000"
"00721B" "元大中國債3-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "119000" "100000" "19000" "119000" "100000" "19000" "19000"
