"111年04月12日 三大法人買賣超日報"
"證券代號" "證券名稱" "外陸資買進股數(不含外資自營商)" "外陸資賣出股數(不含外資自營商)" "外陸資買賣超股數(不含外資自營商)" "外資自營商買進股數" "外資自營商賣出股數" "外資自營商買賣超股數" "投信買進股數" "投信賣出股數" "投信買賣超股數" "自營商買賣超股數" "自營商買進股數(自行買賣)" "自營商賣出股數(自行買賣)" "自營商買賣超股數(自行買賣)" "自營商買進股數(避險)" "自營商賣出股數(避險)" "自營商買賣超股數(避險)" "三大法人買賣超股數"
"2891" "中信金          " "38056168" "11715000" "26341168" "0" "0" "0" "8283000" "0" "8283000" "-226727" "208852" "93579" "115273" "342000" "684000" "-342000" "34397441"
"2610" "華航            " "48832005" "21900260" "26931745" "0" "0" "0" "0" "871000" "-871000" "3379317" "1948000" "3107000" "-1159000" "5515019" "976702" "4538317" "29440062"
"2618" "長榮航          " "55927052" "38369882" "17557170" "0" "0" "0" "6699000" "0" "6699000" "3868928" "3711997" "2320586" "1391411" "4670082" "2192565" "2477517" "28125098"
"1605" "華新            " "30368658" "7059000" "23309658" "0" "0" "0" "8000" "0" "8000" "4491460" "1162721" "171000" "991721" "3579739" "80000" "3499739" "27809118"
"2409" "友達            " "35257559" "16268893" "18988666" "0" "0" "0" "892000" "1041000" "-149000" "1953000" "344000" "384000" "-40000" "2254000" "261000" "1993000" "20792666"
"2887" "台新金          " "16488744" "6487456" "10001288" "0" "0" "0" "113000" "0" "113000" "288272" "187000" "226708" "-39708" "923000" "595020" "327980" "10402560"
"2002" "中鋼            " "18975545" "12980000" "5995545" "0" "0" "0" "1547000" "0" "1547000" "2189166" "658392" "13000" "645392" "1673774" "130000" "1543774" "9731711"
"6443" "元晶            " "21999800" "14050255" "7949545" "0" "0" "0" "2176000" "0" "2176000" "-531723" "327277" "1445000" "-1117723" "1465000" "879000" "586000" "9593822"
"2886" "兆豐金          " "8581549" "4280200" "4301349" "0" "0" "0" "2021000" "0" "2021000" "883517" "44000" "63324" "-19324" "966000" "63159" "902841" "7205866"
"2504" "國產            " "7579000" "1021000" "6558000" "0" "0" "0" "0" "0" "0" "230677" "63048" "2511" "60537" "342000" "171860" "170140" "6788677"
"2884" "玉山金          " "22295226" "16386479" "5908747" "0" "0" "0" "1420000" "0" "1420000" "-614613" "21000" "187613" "-166613" "246000" "694000" "-448000" "6714134"
"2801" "彰銀            " "12878715" "7277000" "5601715" "0" "0" "0" "68000" "0" "68000" "129000" "82000" "14000" "68000" "61000" "0" "61000" "5798715"
"1101" "台泥            " "9515854" "4053591" "5462263" "0" "0" "0" "222000" "742000" "-520000" "555087" "816000" "1196264" "-380264" "987000" "51649" "935351" "5497350"
"3481" "群創            " "45762226" "43370127" "2392099" "0" "0" "0" "614000" "436000" "178000" "2645091" "711000" "575909" "135091" "2930000" "420000" "2510000" "5215190"
"2027" "大成鋼          " "9791019" "4227044" "5563975" "0" "0" "0" "0" "0" "0" "-689000" "307250" "314250" "-7000" "249000" "931000" "-682000" "4874975"
"2883" "開發金          " "17274191" "14137414" "3136777" "0" "0" "0" "1148000" "0" "1148000" "-78797" "106000" "13620" "92380" "1077000" "1248177" "-171177" "4205980"
"6477" "安集            " "6939100" "4078300" "2860800" "0" "0" "0" "110000" "0" "110000" "325564" "35000" "77000" "-42000" "664564" "297000" "367564" "3296364"
"5880" "合庫金          " "7871902" "4997000" "2874902" "0" "0" "0" "434000" "0" "434000" "-19760" "138000" "241760" "-103760" "91000" "7000" "84000" "3289142"
"2882" "國泰金          " "9821502" "5626192" "4195310" "0" "0" "0" "174000" "730000" "-556000" "-364959" "22000" "445232" "-423232" "105000" "46727" "58273" "3274351"
"9958" "世紀鋼          " "2795700" "443000" "2352700" "0" "0" "0" "757000" "0" "757000" "152521" "80010" "38000" "42010" "204511" "94000" "110511" "3262221"
"2313" "華通            " "6007000" "3703103" "2303897" "0" "0" "0" "1847000" "52000" "1795000" "-1026798" "441000" "181859" "259141" "310000" "1595939" "-1285939" "3072099"
"4904" "遠傳            " "3856320" "1698000" "2158320" "0" "0" "0" "860000" "0" "860000" "20662" "2000" "1322" "678" "20000" "16" "19984" "3038982"
"2880" "華南金          " "4846635" "2393389" "2453246" "0" "0" "0" "507000" "0" "507000" "-299673" "2000" "16673" "-14673" "89000" "374000" "-285000" "2660573"
"2634" "漢翔            " "2878000" "223000" "2655000" "0" "0" "0" "0" "0" "0" "-235" "765" "1000" "-235" "0" "0" "0" "2654765"
"2498" "宏達電          " "4155300" "1911000" "2244300" "0" "0" "0" "203000" "0" "203000" "152733" "64000" "32000" "32000" "151000" "30267" "120733" "2600033"
"2881" "富邦金          " "9981970" "7491633" "2490337" "0" "0" "0" "144000" "0" "144000" "-182270" "28000" "159000" "-131000" "105600" "156870" "-51270" "2452067"
"2356" "英業達          " "6209200" "5316000" "893200" "0" "0" "0" "439000" "146000" "293000" "1264330" "55000" "95000" "-40000" "1309330" "5000" "1304330" "2450530"
"2023" "燁輝            " "5338000" "2918259" "2419741" "0" "0" "0" "0" "0" "0" "-95638" "22001" "3000" "19001" "190361" "305000" "-114639" "2324103"
"2892" "第一金          " "6804959" "5388520" "1416439" "0" "0" "0" "997000" "0" "997000" "-413704" "8000" "426704" "-418704" "105000" "100000" "5000" "1999735"
"2069" "運錩            " "4105742" "2296000" "1809742" "0" "0" "0" "0" "0" "0" "1003" "2000" "997" "1003" "0" "0" "0" "1810745"
"2340" "台亞            " "3333110" "1637000" "1696110" "0" "0" "0" "0" "0" "0" "4192" "33000" "74000" "-41000" "97000" "51808" "45192" "1700302"
"2845" "遠東銀          " "3597407" "1731000" "1866407" "0" "0" "0" "0" "0" "0" "-168000" "7000" "175000" "-168000" "0" "0" "0" "1698407"
"1560" "中砂            " "2624000" "894000" "1730000" "0" "0" "0" "0" "0" "0" "-64448" "8366" "57814" "-49448" "95000" "110000" "-15000" "1665552"
"3189" "景碩            " "5135000" "3528767" "1606233" "0" "0" "0" "32000" "92000" "-60000" "71572" "119000" "82155" "36845" "83000" "48273" "34727" "1617805"
"5876" "上海商銀        " "1640979" "1072000" "568979" "0" "0" "0" "979000" "0" "979000" "50050" "38058" "10341" "27717" "29000" "6667" "22333" "1598029"
"3045" "台灣大          " "1612983" "530000" "1082983" "0" "0" "0" "371000" "0" "371000" "20000" "2000" "1000" "1000" "19000" "0" "19000" "1473983"
"2897" "王道銀行        " "4374300" "3043000" "1331300" "0" "0" "0" "0" "0" "0" "14361" "2000" "7639" "-5639" "20000" "0" "20000" "1345661"
"2436" "偉詮電          " "1903000" "416000" "1487000" "0" "0" "0" "0" "200000" "-200000" "-29272" "42000" "4000" "38000" "10006" "77278" "-67272" "1257728"
"2007" "燁興            " "1477000" "432000" "1045000" "0" "0" "0" "0" "0" "0" "208763" "157011" "248" "156763" "61000" "9000" "52000" "1253763"
"9933" "中鼎            " "2206775" "951000" "1255775" "0" "0" "0" "3000" "0" "3000" "-46000" "4000" "50000" "-46000" "0" "0" "0" "1212775"
"9802" "鈺齊-KY         " "1247109" "595010" "652099" "0" "0" "0" "465000" "0" "465000" "85804" "28000" "21371" "6629" "80187" "1012" "79175" "1202903"
"2497" "怡利電          " "3103000" "1959000" "1144000" "0" "0" "0" "45000" "0" "45000" "1262" "66757" "65495" "1262" "0" "0" "0" "1190262"
"1303" "南亞            " "4530542" "3579000" "951542" "0" "0" "0" "265000" "0" "265000" "-69504" "2000" "104180" "-102180" "55000" "22324" "32676" "1147038"
"2028" "威致            " "2514000" "1581000" "933000" "0" "0" "0" "0" "0" "0" "169000" "16000" "0" "16000" "163000" "10000" "153000" "1102000"
"2615" "萬海            " "8146791" "6980354" "1166437" "0" "0" "0" "79000" "121000" "-42000" "-42047" "44000" "34000" "10000" "102392" "154439" "-52047" "1082390"
"2031" "新光鋼          " "1955568" "1253150" "702418" "0" "0" "0" "618000" "226000" "392000" "-24064" "24000" "99097" "-75097" "93133" "42100" "51033" "1070354"
"3682" "亞太電          " "2860000" "1834000" "1026000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1026000"
"3703" "欣陸            " "1134000" "114000" "1020000" "0" "0" "0" "0" "0" "0" "3001" "3001" "0" "3001" "0" "0" "0" "1023001"
"2017" "官田鋼          " "1399000" "425306" "973694" "0" "0" "0" "0" "0" "0" "-2000" "0" "0" "0" "0" "2000" "-2000" "971694"
"1102" "亞泥            " "2344399" "2530500" "-186101" "0" "0" "0" "5000" "0" "5000" "1133700" "78000" "2300" "75700" "1058000" "0" "1058000" "952599"
"6770" "力積電          " "5736000" "4819200" "916800" "0" "0" "0" "5000" "122000" "-117000" "91000" "0" "30000" "-30000" "121000" "0" "121000" "890800"
"3092" "鴻碩            " "2222000" "1303000" "919000" "0" "0" "0" "0" "0" "0" "-35000" "1000" "36000" "-35000" "0" "0" "0" "884000"
"6251" "定穎            " "2144000" "1131000" "1013000" "0" "0" "0" "0" "0" "0" "-140243" "2619" "142862" "-140243" "0" "0" "0" "872757"
"2412" "中華電          " "3243214" "2565000" "678214" "0" "0" "0" "161000" "137000" "24000" "130002" "125000" "40998" "84002" "49000" "3000" "46000" "832216"
"2103" "台橡            " "1508821" "705000" "803821" "0" "0" "0" "0" "0" "0" "-34770" "1000" "33431" "-32431" "0" "2339" "-2339" "769051"
"4968" "立積            " "2431200" "1728195" "703005" "0" "0" "0" "45000" "0" "45000" "13293" "18000" "4707" "13293" "0" "0" "0" "761298"
"9907" "統一實          " "4619449" "3677000" "942449" "0" "0" "0" "0" "0" "0" "-218514" "1000" "219514" "-218514" "0" "0" "0" "723935"
"1609" "大亞            " "5350240" "4778054" "572186" "0" "0" "0" "0" "0" "0" "137341" "0" "0" "0" "938382" "801041" "137341" "709527"
"2034" "允強            " "1291000" "572000" "719000" "0" "0" "0" "0" "0" "0" "-9987" "4023" "63010" "-58987" "70000" "21000" "49000" "709013"
"5388" "中磊            " "1428915" "690000" "738915" "0" "0" "0" "20000" "0" "20000" "-86496" "35001" "103497" "-68496" "18000" "36000" "-18000" "672419"
"3209" "全科            " "820420" "148040" "672380" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "672380"
"4958" "臻鼎-KY         " "1684800" "1052040" "632760" "0" "0" "0" "117000" "30000" "87000" "-48000" "58000" "82000" "-24000" "6000" "30000" "-24000" "671760"
"3413" "京鼎            " "971000" "385000" "586000" "0" "0" "0" "4000" "0" "4000" "62718" "8000" "177000" "-169000" "250718" "19000" "231718" "652718"
"4915" "致伸            " "1387005" "1088000" "299005" "0" "0" "0" "2000" "0" "2000" "315790" "290000" "13092" "276908" "60000" "21118" "38882" "616795"
"3049" "和鑫            " "1616000" "993000" "623000" "0" "0" "0" "0" "0" "0" "-7226" "0" "0" "0" "0" "7226" "-7226" "615774"
"4938" "和碩            " "4836783" "4742150" "94633" "0" "0" "0" "88000" "98000" "-10000" "525400" "22000" "57000" "-35000" "567400" "7000" "560400" "610033"
"2885" "元大金          " "6182469" "6033991" "148478" "0" "0" "0" "319000" "0" "319000" "136800" "14000" "6000" "8000" "170000" "41200" "128800" "604278"
"2633" "台灣高鐵        " "1713400" "1079000" "634400" "0" "0" "0" "0" "0" "0" "-39386" "25000" "64386" "-39386" "0" "0" "0" "595014"
"5608" "四維航          " "1321138" "739136" "582002" "0" "0" "0" "0" "0" "0" "-12068" "4001" "16069" "-12068" "0" "0" "0" "569934"
"1806" "冠軍            " "751000" "195000" "556000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "556000"
"5706" "鳳凰            " "1077000" "528000" "549000" "0" "0" "0" "0" "0" "0" "934" "1000" "0" "1000" "1" "67" "-66" "549934"
"1732" "毛寶            " "2830000" "2281000" "549000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "549000"
"2606" "裕民            " "1979001" "1326545" "652456" "0" "0" "0" "0" "450000" "-450000" "346249" "39000" "26360" "12640" "352000" "18391" "333609" "548705"
"2399" "映泰            " "678000" "143000" "535000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "535000"
"3016" "嘉晶            " "1179000" "719000" "460000" "0" "0" "0" "0" "0" "0" "57381" "57000" "4000" "53000" "25243" "20862" "4381" "517381"
"2889" "國票金          " "1443415" "939160" "504255" "0" "0" "0" "0" "0" "0" "-1000" "0" "1000" "-1000" "0" "0" "0" "503255"
"2906" "高林            " "1630000" "1132000" "498000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "498000"
"2515" "中工            " "3149085" "2166000" "983085" "0" "0" "0" "0" "0" "0" "-492077" "82000" "102000" "-20000" "0" "472077" "-472077" "491008"
"2489" "瑞軒            " "885170" "368000" "517170" "0" "0" "0" "0" "0" "0" "-32000" "1000" "33000" "-32000" "0" "0" "0" "485170"
"2012" "春雨            " "578000" "112000" "466000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "466000"
"9105" "泰金寶-DR       " "899000" "434000" "465000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "465000"
"6120" "達運            " "930000" "497000" "433000" "0" "0" "0" "0" "0" "0" "23349" "36000" "12000" "24000" "10000" "10651" "-651" "456349"
"8478" "東哥遊艇        " "864000" "462100" "401900" "0" "0" "0" "45000" "0" "45000" "2000" "0" "0" "0" "40000" "38000" "2000" "448900"
"6116" "彩晶            " "4406000" "3959974" "446026" "0" "0" "0" "248000" "111000" "137000" "-137000" "6000" "141000" "-135000" "2000" "4000" "-2000" "446026"
"4164" "承業醫          " "671000" "226000" "445000" "0" "0" "0" "0" "0" "0" "1023" "2130" "1107" "1023" "0" "0" "0" "446023"
"2347" "聯強            " "2594161" "2974000" "-379839" "0" "0" "0" "268000" "65000" "203000" "619000" "1000" "1000" "0" "672000" "53000" "619000" "442161"
"4927" "泰鼎-KY         " "829000" "670000" "159000" "0" "0" "0" "119000" "0" "119000" "163080" "10000" "31000" "-21000" "187080" "3000" "184080" "441080"
"3034" "聯詠            " "3850355" "3628245" "222110" "0" "0" "0" "91000" "50000" "41000" "174552" "80315" "19000" "61315" "189000" "75763" "113237" "437662"
"5522" "遠雄            " "320652" "167050" "153602" "0" "0" "0" "0" "0" "0" "280883" "1003" "120" "883" "280000" "0" "280000" "434485"
"1795" "美時            " "2135000" "1900998" "234002" "0" "0" "0" "214000" "0" "214000" "-24153" "6000" "25153" "-19153" "18000" "23000" "-5000" "423849"
"4976" "佳凌            " "479281" "109149" "370132" "0" "0" "0" "0" "0" "0" "46000" "44000" "0" "44000" "2000" "0" "2000" "416132"
"2462" "良得電          " "521000" "105000" "416000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "416000"
"2601" "益航            " "2154000" "1719000" "435000" "0" "0" "0" "0" "0" "0" "-20224" "6000" "6224" "-224" "0" "20000" "-20000" "414776"
"8028" "昇陽半導體      " "917480" "489000" "428480" "0" "0" "0" "0" "0" "0" "-13902" "0" "4000" "-4000" "0" "9902" "-9902" "414578"
"1536" "和大            " "603000" "202000" "401000" "0" "0" "0" "0" "0" "0" "5099" "12000" "6901" "5099" "0" "0" "0" "406099"
"6153" "嘉聯益          " "545000" "178000" "367000" "0" "0" "0" "0" "0" "0" "25926" "25000" "74" "24926" "1000" "0" "1000" "392926"
"3533" "嘉澤            " "405019" "243172" "161847" "0" "0" "0" "241569" "4000" "237569" "-6971" "10029" "35000" "-24971" "19000" "1000" "18000" "392445"
"2374" "佳能            " "818000" "436000" "382000" "0" "0" "0" "0" "0" "0" "-6912" "712" "6624" "-5912" "0" "1000" "-1000" "375088"
"1513" "中興電          " "1760245" "937000" "823245" "0" "0" "0" "2000" "0" "2000" "-453272" "10508" "12780" "-2272" "10000" "461000" "-451000" "371973"
"1612" "宏泰            " "625000" "327000" "298000" "0" "0" "0" "0" "0" "0" "73894" "73000" "106" "72894" "1000" "0" "1000" "371894"
"6205" "詮欣            " "535005" "272000" "263005" "0" "0" "0" "114000" "0" "114000" "-12381" "0" "12381" "-12381" "0" "0" "0" "364624"
"1316" "上曜            " "802000" "443000" "359000" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "359000"
"2355" "敬鵬            " "880000" "545000" "335000" "0" "0" "0" "0" "0" "0" "6852" "2000" "8148" "-6148" "14000" "1000" "13000" "341852"
