"00679B" "元大美債20年" "34.53" "-0.02" "34.54" "34.55" "34.43" "1307000" "45080060" "442" "34.53" "132" "34.54" "18" "668692000" "9999.95" "0.01"
"00687B" "國泰20年美債" "36.21" "-0.12" "36.37" "36.37" "36.14" "74000" "2677700" "14" "36.23" "1" "36.27" "15" "234287000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "38.18" "-0.02" "38.08" "38.18" "38.08" "102000" "3894160" "3" "38.11" "10" "38.14" "1" "121576000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "35.17" "-0.03" "35.13" "35.17" "35.13" "111000" "3900540" "10" "35.12" "20" "35.20" "22" "13186000" "9999.95" "0.01"
"00696B" "富邦美債20年" "36.10" "-0.20" "36.18" "36.18" "36.08" "128000" "4629900" "24" "36.18" "2" "36.20" "2" "537681000" "9999.95" "0.01"
"00697B" "元大美債7-10" "36.92" "-0.01" "36.96" "36.96" "36.92" "177000" "6536970" "10" "36.92" "20" "36.95" "15" "8712000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "20.32" "+0.02" "20.30" "20.35" "20.29" "177000" "3599130" "12" "20.26" "6" "20.30" "10" "622501000" "9999.95" "0.01"
"00719B" "元大美債1-3" "30.76" "-0.06" "30.73" "30.76" "30.72" "107000" "3290090" "5" "30.73" "5" "30.76" "1" "162514000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "35.70" "+0.04" "35.71" "35.71" "35.59" "454000" "16198410" "109" "35.70" "9" "35.72" "13" "895109000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "46.57" "+0.01" "46.47" "46.63" "46.47" "154000" "7177380" "4" "46.48" "25" "46.57" "1" "283122000" "9999.95" "0.01"
"00722B" "群益15年IG電信債" "39.24" "-0.14" "39.38" "39.38" "39.18" "117000" "4587540" "19" "39.23" "2" "39.24" "1" "999739000" "9999.95" "0.01"
"00723B" "群益15年IG科技債" "34.48" "-0.15" "34.63" "34.63" "34.48" "102000" "3517110" "12" "34.45" "10" "34.47" "2" "1135583000" "9999.95" "0.01"
"00724B" "群益10年IG金融債" "34.08" "-0.02" "34.10" "34.10" "33.91" "162000" "5512630" "24" "34.08" "1" "34.10" "150" "2447775000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "36.62" "+0.09" "36.77" "36.77" "36.51" "146000" "5342160" "22" "36.63" "3" "36.66" "2" "1413706000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "32.65" "-0.12" "32.67" "32.67" "32.64" "143000" "4669760" "12" "32.65" "1" "32.66" "18" "1134489000" "9999.95" "0.01"
"00727B" "國泰1-5Y非投等債" "36.63" "+0.07" "36.80" "36.80" "36.56" "117000" "4282540" "16" "36.61" "3" "36.65" "2" "103689000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "15.57" "-0.04" "15.57" "15.58" "15.54" "1030000" "16046940" "21" "15.54" "102" "15.56" "10" "28979000" "9999.95" "0.01"
"00740B" "富邦全球投等債" "39.04" "+0.04" "39.00" "39.04" "38.98" "108000" "4210050" "10" "38.98" "4" "39.04" "1" "909471000" "9999.95" "0.01"
"00741B" "富邦全球非投等債" "35.79" "+0.17" "35.77" "35.81" "35.77" "116000" "4151720" "9" "35.66" "10" "35.73" "1" "8128000" "9999.95" "0.01"
"00744B" "國泰中國政金債5+" "43.82" "+0.06" "43.83" "43.83" "43.82" "101000" "4425830" "3" "43.72" "5" "43.77" "1" "148228000" "9999.95" "0.01"
"00745B" "富邦中政債0-1" "42.06" "+0.10" "42.00" "42.06" "42.00" "100000" "4203000" "4" "41.84" "15" "42.06" "15" "4016000" "9999.95" "0.01"
"00746B" "富邦A級公司債" "37.22" "-0.14" "37.23" "37.23" "37.22" "101000" "3759230" "13" "37.16" "4" "37.19" "1" "1421964000" "9999.95" "0.01"
"00747B" "FH中國政策債" "52.90" "-0.10" "53.40" "53.40" "52.90" "101000" "5343400" "3" "52.85" "6" "52.95" "9" "63000000" "9999.95" "0.01"
"00748B" "凱基中國債3-10" "43.30" "-0.07" "43.30" "43.30" "43.30" "100000" "4330000" "2" "43.19" "11" "43.33" "9" "69000000" "9999.95" "0.01"
"00749B" "凱基新興債10+" "30.80" "-0.18" "30.71" "30.80" "30.71" "106000" "3264490" "16" "30.71" "11" "30.83" "2" "1006500000" "9999.95" "0.01"
"00750B" "凱基科技債10+" "35.59" "-0.17" "35.59" "35.59" "35.59" "100000" "3559000" "4" "35.53" "11" "35.58" "2" "125500000" "9999.95" "0.01"
"00751B" "元大AAA至A公司債" "36.42" "+0.06" "36.43" "36.43" "36.32" "116000" "4218480" "56" "36.40" "1" "36.42" "1" "1494603000" "9999.95" "0.01"
"00754B" "群益AAA-AA公司債" "38.20" "-0.16" "38.23" "38.23" "38.20" "110000" "4202300" "12" "38.19" "50" "38.23" "2" "242900000" "9999.95" "0.01"
"00755B" "群益15年IG公用債" "35.53" "-0.13" "35.61" "35.61" "35.53" "107000" "3801910" "13" "35.57" "2" "35.61" "2" "124230000" "9999.95" "0.01"
"00756B" "群益15年EM主權債" "32.09" "-0.08" "32.29" "32.29" "32.07" "126000" "4044640" "15" "32.08" "13" "32.16" "5" "1054300000" "9999.95" "0.01"
"00758B" "FH能源債" "51.75" "-0.20" "51.75" "51.75" "51.75" "100000" "5175000" "2" "51.45" "5" "51.70" "1" "5525000" "9999.95" "0.01"
"00759B" "FH製藥債" "58.15" "-0.30" "58.15" "58.15" "58.15" "100000" "5815000" "2" "57.85" "5" "58.10" "1" "49025000" "9999.95" "0.01"
"00760B" "FH新興企業債" "51.25" "-0.30" "51.35" "51.35" "51.25" "101000" "5176350" "3" "51.15" "6" "51.40" "50" "350520000" "9999.95" "0.01"
"00761B" "國泰A級公司債" "38.24" "-0.18" "38.19" "38.24" "38.19" "120000" "4585080" "11" "38.24" "4" "38.31" "6" "1822089000" "9999.95" "0.01"
"00764B" "群益25年美債" "36.14" "0.00" "36.17" "36.17" "36.05" "102000" "3686220" "6" "36.14" "22" "36.17" "2" "610000000" "9999.95" "0.01"
"00765B" "群益中國政金債" "40.42" "+0.07" "40.42" "40.42" "40.42" "100000" "4042000" "2" "40.32" "10" "40.41" "10" "3000000" "9999.95" "0.01"
"00768B" "FH20年美債" "59.00" "-0.30" "59.00" "59.00" "59.00" "100000" "5900000" "2" "58.90" "110" "59.05" "1" "213600000" "9999.95" "0.01"
"00772B" "中信高評級公司債" "36.69" "+0.04" "36.60" "36.69" "36.50" "812000" "29752490" "68" "36.69" "6" "36.72" "30" "1564790000" "9999.95" "0.01"
"00773B" "中信優先金融債" "36.46" "-0.06" "36.37" "36.48" "36.37" "782000" "28492270" "44" "36.46" "1" "36.47" "1" "1586290000" "9999.95" "0.01"
"00777B" "凱基AAA至A公司債" "36.01" "-0.14" "36.01" "36.01" "36.01" "100000" "3601000" "4" "36.00" "1" "36.03" "2" "1040650000" "9999.95" "0.01"
"00778B" "凱基金融債20+" "35.56" "-0.17" "35.56" "35.56" "35.56" "100000" "3556000" "2" "35.52" "1" "35.57" "1" "962150000" "9999.95" "0.01"
"00779B" "凱基美債25+" "36.18" "-0.25" "36.21" "36.21" "36.18" "101000" "3654210" "3" "36.20" "1" "36.27" "15" "495150000" "9999.95" "0.01"
"00780B" "國泰A級金融債" "36.27" "-0.02" "36.16" "36.27" "36.16" "101000" "3663160" "11" "36.17" "17" "36.21" "1" "342602000" "9999.95" "0.01"
"00781B" "國泰A級科技債" "34.62" "-0.28" "34.64" "34.64" "34.62" "105000" "3637100" "3" "34.63" "5" "34.71" "5" "3336000" "9999.95" "0.01"
"00782B" "國泰A級公用債" "34.60" "-0.08" "34.60" "34.60" "34.60" "100000" "3460000" "4" "34.56" "17" "34.69" "17" "2967000" "9999.95" "0.01"
"00784B" "富邦中國投等債" "36.32" "+0.04" "36.39" "36.39" "36.32" "100000" "3632700" "5" "36.20" "100" "36.34" "25" "2993000" "9999.95" "0.01"
