"00679B" "元大美債20年" "32.04" "-0.21" "32.03" "32.09" "31.99" "52228000" "1673620060" "17411" "32.04" "96" "32.05" "235" "2342192000" "9999.95" "0.01"
"00687B" "國泰20年美債" "33.57" "-0.26" "33.56" "33.63" "33.55" "14998000" "503591450" "3133" "33.56" "318" "33.57" "299" "374787000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "38.65" "-0.01" "38.71" "38.71" "38.60" "172000" "6650480" "17" "38.64" "2" "38.69" "65" "109076000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "34.93" "-0.13" "34.98" "34.99" "34.93" "200000" "6989800" "39" "34.90" "46" "34.92" "2" "22686000" "9999.95" "0.01"
"00696B" "富邦美債20年" "33.95" "-0.23" "33.98" "34.01" "33.95" "2265000" "76934400" "589" "33.94" "22" "33.95" "11" "633181000" "9999.95" "0.01"
"00697B" "元大美債7-10" "36.04" "-0.11" "36.06" "36.07" "36.00" "173000" "6234480" "66" "36.01" "2" "36.05" "61" "13212000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "20.08" "-0.03" "20.07" "20.09" "20.07" "155000" "3112380" "7" "20.03" "5" "20.06" "1" "620501000" "9999.95" "0.01"
"00719B" "元大美債1-3" "30.74" "0.00" "30.74" "30.77" "30.72" "278000" "8545280" "100" "30.73" "8" "30.74" "9" "207014000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "34.95" "-0.09" "34.91" "34.97" "34.89" "21276000" "743265420" "5886" "34.94" "415" "34.95" "205" "1647609000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "45.58" "+0.06" "45.54" "45.60" "45.44" "56000" "2552040" "5" "45.41" "10" "45.59" "21" "4622000" "9999.95" "0.01"
"00722B" "群益15年IG電信債" "38.07" "-0.12" "38.19" "38.21" "38.05" "1385000" "52780090" "230" "38.06" "23" "38.07" "15" "989239000" "9999.95" "0.01"
"00723B" "群益15年IG科技債" "33.93" "-0.11" "33.98" "33.98" "33.90" "273000" "9265300" "15" "33.90" "1" "33.93" "11" "1254083000" "9999.95" "0.01"
"00724B" "群益10年IG金融債" "33.50" "+0.01" "33.49" "33.58" "33.49" "1191000" "39925650" "110" "33.49" "57" "33.51" "20" "2526775000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "36.69" "-0.10" "36.62" "36.70" "36.60" "9205000" "337400040" "1378" "36.69" "45" "36.70" "112" "1869706000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "33.81" "-0.02" "33.76" "33.85" "33.76" "165000" "5579350" "21" "33.80" "77" "33.82" "85" "1127989000" "9999.95" "0.01"
"00727B" "國泰1-5Y非投等債" "37.46" "+0.05" "37.45" "37.49" "37.42" "166000" "6215600" "29" "37.44" "2" "37.45" "41" "88689000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "15.74" "-0.01" "15.72" "15.75" "15.72" "1067000" "16774600" "28" "15.73" "101" "15.74" "20" "30479000" "9999.95" "0.01"
"00740B" "富邦全球投等債" "39.37" "-0.05" "39.44" "39.44" "39.36" "1261000" "49653090" "133" "39.38" "22" "39.39" "33" "899471000" "9999.95" "0.01"
"00741B" "富邦全球非投等債" "36.15" "+0.03" "36.14" "36.20" "36.14" "144000" "5205940" "15" "36.15" "5" "36.16" "1" "8628000" "9999.95" "0.01"
"00744B" "國泰中國政金債5+" "43.25" "-0.10" "43.21" "43.26" "43.21" "105000" "4541250" "4" "43.20" "10" "43.23" "2" "25228000" "9999.95" "0.01"
"00746B" "富邦A級公司債" "36.86" "-0.05" "36.91" "36.91" "36.83" "194000" "7150350" "38" "36.86" "5" "36.87" "50" "1854464000" "9999.95" "0.01"
"00749B" "凱基新興債10+" "32.04" "-0.05" "32.01" "32.04" "32.00" "114000" "3652010" "10" "32.00" "10" "32.04" "2" "942500000" "9999.95" "0.01"
"00750B" "凱基科技債10+" "34.98" "-0.02" "34.98" "34.98" "34.98" "100000" "3498000" "2" "34.88" "52" "34.97" "1" "125500000" "9999.95" "0.01"
"00751B" "元大AAA至A公司債" "35.04" "-0.14" "35.10" "35.10" "35.02" "11602000" "406580240" "3092" "35.04" "213" "35.05" "52" "2063103000" "9999.95" "0.01"
"00754B" "群益AAA-AA公司債" "37.32" "-0.09" "37.39" "37.39" "37.32" "265000" "9896340" "15" "37.32" "1" "37.33" "2" "320900000" "9999.95" "0.01"
"00755B" "群益15年IG公用債" "34.87" "-0.06" "34.79" "34.91" "34.79" "444000" "15477770" "36" "34.86" "2" "34.87" "2" "140730000" "9999.95" "0.01"
"00756B" "群益15年EM主權債" "33.06" "0.00" "33.09" "33.09" "33.02" "198000" "6544070" "36" "33.04" "1" "33.06" "43" "1107800000" "9999.95" "0.01"
"00758B" "復華能源債" "51.85" "-0.30" "51.85" "51.85" "51.85" "100000" "5185000" "2" "51.80" "28" "51.90" "28" "5525000" "9999.95" "0.01"
"00759B" "復華製藥債" "57.20" "-0.20" "57.05" "57.25" "57.05" "221000" "12643050" "5" "57.10" "25" "57.25" "23" "48525000" "9999.95" "0.01"
"00760B" "復華新興企業債" "52.95" "-0.10" "53.00" "53.00" "52.90" "594000" "31454000" "49" "52.90" "70" "52.95" "1" "348520000" "9999.95" "0.01"
"00761B" "國泰A級公司債" "37.36" "-0.08" "37.37" "37.41" "37.34" "549000" "20511090" "188" "37.35" "30" "37.36" "17" "2158589000" "9999.95" "0.01"
"00764B" "群益25年美債" "33.44" "-0.22" "33.46" "33.48" "33.42" "190000" "6351860" "40" "33.41" "10" "33.44" "17" "679500000" "9999.95" "0.01"
"00765B" "群益中國政金債" "39.43" "-0.03" "39.45" "39.45" "39.39" "119000" "4688880" "11" "39.41" "1" "39.43" "2" "1500000" "9999.95" "0.01"
"00768B" "復華20年美債" "56.45" "-0.50" "56.30" "56.55" "56.30" "141000" "7958400" "21" "56.40" "13" "56.45" "88" "277600000" "9999.95" "0.01"
"00772B" "中信高評級公司債" "35.88" "-0.06" "35.86" "35.92" "35.82" "17926000" "643019240" "5702" "35.87" "279" "35.88" "879" "2426790000" "9999.95" "0.01"
"00773B" "中信優先金融債" "35.76" "-0.03" "35.73" "35.79" "35.70" "4424000" "158168660" "721" "35.75" "99" "35.76" "227" "2151790000" "9999.95" "0.01"
"00777B" "凱基AAA至A公司債" "35.45" "-0.02" "35.43" "35.45" "35.43" "106000" "3756660" "6" "35.40" "3" "35.42" "1" "1108150000" "9999.95" "0.01"
"00778B" "凱基金融債20+" "35.05" "-0.02" "35.10" "35.18" "35.05" "140000" "4914510" "8" "35.05" "9" "35.13" "2" "1288150000" "9999.95" "0.01"
"00779B" "凱基美債25+" "33.56" "-0.28" "33.56" "33.57" "33.50" "138000" "4631430" "17" "33.51" "4" "33.62" "9" "709650000" "9999.95" "0.01"
"00780B" "國泰A級金融債" "35.76" "-0.01" "35.65" "35.79" "35.65" "405000" "14484550" "73" "35.75" "5" "35.76" "7" "248102000" "9999.95" "0.01"
"00781B" "國泰A級科技債" "33.31" "-0.13" "33.29" "33.31" "33.28" "108000" "3596320" "9" "33.28" "37" "33.31" "35" "3836000" "9999.95" "0.01"
"00782B" "國泰A級公用債" "33.59" "-0.18" "33.57" "33.62" "33.55" "326000" "10946340" "106" "33.58" "2" "33.59" "7" "7467000" "9999.95" "0.01"
"00784B" "富邦中國投等債" "36.33" "0.00" "36.33" "36.33" "36.33" "101000" "3669330" "5" "36.25" "2" "36.35" "10" "2993000" "9999.95" "0.01"
"00785B" "富邦金融投等債" "34.60" "+0.04" "34.66" "34.66" "34.59" "104000" "3599040" "7" "34.61" "1" "34.62" "2" "754466000" "9999.95" "0.01"
"00786B" "元大10年IG銀行債" "33.28" "-0.01" "33.23" "33.29" "33.23" "213000" "7088140" "7" "33.28" "1" "33.29" "32" "10566000" "9999.95" "0.01"
"00787B" "元大10年IG醫療債" "35.00" "-0.08" "34.97" "35.03" "34.97" "214000" "7489970" "11" "34.99" "41" "35.01" "41" "7806000" "9999.95" "0.01"
"00788B" "元大10年IG電能債" "32.62" "-0.07" "32.58" "32.64" "32.58" "250000" "8152470" "32" "32.61" "11" "32.62" "68" "9206000" "9999.95" "0.01"
"00789B" "復華公司債A3" "52.95" "-0.10" "53.05" "53.05" "52.90" "651000" "34441100" "80" "52.90" "1" "52.95" "140" "70600000" "9999.95" "0.01"
"00790B" "復華次順位金融債" "52.35" "0.00" "52.35" "52.35" "52.35" "100000" "5235000" "2" "52.05" "9" "52.55" "9" "2100000" "9999.95" "0.01"
