"00679B","元大美債20年","42.50","-0.49","42.60","42.60","42.45","433,000","18,413,240","121","42.50","21","42.55","22","182,192,000","9,999.95","0.01"
"00687B","國泰20年美債","44.50","-0.50","44.46","44.58","44.46","58,000","2,584,960","8","44.51","31","44.52","1","189,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","36.76","+0.05","36.70","36.77","36.70","112,000","4,117,040","10","36.72","20","36.74","1","315,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.76","-0.17","36.80","36.80","36.76","158,000","5,813,270","15","36.76","24","36.77","2","12,186,000","9,999.95","0.01"
"00696B","富邦美債20年","44.27","-0.54","44.47","44.47","44.23","168,000","7,440,330","27","44.27","4","44.28","2","635,181,000","9,999.95","0.01"
"00697B","元大美債7-10","39.06","-0.12","39.10","39.10","39.06","171,000","6,682,300","4","39.03","35","39.06","1","8,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.93","+0.02","19.88","19.94","19.88","190,000","3,787,920","28","19.91","30","19.94","1","1,139,001,000","9,999.95","0.01"
"00719B","元大美債1-3","29.65","-0.04","29.67","29.67","29.63","152,000","4,508,020","24","29.65","2","29.69","1","831,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","44.48","-0.28","44.55","44.55","44.39","94,000","4,179,640","20","44.47","1","44.51","5","764,609,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.64","-0.07","45.74","45.76","45.64","194,000","8,866,640","7","45.56","20","45.64","1","405,622,000","9,999.95","0.01"
"00722B","群益15年IG電信債","47.72","-0.31","47.98","47.98","47.69","116,000","5,538,980","12","47.69","1","47.73","1","998,739,000","9,999.95","0.01"
"00723B","群益15年IG科技債","42.85","-0.29","43.01","43.01","42.73","106,000","4,542,330","9","42.79","10","42.85","1","1,031,083,000","9,999.95","0.01"
"00724B","群益10年IG金融債","42.20","-0.18","42.38","42.38","42.11","113,000","4,763,090","14","42.09","10","42.14","1","1,738,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","44.48","0.00","44.48","44.51","44.42","129,000","5,740,720","9","44.46","2","44.47","1","1,074,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","41.10","-0.10","41.18","41.24","41.10","105,000","4,327,800","6","41.10","99","41.17","2","1,136,989,000","9,999.95","0.01"
"00727B","國泰1-5Y高收債","37.54","+0.08","37.59","37.59","37.54","118,000","4,434,720","6","37.56","1","37.58","1","92,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","19.29","-0.02","19.30","19.30","19.28","1,000,000","19,290,000","14","19.29","2","19.30","12","11,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","47.96","-0.14","48.10","48.10","47.81","103,000","4,940,010","6","47.73","10","47.89","2","741,471,000","9,999.95","0.01"
"00741B","富邦全球高收債","36.62","+0.06","36.58","36.64","36.57","122,000","4,467,740","6","36.60","1","36.65","12","9,628,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","42.65","+0.09","42.65","42.65","42.65","100,000","4,265,000","2","42.63","10","42.66","5","742,228,000","9,999.95","0.01"
"00745B","富邦中政債0-1","40.89","-0.17","40.66","40.90","40.66","131,000","5,352,070","8","40.76","20","40.95","10","4,016,000","9,999.95","0.01"
"00746B","富邦A級公司債","44.26","-0.13","44.39","44.39","44.19","104,000","4,608,340","7","44.23","3","44.26","1","888,464,000","9,999.95","0.01"
"00747B","FH中國政策債","52.10","+0.20","52.05","52.10","52.05","102,000","5,314,100","3","52.00","22","52.05","1","686,000,000","9,999.95","0.01"
"00748B","凱基中國債3-10","42.36","+0.13","42.25","42.37","42.25","102,000","4,321,610","4","42.30","20","42.36","1","598,000,000","9,999.95","0.01"
"00749B","凱基新興債10+","41.87","-0.05","41.87","41.87","41.87","100,000","4,187,000","2","41.82","10","41.89","1","877,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","43.67","-0.24","43.67","43.67","43.67","100,000","4,367,000","4","43.62","11","43.69","2","76,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","45.18","-0.32","45.50","45.50","45.03","118,000","5,332,560","23","45.16","1","45.18","10","1,289,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","46.48","-0.31","46.48","46.48","46.48","100,000","4,648,000","10","46.39","10","46.45","1","152,400,000","9,999.95","0.01"
"00755B","群益15年IG公用債","44.00","-0.44","44.00","44.00","44.00","101,000","4,444,000","11","44.00","1","44.02","1","124,230,000","9,999.95","0.01"
"00756B","群益15年EM主權債","43.73","+0.04","43.75","43.83","43.73","105,000","4,591,940","8","43.66","10","43.69","1","949,800,000","9,999.95","0.01"
"00758B","FH能源債","62.30","-0.35","62.25","62.30","62.25","110,000","6,852,500","3","62.25","12","62.30","1","5,525,000","9,999.95","0.01"
"00759B","FH製藥債","70.15","-0.50","70.15","70.15","70.15","100,000","7,015,000","2","70.05","13","70.15","1","49,025,000","9,999.95","0.01"
"00760B","FH新興企業債","63.25","-0.05","63.25","63.25","63.25","100,000","6,325,000","2","63.15","119","63.20","2","321,020,000","9,999.95","0.01"
