"111年09月01日 三大法人買賣超日報"
"證券代號" "證券名稱" "外陸資買進股數(不含外資自營商)" "外陸資賣出股數(不含外資自營商)" "外陸資買賣超股數(不含外資自營商)" "外資自營商買進股數" "外資自營商賣出股數" "外資自營商買賣超股數" "投信買進股數" "投信賣出股數" "投信買賣超股數" "自營商買賣超股數" "自營商買進股數(自行買賣)" "自營商賣出股數(自行買賣)" "自營商買賣超股數(自行買賣)" "自營商買進股數(避險)" "自營商賣出股數(避險)" "自營商買賣超股數(避險)" "三大法人買賣超股數"
"2409" "友達            " "36244040" "20958570" "15285470" "0" "0" "0" "5130000" "0" "5130000" "207000" "248000" "2909000" "-2661000" "4819000" "1951000" "2868000" "20622470"
"6443" "元晶            " "11960085" "5709070" "6251015" "0" "0" "0" "7714000" "0" "7714000" "761881" "112714" "869063" "-756349" "1956230" "438000" "1518230" "14726896"
"3481" "群創            " "26085002" "18843260" "7241742" "0" "0" "0" "14000" "0" "14000" "-797414" "248000" "1494000" "-1246000" "1139242" "690656" "448586" "6458328"
"2618" "長榮航          " "20363000" "13505482" "6857518" "0" "0" "0" "2307000" "351000" "1956000" "-2662000" "1222000" "2383000" "-1161000" "621000" "2122000" "-1501000" "6151518"
"2367" "燿華            " "11953000" "8537000" "3416000" "0" "0" "0" "2111000" "0" "2111000" "546847" "688762" "218915" "469847" "138000" "61000" "77000" "6073847"
"2419" "仲琦            " "3669000" "1317000" "2352000" "0" "0" "0" "0" "0" "0" "-74313" "18040" "84000" "-65960" "647" "9000" "-8353" "2277687"
"4142" "國光生          " "2733000" "518000" "2215000" "0" "0" "0" "0" "0" "0" "57554" "3000" "91446" "-88446" "162000" "16000" "146000" "2272554"
"8996" "高力            " "6097000" "3482000" "2615000" "0" "0" "0" "0" "250000" "-250000" "-101556" "15001" "116557" "-101556" "0" "0" "0" "2263444"
"1789" "神隆            " "2792000" "377000" "2415000" "0" "0" "0" "0" "0" "0" "-156178" "0" "156178" "-156178" "0" "0" "0" "2258822"
"8114" "振樺電          " "2190000" "1056000" "1134000" "0" "0" "0" "853000" "0" "853000" "63733" "0" "14267" "-14267" "92000" "14000" "78000" "2050733"
"3059" "華晶科          " "3341050" "1986100" "1354950" "0" "0" "0" "0" "0" "0" "618300" "300" "34000" "-33700" "716000" "64000" "652000" "1973250"
"4906" "正文            " "2429000" "523000" "1906000" "0" "0" "0" "0" "0" "0" "23857" "32000" "67143" "-35143" "89000" "30000" "59000" "1929857"
"9907" "統一實          " "4973000" "2248000" "2725000" "0" "0" "0" "1000" "0" "1000" "-895224" "26090" "289313" "-263223" "0" "632001" "-632001" "1830776"
"3504" "揚明光          " "3626000" "1852000" "1774000" "0" "0" "0" "0" "0" "0" "-72058" "0" "13058" "-13058" "24000" "83000" "-59000" "1701942"
"1477" "聚陽            " "2356000" "1468000" "888000" "0" "0" "0" "452000" "0" "452000" "227939" "9000" "88001" "-79001" "343604" "36664" "306940" "1567939"
"2356" "英業達          " "5091000" "7198000" "-2107000" "0" "0" "0" "3386000" "0" "3386000" "40716" "49000" "628027" "-579027" "1372000" "752257" "619743" "1319716"
"1102" "亞泥            " "5166000" "3887429" "1278571" "0" "0" "0" "55000" "0" "55000" "-61233" "59000" "590877" "-531877" "528000" "57356" "470644" "1272338"
"4148" "全宇生技-KY     " "1930020" "841000" "1089020" "0" "0" "0" "0" "0" "0" "-9000" "0" "9000" "-9000" "0" "0" "0" "1080020"
"1709" "和益            " "1374000" "367000" "1007000" "0" "0" "0" "0" "0" "0" "14000" "3000" "60000" "-57000" "74000" "3000" "71000" "1021000"
"2489" "瑞軒            " "3525000" "2366650" "1158350" "0" "0" "0" "0" "0" "0" "-139338" "27784" "167122" "-139338" "0" "0" "0" "1019012"
"2457" "飛宏            " "2116000" "1247000" "869000" "0" "0" "0" "0" "0" "0" "149074" "2074" "61000" "-58926" "472000" "264000" "208000" "1018074"
"2101" "南港            " "1304020" "268000" "1036020" "0" "0" "0" "0" "0" "0" "-108998" "2" "144000" "-143998" "35000" "0" "35000" "927022"
"2332" "友訊            " "1438500" "319000" "1119500" "0" "0" "0" "0" "0" "0" "-228372" "4004" "212376" "-208372" "35000" "55000" "-20000" "891128"
"2312" "金寶            " "1900070" "826000" "1074070" "0" "0" "0" "0" "0" "0" "-238661" "0" "238661" "-238661" "0" "0" "0" "835409"
"1734" "杏輝            " "1439000" "606000" "833000" "0" "0" "0" "0" "0" "0" "-24313" "0" "24313" "-24313" "0" "0" "0" "808687"
