111年11月30日 三大法人日交易資訊(含普通股、零股)依股票代碼排序  不含鉅額交易、綜合帳戶之投信買賣成交量
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "253038" "56000" "197038" "0" "0" "0" "253038" "56000" "197038" "0" "0" "0" "0" "0" "0" "123000" "7281000" "-7158000" "123000" "7281000" "-7158000" "-6960962"
"00687B" "國泰20年美債" "54000" "42000" "12000" "0" "0" "0" "54000" "42000" "12000" "0" "0" "0" "0" "0" "0" "543000" "671000" "-128000" "543000" "671000" "-128000" "-116000"
"00694B" "富邦美債1-3" "0" "27000" "-27000" "0" "0" "0" "0" "27000" "-27000" "0" "0" "0" "0" "0" "0" "120000" "140000" "-20000" "120000" "140000" "-20000" "-47000"
"00695B" "富邦美債7-10" "0" "2000" "-2000" "0" "0" "0" "0" "2000" "-2000" "0" "0" "0" "0" "0" "0" "111000" "114000" "-3000" "111000" "114000" "-3000" "-5000"
"00696B" "富邦美債20年" "1000" "2000" "-1000" "0" "0" "0" "1000" "2000" "-1000" "0" "0" "0" "0" "0" "0" "110000" "119137" "-9137" "110000" "119137" "-9137" "-10137"
"00697B" "元大美債7-10" "0" "20000" "-20000" "0" "0" "0" "0" "20000" "-20000" "0" "0" "0" "0" "0" "0" "22565" "4961" "17604" "22565" "4961" "17604" "-2396"
"00718B" "富邦中國政策債" "90000" "3000" "87000" "0" "0" "0" "90000" "3000" "87000" "0" "0" "0" "0" "0" "0" "0" "92000" "-92000" "0" "92000" "-92000" "-5000"
"00719B" "元大美債1-3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "197463" "131130" "66333" "197463" "131130" "66333" "66333"
"00720B" "元大投資級公司債" "53000" "1275000" "-1222000" "0" "0" "0" "53000" "1275000" "-1222000" "0" "0" "0" "0" "0" "0" "60000" "984000" "-924000" "60000" "984000" "-924000" "-2146000"
"00721B" "元大中國債3-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "250000" "250000" "0" "250000" "250000" "0" "0"
"00722B" "群益15年IG電信債" "0" "3000" "-3000" "0" "0" "0" "0" "3000" "-3000" "0" "0" "0" "0" "0" "0" "114000" "164098" "-50098" "114000" "164098" "-50098" "-53098"
"00723B" "群益15年IG科技債" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "104000" "113000" "-9000" "104000" "113000" "-9000" "-10000"
