"00679B" "元大美債20年" "38.82" "-0.48" "39.10" "39.10" "38.77" "4762000" "185373990" "2517" "38.82" "8" "38.84" "25" "449692000" "9999.95" "0.01"
"00687B" "國泰20年美債" "40.42" "-0.48" "40.38" "40.51" "40.38" "137000" "5538550" "67" "40.41" "2" "40.42" "6" "171787000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "36.21" "-0.08" "36.22" "36.22" "36.21" "128000" "4635110" "10" "36.19" "4" "36.20" "1" "336076000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "35.14" "-0.32" "35.25" "35.25" "35.14" "119000" "4185150" "14" "35.13" "1" "35.15" "4" "12186000" "9999.95" "0.01"
"00696B" "富邦美債20年" "40.36" "-0.45" "40.39" "40.50" "40.35" "503000" "20318390" "139" "40.35" "16" "40.36" "120" "616681000" "9999.95" "0.01"
"00697B" "元大美債7-10" "37.33" "-0.27" "37.34" "37.37" "37.30" "105000" "3918920" "23" "37.31" "6" "37.34" "25" "7712000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "20.26" "-0.06" "20.32" "20.34" "20.25" "247000" "5015380" "18" "20.25" "2" "20.30" "30" "1150001000" "9999.95" "0.01"
"00719B" "元大美債1-3" "29.27" "-0.09" "29.24" "29.27" "29.20" "151000" "4415150" "18" "29.21" "50" "29.24" "1" "797014000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "39.72" "-0.54" "39.82" "39.82" "39.72" "434000" "17267430" "219" "39.71" "14" "39.72" "9" "818109000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "46.35" "0.00" "46.36" "46.41" "46.33" "178000" "8256570" "9" "46.29" "20" "46.35" "1" "405622000" "9999.95" "0.01"
"00722B" "群益15年IG電信債" "42.56" "-0.74" "42.69" "42.71" "42.55" "112000" "4775960" "65" "42.55" "3" "42.56" "25" "998739000" "9999.95" "0.01"
"00723B" "群益15年IG科技債" "37.83" "-0.42" "38.02" "38.02" "37.83" "26000" "985120" "16" "37.83" "1" "37.88" "10" "1064583000" "9999.95" "0.01"
"00724B" "群益10年IG金融債" "38.11" "-0.56" "38.30" "38.30" "38.10" "311000" "11859060" "119" "38.10" "19" "38.11" "30" "1870775000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "40.23" "-0.61" "40.60" "40.60" "40.18" "673000" "27149150" "292" "40.23" "53" "40.25" "12" "1250706000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "38.68" "-0.19" "38.73" "38.77" "38.67" "105000" "4061670" "6" "38.64" "1" "38.70" "102" "1136989000" "9999.95" "0.01"
"00727B" "國泰1-5Y高收債" "36.76" "-0.17" "36.81" "36.81" "36.75" "188000" "6916350" "38" "36.75" "38" "36.78" "1" "90189000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "17.93" "-0.07" "18.00" "18.00" "17.90" "1000000" "17929170" "27" "17.93" "3" "17.94" "9" "27979000" "9999.95" "0.01"
"00740B" "富邦全球投等債" "43.16" "-0.67" "43.28" "43.29" "43.15" "137000" "5915980" "28" "43.15" "3" "43.16" "99" "763471000" "9999.95" "0.01"
"00741B" "富邦全球高收債" "36.04" "-0.01" "36.00" "36.04" "35.97" "116000" "4177340" "15" "36.01" "2" "36.04" "19" "9628000" "9999.95" "0.01"
"00744B" "國泰中國政金債5+" "42.95" "-0.11" "42.96" "42.97" "42.91" "107000" "4597520" "6" "42.91" "7" "42.97" "10" "665228000" "9999.95" "0.01"
"00745B" "富邦中政債0-1" "41.50" "+0.02" "41.50" "41.50" "41.50" "100000" "4150000" "4" "41.33" "5" "41.51" "30" "4016000" "9999.95" "0.01"
"00746B" "富邦A級公司債" "40.04" "-0.57" "40.12" "40.12" "40.04" "111000" "4448400" "13" "40.04" "1" "40.05" "1" "949964000" "9999.95" "0.01"
"00747B" "FH中國政策債" "53.20" "0.00" "53.10" "53.20" "53.10" "107000" "5691750" "4" "53.05" "15" "53.10" "2" "690500000" "9999.95" "0.01"
"00748B" "凱基中國債3-10" "42.91" "-0.02" "42.91" "42.91" "42.91" "100000" "4291000" "2" "42.91" "1" "42.93" "1" "580000000" "9999.95" "0.01"
"00749B" "凱基新興債10+" "38.42" "-0.18" "38.40" "38.42" "38.36" "102000" "3912820" "4" "38.31" "1" "38.36" "1" "1008500000" "9999.95" "0.01"
"00750B" "凱基科技債10+" "38.75" "-0.51" "38.75" "38.75" "38.75" "100000" "3875000" "4" "38.70" "5" "38.75" "2" "76500000" "9999.95" "0.01"
"00751B" "元大AAA至A公司債" "40.30" "-0.65" "40.89" "40.89" "40.30" "881000" "35613180" "344" "40.29" "2" "40.30" "3" "1301103000" "9999.95" "0.01"
"00754B" "群益AAA-AA公司債" "41.90" "-0.61" "42.02" "42.02" "41.87" "111000" "4650250" "14" "41.89" "1" "41.90" "9" "218400000" "9999.95" "0.01"
"00755B" "群益15年IG公用債" "39.82" "-0.59" "40.20" "40.20" "39.81" "72000" "2873340" "47" "39.81" "1" "39.85" "10" "124230000" "9999.95" "0.01"
