"00679B","元大美債20年","42.09","-0.13","42.09","42.09","41.95","384,000","16,141,210","135","42.06","3","42.09","24","353,192,000","9,999.95","0.01"
"00687B","國泰20年美債","43.93","-0.20","44.12","44.12","43.91","199,000","8,746,120","24","43.94","31","43.97","2","189,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","36.91","+0.04","36.91","36.91","36.91","100,000","3,691,000","6","36.81","1","36.84","1","315,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.85","-0.19","36.93","36.93","36.78","128,000","4,715,370","11","36.80","5","36.83","2","12,186,000","9,999.95","0.01"
"00696B","富邦美債20年","43.73","-0.20","43.84","43.84","43.70","238,000","10,406,010","31","43.73","1","43.74","4","635,181,000","9,999.95","0.01"
"00697B","元大美債7-10","38.96","-0.22","38.97","39.00","38.95","222,000","8,648,480","16","38.96","20","38.99","1","7,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.01","+0.03","20.01","20.01","19.98","187,000","3,736,810","15","19.97","9","19.99","1","1,138,001,000","9,999.95","0.01"
"00719B","元大美債1-3","29.74","-0.06","29.69","29.75","29.69","131,000","3,895,440","7","29.68","1","29.71","1","830,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","43.87","0.00","43.85","43.87","43.77","109,000","4,777,070","23","43.84","2","43.86","1","790,609,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.66","-0.02","45.74","45.74","45.66","101,000","4,619,660","5","45.59","28","45.74","2","405,122,000","9,999.95","0.01"
"00722B","群益15年IG電信債","46.91","+0.12","46.96","46.96","46.90","110,000","5,162,240","9","46.91","144","46.94","1","998,739,000","9,999.95","0.01"
"00723B","群益15年IG科技債","42.01","+0.03","42.01","42.01","42.01","102,000","4,285,020","6","42.01","150","42.02","2","1,064,583,000","9,999.95","0.01"
"00724B","群益10年IG金融債","41.78","-0.02","41.74","41.82","41.74","127,000","5,305,580","18","41.76","3","41.77","2","1,738,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","44.08","+0.02","44.11","44.11","44.08","128,000","5,644,490","12","44.08","9","44.10","12","1,106,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","41.44","-0.12","41.53","41.53","41.44","102,000","4,235,880","3","41.44","18","41.50","2","1,136,989,000","9,999.95","0.01"
"00727B","國泰1-5Y高收債","37.75","+0.02","37.70","37.76","37.70","130,000","4,906,470","7","37.74","2","37.76","80","92,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","19.38","+0.01","19.37","19.38","19.37","1,006,000","19,486,280","14","19.35","3","19.38","2","11,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","47.40","+0.15","47.29","47.44","47.26","103,000","4,883,990","7","47.28","100","47.34","2","741,971,000","9,999.95","0.01"
"00741B","富邦全球高收債","36.75","+0.03","36.71","36.75","36.71","103,000","3,784,210","9","36.70","1","36.73","1","9,628,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","42.85","-0.03","42.85","42.85","42.85","100,000","4,285,000","2","42.78","11","42.81","1","730,228,000","9,999.95","0.01"
"00745B","富邦中政債0-1","41.13","-0.03","41.13","41.13","41.13","100,000","4,113,000","4","40.84","20","41.17","20","4,016,000","9,999.95","0.01"
"00746B","富邦A級公司債","43.89","+0.03","43.89","43.89","43.89","100,000","4,389,000","4","43.80","2","43.85","2","888,964,000","9,999.95","0.01"
"00747B","FH中國政策債","52.20","-0.05","52.20","52.20","52.20","100,000","5,220,000","2","52.10","19","52.15","1","686,000,000","9,999.95","0.01"
"00748B","凱基中國債3-10","42.25","-0.02","42.25","42.25","42.25","100,000","4,225,000","2","42.19","10","42.25","1","598,000,000","9,999.95","0.01"
"00749B","凱基新興債10+","42.32","+0.12","42.32","42.32","42.32","100,000","4,232,000","2","42.28","10","42.34","1","924,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","43.02","+0.09","43.02","43.02","43.02","100,000","4,302,000","4","42.98","11","43.03","2","76,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","44.34","-0.01","44.34","44.34","44.30","119,000","5,275,330","25","44.33","4","44.34","1","1,270,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","45.76","0.00","45.76","45.76","45.76","104,000","4,759,040","8","45.76","150","45.79","1","151,400,000","9,999.95","0.01"
"00755B","群益15年IG公用債","43.42","-0.06","43.48","43.48","43.42","109,000","4,732,950","12","43.40","53","43.42","1","124,230,000","9,999.95","0.01"
"00756B","群益15年EM主權債","43.91","+0.04","43.91","43.91","43.91","100,000","4,391,000","4","43.87","1","43.91","1","966,800,000","9,999.95","0.01"
"00758B","FH能源債","61.75","0.00","61.75","61.75","61.75","100,000","6,175,000","2","61.65","20","61.75","1","5,525,000","9,999.95","0.01"
"00759B","FH製藥債","69.40","0.00","69.40","69.40","69.40","100,000","6,940,000","2","69.30","10","69.40","1","49,025,000","9,999.95","0.01"
"00760B","FH新興企業債","63.75","+0.05","63.75","63.75","63.75","100,000","6,375,000","2","63.65","10","63.75","2","336,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","45.80","+0.18","45.62","45.80","45.62","115,000","5,262,400","6","45.71","11","45.75","1","1,178,589,000","9,999.95","0.01"
"00764B","群益25年美債","44.16","-0.24","44.12","44.16","44.12","101,000","4,460,120","3","44.16","150","44.18","1","401,000,000","9,999.95","0.01"
"00765B","群益中國政金債","39.98","-0.01","39.98","39.98","39.98","100,000","3,998,000","2","39.88","5","40.01","50","3,000,000","9,999.95","0.01"
"00768B","FH20年美債","71.00","-0.20","71.00","71.00","71.00","100,000","7,100,000","2","70.95","10","71.05","2","213,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","43.90","+0.03","43.87","43.94","43.79","644,000","28,277,820","40","43.89","2","43.90","3","1,255,290,000","9,999.95","0.01"
"00773B","中信優先金融債","44.81","+0.04","44.81","44.81","44.78","211,000","9,452,780","17","44.80","10","44.81","1","1,246,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","43.17","+0.09","43.17","43.17","43.17","102,000","4,403,340","6","43.14","11","43.20","2","860,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","44.78","+0.08","44.78","44.78","44.78","100,000","4,478,000","4","44.74","10","44.80","1","818,650,000","9,999.95","0.01"
"00779B","凱基美債25+","44.41","0.00","44.41","44.41","44.41","100,000","4,441,000","2","44.39","17","44.42","1","380,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","40.02","-0.09","40.02","40.02","40.02","100,000","4,002,000","2","39.96","12","40.01","1","183,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","42.23","+0.19","42.07","42.23","42.07","112,000","4,729,540","5","42.17","22","42.25","10","2,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","41.82","+0.01","41.79","41.82","41.79","101,000","4,223,790","3","41.78","6","41.82","1","2,967,000","9,999.95","0.01"
"00784B","富邦中國投等債","36.66","0.00","36.65","36.66","36.65","151,000","5,534,160","5","36.55","20","36.67","1","2,993,000","9,999.95","0.01"
"00785B","富邦金融投等債","42.75","+0.08","42.75","42.75","42.75","150,000","6,412,500","6","42.60","20","42.77","20","332,966,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","40.92","-0.14","40.95","40.95","40.92","104,000","4,255,800","5","40.88","47","40.92","2","8,066,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","42.33","-0.22","42.34","42.34","42.33","173,000","7,323,120","6","42.33","5","42.40","24","5,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","40.32","-0.29","40.30","40.32","40.30","161,000","6,491,300","5","40.30","3","40.38","31","5,706,000","9,999.95","0.01"
"00789B","FH公司債A3","65.00","+0.10","65.00","65.00","65.00","100,000","6,500,000","4","64.85","15","65.00","1","42,600,000","9,999.95","0.01"
"00790B","FH次順位IG金融債","62.80","0.00","62.80","62.80","62.80","100,000","6,280,000","2","62.70","9","62.90","5","2,100,000","9,999.95","0.01"
"00791B","FH美元信用債1-5Y","54.30","+0.15","54.15","54.30","54.15","102,000","5,538,300","3","54.15","17","54.30","1","355,600,000","9,999.95","0.01"
"00792B","群益A級公司債","42.22","+0.06","42.22","42.22","42.22","102,000","4,306,440","6","42.18","70","42.25","1","574,115,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","41.15","-0.04","41.16","41.16","41.10","124,000","5,102,180","17","41.14","4","41.19","26","2,526,000","9,999.95","0.01"
"00794B","群益7+中國政金債","40.64","-0.01","40.66","40.70","40.64","110,000","4,476,550","8","40.58","16","40.71","1","185,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","42.12","-0.17","42.29","42.29","42.10","203,000","8,554,490","7","42.11","10","42.14","2","224,098,000","9,999.95","0.01"
"00796B","中信中國債7-10","40.49","+0.07","40.49","40.49","40.49","101,000","4,089,490","5","40.43","12","40.50","25","81,970,000","9,999.95","0.01"
"00799B","國泰A級醫療債","42.05","-0.04","42.09","42.09","42.05","101,000","4,247,090","3","42.02","10","42.08","10","4,036,000","9,999.95","0.01"
"00831B","新光美債1-3","35.92","-0.06","35.92","35.92","35.92","50,000","1,796,000","3","35.86","5","35.92","1","126,600,000","9,999.95","0.01"
"00834B","第一金金融債10+","41.97","+0.17","41.97","41.97","41.97","100,000","4,197,000","6","41.90","2","42.11","2","17,198,000","9,999.95","0.01"
"00836B","永豐10年A公司債","39.54","-0.09","39.54","39.54","39.48","102,000","4,033,020","4","39.48","7","39.52","1","213,541,000","9,999.95","0.01"
"00838B","永豐7-10年中國債","39.56","+0.01","39.56","39.56","39.56","100,000","3,956,000","2","39.49","10","39.57","15","5,691,000","9,999.95","0.01"
"00840B","凱基IG精選15+","39.46","+0.05","39.46","39.46","39.46","100,000","3,946,000","2","39.42","11","39.47","1","19,931,000","9,999.95","0.01"
"00841B","凱基AAA-AA公司債","39.83","-0.22","39.83","39.83","39.83","100,000","3,983,000","2","39.79","12","39.92","10","53,940,000","9,999.95","0.01"
