112年01月10日 三大法人日交易資訊(含普通股、零股)依股票代碼排序  不含鉅額交易、綜合帳戶之投信買賣成交量
代號名稱外資及陸資(不含外資自營商)-買進股數外資及陸資(不含外資自營商)-賣出股數外資及陸資(不含外資自營商)-買賣超股數外資自營商-買進股數外資自營商-賣出股數外資自營商-買賣超股數外資及陸資-買進股數外資及陸資-賣出股數外資及陸資-買賣超股數投信-買進股數投信-賣出股數投信-買賣超股數自營商(自行買賣)-買進股數自營商(自行買賣)-賣出股數自營商(自行買賣)-買賣超股數自營商(避險)-買進股數自營商(避險)-賣出股數自營商(避險)-買賣超股數自營商-買進股數自營商-賣出股數自營商-買賣超股數三大法人買賣超股數合計
"00679B" "元大美債20年" "3494000" "0" "3494000" "0" "0" "0" "3494000" "0" "3494000" "0" "0" "0" "0" "0" "0" "2715000" "7405000" "-4690000" "2715000" "7405000" "-4690000" "-1196000"
"00687B" "國泰20年美債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2147000" "2345053" "-198053" "2147000" "2345053" "-198053" "-198053"
"00694B" "富邦美債1-3" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "150000" "153000" "-3000" "150000" "153000" "-3000" "-4000"
"00695B" "富邦美債7-10" "0" "1000" "-1000" "0" "0" "0" "0" "1000" "-1000" "0" "0" "0" "0" "0" "0" "170588" "174000" "-3412" "170588" "174000" "-3412" "-4412"
"00696B" "富邦美債20年" "6000" "11000" "-5000" "0" "0" "0" "6000" "11000" "-5000" "0" "0" "0" "0" "0" "0" "360000" "404000" "-44000" "360000" "404000" "-44000" "-49000"
"00697B" "元大美債7-10" "1000" "1000" "0" "0" "0" "0" "1000" "1000" "0" "0" "0" "0" "0" "0" "0" "1319" "5655" "-4336" "1319" "5655" "-4336" "-4336"
"00718B" "富邦中國政策債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "176000" "169000" "7000" "176000" "169000" "7000" "7000"
"00719B" "元大美債1-3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "111000" "-111000" "0" "111000" "-111000" "-111000"
"00720B" "元大投資級公司債" "1000" "6000" "-5000" "0" "0" "0" "1000" "6000" "-5000" "0" "0" "0" "611000" "0" "611000" "427000" "3685000" "-3258000" "1038000" "3685000" "-2647000" "-2652000"
"00721B" "元大中國債3-5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8000" "0" "8000" "8000" "0" "8000" "8000"
"00722B" "群益15年IG電信債" "3000" "1000" "2000" "0" "0" "0" "3000" "1000" "2000" "0" "0" "0" "0" "0" "0" "108000" "106000" "2000" "108000" "106000" "2000" "4000"
"00723B" "群益15年IG科技債" "1000" "0" "1000" "0" "0" "0" "1000" "0" "1000" "0" "0" "0" "0" "0" "0" "107000" "100000" "7000" "107000" "100000" "7000" "8000"
"00724B" "群益10年IG金融債" "3000" "195000" "-192000" "0" "0" "0" "3000" "195000" "-192000" "0" "0" "0" "0" "0" "0" "21000" "59000" "-38000" "21000" "59000" "-38000" "-230000"
"00725B" "國泰投資級公司債" "7000" "0" "7000" "0" "0" "0" "7000" "0" "7000" "0" "0" "0" "0" "0" "0" "1692000" "3106183" "-1414183" "1692000" "3106183" "-1414183" "-1407183"
"00726B" "國泰5Y+新興債" "0" "2000" "-2000" "0" "0" "0" "0" "2000" "-2000" "0" "0" "0" "0" "0" "0" "167401" "206121" "-38720" "167401" "206121" "-38720" "-40720"
"00727B" "國泰1-5Y非投等債" "0" "4000" "-4000" "0" "0" "0" "0" "4000" "-4000" "0" "0" "0" "0" "0" "0" "103999" "103672" "327" "103999" "103672" "327" "-3673"
"00734B" "台新JPM新興債" "2000" "1000" "1000" "0" "0" "0" "2000" "1000" "1000" "0" "0" "0" "0" "0" "0" "945000" "971000" "-26000" "945000" "971000" "-26000" "-25000"
"00740B" "富邦全球投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "545000" "574291" "-29291" "545000" "574291" "-29291" "-29291"
"00741B" "富邦全球非投等債" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "110000" "-10000" "100000" "110000" "-10000" "-10000"
"00744B" "國泰中國政金債5+" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100639" "102178" "-1539" "100639" "102178" "-1539" "-1539"
"00746B" "富邦A級公司債" "3000" "0" "3000" "0" "0" "0" "3000" "0" "3000" "0" "0" "0" "0" "0" "0" "202000" "224000" "-22000" "202000" "224000" "-22000" "-19000"
"00748B" "凱基中國債3-10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100000" "100000" "0" "100000" "100000" "0" "0"
