"00679B","元大美債20年","42.06","+0.08","41.88","42.15","41.80","658,000","27,587,920","182","42.06","110","42.10","1","183,192,000","9,999.95","0.01"
"00687B","國泰20年美債","44.10","+0.14","43.97","44.15","43.94","121,000","5,330,110","18","44.00","127","44.10","2","189,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","36.84","-0.08","36.82","36.88","36.81","374,000","13,784,370","31","36.84","20","36.88","1","315,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.63","+0.01","36.61","36.67","36.61","140,000","5,132,290","10","36.69","98","36.77","2","12,186,000","9,999.95","0.01"
"00696B","富邦美債20年","43.93","+0.18","43.60","43.93","43.60","230,000","10,061,880","22","43.83","171","43.90","15","635,181,000","9,999.95","0.01"
"00697B","元大美債7-10","39.00","+0.09","38.89","39.00","38.84","613,000","23,839,150","33","38.98","121","39.02","55","8,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.87","-0.01","19.87","19.88","19.87","153,000","3,040,120","6","19.83","3","19.85","1","1,139,001,000","9,999.95","0.01"
"00719B","元大美債1-3","29.74","-0.05","29.73","29.74","29.70","135,000","4,013,560","7","29.68","30","29.71","1","765,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","43.94","-0.10","43.82","44.01","43.80","282,000","12,376,010","37","43.93","100","44.02","10","764,609,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.35","+0.04","45.36","45.36","45.35","170,000","7,710,500","3","45.34","15","45.35","1","405,622,000","9,999.95","0.01"
"00722B","群益15年IG電信債","47.27","+0.42","46.94","47.27","46.94","127,000","5,986,150","17","47.19","50","47.26","10","998,739,000","9,999.95","0.01"
"00723B","群益15年IG科技債","42.35","+0.16","42.20","42.35","42.20","130,000","5,499,330","12","42.35","40","42.41","10","1,031,083,000","9,999.95","0.01"
"00724B","群益10年IG金融債","41.76","+0.11","41.69","41.82","41.69","125,000","5,223,870","23","41.83","110","41.89","2","1,738,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","43.85","-0.08","43.75","43.85","43.75","211,000","9,241,910","5","43.95","130","44.04","22","1,056,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","40.90","+0.10","41.00","41.00","40.90","113,000","4,631,800","4","40.80","2","40.95","18","1,125,989,000","9,999.95","0.01"
"00727B","國泰1-5Y高收債","37.43","+0.02","37.44","37.45","37.40","135,000","5,051,110","20","37.41","2","37.43","1","92,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","19.09","-0.06","19.10","19.10","19.07","1,043,000","19,910,720","32","19.09","100","19.15","5","11,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","47.34","+0.04","47.25","47.37","47.25","154,000","7,285,100","10","47.35","1","47.36","2","741,471,000","9,999.95","0.01"
"00741B","富邦全球高收債","36.55","+0.14","36.58","36.58","36.41","106,000","3,875,050","8","36.41","1","36.48","1","9,628,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","42.55","-0.01","42.55","42.55","42.55","100,000","4,255,000","2","42.54","12","42.58","10","754,228,000","9,999.95","0.01"
"00745B","富邦中政債0-1","41.10","+0.14","41.10","41.10","41.10","100,000","4,110,000","4","40.59","50","41.14","20","4,016,000","9,999.95","0.01"
"00746B","富邦A級公司債","43.95","+0.06","43.83","43.95","43.83","103,000","4,514,850","5","43.85","100","43.92","20","888,464,000","9,999.95","0.01"
"00747B","FH中國政策債","51.90","-0.05","51.95","51.95","51.90","101,000","5,246,900","3","51.90","8","51.95","1","686,000,000","9,999.95","0.01"
"00748B","凱基中國債3-10","42.28","+0.01","42.28","42.28","42.28","100,000","4,228,000","2","42.26","11","42.32","1","598,000,000","9,999.95","0.01"
"00749B","凱基新興債10+","41.26","+0.14","41.26","41.26","41.26","100,000","4,126,000","2","41.31","10","41.43","1","877,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","43.18","+0.09","43.06","43.18","43.06","102,000","4,392,360","5","43.13","100","43.25","2","76,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","44.86","+0.34","44.48","44.88","44.44","188,000","8,392,690","39","44.75","55","44.86","14","1,289,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","45.90","+0.17","45.71","45.90","45.71","109,000","5,001,390","11","45.93","150","46.02","10","152,400,000","9,999.95","0.01"
"00755B","群益15年IG公用債","43.82","+0.18","43.65","43.85","43.65","134,000","5,866,930","21","43.78","100","43.90","1","124,230,000","9,999.95","0.01"
"00756B","群益15年EM主權債","42.79","+0.31","42.59","42.79","42.59","110,000","4,704,900","5","42.80","3","42.89","1","968,300,000","9,999.95","0.01"
"00758B","FH能源債","61.45","-0.35","61.45","61.45","61.45","100,000","6,145,000","2","61.30","9","61.40","1","5,525,000","9,999.95","0.01"
