"00679B","元大美債20年","42.22","-0.47","42.28","42.30","42.16","348,000","14,693,150","114","42.21","5","42.22","7","353,192,000","9,999.95","0.01"
"00687B","國泰20年美債","44.13","-0.62","44.14","44.21","44.09","74,000","3,265,780","12","44.08","1","44.11","2","189,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","36.87","+0.01","36.86","36.94","36.86","103,000","3,804,590","9","36.86","1","36.91","1","315,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","37.04","-0.09","37.06","37.06","37.04","108,000","4,000,470","4","37.02","1","37.03","2","12,186,000","9,999.95","0.01"
"00696B","富邦美債20年","43.93","-0.54","44.15","44.15","43.91","145,000","6,379,630","21","43.93","1","43.96","2","635,181,000","9,999.95","0.01"
"00697B","元大美債7-10","39.18","-0.17","39.23","39.24","39.16","174,000","6,823,310","6","39.16","35","39.18","1","7,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.98","+0.01","19.97","19.99","19.96","160,000","3,196,780","8","19.94","39","19.98","1","1,138,001,000","9,999.95","0.01"
"00719B","元大美債1-3","29.80","-0.01","29.74","29.80","29.73","112,000","3,336,840","7","29.73","1","29.76","1","830,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","43.87","-0.39","43.81","43.90","43.81","127,000","5,569,740","49","43.86","1","43.87","11","790,609,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.68","-0.10","45.61","45.75","45.61","185,000","8,456,790","8","45.63","8","45.68","1","405,122,000","9,999.95","0.01"
"00722B","群益15年IG電信債","46.79","-0.54","46.75","46.85","46.69","115,000","5,380,700","15","46.73","1","46.85","9","998,739,000","9,999.95","0.01"
"00723B","群益15年IG科技債","41.98","-0.73","42.00","42.00","41.92","116,000","4,867,750","11","41.92","3","41.95","2","1,064,583,000","9,999.95","0.01"
"00724B","群益10年IG金融債","41.80","-0.27","41.79","41.83","41.78","99,000","4,139,750","20","41.78","1","41.80","1","1,738,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","44.06","-0.31","44.02","44.06","43.96","104,000","4,580,000","6","43.97","23","44.01","1","1,106,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","41.56","-0.11","41.60","41.60","41.56","101,000","4,197,600","3","41.41","100","41.50","2","1,136,989,000","9,999.95","0.01"
"00727B","國泰1-5Y高收債","37.73","-0.01","37.74","37.74","37.73","177,000","6,679,420","18","37.71","2","37.74","1","92,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","19.37","-0.06","19.39","19.39","19.36","1,007,000","19,515,560","13","19.36","5","19.37","3","11,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","47.25","-0.43","47.30","47.30","47.18","102,000","4,821,480","6","47.28","1","47.33","2","741,971,000","9,999.95","0.01"
