"00679B","元大美債20年","41.85","+0.04","41.77","41.85","41.77","228,000","9,532,800","77","41.84","7","41.85","79","353,192,000","9,999.95","0.01"
"00687B","國泰20年美債","43.64","-0.01","43.64","43.72","43.64","84,000","3,670,870","7","43.65","31","43.68","1","188,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","36.65","-0.09","36.70","36.70","36.61","116,000","4,254,220","23","36.61","25","36.70","31","360,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.65","-0.05","36.65","36.67","36.61","116,000","4,252,950","14","36.63","1","36.65","1","12,186,000","9,999.95","0.01"
"00696B","富邦美債20年","43.49","0.00","43.49","43.49","43.45","131,000","5,696,560","17","43.48","3","43.49","1","635,181,000","9,999.95","0.01"
"00697B","元大美債7-10","38.78","+0.04","38.82","38.85","38.75","307,000","11,912,350","20","38.75","13","38.78","1","7,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.97","-0.03","20.00","20.00","19.92","168,000","3,357,790","9","19.97","2","19.99","9","1,145,501,000","9,999.95","0.01"
"00719B","元大美債1-3","29.52","-0.05","29.57","29.57","29.52","109,000","3,221,740","6","29.52","43","29.53","1","864,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","44.13","+0.06","44.08","44.14","44.08","160,000","7,059,890","20","44.11","5","44.14","1","790,609,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.67","+0.06","45.71","45.71","45.67","171,000","7,809,610","6","45.54","1","45.67","1","405,122,000","9,999.95","0.01"
"00722B","群益15年IG電信債","47.08","+0.18","47.10","47.20","47.04","113,000","5,320,280","7","47.05","110","47.07","1","998,739,000","9,999.95","0.01"
"00723B","群益15年IG科技債","42.06","+0.12","42.06","42.06","42.06","102,000","4,290,120","6","42.01","150","42.05","2","1,064,583,000","9,999.95","0.01"
"00724B","群益10年IG金融債","41.88","+0.05","41.91","41.91","41.88","106,000","4,442,400","10","41.86","10","41.90","5","1,738,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","44.18","+0.14","44.12","44.18","44.12","120,000","5,295,470","6","44.14","10","44.18","10","1,106,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","41.44","0.00","41.44","41.44","41.44","100,000","4,144,000","2","41.31","1","41.39","2","1,136,989,000","9,999.95","0.01"
"00727B","國泰1-5Y高收債","37.71","-0.01","37.72","37.75","37.71","142,000","5,357,320","13","37.71","32","37.72","1","90,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","19.25","-0.03","19.28","19.28","19.23","1,038,000","20,001,360","10","19.25","45","19.27","5","11,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","47.54","+0.16","47.50","47.54","47.50","113,000","5,371,860","7","47.36","120","47.45","2","741,971,000","9,999.95","0.01"
"00741B","富邦全球高收債","36.83","+0.01","36.72","36.83","36.70","106,000","3,903,260","8","36.72","2","36.78","1","9,628,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","42.65","-0.15","42.71","42.71","42.65","105,000","4,484,300","4","42.65","9","42.69","1","730,228,000","9,999.95","0.01"
"00745B","富邦中政債0-1","41.07","-0.07","41.07","41.07","41.07","100,000","4,107,000","4","40.72","30","41.08","10","4,016,000","9,999.95","0.01"
"00746B","富邦A級公司債","44.05","+0.08","44.05","44.05","44.05","100,000","4,405,000","7","43.95","3","44.00","1","888,964,000","9,999.95","0.01"
"00747B","FH中國政策債","51.95","-0.25","51.95","51.95","51.95","100,000","5,195,000","2","51.90","15","51.95","1","686,000,000","9,999.95","0.01"
"00748B","凱基中國債3-10","42.18","0.00","42.18","42.18","42.18","100,000","4,218,000","2","42.12","20","42.18","1","598,000,000","9,999.95","0.01"
"00749B","凱基新興債10+","42.03","-0.10","42.03","42.03","42.03","100,000","4,203,000","2","41.98","2","42.03","1","924,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","42.92","+0.13","42.92","42.92","42.92","100,000","4,292,000","4","42.86","100","42.91","2","76,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","44.41","+0.06","44.36","44.41","44.35","65,000","2,886,150","14","44.41","10","44.42","1","1,270,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","45.81","+0.08","45.78","45.81","45.78","243,000","11,127,690","11","45.79","100","45.81","2","151,400,000","9,999.95","0.01"
"00755B","群益15年IG公用債","43.34","+0.07","43.21","43.34","43.21","115,000","4,978,360","13","43.31","2","43.37","10","124,230,000","9,999.95","0.01"
"00756B","群益15年EM主權債","43.64","-0.11","43.64","43.64","43.63","103,000","4,493,920","7","43.64","1","43.65","1","966,800,000","9,999.95","0.01"
"00758B","FH能源債","61.80","+0.20","61.80","61.80","61.80","100,000","6,180,000","2","61.70","10","61.75","1","5,525,000","9,999.95","0.01"
"00759B","FH製藥債","69.30","+0.10","69.30","69.30","69.30","100,000","6,930,000","2","69.20","10","69.30","1","49,025,000","9,999.95","0.01"
"00760B","FH新興企業債","63.50","+0.10","63.45","63.50","63.45","110,000","6,984,500","3","63.35","9","63.45","2","336,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","45.62","+0.14","45.62","45.62","45.62","100,000","4,562,000","2","45.57","10","45.61","1","1,178,589,000","9,999.95","0.01"
"00764B","群益25年美債","43.98","+0.06","43.97","43.98","43.97","101,000","4,440,980","3","43.97","1","44.00","25","401,000,000","9,999.95","0.01"
"00765B","群益中國政金債","39.81","-0.06","39.82","39.82","39.81","105,000","4,180,100","3","39.75","8","39.83","14","3,000,000","9,999.95","0.01"
"00768B","FH20年美債","70.35","0.00","70.35","70.35","70.35","100,000","7,035,000","2","70.25","10","70.30","2","213,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","43.90","+0.04","43.86","43.94","43.86","631,000","27,705,690","40","43.90","5","43.92","3","1,255,290,000","9,999.95","0.01"
"00773B","中信優先金融債","44.93","+0.18","44.90","44.93","44.86","214,000","9,610,480","18","44.85","1","44.89","2","1,246,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","43.14","+0.18","43.10","43.14","43.10","103,000","4,443,380","7","43.06","20","43.12","2","860,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","44.83","+0.22","44.83","44.83","44.83","100,000","4,483,000","4","44.75","111","44.82","1","818,650,000","9,999.95","0.01"
"00779B","凱基美債25+","44.00","+0.10","44.00","44.00","44.00","100,000","4,400,000","2","43.95","11","44.01","1","380,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","39.87","-0.04","39.87","39.87","39.87","100,000","3,987,000","2","39.79","6","39.84","1","183,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","42.10","+0.15","42.07","42.10","42.07","110,000","4,630,700","3","42.06","10","42.14","10","2,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","41.54","-0.21","41.59","41.59","41.54","101,000","4,195,590","3","41.55","2","41.56","1","2,967,000","9,999.95","0.01"
"00784B","富邦中國投等債","36.52","+0.01","36.32","36.52","36.32","151,000","5,514,320","5","36.33","20","36.54","20","2,993,000","9,999.95","0.01"
"00785B","富邦金融投等債","42.86","+0.20","42.91","42.91","42.86","152,000","6,514,820","7","42.72","33","42.80","1","332,966,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","41.10","+0.20","41.37","41.37","41.07","104,000","4,271,710","6","41.03","52","41.06","2","8,066,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","42.37","+0.23","42.34","42.37","42.32","154,000","6,519,920","7","42.27","48","42.37","2","5,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","40.25","+0.06","40.32","40.32","40.20","124,000","4,990,650","7","40.23","10","40.25","8","5,706,000","9,999.95","0.01"
"00789B","FH公司債A3","64.75","+0.05","64.75","64.75","64.75","100,000","6,475,000","4","64.65","3","64.75","1","42,600,000","9,999.95","0.01"
"00790B","FH次順位IG金融債","62.65","0.00","62.65","62.65","62.65","100,000","6,265,000","2","62.50","15","62.75","5","2,100,000","9,999.95","0.01"
"00791B","FH美元信用債1-5Y","54.00","-0.20","54.15","54.15","54.00","102,000","5,508,250","4","53.85","101","53.95","1","355,600,000","9,999.95","0.01"
"00792B","群益A級公司債","42.24","+0.10","42.24","42.24","42.24","102,000","4,308,480","6","42.18","20","42.25","2","574,115,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","41.32","-0.01","41.29","41.40","41.29","113,000","4,669,060","7","41.28","1","41.41","169","2,526,000","9,999.95","0.01"
"00794B","群益7+中國政金債","40.50","-0.07","40.50","40.50","40.50","100,000","4,050,000","2","40.47","1","40.50","1","185,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","41.86","0.00","41.84","41.87","41.84","356,000","14,898,620","13","41.83","2","41.85","3","224,098,000","9,999.95","0.01"
"00796B","中信中國債7-10","40.41","-0.11","40.48","40.48","40.41","262,000","10,593,250","13","40.37","10","40.41","2","81,970,000","9,999.95","0.01"
"00799B","國泰A級醫療債","41.92","-0.05","41.96","41.96","41.92","104,000","4,359,830","5","41.85","15","41.96","19","4,036,000","9,999.95","0.01"
"00831B","新光美債1-3","35.72","-0.03","35.72","35.72","35.72","50,000","1,786,000","2","35.65","5","35.71","1","140,600,000","9,999.95","0.01"
"00834B","第一金金融債10+","42.00","+0.20","42.00","42.00","42.00","100,000","4,200,000","6","41.85","1","41.92","2","17,198,000","9,999.95","0.01"
"00836B","永豐10年A公司債","39.41","+0.08","39.41","39.41","39.41","100,000","3,941,000","2","39.38","5","39.42","1","213,041,000","9,999.95","0.01"
"00838B","永豐7-10年中國債","39.37","-0.08","39.37","39.37","39.37","100,000","3,937,000","2","39.36","5","39.38","10","5,691,000","9,999.95","0.01"
"00840B","凱基IG精選15+","39.37","+0.14","39.37","39.37","39.37","100,000","3,937,000","2","39.31","11","39.37","1","19,931,000","9,999.95","0.01"
