"00679B" "元大美債20年" "35.84" "-0.40" "35.80" "35.90" "35.79" "3651000" "130795650" "1185" "35.83" "47" "35.84" "77" "546192000" "9999.95" "0.01"
"00687B" "國泰20年美債" "37.52" "-0.54" "37.71" "37.75" "37.25" "337000" "12615730" "49" "37.51" "6" "37.52" "158" "223787000" "9999.95" "0.01"
"00694B" "富邦美債1-3" "37.50" "0.00" "37.48" "37.55" "37.48" "112000" "4198100" "11" "37.39" "2" "37.44" "1" "257576000" "9999.95" "0.01"
"00695B" "富邦美債7-10" "34.62" "-0.18" "34.21" "34.64" "34.21" "105000" "3630750" "7" "34.52" "87" "34.57" "2" "12186000" "9999.95" "0.01"
"00696B" "富邦美債20年" "37.46" "-0.45" "37.49" "37.49" "37.33" "147000" "5501030" "36" "37.45" "3" "37.46" "140" "555681000" "9999.95" "0.01"
"00697B" "元大美債7-10" "36.50" "-0.29" "36.65" "36.68" "36.50" "178000" "6513160" "9" "36.48" "1" "36.70" "128" "7712000" "9999.95" "0.01"
"00718B" "富邦中國政策債" "21.33" "+0.39" "20.89" "21.33" "20.89" "797000" "16848770" "126" "21.16" "1" "21.29" "2" "1097001000" "9999.95" "0.01"
"00719B" "元大美債1-3" "30.31" "+0.07" "29.90" "30.34" "29.90" "109000" "3303390" "7" "30.20" "10" "30.27" "1" "545014000" "9999.95" "0.01"
"00720B" "元大投資級公司債" "37.39" "-0.26" "37.22" "37.39" "37.22" "325000" "12115720" "91" "37.35" "1" "37.39" "26" "818609000" "9999.95" "0.01"
"00721B" "元大中國債3-5" "48.13" "+0.05" "48.09" "48.13" "48.08" "397000" "19101290" "28" "48.07" "20" "48.14" "4" "394622000" "9999.95" "0.01"
"00722B" "群益15年IG電信債" "40.50" "-0.40" "40.80" "40.80" "40.30" "105000" "4252570" "9" "40.50" "1" "40.53" "19" "999739000" "9999.95" "0.01"
"00723B" "群益15年IG科技債" "35.65" "-0.57" "35.66" "35.78" "35.37" "116000" "4140240" "20" "35.50" "1" "35.64" "1" "1135583000" "9999.95" "0.01"
"00724B" "群益10年IG金融債" "35.77" "-0.30" "36.04" "36.04" "35.64" "178000" "6360080" "112" "35.76" "9" "35.77" "13" "2377775000" "9999.95" "0.01"
"00725B" "國泰投資級公司債" "38.13" "-0.27" "38.10" "38.16" "38.05" "168000" "6400040" "31" "38.13" "1" "38.16" "19" "1253706000" "9999.95" "0.01"
"00726B" "國泰5Y+新興債" "35.01" "+0.01" "35.00" "35.01" "35.00" "104000" "3640030" "4" "34.81" "2" "35.15" "101" "1135489000" "9999.95" "0.01"
"00727B" "國泰1-5Y高收債" "37.77" "+0.17" "37.71" "37.80" "37.71" "113000" "4267740" "13" "37.74" "3" "37.80" "62" "91689000" "9999.95" "0.01"
"00734B" "台新JPM新興債" "16.63" "-0.04" "16.67" "16.67" "16.60" "1146000" "19077540" "168" "16.62" "1" "16.66" "2" "27979000" "9999.95" "0.01"
"00740B" "富邦全球投等債" "41.08" "-0.25" "41.32" "41.32" "41.01" "158000" "6491340" "11" "41.12" "1" "41.13" "1" "781471000" "9999.95" "0.01"
"00741B" "富邦全球高收債" "36.71" "-0.03" "36.70" "36.90" "36.70" "168000" "6177350" "13" "36.77" "1" "36.83" "6" "9628000" "9999.95" "0.01"
"00744B" "國泰中國政金債5+" "45.01" "+0.17" "45.01" "45.01" "45.01" "101000" "4546010" "3" "44.99" "11" "45.03" "1" "549728000" "9999.95" "0.01"
"00745B" "富邦中政債0-1" "43.28" "+0.27" "43.35" "43.35" "43.28" "100000" "4331500" "4" "43.10" "1" "43.30" "25" "4016000" "9999.95" "0.01"
"00746B" "富邦A級公司債" "38.44" "-0.36" "38.41" "38.44" "38.41" "154000" "5916670" "8" "38.42" "6" "38.47" "3" "1413464000" "9999.95" "0.01"
"00747B" "FH中國政策債" "55.65" "+0.40" "55.65" "55.65" "55.65" "100000" "5565000" "2" "55.50" "10" "55.60" "1" "614000000" "9999.95" "0.01"
"00748B" "凱基中國債3-10" "44.34" "+0.54" "44.34" "44.34" "44.34" "100000" "4434000" "2" "43.75" "1" "44.16" "1" "447500000" "9999.95" "0.01"
"00749B" "凱基新興債10+" "33.50" "-0.25" "33.50" "33.50" "33.50" "102000" "3417000" "6" "33.20" "101" "33.53" "1" "1011500000" "9999.95" "0.01"
"00750B" "凱基科技債10+" "36.71" "-0.45" "36.71" "36.71" "36.71" "100000" "3671000" "7" "36.43" "1" "36.80" "1" "125500000" "9999.95" "0.01"
"00751B" "元大AAA至A公司債" "38.39" "-0.03" "37.98" "38.39" "37.98" "161000" "6144560" "81" "38.45" "1" "38.53" "5" "1441103000" "9999.95" "0.01"
"00754B" "群益AAA-AA公司債" "39.58" "-0.46" "39.58" "39.58" "39.58" "96000" "3799680" "12" "39.35" "1" "39.48" "2" "243900000" "9999.95" "0.01"
"00755B" "群益15年IG公用債" "37.40" "-0.42" "37.20" "37.54" "37.20" "110000" "4111200" "18" "37.34" "1" "37.37" "1" "124230000" "9999.95" "0.01"
"00756B" "群益15年EM主權債" "34.80" "-0.02" "34.65" "34.97" "34.65" "107000" "3729420" "11" "34.74" "1" "34.80" "9" "1057300000" "9999.95" "0.01"
"00758B" "FH能源債" "54.15" "-0.45" "54.15" "54.15" "54.15" "100000" "5415000" "2" "53.80" "10" "54.05" "1" "5525000" "9999.95" "0.01"
"00759B" "FH製藥債" "59.70" "-0.60" "59.80" "59.80" "59.70" "101000" "6029800" "3" "59.35" "50" "59.65" "1" "49025000" "9999.95" "0.01"
"00760B" "FH新興企業債" "55.70" "-0.20" "55.70" "55.70" "55.70" "101000" "5625700" "3" "55.45" "13" "55.70" "10" "350520000" "9999.95" "0.01"
"00761B" "國泰A級公司債" "39.35" "-0.50" "39.35" "39.44" "39.35" "135000" "5317010" "15" "39.34" "6" "39.35" "3" "1698589000" "9999.95" "0.01"
"00764B" "群益25年美債" "37.23" "-0.71" "37.23" "37.33" "37.23" "103000" "3844690" "7" "37.23" "2" "37.29" "1" "634000000" "9999.95" "0.01"
"00765B" "群益中國政金債" "42.03" "+0.17" "41.89" "42.03" "41.89" "110000" "4621800" "8" "42.00" "4" "42.07" "10" "3000000" "9999.95" "0.01"
"00768B" "FH20年美債" "60.50" "-1.20" "60.50" "60.50" "60.50" "100000" "6050000" "2" "60.15" "110" "60.40" "2" "229600000" "9999.95" "0.01"
"00772B" "中信高評級公司債" "38.22" "-0.10" "38.04" "38.25" "38.00" "740000" "28259810" "106" "38.22" "2" "38.24" "1" "1519290000" "9999.95" "0.01"
"00773B" "中信優先金融債" "38.07" "-0.21" "37.80" "38.07" "37.79" "638000" "24272230" "34" "38.07" "1" "38.08" "11" "1486790000" "9999.95" "0.01"
"00777B" "凱基AAA至A公司債" "37.09" "-0.24" "37.09" "37.09" "37.09" "102000" "3783180" "6" "36.68" "1" "37.05" "2" "1002150000" "9999.95" "0.01"
"00778B" "凱基金融債20+" "37.52" "-0.42" "37.52" "37.52" "37.52" "101000" "3789520" "5" "37.48" "12" "37.70" "2" "962650000" "9999.95" "0.01"
"00779B" "凱基美債25+" "37.43" "-0.55" "37.43" "37.43" "37.43" "100000" "3743000" "2" "37.26" "1" "37.65" "100" "467650000" "9999.95" "0.01"
"00780B" "國泰A級金融債" "36.86" "-0.22" "36.26" "36.86" "36.26" "103000" "3794780" "3" "36.22" "50" "36.63" "1" "230602000" "9999.95" "0.01"
"00781B" "國泰A級科技債" "35.82" "-0.35" "35.74" "35.83" "35.74" "102000" "3653570" "4" "35.77" "1" "35.84" "6" "3336000" "9999.95" "0.01"
"00782B" "國泰A級公用債" "36.28" "-0.44" "36.50" "36.50" "36.10" "105000" "3809710" "9" "36.18" "2" "36.33" "20" "2967000" "9999.95" "0.01"
"00784B" "富邦中國投等債" "36.05" "-0.06" "36.05" "36.05" "36.05" "100000" "3605000" "4" "35.99" "7" "36.12" "10" "2993000" "9999.95" "0.01"
"00785B" "富邦金融投等債" "36.30" "-0.46" "36.31" "36.31" "36.25" "111000" "4026910" "6" "36.25" "1" "36.38" "20" "615466000" "9999.95" "0.01"
"00786B" "元大10年IG銀行債" "35.45" "-0.38" "35.45" "35.45" "35.45" "100000" "3545000" "2" "35.45" "1" "35.53" "1" "8066000" "9999.95" "0.01"
"00787B" "元大10年IG醫療債" "36.35" "-0.96" "36.94" "36.94" "36.34" "153000" "5584350" "6" "36.35" "2" "37.04" "22" "5306000" "9999.95" "0.01"
"00788B" "元大10年IG電能債" "35.10" "-0.36" "35.00" "35.10" "35.00" "103000" "3615000" "4" "35.10" "1" "35.14" "21" "5706000" "9999.95" "0.01"
"00789B" "FH公司債A3" "56.15" "-0.30" "56.15" "56.15" "56.15" "100000" "5615000" "2" "55.30" "9" "56.45" "9" "42600000" "9999.95" "0.01"
"00790B" "FH次順位IG金融債" "55.20" "-0.30" "55.20" "55.20" "55.20" "100000" "5520000" "2" "54.60" "9" "55.75" "9" "2100000" "9999.95" "0.01"
"00791B" "FH美元信用債1-5Y" "51.35" "+0.45" "51.45" "51.45" "51.35" "103000" "5289150" "7" "50.50" "1" "51.50" "17" "355600000" "9999.95" "0.01"
"00792B" "群益A級公司債" "36.01" "-0.50" "35.96" "36.02" "35.96" "105000" "3775970" "8" "35.98" "1" "36.01" "1" "916615000" "9999.95" "0.01"
"00793B" "群益AAA-A醫療債" "35.63" "-0.27" "35.70" "35.70" "35.62" "110000" "3918370" "11" "35.62" "1" "35.63" "12" "3026000" "9999.95" "0.01"
"00794B" "群益7+中國政金債" "42.67" "+0.24" "42.57" "42.67" "42.57" "121000" "5161770" "7" "42.63" "3" "42.67" "1" "83687000" "9999.95" "0.01"
"00795B" "中信美國公債20年" "36.01" "-0.50" "35.81" "36.01" "35.72" "660000" "23751110" "63" "36.00" "6" "36.01" "112" "269598000" "9999.95" "0.01"
"00796B" "中信中國債7-10" "42.43" "+0.19" "42.18" "42.45" "42.18" "126000" "5337500" "18" "42.37" "3" "42.45" "35" "50970000" "9999.95" "0.01"
"00799B" "國泰A級醫療債" "36.42" "-0.16" "36.36" "36.42" "36.35" "105000" "3823780" "8" "35.84" "14" "36.42" "1" "3536000" "9999.95" "0.01"
"00831B" "新光美債1-3" "36.40" "+0.02" "36.40" "36.40" "36.40" "2000" "72800" "2" "36.06" "2" "36.57" "2" "140600000" "9999.95" "0.01"
"00834B" "第一金金融債10+" "35.12" "-0.69" "35.57" "35.57" "35.11" "124000" "4375240" "12" "35.12" "1" "35.47" "1" "15698000" "9999.95" "0.01"
"00836B" "永豐10年A公司債" "33.18" "-0.32" "33.47" "33.47" "33.18" "102000" "3384940" "4" "33.02" "1" "33.06" "1" "340041000" "9999.95" "0.01"
"00838B" "永豐7-10年中國債" "42.12" "+0.16" "41.96" "42.12" "41.96" "114000" "4797070" "11" "42.05" "3" "42.11" "10" "691000" "9999.95" "0.01"
"00840B" "凱基IG精選15+" "33.97" "-0.32" "34.16" "34.16" "33.97" "101000" "3431160" "3" "33.69" "1" "34.03" "1" "59931000" "9999.95" "0.01"
"00841B" "凱基AAA-AA公司債" "34.11" "-0.30" "34.11" "34.11" "34.11" "100000" "3411000" "2" "33.62" "1" "34.31" "1" "53940000" "9999.95" "0.01"
"00842B" "台新美元銀行債" "34.45" "-0.33" "34.71" "34.71" "34.37" "116000" "3996740" "10" "34.37" "1" "34.41" "1" "9767000" "9999.95" "0.01"
"00843B" "台新中國政策債" "42.24" "+0.17" "42.24" "42.24" "42.24" "100000" "4224000" "2" "42.18" "25" "42.28" "25" "5021000" "9999.95" "0.01"
"00844B" "新光15年IG金融債" "34.05" "+0.05" "34.05" "34.05" "34.05" "2000" "68100" "2" "33.97" "1" "34.09" "1" "73175000" "9999.95" "0.01"
"00845B" "富邦新興投等債" "31.81" "-0.11" "31.81" "31.81" "31.81" "50000" "1590500" "2" "31.81" "1" "31.88" "10" "191051000" "9999.95" "0.01"
"00846B" "富邦歐洲銀行債" "33.30" "-0.27" "33.23" "33.30" "33.23" "101000" "3356300" "3" "33.16" "20" "33.23" "1" "90850000" "9999.95" "0.01"
"00847B" "中信美國市政債" "30.11" "-0.31" "30.19" "30.19" "30.04" "240000" "7221730" "22" "30.11" "1" "30.12" "11" "9805000" "9999.95" "0.01"
"00848B" "中信新興亞洲債" "34.19" "-0.27" "34.15" "34.19" "34.15" "103000" "3520030" "7" "34.16" "6" "34.19" "2" "154566000" "9999.95" "0.01"
"00849B" "中信EM主權債0-5" "34.19" "+0.10" "34.17" "34.19" "34.16" "111000" "3794350" "8" "34.13" "11" "34.21" "13" "743106000" "9999.95" "0.01"
"00853B" "統一美債10年Aa-A" "30.65" "-0.30" "30.65" "30.65" "30.65" "2000" "61300" "2" "30.65" "1" "30.99" "5" "35134000" "9999.95" "0.01"
"00856B" "永豐1-3年美公債" "36.64" "+0.07" "36.64" "36.64" "36.64" "100000" "3664000" "2" "36.61" "10" "36.68" "10" "3292000" "9999.95" "0.01"
"00857B" "永豐20年美公債" "31.00" "-0.42" "30.87" "31.00" "30.87" "102000" "3148870" "4" "30.90" "1" "31.00" "4" "3268000" "9999.95" "0.01"
